code,level,state,partisan_lean,gcb,environment,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
UT-02,district,UT,-30.29,4.82,-25.47,-29.9,52.3,44.4,7.8,0.7,80.6,1.7,11.8,2.9,2.1,0.9
UT-03,district,UT,-42.6,4.82,-37.78,-42.42,57.5,39.2,18.3,0.7,80.5,1.0,11.5,2.3,3.4,1.3
UT-04,district,UT,-33.8,4.82,-28.98,-33.43,53.9,42.8,11.1,1.0,82.5,1.2,9.5,3.6,1.8,1.3
VA-01,district,VA,-5.57,4.82,-0.75,-5.0,42.3,54.4,-12.1,1.8,73.0,14.2,4.4,6.3,1.8,0.2
VA-02,district,VA,0.02,4.82,4.84,-0.27,39.9,56.8,-17.0,1.7,60.7,23.7,6.2,6.9,2.1,0.4
VA-03,district,VA,36.07,4.82,40.89,35.17,24.8,72.0,-47.2,2.1,41.2,44.5,7.2,4.3,2.3,0.4
VA-04,district,VA,33.99,4.82,38.81,33.18,25.6,71.1,-45.5,2.1,44.7,41.7,8.2,3.3,1.9,0.2
VA-05,district,VA,-11.42,4.82,-6.6,-12.41,45.1,51.7,-6.6,2.3,70.0,21.7,3.6,3.0,1.7,0.1
VA-06,district,VA,-24.01,4.82,-19.19,-24.47,50.1,46.6,3.5,1.7,80.8,8.7,6.4,2.1,2.0,0.1
VA-07,district,VA,3.8,4.82,8.62,2.91,37.7,59.1,-21.4,0.4,53.4,22.1,15.1,6.6,2.5,0.3
VA-08,district,VA,52.47,4.82,57.29,50.9,16.4,80.3,-63.9,-0.7,51.5,13.8,18.2,14.3,1.9,0.2
VA-09,district,VA,-43.66,4.82,-38.84,-44.43,58.7,38.0,20.7,2.2,87.1,6.4,2.5,2.2,1.7,0.1
VA-10,district,VA,10.25,4.82,15.07,8.58,34.4,62.4,-28.0,-0.6,55.4,9.8,15.9,16.8,1.9,0.2
VA-11,district,VA,36.67,4.82,41.49,35.29,23.1,73.7,-50.6,-0.8,50.9,9.4,12.8,25.3,1.4,0.2
VT-01,district,VT,33.5,4.82,38.32,32.77,25.9,70.9,-45.0,2.2,91.3,1.7,2.1,2.2,2.5,0.1
WA-01,district,WA,30.23,4.82,35.05,29.71,26.2,70.6,-44.4,-0.1,63.0,3.5,8.5,21.8,2.4,0.8
WA-02,district,WA,24.36,4.82,29.18,24.45,29.0,67.8,-38.8,0.5,72.5,3.5,10.1,9.0,4.1,0.9
WA-03,district,WA,-3.48,4.82,1.34,-3.4,41.0,55.7,-14.8,0.9,78.4,2.5,8.9,5.1,3.9,1.2
WA-04,district,WA,-20.48,4.82,-15.66,-21.24,46.5,50.2,-3.7,-2.5,56.3,1.5,34.0,2.6,5.3,0.4
WA-05,district,WA,-10.91,4.82,-6.09,-11.11,44.3,52.4,-8.1,1.3,81.3,2.7,7.1,3.7,4.3,0.9
WA-06,district,WA,19.49,4.82,24.31,19.89,31.3,65.5,-34.2,1.0,74.9,4.8,7.4,6.6,4.9,1.4
WA-07,district,WA,77.84,4.82,82.66,77.56,6.1,90.7,-84.6,0.2,64.3,6.0,8.5,18.1,2.4,0.8
WA-08,district,WA,6.32,4.82,11.14,5.97,36.6,60.1,-23.5,0.5,72.8,2.9,8.8,11.2,3.2,1.0
WA-09,district,WA,43.86,4.82,48.68,42.69,20.0,76.7,-56.7,-0.8,43.7,13.1,12.1,26.3,2.7,2.2
WA-10,district,WA,18.64,4.82,23.46,18.6,31.3,65.4,-34.1,0.4,63.2,8.9,10.6,10.7,4.0,2.7
WI-01,district,WI,-3.69,4.82,1.13,-4.58,41.2,55.6,-14.4,1.1,78.2,7.1,10.2,2.4,1.9,0.1
WI-02,district,WI,41.33,4.82,46.15,40.75,22.2,74.5,-52.3,1.5,82.2,4.7,5.7,5.8,1.6,0.1
WI-03,district,WI,-6.52,4.82,-1.7,-7.51,42.9,53.9,-11.0,2.1,91.4,1.7,2.7,2.4,1.8,0.1
WI-04,district,WI,53.08,4.82,57.9,52.47,16.9,79.9,-63.0,0.7,46.4,31.0,15.1,5.1,2.1,0.1
WI-05,district,WI,-22.64,4.82,-17.82,-22.45,49.6,47.2,2.4,1.8,88.8,2.0,4.7,3.1,1.3,0.1
WI-06,district,WI,-16.3,4.82,-11.48,-16.7,46.9,49.8,-2.9,1.9,88.9,2.6,4.3,2.6,1.6,0.1
WI-07,district,WI,-21.98,4.82,-17.16,-22.84,49.5,47.3,2.2,2.2,92.0,1.0,2.0,1.7,3.3,0.1
WI-08,district,WI,-16.09,4.82,-11.27,-16.46,46.7,50.0,-3.2,1.7,87.0,2.0,4.8,2.3,3.8,0.1
WV-01,district,WV,-44.31,4.82,-39.49,-45.2,59.1,37.6,21.5,2.5,91.1,4.8,1.1,0.9,2.0,0.1
WV-02,district,WV,-39.84,4.82,-35.02,-40.38,57.1,39.6,17.5,2.3,90.2,4.1,2.2,1.4,2.1,0.1
WY-01,district,WY,-46.63,4.82,-41.81,-46.96,59.5,37.3,22.2,1.2,84.1,1.3,8.7,1.5,4.2,0.2
AK,state,AK,-13.18,4.82,-8.36,-13.8,44.9,51.8,-6.9,0.5,61.0,4.2,6.0,7.8,18.9,2.0
AL,state,AL,-29.63,4.82,-24.81,-30.88,52.8,43.9,8.9,2.4,65.4,25.9,4.3,1.9,2.5,0.1
AR,state,AR,-30.5,4.82,-25.68,-31.57,52.9,43.9,9.0,1.7,71.5,15.2,7.0,2.1,3.7,0.4
AZ,state,AZ,-4.25,4.82,0.57,-5.59,40.1,56.6,-16.5,-1.5,57.4,5.4,26.5,4.6,5.7,0.4
CA,state,CA,23.32,4.82,28.14,20.82,27.4,69.3,-41.9,-3.5,36.9,6.6,35.0,17.4,3.3,0.8
CO,state,CO,11.58,4.82,16.4,11.29,34.0,62.8,-28.8,-0.3,68.0,4.8,19.0,4.5,3.3,0.4
CT,state,CT,15.88,4.82,20.7,14.76,32.5,64.2,-31.7,0.4,66.4,11.8,14.9,5.2,1.6,0.1
DE,state,DE,15.61,4.82,20.43,14.84,33.2,63.6,-30.4,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL,state,FL,-10.56,4.82,-5.74,-13.22,43.1,53.6,-10.5,-0.8,54.3,15.4,24.8,3.6,1.7,0.2
GA,state,GA,-1.71,4.82,3.11,-2.21,40.6,56.2,-15.6,1.6,52.4,31.5,9.0,5.0,1.9,0.2
HI,state,HI,25.73,4.82,30.55,23.56,26.9,69.9,-43.0,-2.5,20.6,2.4,6.9,48.3,2.1,19.7
IA,state,IA,-12.1,4.82,-7.28,-13.45,45.1,51.7,-6.6,1.7,85.6,4.3,5.5,2.8,1.6,0.3
ID,state,ID,-36.28,4.82,-31.46,-37.52,54.9,41.9,13.0,0.8,81.7,1.2,11.1,2.4,3.3,0.4
IL,state,IL,12.91,4.82,17.73,11.14,33.7,63.1,-29.4,0.2,60.7,14.6,16.1,6.6,2.0,0.1
IN,state,IN,-18.58,4.82,-13.76,-19.3,47.8,49.0,-1.2,1.6,78.3,9.9,6.8,2.9,2.0,0.2
KS,state,KS,-16.26,4.82,-11.44,-16.41,46.4,50.3,-3.9,0.9,75.3,6.6,10.8,3.5,3.5,0.2
KY,state,KY,-30.03,4.82,-25.21,-31.03,52.9,43.9,9.0,2.1,83.5,8.6,3.8,2.0,2.0,0.2
LA,state,LA,-21.33,4.82,-16.51,-22.36,49.2,47.5,1.7,2.2,58.1,31.1,6.2,2.3,2.1,0.1
MA,state,MA,27.69,4.82,32.51,25.91,27.6,69.1,-41.5,0.7,70.9,8.6,11.1,8.0,1.2,0.1
MD,state,MD,30.41,4.82,35.23,29.51,26.8,70.0,-43.2,1.3,49.4,30.7,10.1,7.7,1.9,0.2
ME,state,ME,7.49,4.82,12.31,7.09,37.0,59.7,-22.7,2.3,92.4,2.0,1.6,1.6,2.3,0.1
MI,state,MI,-0.36,4.82,4.46,-1.44,40.2,56.6,-16.4,1.9,75.1,14.1,4.7,3.8,2.3,0.1
MN,state,MN,4.94,4.82,9.76,4.34,37.8,59.0,-21.2,1.6,80.1,6.8,5.0,5.5,2.4,0.1
MO,state,MO,-17.94,4.82,-13.12,-18.67,47.7,49.1,-1.4,2.0,78.2,11.8,4.1,2.7,2.9,0.2
MS,state,MS,-21.5,4.82,-16.68,-23.15,49.6,47.2,2.4,2.8,57.7,36.1,3.0,1.4,1.7,0.1
MT,state,MT,-19.79,4.82,-14.97,-20.58,48.4,48.4,-0.0,1.8,86.1,0.9,3.5,1.4,7.8,0.2
NC,state,NC,-2.64,4.82,2.18,-3.27,40.9,55.8,-14.9,1.5,63.3,21.2,8.8,3.7,2.8,0.2
ND,state,ND,-36.76,4.82,-31.94,-37.39,55.6,41.1,14.4,1.8,84.5,3.6,3.6,2.2,5.9,0.2
NE,state,NE,-20.75,4.82,-15.93,-20.84,48.4,48.3,0.1,1.1,79.1,5.3,9.8,3.2,2.4,0.2
NH,state,NH,3.66,4.82,8.48,2.82,38.5,58.3,-19.8,1.9,89.6,2.0,3.6,3.0,1.7,0.1
NJ,state,NJ,8.13,4.82,12.95,5.63,35.3,61.4,-26.1,-0.6,53.8,14.3,19.5,10.8,1.5,0.1
NM,state,NM,7.45,4.82,12.27,6.14,33.9,62.9,-29.0,-4.0,39.7,2.8,43.5,2.5,11.3,0.3
NV,state,NV,-1.54,4.82,3.28,-3.15,38.9,57.8,-18.9,-1.5,48.9,10.7,24.7,11.1,3.2,1.4
NY,state,NY,15.38,4.82,20.2,12.68,32.4,64.4,-32.0,-0.3,53.3,16.4,17.8,10.4,1.8,0.2
OH,state,OH,-10.26,4.82,-5.44,-11.31,44.5,52.3,-7.8,2.1,78.5,12.9,3.7,2.9,1.9,0.1
OK,state,OK,-34.68,4.82,-29.86,-34.95,54.1,42.6,11.6,0.7,64.6,8.5,9.7,2.9,13.9,0.3
OR,state,OR,15.34,4.82,20.16,14.89,32.8,64.0,-31.2,0.5,74.9,2.7,11.5,6.0,4.1,0.8
PA,state,PA,-0.87,4.82,3.95,-1.75,40.2,56.5,-16.3,1.6,76.0,11.5,6.8,4.3,1.3,0.1
RI,state,RI,15.7,4.82,20.52,14.16,32.6,64.1,-31.5,0.5,71.9,7.9,14.1,4.1,1.9,0.2
SC,state,SC,-16.63,4.82,-11.81,-18.12,47.2,49.6,-2.4,2.1,64.7,25.2,5.7,2.2,2.0,0.1
SD,state,SD,-29.31,4.82,-24.49,-29.98,52.4,44.4,8.0,1.7,83.1,2.2,3.6,1.9,9.1,0.2
TN,state,TN,-28.63,4.82,-23.81,-30.12,52.2,44.6,7.6,1.9,73.5,16.1,5.7,2.4,2.3,0.1
TX,state,TX,-12.03,4.82,-7.21,-13.88,42.9,53.9,-11.0,-2.6,42.6,12.8,35.7,6.1,2.6,0.2
UT,state,UT,-21.88,4.82,-17.06,-22.2,48.5,48.2,0.4,0.4,77.0,1.7,13.6,3.7,2.5,1.5
VA,state,VA,6.87,4.82,11.69,5.89,36.7,60.0,-23.3,1.1,60.9,19.7,9.0,8.2,1.9,0.2
VT,state,VT,33.5,4.82,38.32,32.77,25.9,70.9,-45.0,2.2,91.3,1.7,2.1,2.2,2.5,0.1
WA,state,WA,19.36,4.82,24.18,18.93,30.9,65.8,-34.9,0.2,67.1,5.0,11.4,11.6,3.7,1.2
WI,state,WI,-0.25,4.82,4.57,-0.87,40.0,56.8,-16.8,1.6,81.9,6.4,6.2,3.2,2.2,0.1
WV,state,WV,-41.99,4.82,-37.17,-42.69,58.1,38.7,19.4,2.4,90.7,4.4,1.6,1.1,2.0,0.1
WY,state,WY,-46.63,4.82,-41.81,-46.96,59.5,37.3,22.2,1.2,84.1,1.3,8.7,1.5,4.2,0.2
