race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AZ-03,house,AZ,03,Yassamin Ansari,Kirt Burgess,DEM,REP,DEM,DEM,61.86,100.0,0.0,Safe D,46.32,4.55,40.31,21.55,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1217963,0,0,80.93,19.07,0.0,120792,28463,0,0,149255
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,19.12,96.7,3.3,Safe D,10.41,4.55,6.76,12.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1663223,450109,0,59.56,40.44,0.0,144879,98376,0,0,243254
AZ-05,house,AZ,05,Christopher James,Daniel Keenan,DEM,REP,,REP,-13.8,9.3,90.7,Likely R,-16.48,4.55,-20.19,6.39,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,124665,1578351,0,43.1,56.9,0.0,134264,177254,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,5.47,70.0,30.0,Lean D,2.44,4.55,-0.76,6.23,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,42.0,1,4.0,0.15,5341038,5083547,0,51.62,46.26,2.12,159047,142543,6532,0,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,38.38,100.0,0.0,Safe D,28.37,4.55,22.39,15.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2094207,223537,0,69.19,30.81,0.0,136431,60748,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-10.44,15.8,84.2,Likely R,-12.94,4.55,-16.48,6.04,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,209358,1013076,0,44.78,55.22,0.0,122882,151534,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-23.66,1.2,98.8,Safe R,-27.15,4.55,-31.34,7.68,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,260572,357756,0,38.17,61.83,0.0,107536,174195,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,,DEM,20.86,97.7,2.3,Safe D,15.95,4.55,12.63,8.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1467649,1047240,0,60.43,39.57,0.0,144517,94634,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,35.5,100.0,0.0,Safe D,28.41,4.55,25.45,10.05,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,868510,0,0,67.75,32.25,0.0,184632,87888,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,21.06,97.8,2.2,Safe D,13.39,4.55,10.55,10.51,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1038702,227060,0,60.53,39.47,0.0,155348,101296,0,0,256644
CA-04,house,CA,04,Mike Thompson,Ray Riehle,DEM,REP,DEM,DEM,28.75,99.7,0.3,Safe D,18.76,4.55,14.96,13.79,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3482591,112696,0,64.37,35.63,0.0,154982,85772,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-18.44,3.8,96.2,Safe R,-17.76,4.55,-21.2,2.76,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,272165,819918,0,40.78,59.22,0.0,103467,150255,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,11.74,87.0,13.0,Likely D,11.82,4.55,8.67,3.07,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,687794,2699316,0,55.87,44.13,0.0,131541,103900,0,0,235441
CA-07,house,CA,07,Doris Matsui,Republican candidate (CA-07),DEM,REP,DEM,DEM,28.37,99.7,0.3,Safe D,17.11,4.55,13.26,15.12,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2959675,0,0,64.19,35.81,0.0,155870,86965,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,48.75,100.0,0.0,Safe D,39.6,4.55,35.19,13.56,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,441195,7737,0,74.37,25.63,0.0,162615,56029,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,30.39,99.8,0.2,Safe D,17.47,4.55,11.8,18.59,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3714506,30151,0,65.19,34.81,0.0,122526,65414,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,44.66,100.0,0.0,Safe D,38.03,4.55,34.75,9.91,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,515092,0,0,72.33,27.67,0.0,191298,73182,0,0,264480
CA-11,house,CA,11,Scott Wiener,Republican candidate (CA-11),DEM,REP,,DEM,82.11,100.0,0.0,Safe D,74.59,4.55,70.62,11.49,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3958853,0,0,91.06,8.94,0.0,230218,22609,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.35,4.55,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1262755,0,0,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,23.83,98.9,1.1,Safe D,6.95,4.55,0.51,23.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3588014,0,0,61.92,38.08,0.0,90130,55439,0,0,145569
CA-14,house,CA,14,Aisha Wahab,Wendy Huang,DEM,REP,,DEM,47.15,100.0,0.0,Safe D,41.06,4.55,36.2,10.94,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,500963,33673,0,73.57,26.43,0.0,147079,52831,0,0,199910
CA-15,house,CA,15,Kevin Mullin,Charles Hoelter,DEM,REP,DEM,DEM,60.08,100.0,0.0,Safe D,54.21,4.55,49.64,10.44,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,720687,0,0,80.04,19.96,0.0,171200,42689,0,0,213889
CA-16,house,CA,16,Sam Liccardo,Peter Sundin Soulé,DEM,REP,DEM,DEM,62.79,100.0,0.0,Safe D,53.52,4.55,49.91,12.88,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3278888,0,0,81.39,18.61,0.0,193775,44300,0,0,238075
CA-17,house,CA,17,Rohit Khanna,Ritesh Tandon,DEM,REP,DEM,DEM,48.9,100.0,0.0,Safe D,45.6,4.55,40.75,8.16,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,12643779,33733,0,74.45,25.55,0.0,137710,47256,0,0,184966
CA-18,house,CA,18,Zoe Lofgren,Shane Lewis,DEM,REP,DEM,DEM,43.58,100.0,0.0,Safe D,35.29,4.55,29.37,14.21,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1613682,44871,0,71.79,28.21,0.0,119324,46889,0,0,166214
CA-19,house,CA,19,Jimmy Panetta,Peter Verbica,DEM,REP,DEM,DEM,49.07,100.0,0.0,Safe D,39.2,4.55,35.64,13.42,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2440228,68844,0,71.81,24.53,3.66,189195,64646,9644,0,263484
CA-20,house,CA,20,Sandra Van Scotter,Vince Fong,DEM,REP,REP,REP,-28.69,0.3,99.7,Safe R,-29.85,4.55,-32.98,4.29,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12166,1592260,0,35.65,64.35,0.0,78726,142077,0,0,220803
CA-21,house,CA,21,Jim Costa,Kyle Kirkland,DEM,REP,DEM,DEM,20.38,97.5,2.5,Safe D,11.93,4.55,6.17,14.22,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1161499,311664,0,60.19,39.81,0.0,85029,56234,0,0,141263
CA-22,house,CA,22,Randy Villegas,David Valadao,DEM,REP,REP,REP,5.15,69.0,31.0,Lean D,4.95,4.55,-1.86,7.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,42.0,1,-1.0,0.15,1748192,4233413,0,52.58,47.42,0.0,62992,56820,0,0,119812
CA-23,house,CA,23,Tessa Lynn Hodge,Jay Obernolte,DEM,REP,REP,REP,-16.46,5.7,94.3,Likely R,-16.31,4.55,-19.9,3.44,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,65986,1199459,0,41.77,58.23,0.0,80866,112728,0,0,193594
CA-24,house,CA,24,Salud Carbajal,Robert Smith,DEM,REP,DEM,DEM,36.6,100.0,0.0,Safe D,28.78,4.55,25.76,10.84,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1471885,182372,0,68.3,31.7,0.0,167987,77969,0,0,245955
CA-25,house,CA,25,Raul Ruiz,Joe Males,DEM,REP,,DEM,17.76,95.6,4.4,Safe D,10.75,4.55,5.97,11.79,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1868739,885538,0,58.88,41.12,0.0,111312,77745,0,0,189057
CA-26,house,CA,26,Jacqui Irwin,Samuel Gallucci,DEM,REP,,DEM,25.57,99.3,0.7,Safe D,19.53,4.55,15.73,9.83,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,707694,320553,0,62.78,37.22,0.0,150906,89456,0,0,240362
CA-27,house,CA,27,George Whitesides,Jason Gibbs,DEM,REP,DEM,DEM,26.47,99.4,0.6,Safe D,14.55,4.55,10.06,16.41,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3536154,346900,0,63.24,36.76,0.0,131056,76194,0,0,207250
CA-28,house,CA,28,Judy Chu,April Verlato,DEM,REP,DEM,DEM,39.58,100.0,0.0,Safe D,30.26,4.55,26.17,13.41,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,859302,50,0,69.79,30.21,0.0,159640,69103,0,0,228743
CA-29,house,CA,29,Luz Rivas,Rudy Melendez,DEM,REP,DEM,DEM,54.79,100.0,0.0,Safe D,41.49,4.55,34.71,20.08,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,591478,0,0,77.4,22.6,0.0,129498,37820,0,0,167318
CA-30,house,CA,30,Laura Friedman,Scott Alan Meyers,DEM,REP,DEM,DEM,51.61,100.0,0.0,Safe D,45.4,4.55,41.41,10.19,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,749342,57869,0,75.8,24.2,0.0,181207,57844,0,0,239051
CA-31,house,CA,31,Gilbert Cisneros,Eric Ching,DEM,REP,,DEM,13.96,91.0,9.0,Likely D,18.13,4.55,12.61,1.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,565877,67387,0,56.98,43.02,0.0,116437,87911,0,0,204348
CA-32,house,CA,32,Brad Sherman,Larry Thompson,DEM,REP,DEM,DEM,39.27,100.0,0.0,Safe D,30.33,4.55,25.76,13.51,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2116724,19781,0,69.64,30.36,0.0,175322,76447,0,0,251770
CA-33,house,CA,33,Pete Aguilar,Stephanie Vargas,DEM,REP,DEM,DEM,31.21,99.9,0.1,Safe D,16.38,4.55,10.12,21.08,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4194305,0,0,65.6,34.4,0.0,114064,59804,0,0,173868
CA-34,house,CA,34,Jimmy Gomez,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,59.11,4.55,53.04,-13.04,False,False,,,0.0,0.0,DEM,Angela Gonzales-Torres,80.0,confirmed,,,,0,,0.0,1075257,0,0,100.0,0.0,0.0,150165,0,0,0,150165
CA-35,house,CA,35,Norma Torres,Mike Cargile,DEM,REP,DEM,DEM,25.66,99.3,0.7,Safe D,14.22,4.55,8.0,17.67,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,629500,4495,0,62.83,37.17,0.0,114527,67749,0,0,182276
CA-36,house,CA,36,Ted Lieu,Houston Brignano,DEM,REP,DEM,DEM,50.85,100.0,0.0,Safe D,43.98,4.55,40.42,10.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1493399,5139,0,75.43,24.57,0.0,203597,66328,0,0,269925
CA-37,house,CA,37,Sydney Kamlager-Dove,Baltazar Fedalizo,DEM,REP,DEM,DEM,78.44,100.0,0.0,Safe D,68.11,4.55,62.31,16.13,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,904042,0,0,89.22,10.78,0.0,146846,17740,0,0,164586
CA-38,house,CA,38,Hilda Solis,Pedro Casas,DEM,REP,,DEM,27.78,99.6,0.4,Safe D,19.12,4.55,12.8,14.98,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,936855,0,0,63.89,36.11,0.0,117033,66152,0,0,183185
CA-39,house,CA,39,Mark Takano,Steve Manos,DEM,REP,DEM,DEM,26.84,99.5,0.5,Safe D,16.08,4.55,9.85,16.99,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,720852,0,0,63.42,36.58,0.0,104379,60206,0,0,164585
CA-40,house,CA,40,(no Democrat — top-two),Ken Calvert,DEM,REP,REP,REP,-40.0,0.0,100.0,Safe R,-9.71,4.55,-12.6,-27.4,False,False,,,0.0,0.0,REP,Young Kim,80.0,,confirmed,,,0,,0.0,0,5714802,0,0.0,100.0,0.0,0,266738,0,0,266738
CA-41,house,CA,41,Linda Sanchez,Mitch Clemmons,DEM,REP,DEM,DEM,30.66,99.8,0.2,Safe D,19.82,4.55,14.61,16.04,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1325096,0,0,65.33,34.67,0.0,142123,75431,0,0,217554
CA-42,house,CA,42,Robert Garcia,Brian Burley,DEM,REP,DEM,DEM,25.99,99.4,0.6,Safe D,17.24,4.55,13.57,12.42,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2203711,222203,0,63.0,37.0,0.0,154187,90572,0,0,244759
CA-43,house,CA,43,Maxine Waters,Cristian Morales,DEM,REP,DEM,DEM,65.11,100.0,0.0,Safe D,56.94,4.55,50.59,14.51,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,734764,0,0,82.55,17.45,0.0,129093,27281,0,0,156374
CA-44,house,CA,44,Nanette Barragan,Genevieve Angel,DEM,REP,DEM,DEM,58.25,100.0,0.0,Safe D,43.58,4.55,36.32,21.93,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,669609,12812,0,79.13,20.87,0.0,121723,32110,0,0,153833
CA-45,house,CA,45,Derek Tran,Chuong Vo,DEM,REP,DEM,DEM,20.05,97.3,2.7,Safe D,8.75,4.55,4.07,15.98,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4200766,756510,0,60.03,39.97,0.0,126194,84036,0,0,210230
CA-46,house,CA,46,Lou Correa,David Pan,DEM,REP,DEM,DEM,38.99,100.0,0.0,Safe D,22.25,4.55,16.7,22.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1071269,72726,0,69.5,30.5,0.0,110685,48586,0,0,159271
CA-47,house,CA,47,Dave Min,Jenny Rae Le Roux,DEM,REP,DEM,DEM,23.18,98.7,1.3,Safe D,13.78,4.55,10.47,12.7,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3118900,269084,0,59.37,37.02,3.61,148668,92720,9040,0,250428
CA-48,house,CA,48,Marni von Wilpert,Jim Desmond,DEM,REP,,DEM,11.24,86.0,14.0,Likely D,6.13,4.55,3.52,7.72,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1259899,1904608,0,55.62,44.38,0.0,127728,101910,0,0,229638
CA-49,house,CA,49,Mike Levin,Armen Kurdian,DEM,REP,DEM,DEM,22.14,98.3,1.7,Safe D,15.1,4.55,12.48,9.66,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2893833,23196,0,61.07,38.93,0.0,166008,105823,0,0,271831
CA-50,house,CA,50,Scott Peters,Steve Cohen,DEM,REP,DEM,DEM,28.81,99.7,0.3,Safe D,21.35,4.55,18.83,9.97,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1566870,0,0,64.4,35.6,0.0,167592,92634,0,0,260226
CA-51,house,CA,51,Sara Jacobs,Ricardo Cabrera,DEM,REP,DEM,DEM,29.97,99.8,0.2,Safe D,21.94,4.55,18.79,11.19,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1561377,0,0,64.99,35.01,0.0,161782,87164,0,0,248947
CA-52,house,CA,52,Juan Vargas,Jeff Belle,DEM,REP,DEM,DEM,39.15,100.0,0.0,Safe D,24.63,4.55,18.06,21.09,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,472273,20597,0,69.57,30.43,0.0,132801,58075,0,0,190877
CO-01,house,CO,01,Diana Degette,Gregory Cutlip,DEM,REP,DEM,DEM,72.12,100.0,0.0,Safe D,63.43,4.55,57.61,14.5,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,977168,0,0,86.06,13.94,0.0,220696,35752,0,0,256448
CO-02,house,CO,02,Joe Neguse,Christina Blunt,DEM,REP,DEM,DEM,55.06,100.0,0.0,Safe D,45.36,4.55,40.92,14.14,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2238812,0,0,77.53,22.47,0.0,234418,67938,0,0,302356
CO-03,house,CO,03,Alexander Kelloff,Jeffrey Hurd,DEM,REP,REP,REP,-1.79,43.2,56.8,Toss-up,-5.16,4.55,-9.98,8.19,False,False,,,0.0,0.0,,,0.0,projected,projected,39.0,46.67,2,-5.35,0.15,1047267,2996529,0,49.11,50.89,0.0,139821,144915,0,0,284736
CO-04,house,CO,04,Eileen Laubacher,Lauren Boebert,DEM,REP,REP,REP,-5.28,30.6,69.4,Lean R,-14.61,4.55,-18.71,13.44,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,8577847,813119,0,47.36,52.64,0.0,153030,170075,0,0,323105
CO-05,house,CO,05,Jessica Killin,Jeff Crank,DEM,REP,REP,REP,-7.03,25.0,75.0,Likely R,-5.63,4.55,-9.34,2.31,False,False,,,0.0,0.0,,,0.0,projected,projected,40.0,43.0,1,-6.0,0.15,2323367,1741916,0,46.49,53.51,0.0,122177,140654,0,0,262831
CO-06,house,CO,06,Jason Crow,Khaleb Dammen,DEM,REP,DEM,DEM,35.84,100.0,0.0,Safe D,25.46,4.55,20.36,15.48,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2565978,0,0,67.92,32.08,0.0,171334,80924,0,0,252258
CO-07,house,CO,07,Brittany Pettersen,Amanda Capobianco,DEM,REP,DEM,DEM,29.12,99.7,0.3,Safe D,19.38,4.55,15.41,13.71,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1395882,0,0,64.56,35.44,0.0,201458,110579,0,0,312038
CO-08,house,CO,08,Manny Rutinel,Gabe Evans,DEM,REP,REP,REP,7.51,76.5,23.5,Likely D,4.01,4.55,-1.88,9.39,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,3479360,4259928,0,53.75,46.25,0.0,129628,111522,0,0,241150
CT-01,house,CT,01,John Larson,Amy Chai,DEM,REP,DEM,DEM,36.39,100.0,0.0,Safe D,25.6,4.55,23.27,13.12,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1976922,840,0,68.19,31.81,0.0,164198,76581,0,0,240779
CT-02,house,CT,02,Joe Courtney,Mike France,DEM,REP,DEM,DEM,26.91,99.5,0.5,Safe D,9.58,4.55,7.86,19.05,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,589101,68361,0,63.45,36.55,0.0,172600,99413,0,0,272012
CT-03,house,CT,03,Rosa Delauro,Christopher Lancia,DEM,REP,DEM,DEM,27.94,99.6,0.4,Safe D,16.65,4.55,14.34,13.6,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,928014,10775,0,63.97,36.03,0.0,153167,86263,0,0,239430
CT-04,house,CT,04,Jim Himes,Michael Goldstein,DEM,REP,DEM,DEM,34.34,100.0,0.0,Safe D,26.46,4.55,23.73,10.61,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1080512,35185,0,67.17,32.83,0.0,159138,77785,0,0,236923
CT-05,house,CT,05,Jahana Hayes,Michele Botelho,DEM,REP,DEM,DEM,14.86,92.3,7.7,Likely D,7.82,4.55,5.68,9.19,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1104378,56497,0,57.43,42.57,0.0,138981,103015,0,0,241996
DE-01,house,DE,01,Sarah McBride,Donyale Hall,DEM,REP,DEM,DEM,26.65,99.5,0.5,Safe D,17.99,4.55,14.84,11.81,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,63.32,36.68,0.0,226413,131130,0,0,357542
FL-01,house,FL,01,Marcel Davis,Jimmy Patronis,DEM,REP,,REP,-32.71,0.1,99.9,Safe R,-33.6,4.55,-37.53,4.82,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,3132077,0,33.65,66.35,0.0,99532,196296,0,0,295828
FL-02,house,FL,02,Nicholas Zateslo,Keith Gross,DEM,REP,REP,REP,-12.95,10.7,89.3,Likely R,-13.39,4.55,-18.33,5.38,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,325281,5680863,0,43.53,56.47,0.0,125877,163317,0,0,289194
FL-03,house,FL,03,Seth Harp,Kat Cammack,DEM,REP,REP,REP,-17.81,4.4,95.6,Safe R,-16.35,4.55,-21.26,3.45,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,22425,1519279,0,41.1,58.9,0.0,115286,165244,0,0,280531
FL-04,house,FL,04,Michael Kirwan,Aaron Bean,DEM,REP,REP,REP,-7.37,23.9,76.1,Likely R,-7.68,4.55,-11.96,4.59,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,511695,1508938,0,46.31,53.69,0.0,129269,149854,0,0,279123
FL-05,house,FL,05,Rachel Grage,John Rutherford,DEM,REP,REP,REP,-18.37,3.9,96.1,Safe R,-17.53,4.55,-21.69,3.32,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,160947,528233,0,40.81,59.19,0.0,125441,181910,0,0,307352
FL-06,house,FL,06,Jennifer Jenkins,Randy Fine,DEM,REP,REP,REP,-26.21,0.6,99.4,Safe R,-25.47,4.55,-30.31,4.1,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,3719022,0,36.9,63.1,0.0,114302,195498,0,0,309800
FL-07,house,FL,07,Bale Dalton,Cory Mills,DEM,REP,REP,REP,-6.0,28.2,71.8,Lean R,-7.82,4.55,-12.62,6.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,692231,805309,0,47.0,53.0,0.0,141017,159015,0,0,300032
FL-08,house,FL,08,Paul Dellinger,Mike Haridopolos,DEM,REP,REP,REP,-11.63,13.2,86.8,Likely R,-11.96,4.55,-16.4,4.76,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2705,1250932,0,44.18,55.82,0.0,133724,168923,0,0,302647
FL-09,house,FL,09,Darren Soto,Thomas Chalifoux,DEM,REP,DEM,DEM,2.24,58.5,41.5,Toss-up,-11.71,4.55,-17.93,20.18,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1241415,2299376,0,51.12,48.88,0.0,134390,128491,0,0,262880
FL-10,house,FL,10,Maxwell Frost,Stuart Farber,DEM,REP,DEM,DEM,40.57,100.0,0.0,Safe D,29.9,4.55,24.29,16.27,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2818460,0,0,70.28,29.72,0.0,147554,62387,0,0,209940
FL-11,house,FL,11,Barbara Hall,Anthony Sabatini,DEM,REP,REP,REP,-8.78,20.0,80.0,Likely R,-11.27,4.55,-15.84,7.06,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,21305,0,0,45.61,54.39,0.0,143885,171586,0,0,315471
FL-12,house,FL,12,Christopher Irizarry,Gus Bilirakis,DEM,REP,REP,REP,-13.7,9.4,90.6,Likely R,-9.89,4.55,-15.55,1.85,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,1020938,0,43.15,56.85,0.0,116117,152992,0,0,269109
FL-13,house,FL,13,Earle Ford,Anna Paulina Luna,DEM,REP,REP,REP,-6.13,27.8,72.2,Lean R,-8.9,4.55,-13.46,7.32,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,569489,2298615,0,46.93,53.07,0.0,134469,152036,0,0,286505
FL-14,house,FL,14,Kathy Castor,Robert Rochford,DEM,REP,DEM,DEM,9.0,80.6,19.4,Likely D,-5.69,4.55,-10.62,19.62,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,876012,62385,0,54.5,45.5,0.0,148576,124039,0,0,272616
FL-15,house,FL,15,Darren McAuley,Laurel Lee,DEM,REP,REP,REP,-16.5,5.7,94.3,Likely R,-14.56,4.55,-20.09,3.59,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,1900839,0,41.75,58.25,0.0,116967,163197,0,0,280164
FL-16,house,FL,16,Jan Schneider,John Peters,DEM,REP,REP,REP,-5.93,28.4,71.6,Lean R,-8.57,4.55,-13.81,7.88,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,21271,0,0,47.03,52.97,0.0,142611,160603,0,0,303214
FL-17,house,FL,17,Matthew Montavon,Greg Steube,DEM,REP,REP,REP,-18.89,3.5,96.5,Safe R,-17.09,4.55,-22.24,3.35,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,72322,959819,0,40.56,59.44,0.0,128751,188704,0,0,317455
FL-18,house,FL,18,Tiffanie Luong,Scott Franklin,DEM,REP,REP,REP,-11.67,13.1,86.9,Likely R,-12.09,4.55,-17.1,5.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,634983,0,44.16,55.84,0.0,115035,145438,0,0,260473
FL-19,house,FL,19,Howard Sapp,Madison Cawthorn,DEM,REP,,REP,-22.19,1.7,98.3,Safe R,-25.33,4.55,-30.42,8.22,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,32473,519542,0,38.9,61.1,0.0,115520,181418,0,0,296938
FL-20,house,FL,20,Elijah Manley,Rodenay Joseph,DEM,REP,,DEM,50.57,100.0,0.0,Safe D,43.68,4.55,37.5,13.07,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,779839,61508,0,75.28,24.72,0.0,171480,56300,0,0,227780
