race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_party,ind_party_label,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
FL-25,house,FL,25,Jared Moskowitz,Scott Singer,DEM,REP,DEM,DEM,7.3,76.9,23.1,Likely D,-1.99,5.56,6.97,0.15,2.65,0.59,-9.22,16.52,False,False,LIB,0,,0.0,Peter Jassenoff,LIB,Libertarian,1.5,0.0,,,0.0,confirmed,confirmed,51.0,39.0,1,10.22,0.15,2998428,2245960,10500,1882634,466219,60,559574,1071294,1465081,1779741,10440,528039,187835,0,561392,38000,0,0,724010,0,20700,579453,0,52.85,45.65,0.0,140214,121133,0,3980,265327
FL-26,house,FL,26,Nicole Locklin,Mario Diaz-Balart,DEM,REP,REP,REP,-10.28,15.1,84.9,Likely R,-9.41,5.56,-10.21,-1.25,-8.17,3.07,-18.5,8.22,False,False,IND,0,,0.0,Deborah Ann Meidinger Hosey,IND,Independent,1.5,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,347681,2060782,8924,198600,2538703,1540,0,0,149082,1341399,7384,72396,2622,0,0,845150,0,250918,0,8924,250000,0,8500,44.19,54.31,0.0,101157,124341,0,3434,228932
FL-27,house,FL,27,Eliott Rodriguez,Maria Salazar,DEM,REP,REP,REP,-5.44,29.1,70.9,Lean R,-6.57,5.56,-5.87,-0.8,-7.1,3.03,-14.7,9.25,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,45.0,1,-2.38,0.28,661173,1999399,0,325097,2259547,0,0,25000,336076,1150679,0,64968,17867,0,0,533179,0,7000,2493,0,0,14300,0,47.28,52.72,0.0,112001,124895,0,0,236896
FL-28,house,FL,28,Phil Ehr,Carlos Gimenez,DEM,REP,REP,REP,-13.95,8.2,91.8,Likely R,-16.05,5.56,-15.62,-0.22,-7.91,3.0,-25.63,11.68,False,False,IND,0,,0.0,Eddy Rojas,IND,Independent,1.5,0.0,,,0.0,confirmed,confirmed,41.0,45.0,1,-2.19,0.15,438286,601254,0,454610,692873,0,0,0,76322,484409,0,9365,2016,0,0,276750,0,343200,0,0,644084,0,0,42.38,56.12,0.0,99864,132241,0,3535,235640
GA-01,house,GA,01,Amanda Hollowell,Jim Kingston,DEM,REP,,REP,-8.23,20.4,79.6,Likely R,-11.58,5.56,-8.23,-1.91,0.0,-0.3,-15.92,7.68,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,162500,1944528,0,7389,294093,0,0,2151837,155572,1650436,0,44845,24117,0,1000,202450,0,32512,0,0,32512,0,0,45.88,54.12,0.0,116879,137853,0,0,254732
GA-02,house,GA,02,Sanford Bishop,Matt Day,DEM,REP,DEM,DEM,24.4,99.2,0.8,Safe D,12.27,5.56,24.4,1.14,5.49,-0.06,7.66,16.75,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1126530,206344,0,447808,1768,0,0,0,861583,204576,0,19920,0,0,738750,0,0,0,182288,0,0,50000,0,62.2,37.8,0.0,137877,83783,0,0,221660
GA-03,house,GA,03,Maura Keller,Brian Jack,DEM,REP,REP,REP,-28.81,0.2,99.8,Safe R,-26.49,5.56,-28.81,-1.76,-5.67,-0.45,-29.88,1.08,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,150514,2045913,0,87576,1142625,0,0,0,65894,1143464,0,47952,212179,0,4000,836640,0,0,0,0,25520,8770,0,35.6,64.4,0.0,104274,188652,0,0,292926
GA-04,house,GA,04,Henry Johnson,James Duffie,DEM,REP,DEM,DEM,65.72,100.0,0.0,Safe D,58.27,5.56,65.72,0.0,1.33,0.56,53.04,12.67,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,402315,0,0,117906,0,0,0,0,396085,0,0,19345,0,0,317529,0,0,0,0,0,5211,0,0,82.86,17.14,0.0,179354,37105,0,0,216459
GA-05,house,GA,05,Nikema Williams,John Salvesen,DEM,REP,DEM,DEM,84.17,100.0,0.0,Safe D,76.68,5.56,84.17,0.0,1.79,0.14,72.33,11.84,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,599715,0,0,76092,0,0,0,0,536865,0,0,26128,0,0,402755,0,0,0,0,0,0,0,0,92.08,7.92,0.0,226909,19505,0,0,246414
GA-06,house,GA,06,Lucy McBath,Kevin Martin,DEM,REP,DEM,DEM,63.47,100.0,0.0,Safe D,53.8,5.56,63.47,2.07,1.78,0.26,50.34,13.13,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,896856,10320,0,676349,100,0,0,0,1173781,10220,0,53943,0,0,344217,0,0,0,10320,0,0,10320,0,81.73,18.27,0.0,215034,48057,0,0,263091
GA-07,house,GA,07,Tony Kozycki,Rich McCormick,DEM,REP,REP,REP,-16.77,4.8,95.2,Safe R,-18.47,5.56,-20.57,-1.01,-6.18,-0.47,-22.27,5.5,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,46.0,1,-5.49,0.261,392831,1642413,0,277427,1007984,0,0,0,115405,1332251,0,14428,11662,0,5000,435500,0,316702,0,0,316702,1000,0,41.62,58.38,0.0,125914,176643,0,0,302558
GA-08,house,GA,08,Kelly Esti,Austin Scott,DEM,REP,REP,REP,-29.17,0.2,99.8,Safe R,-26.3,5.56,-29.17,-2.12,-6.01,-0.3,-30.76,1.58,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,19343,1124952,0,1688,1349452,0,1748,0,24003,755665,0,843,1338,0,0,703250,0,1000,0,0,0,0,0,35.41,64.59,0.0,85696,156291,0,0,241986
GA-09,house,GA,09,Caitlyn Gegen,Andrew Clyde,DEM,REP,REP,REP,-30.24,0.1,99.9,Safe R,-30.62,5.56,-30.24,-1.43,-3.57,-0.17,-34.33,4.09,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43387,671072,0,4670,176253,0,44440,35522,38718,590804,0,10051,44424,0,2000,118711,0,6181,0,0,0,1298864,0,34.88,65.12,0.0,98057,183081,0,0,281138
GA-10,house,GA,10,Pamela DeLancy,Houston Gaines,DEM,REP,,REP,-15.88,5.7,94.3,Likely R,-17.57,5.56,-15.88,-2.86,-0.63,-0.38,-20.93,5.06,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,23080,2303880,0,8705,703420,0,0,2841837,11121,1600460,0,3980,35638,0,0,214510,0,7600,0,0,4100,0,0,42.06,57.94,0.0,121891,167904,0,0,289794
GA-11,house,GA,11,Chris Harden,John Cowan,DEM,REP,,REP,-16.98,4.6,95.4,Safe R,-19.99,5.56,-16.98,-2.21,0.0,-0.33,-23.52,6.55,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,76330,2347796,0,2237,17630,0,40096,815942,63995,2330167,0,14075,6233,0,2000,120000,0,17,1750020,0,87,1774962,0,41.51,58.49,0.0,122253,172248,0,0,294500
GA-12,house,GA,12,Ceretta Smith,Rick Allen,DEM,REP,REP,REP,-11.31,12.8,87.2,Likely R,-9.46,5.56,-11.31,-1.96,-5.19,-0.27,-14.2,2.89,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26696,993220,0,3502,1320958,0,0,0,23291,847219,0,13242,30510,0,0,510750,0,1753,0,0,0,1639945,0,44.34,55.66,0.0,108283,135905,0,0,244189
GA-13,house,GA,13,Jasmine Clark,Jonathan Chavez,DEM,REP,,DEM,51.26,100.0,0.0,Safe D,45.43,5.56,51.26,0.0,-0.08,0.35,42.65,8.61,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1619079,0,0,229145,0,0,4218293,0,1389935,0,0,1022238,0,0,55173,0,0,0,0,0,0,0,0,75.63,24.37,0.0,193112,62228,0,0,255340
GA-14,house,GA,14,Shawn Harris,Clay Fuller,DEM,REP,REP,REP,-21.37,1.7,98.3,Safe R,-33.91,5.56,-21.37,0.62,6.73,-0.37,-37.03,15.67,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8098514,1846892,0,18230,70518,0,44069,5002827,8080284,1776374,0,6218091,173151,0,13688,305481,0,0,450000,0,0,411902,0,39.32,60.68,0.0,106258,164001,0,0,270259
HI-01,house,HI,01,Ed Case,Adriel Lam,DEM,REP,DEM,DEM,47.88,100.0,0.0,Safe D,29.13,5.56,48.48,0.0,14.37,-0.58,25.17,22.71,False,False,GRN,0,,0.0,Jordan S. Conley,GRN,Green,2.41,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1093795,0,0,599649,0,0,0,0,810804,0,0,18123,0,0,522597,0,0,0,0,0,0,0,0,72.16,25.43,0.0,125689,44300,0,4198,174187
HI-02,house,HI,02,Jill Tokuda,Brenton Awa,DEM,REP,DEM,DEM,44.0,100.0,0.0,Safe D,26.86,5.56,44.0,1.21,10.72,-0.35,22.06,21.94,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,820678,122615,0,570355,16101,0,0,0,733764,106514,0,81576,12812,0,183349,1000,0,0,0,0,0,0,0,72.0,28.0,0.0,135002,52502,0,0,187504
IA-01,house,IA,01,Christina Bohannan,Mariannette Miller-Meeks,DEM,REP,REP,REP,12.36,89.3,10.7,Likely D,-0.65,5.56,14.31,0.05,10.1,-0.75,-8.59,20.95,False,False,IND,0,,0.0,Michael Bridgford,IND,Independent,11.0,0.0,,,0.0,confirmed,confirmed,40.0,35.0,2,6.15,0.15,7051745,7208271,189523,5425318,4691481,124859,2360922,398165,1733644,2890534,64664,1094239,936090,1400,502648,2421207,5000,7000,0,22671,0,0,100000,50.0,39.0,0.0,148646,115935,0,32701,297282
IA-02,house,IA,02,Lindsay James,Joe Mitchell,DEM,REP,,REP,2.67,60.9,39.1,Lean D,-2.19,5.56,2.77,0.23,0.0,-0.83,-10.13,12.8,False,False,LIB,0,,0.0,Dave Bushaw,IND,Independent,2.63,0.0,,,0.0,confirmed,confirmed,38.62,36.14,2,0.79,0.15,1628201,1938593,26117,755838,895564,11570,3155186,25596,872363,1043029,14483,178865,284402,7945,210505,412850,5000,0,100000,1858,0,50000,4858,48.64,46.1,2.63,143424,135962,7756,7756,294897
IA-03,house,IA,03,Sarah Trone Garriott,Zach Nunn,DEM,REP,REP,REP,5.41,70.8,29.2,Lean D,2.9,5.56,6.89,0.1,-1.03,-0.64,-4.46,9.87,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,42.0,48.0,1,-1.17,0.15,5293773,4869249,0,3859683,3568369,0,906378,119213,1434089,1353713,0,894587,143418,0,450786,1726477,0,120,0,0,0,0,0,52.7,47.3,0.0,156432,140386,0,0,296818
IA-04,house,IA,04,Dave Dawson,Chris McGowan,DEM,REP,,REP,-20.32,2.2,97.8,Safe R,-24.17,5.56,-20.32,-1.08,0.0,-0.62,-31.9,11.59,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,135722,679844,0,49762,328850,0,0,172669,85959,350993,0,43002,4236,0,10800,116500,0,0,0,0,0,0,0,39.84,60.16,0.0,109748,165709,0,0,275457
ID-01,house,ID,01,Kaylee Peterson,Russ Fulcher,DEM,REP,REP,REP,-36.92,0.0,100.0,Safe R,-45.48,5.56,-42.61,-0.84,-1.29,-0.56,-46.2,9.28,False,False,IND,0,,0.0,Sarah Zabel,IND,Independent,5.98,0.0,,,0.0,confirmed,confirmed,34.89,45.01,2,-9.02,0.191,181024,662615,81497,14616,244700,24473,0,0,171799,597924,57024,68061,15894,6375,12050,302350,500,0,0,63420,0,0,30000,28.45,61.76,3.81,96076,208542,12866,20193,337677
ID-02,house,ID,02,Elinor Gilbreath,Mike Simpson,DEM,REP,REP,REP,-28.5,0.2,99.8,Safe R,-27.66,5.56,-29.25,-1.51,-5.22,-0.42,-27.56,-0.94,False,False,LIB,0,,0.0,Tripp Charles Hutchinson,IND,Independent,5.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,106892,1118093,7565,71163,429359,6963,0,0,35729,793940,1578,20551,2343,815,0,611500,0,0,0,0,0,0,0,32.18,57.82,5.0,95197,171082,14794,14793,295866
IL-01,house,IL,01,Jonathan Jackson,Christian Maxwell,DEM,REP,DEM,DEM,47.02,100.0,0.0,Safe D,39.4,5.56,47.02,1.06,0.87,0.13,32.27,14.75,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,418350,63316,0,47163,33832,0,0,0,424875,36042,0,10569,33450,0,142500,0,0,0,0,0,27000,0,0,73.51,26.49,0.0,169712,61155,0,0,230867
IL-02,house,IL,02,Donna Miller,Michael Noack,DEM,REP,,DEM,45.46,100.0,0.0,Safe D,39.54,5.56,45.46,0.0,0.0,0.36,33.6,11.86,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2452894,0,0,40546,0,0,4379243,3843,2412349,0,0,63263,0,0,125750,0,0,0,0,0,13750,0,0,72.73,27.27,0.0,152473,57167,0,0,209640
IL-03,house,IL,03,Delia Ramirez,Angel Oakley,DEM,REP,DEM,DEM,50.96,100.0,0.0,Safe D,38.75,5.56,50.96,2.45,2.93,1.28,31.81,19.15,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1465280,8080,0,946222,3738,0,0,0,986630,4341,0,148641,1880,0,371847,0,0,0,0,0,0,600,0,75.48,24.52,0.0,142114,46160,0,0,188275
IL-04,house,IL,04,Patty Garcia,Lupe Castillo,DEM,REP,,DEM,40.29,100.0,0.0,Safe D,37.83,5.56,45.62,0.0,0.0,2.23,28.79,11.5,False,False,IND,0,,0.0,Chris Getty,IND,Independent,9.0,0.0,,,0.0,confirmed,confirmed,34.0,15.0,1,19.74,0.178,358667,0,188170,185499,0,131647,0,0,173168,0,56523,25300,0,12160,172800,0,0,0,0,0,0,0,0,61.83,26.32,2.85,92436,39341,4261,13454,149491
IL-05,house,IL,05,Mike Quigley,Tommy Hanson,DEM,REP,DEM,DEM,49.25,100.0,0.0,Safe D,42.26,5.56,49.25,0.0,1.88,-0.45,37.55,11.71,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,725695,0,0,1187818,0,0,0,0,719060,0,0,7552,0,0,480608,0,0,0,0,0,0,0,0,74.63,25.37,0.0,197081,67010,0,0,264090
IL-06,house,IL,06,Sean Casten,Niki Conforti,DEM,REP,DEM,DEM,20.65,98.0,2.0,Safe D,10.78,5.56,20.65,1.34,3.32,-0.35,5.67,14.98,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2108920,313038,0,1285018,22661,0,12087,0,1518045,295578,0,188627,194487,0,724183,4950,0,0,0,0,455694,0,0,60.33,39.67,0.0,158480,104226,0,0,262706
IL-07,house,IL,07,La Shawn Ford,Chad Koppie,DEM,REP,,DEM,76.2,100.0,0.0,Safe D,72.44,5.56,76.2,-0.15,-1.95,0.3,66.13,10.07,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,722009,55451,0,112588,42,0,0,2527703,609421,55408,0,37545,0,0,57250,0,0,175000,53154,0,175000,0,0,88.1,11.9,0.0,172435,23292,0,0,195727
IL-08,house,IL,08,Melissa Bean,Jennifer Davis,DEM,REP,,DEM,19.64,97.4,2.6,Safe D,13.19,5.56,19.64,0.8,0.0,0.08,7.01,12.62,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2071076,1476009,0,144530,730401,0,7177655,59974,1926546,745608,0,26412,30552,0,275750,14000,0,323000,1000000,0,396373,1000000,0,59.82,40.18,0.0,130252,87497,0,0,217748
IL-09,house,IL,09,Daniel Biss,John Elleson,DEM,REP,,DEM,47.69,100.0,0.0,Safe D,42.45,5.56,47.69,0.0,0.0,-0.32,37.04,10.65,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2946675,0,0,262130,0,0,1219420,1426379,2684545,0,0,147064,0,0,205684,0,0,3205,0,0,0,0,0,73.84,26.16,0.0,181726,64366,0,0,246091
IL-10,house,IL,10,Brad Schneider,Carl Lambrecht,DEM,REP,DEM,DEM,33.86,100.0,0.0,Safe D,27.13,5.56,33.86,0.0,1.01,0.15,22.34,11.52,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3006862,0,0,1699007,0,0,11342,0,2279282,0,0,96126,0,0,1266239,0,0,0,0,0,0,0,0,66.93,33.07,0.0,156274,77219,0,0,233493
IL-11,house,IL,11,Bill Foster,Jeff Walter,DEM,REP,DEM,DEM,25.35,99.4,0.6,Safe D,16.22,5.56,25.35,1.37,2.3,-0.1,11.6,13.75,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2180937,311439,0,2505288,22765,0,0,0,1226214,288674,0,131182,56740,0,833000,2354,0,0,167592,0,1017995,165085,0,62.67,37.33,0.0,160526,95601,0,0,256126
IL-12,house,IL,12,Julie Fortier,Mike Bost,DEM,REP,REP,REP,-41.26,0.0,100.0,Safe R,-40.17,5.56,-41.26,-1.73,-4.05,-0.87,-44.13,2.87,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,88060,1327225,0,59815,789999,0,0,0,28244,889522,0,42195,39507,0,8293,811237,0,0,0,0,0,0,0,29.37,70.63,0.0,76933,184989,0,0,261922
IL-13,house,IL,13,Nikki Budzinski,Jeff Wilson,DEM,REP,DEM,DEM,27.35,99.6,0.4,Safe D,14.58,5.56,27.35,1.51,6.25,-0.55,10.63,16.72,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2885018,348237,0,2625565,12241,0,83860,0,2044185,335996,0,107319,9908,0,1174794,5150,0,0,283639,0,0,195600,0,63.67,36.33,0.0,149884,85512,0,0,235397
IL-14,house,IL,14,Lauren Underwood,James Marter,DEM,REP,DEM,DEM,24.0,99.1,0.9,Safe D,10.61,5.56,24.0,1.92,5.77,0.14,5.26,18.74,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2417082,140848,0,1106564,31898,0,0,0,2365620,112994,0,289569,25185,0,365000,100,0,0,382,0,0,31741,0,62.0,38.0,0.0,146997,90094,0,0,237091
IL-15,house,IL,15,Jennifer Todd,Mary Miller,DEM,REP,REP,REP,-35.01,0.0,100.0,Safe R,-36.44,5.56,-35.01,-1.56,-1.67,-0.9,-40.5,5.5,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,122996,1331399,0,34290,810427,0,1771,3705,82735,1167229,0,55362,754616,0,6710,144500,0,0,100,0,0,1525,0,32.5,67.5,0.0,87056,180840,0,0,267896
IL-16,house,IL,16,Paul Nolley,Darin LaHood,DEM,REP,REP,REP,-17.58,4.0,96.0,Safe R,-19.16,5.56,-17.58,-1.56,-1.67,-0.75,-23.07,5.5,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,415748,3672739,0,230141,6748621,0,0,0,185607,2445401,0,110128,88213,0,63476,1749222,0,1585,0,0,0,0,0,41.21,58.79,0.0,113271,161579,0,0,274849
IL-17,house,IL,17,Eric Sorensen,Dillan Vancil,DEM,REP,DEM,DEM,20.91,98.1,1.9,Safe D,9.47,5.56,20.91,1.39,4.85,-0.36,4.81,16.1,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2233676,308832,0,1325642,56689,0,0,0,1020828,272464,0,185874,76538,0,848250,10700,0,0,16542,0,0,12700,0,60.46,39.54,0.0,135013,88312,0,0,223324
IN-01,house,IN,01,Frank Mrvan,Barb Regnitz,DEM,REP,DEM,DEM,15.1,93.4,6.6,Likely D,2.9,5.56,15.1,0.0,6.67,-0.03,0.4,14.7,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2386268,2376256,0,1336696,1800689,0,0,0,1138032,575567,0,179981,18850,0,1023820,39610,0,0,2156925,0,0,2000000,0,57.55,42.45,0.0,131769,97189,0,0,228958
IN-02,house,IN,02,Jamee Decio,Rudy Yakym,DEM,REP,REP,REP,-25.16,0.7,99.3,Safe R,-26.05,5.56,-25.63,-1.93,-2.73,-0.48,-26.92,1.76,False,False,LIB,0,,0.0,William Eric Henry,LIB,Libertarian,2.33,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,355589,5246030,0,104496,855313,0,0,0,251093,5000296,0,15296,1170154,0,0,1286014,0,302694,0,0,225039,0,0,36.55,61.12,0.0,76649,128189,0,4887,209724
IN-03,house,IN,03,Kelly Thompson,Marlin Stutzman,DEM,REP,REP,REP,-29.66,0.2,99.8,Safe R,-31.69,5.56,-29.66,-1.17,-1.67,-0.69,-31.73,2.07,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,136340,839565,0,6039,101923,0,0,0,130301,786959,0,0,88046,0,0,367700,0,17908,0,0,0,60000,0,35.17,64.83,0.0,79072,145747,0,0,224818
IN-04,house,IN,04,Drew Cox,Jim Baird,DEM,REP,REP,REP,-30.89,0.1,99.9,Safe R,-30.19,5.56,-30.89,-1.09,-4.47,-0.7,-29.88,-1.01,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,20377,358293,0,6863,91561,0,200000,531743,13514,481342,0,9763,68518,0,0,197200,0,500,0,0,500,383899,0,34.56,65.44,0.0,80788,153005,0,0,233792
IN-05,house,IN,05,J.D. Ford,Victoria Spartz,DEM,REP,REP,REP,-13.67,8.6,91.4,Likely R,-17.4,5.56,-15.2,-0.58,-2.0,-0.78,-17.13,3.46,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,48.0,1,-4.21,0.15,582087,1327228,0,314652,230004,0,0,0,267434,1355274,0,107719,403303,0,49904,118750,0,616,25000,0,0,200000,0,43.16,56.84,0.0,111544,146875,0,0,258419
IN-06,house,IN,06,Cynthia Wirth,Jefferson Shreve,DEM,REP,REP,REP,-34.46,0.0,100.0,Safe R,-33.34,5.56,-34.46,-2.51,-3.38,-0.79,-33.1,-1.36,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37046,2426805,0,7151,1608235,0,0,0,30400,950285,0,10487,2220,0,0,291000,0,4919,2000000,0,0,3900000,0,32.77,67.23,0.0,74691,153236,0,0,227927
IN-07,house,IN,07,Andre Carson,Patrick McAuley,DEM,REP,DEM,DEM,49.54,100.0,0.0,Safe D,42.2,5.56,49.07,0.0,1.24,0.07,42.16,7.38,False,False,LIB,0,,0.0,James M Sceniak,LIB,Libertarian,2.39,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1006177,0,0,621351,0,0,0,0,834249,0,0,33892,0,0,506242,0,0,730,0,0,0,0,0,72.99,24.62,0.0,138579,46756,0,4538,189873
IN-08,house,IN,08,Mary Allen,Mark Messmer,DEM,REP,REP,REP,-37.34,0.0,100.0,Safe R,-35.75,5.56,-37.34,-0.95,-5.33,-0.88,-36.49,-0.85,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,294502,1171366,0,179308,713500,0,0,0,115194,664972,0,107411,5915,0,23845,421375,0,1929,3500,0,0,6250,0,31.33,68.67,0.0,72893,159785,0,0,232678
IN-09,house,IN,09,Brad Meyer,Erin Houchin,DEM,REP,REP,REP,-29.15,0.2,99.8,Safe R,-29.74,5.56,-29.61,-1.88,-2.69,-0.86,-30.39,1.23,False,False,LIB,0,,0.0,Tonya L. Hudson,LIB,Libertarian,2.28,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,105510,1856572,1719,17840,1183066,246,0,0,81901,1415551,1473,21487,23017,960,0,1041193,0,11339,931,272,11339,0,0,34.62,63.1,0.0,85655,156147,0,5642,247444
KS-01,house,KS,01,Lauren Reinhold,Tracey Mann,DEM,REP,REP,REP,-30.15,0.1,99.9,Safe R,-28.44,5.56,-30.69,-2.06,-5.4,-0.35,-31.85,1.69,False,False,LIB,0,,0.0,Steven Jacob,LIB,Libertarian,2.68,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,48261,1488465,0,4784,2713324,0,0,0,43478,528838,0,13201,10184,0,0,598040,0,4601,0,0,4000,0,0,33.99,63.33,0.0,73882,137677,0,5826,217385
KS-02,house,KS,02,Don Coover,Derek Schmidt,DEM,REP,REP,REP,-15.94,5.6,94.4,Likely R,-16.01,5.56,-16.51,-0.47,-5.18,-0.41,-20.06,4.12,False,False,LIB,0,,0.0,John Hauer,LIB,Libertarian,2.84,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,758823,1457605,0,244286,939168,0,0,0,514537,556938,0,240192,55452,0,33500,505500,0,7000,0,0,0,2898,0,40.84,56.32,0.0,88015,121396,0,6121,215532
KS-03,house,KS,03,Sharice Davids,Eric Jenkins,DEM,REP,DEM,DEM,22.85,98.8,1.2,Safe D,6.96,5.56,22.26,3.0,7.29,-0.55,4.17,18.67,False,False,LIB,0,,0.0,Steven A Hohe,LIB,Libertarian,2.94,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3690440,18916,0,1724212,12284,0,0,0,2369484,6633,0,1119972,986,0,807231,10000,0,0,1790,0,0,1790,0,59.62,37.44,0.0,165926,104204,0,8182,278313
KS-04,house,KS,04,Katy Tyndell,Ron Estes,DEM,REP,REP,REP,-21.39,1.7,98.3,Safe R,-20.4,5.56,-21.97,-1.43,-5.29,-0.42,-23.7,2.31,False,False,LIB,0,,0.0,Drew Cranmer,LIB,Libertarian,2.88,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,234455,1855035,0,72896,1757677,0,0,0,161558,1295634,0,38412,9091,0,0,1090100,0,600,0,0,0,0,0,38.17,58.95,0.0,83247,128556,0,6281,218084
KY-01,house,KY,01,Drew Williams,James Comer,DEM,REP,REP,REP,-45.24,0.0,100.0,Safe R,-45.67,5.56,-45.24,-1.84,-2.5,-0.8,-47.91,2.67,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,118755,1899533,0,20182,3041112,0,0,0,98532,2067643,0,69518,692697,0,5000,426900,0,1700,0,0,1700,0,0,27.38,72.62,0.0,65701,174274,0,0,239975
