race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
CA-07,house,CA,07,Democratic candidate (CA-07),Republican candidate (CA-07),DEM,REP,DEM,DEM,24.07,99.0,1.0,Safe D,17.08,5.32,13.26,10.81,False,False,,,0.0,0.0,,,0.0,projected,projected,62.03,37.97,0.0,150637,92198,0,0,242835
CA-08,house,CA,08,Democratic candidate (CA-08),Republican candidate (CA-08),DEM,REP,DEM,DEM,46.56,100.0,0.0,Safe D,39.57,5.32,35.19,11.37,False,False,,,0.0,0.0,,,0.0,projected,projected,73.28,26.72,0.0,160218,58425,0,0,218644
CA-09,house,CA,09,Democratic candidate (CA-09),Republican candidate (CA-09),DEM,REP,DEM,DEM,24.42,99.1,0.9,Safe D,17.44,5.32,11.8,12.63,False,False,,,0.0,0.0,,,0.0,projected,projected,62.21,37.79,0.0,116922,71018,0,0,187940
CA-10,house,CA,10,Democratic candidate (CA-10),Republican candidate (CA-10),DEM,REP,DEM,DEM,44.99,100.0,0.0,Safe D,38.0,5.32,34.75,10.25,False,False,,,0.0,0.0,,,0.0,projected,projected,72.5,27.5,0.0,191736,72744,0,0,264480
CA-11,house,CA,11,Democratic candidate (CA-11),Republican candidate (CA-11),DEM,REP,DEM,DEM,81.54,100.0,0.0,Safe D,74.56,5.32,70.62,10.92,False,False,,,0.0,0.0,,,0.0,projected,projected,90.77,9.23,0.0,229495,23332,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.32,5.32,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jennifer Tran,80.0,confirmed,,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,19.28,96.8,3.2,Safe D,6.92,5.32,0.51,18.77,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,59.64,40.36,0.0,86815,58754,0,0,145569
CA-14,house,CA,14,Democratic candidate (CA-14),Republican candidate (CA-14),DEM,REP,DEM,DEM,48.02,100.0,0.0,Safe D,41.03,5.32,36.2,11.81,False,False,,,0.0,0.0,,,0.0,projected,projected,74.01,25.99,0.0,147951,51958,0,0,199910
CA-15,house,CA,15,Democratic candidate (CA-15),Republican candidate (CA-15),DEM,REP,DEM,DEM,61.17,100.0,0.0,Safe D,54.18,5.32,49.64,11.53,False,False,,,0.0,0.0,,,0.0,projected,projected,80.59,19.41,0.0,172364,41525,0,0,213889
CA-16,house,CA,16,Democratic candidate (CA-16),Republican candidate (CA-16),DEM,REP,DEM,DEM,60.48,100.0,0.0,Safe D,53.49,5.32,49.91,10.57,False,False,,,0.0,0.0,,,0.0,projected,projected,80.24,19.76,0.0,191027,47048,0,0,238075
CA-17,house,CA,17,Democratic candidate (CA-17),Republican candidate (CA-17),DEM,REP,DEM,DEM,52.55,100.0,0.0,Safe D,45.57,5.32,40.75,11.81,False,False,,,0.0,0.0,,,0.0,projected,projected,76.28,23.72,0.0,141086,43879,0,0,184966
CA-18,house,CA,18,Democratic candidate (CA-18),Republican candidate (CA-18),DEM,REP,DEM,DEM,42.24,100.0,0.0,Safe D,35.26,5.32,29.37,12.88,False,False,,,0.0,0.0,,,0.0,projected,projected,71.12,28.88,0.0,118215,47999,0,0,166214
CA-19,house,CA,19,Democratic candidate (CA-19),Republican candidate (CA-19),DEM,REP,DEM,DEM,45.24,100.0,0.0,Safe D,39.17,5.32,35.64,9.6,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,69.96,26.38,3.66,184345,69496,9644,0,263484
CA-20,house,CA,20,(no Democrat — top-two),Vince Fong,DEM,REP,REP,REP,-40.0,0.0,100.0,Safe R,-29.88,5.32,-32.98,-7.02,False,False,,,0.0,0.0,REP,R challenger (CA-20),80.0,,confirmed,0.0,100.0,0.0,0,220803,0,0,220803
CA-21,house,CA,21,Democratic candidate (CA-21),Republican candidate (CA-21),DEM,REP,DEM,DEM,18.88,96.6,3.4,Safe D,11.9,5.32,6.17,12.72,False,False,,,0.0,0.0,,,0.0,projected,projected,59.44,40.56,0.0,83969,57294,0,0,141263
CA-22,house,CA,22,Rudy Salas,David Valadao,DEM,REP,REP,REP,4.19,65.7,34.3,Lean D,4.92,5.32,-1.86,6.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.1,47.9,0.0,62417,57395,0,0,119812
CA-23,house,CA,23,Democratic candidate (CA-23),Republican candidate (CA-23),DEM,REP,REP,REP,-12.68,11.1,88.9,Likely R,-16.34,5.32,-19.9,7.21,False,False,,,0.0,0.0,,,0.0,projected,projected,43.66,56.34,0.0,84518,109076,0,0,193594
CA-24,house,CA,24,Democratic candidate (CA-24),Republican candidate (CA-24),DEM,REP,DEM,DEM,35.73,100.0,0.0,Safe D,28.75,5.32,25.76,9.97,False,False,,,0.0,0.0,,,0.0,projected,projected,67.87,32.13,0.0,166922,79034,0,0,245955
CA-25,house,CA,25,Democratic candidate (CA-25),Republican candidate (CA-25),DEM,REP,DEM,DEM,17.7,95.6,4.4,Safe D,10.72,5.32,5.97,11.73,False,False,,,0.0,0.0,,,0.0,projected,projected,58.85,41.15,0.0,111263,77794,0,0,189057
CA-26,house,CA,26,Democratic candidate (CA-26),Republican candidate (CA-26),DEM,REP,DEM,DEM,26.49,99.5,0.5,Safe D,19.5,5.32,15.73,10.75,False,False,,,0.0,0.0,,,0.0,projected,projected,63.24,36.76,0.0,152012,88350,0,0,240362
CA-27,house,CA,27,Democratic candidate (CA-27),Republican candidate (CA-27),DEM,REP,REP,REP,18.17,96.0,4.0,Safe D,14.52,5.32,10.06,8.11,False,False,,,0.0,0.0,,,0.0,projected,projected,59.09,40.91,0.0,122454,84796,0,0,207250
CA-28,house,CA,28,Democratic candidate (CA-28),Republican candidate (CA-28),DEM,REP,DEM,DEM,37.21,100.0,0.0,Safe D,30.23,5.32,26.17,11.05,False,False,,,0.0,0.0,,,0.0,projected,projected,68.61,31.39,0.0,156931,71812,0,0,228743
CA-29,house,CA,29,Democratic candidate (CA-29),Republican candidate (CA-29),DEM,REP,DEM,DEM,48.45,100.0,0.0,Safe D,41.46,5.32,34.71,13.74,False,False,,,0.0,0.0,,,0.0,projected,projected,74.22,25.78,0.0,124191,43127,0,0,167318
CA-30,house,CA,30,Democratic candidate (CA-30),Republican candidate (CA-30),DEM,REP,DEM,DEM,52.36,100.0,0.0,Safe D,45.37,5.32,41.41,10.95,False,False,,,0.0,0.0,,,0.0,projected,projected,76.18,23.82,0.0,182108,56942,0,0,239051
CA-31,house,CA,31,Democratic candidate (CA-31),Republican candidate (CA-31),DEM,REP,DEM,DEM,25.09,99.2,0.8,Safe D,18.1,5.32,12.61,12.48,False,False,,,0.0,0.0,,,0.0,projected,projected,62.54,37.46,0.0,127810,76539,0,0,204348
CA-32,house,CA,32,Democratic candidate (CA-32),Republican candidate (CA-32),DEM,REP,DEM,DEM,37.29,100.0,0.0,Safe D,30.3,5.32,25.76,11.53,False,False,,,0.0,0.0,,,0.0,projected,projected,68.64,31.36,0.0,172826,78944,0,0,251770
CA-33,house,CA,33,Democratic candidate (CA-33),Republican candidate (CA-33),DEM,REP,DEM,DEM,23.33,98.8,1.2,Safe D,16.35,5.32,10.12,13.21,False,False,,,0.0,0.0,,,0.0,projected,projected,61.67,38.33,0.0,107219,66649,0,0,173868
CA-34,house,CA,34,Jimmy Gomez,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,59.08,5.32,53.04,-13.04,False,False,,,0.0,0.0,DEM,David Kim,80.0,confirmed,,100.0,0.0,0.0,150165,0,0,0,150165
CA-35,house,CA,35,Democratic candidate (CA-35),Republican candidate (CA-35),DEM,REP,DEM,DEM,21.18,97.9,2.1,Safe D,14.19,5.32,8.0,13.18,False,False,,,0.0,0.0,,,0.0,projected,projected,60.59,39.41,0.0,110442,71834,0,0,182276
CA-36,house,CA,36,Democratic candidate (CA-36),Republican candidate (CA-36),DEM,REP,DEM,DEM,50.93,100.0,0.0,Safe D,43.95,5.32,40.42,10.51,False,False,,,0.0,0.0,,,0.0,projected,projected,75.47,24.53,0.0,203702,66223,0,0,269925
CA-37,house,CA,37,Democratic candidate (CA-37),Republican candidate (CA-37),DEM,REP,DEM,DEM,75.07,100.0,0.0,Safe D,68.08,5.32,62.31,12.76,False,False,,,0.0,0.0,,,0.0,projected,projected,87.54,12.46,0.0,144071,20515,0,0,164586
CA-38,house,CA,38,Democratic candidate (CA-38),Republican candidate (CA-38),DEM,REP,DEM,DEM,26.08,99.4,0.6,Safe D,19.09,5.32,12.8,13.28,False,False,,,0.0,0.0,,,0.0,projected,projected,63.04,36.96,0.0,115476,67709,0,0,183185
CA-39,house,CA,39,Democratic candidate (CA-39),Republican candidate (CA-39),DEM,REP,DEM,DEM,23.04,98.7,1.3,Safe D,16.05,5.32,9.85,13.19,False,False,,,0.0,0.0,,,0.0,projected,projected,61.52,38.48,0.0,101250,63335,0,0,164585
CA-40,house,CA,40,Democratic candidate (CA-40),Republican candidate (CA-40),DEM,REP,REP,REP,-6.09,27.9,72.1,Lean R,-9.74,5.32,-12.6,6.51,False,False,,,0.0,0.0,,,0.0,projected,projected,46.96,53.04,0.0,125253,141484,0,0,266738
CA-41,house,CA,41,Democratic candidate (CA-41),Republican candidate (CA-41),DEM,REP,REP,REP,23.44,98.8,1.2,Safe D,19.79,5.32,14.61,8.83,False,False,,,0.0,0.0,,,0.0,projected,projected,61.72,38.28,0.0,134277,83276,0,0,217554
CA-42,house,CA,42,Democratic candidate (CA-42),Republican candidate (CA-42),DEM,REP,DEM,DEM,24.2,99.0,1.0,Safe D,17.21,5.32,13.57,10.63,False,False,,,0.0,0.0,,,0.0,projected,projected,62.1,37.9,0.0,151990,92770,0,0,244759
CA-43,house,CA,43,Democratic candidate (CA-43),Republican candidate (CA-43),DEM,REP,DEM,DEM,63.9,100.0,0.0,Safe D,56.91,5.32,50.59,13.31,False,False,,,0.0,0.0,,,0.0,projected,projected,81.95,18.05,0.0,128148,28225,0,0,156374
CA-44,house,CA,44,Democratic candidate (CA-44),Republican candidate (CA-44),DEM,REP,DEM,DEM,50.54,100.0,0.0,Safe D,43.55,5.32,36.32,14.22,False,False,,,0.0,0.0,,,0.0,projected,projected,75.27,24.73,0.0,115791,38042,0,0,153833
CA-45,house,CA,45,Democratic candidate (CA-45),Republican candidate (CA-45),DEM,REP,DEM,DEM,15.71,93.5,6.5,Likely D,8.72,5.32,4.07,11.63,False,False,,,0.0,0.0,,,0.0,projected,projected,57.85,42.15,0.0,121625,88605,0,0,210230
CA-46,house,CA,46,Democratic candidate (CA-46),Republican candidate (CA-46),DEM,REP,DEM,DEM,29.21,99.8,0.2,Safe D,22.22,5.32,16.7,12.51,False,False,,,0.0,0.0,,,0.0,projected,projected,64.6,35.4,0.0,102895,56376,0,0,159271
CA-47,house,CA,47,Democratic candidate (CA-47),Republican candidate (CA-47),DEM,REP,DEM,DEM,21.46,98.1,1.9,Safe D,13.75,5.32,10.47,10.99,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,58.54,37.85,3.61,146594,94794,9040,0,250428
CA-48,house,CA,48,Democratic candidate (CA-48),Republican candidate (CA-48),DEM,REP,DEM,DEM,13.09,89.6,10.4,Likely D,6.1,5.32,3.52,9.57,False,False,,,0.0,0.0,,,0.0,projected,projected,56.54,43.46,0.0,129849,99789,0,0,229638
CA-49,house,CA,49,Democratic candidate (CA-49),Republican candidate (CA-49),DEM,REP,DEM,DEM,22.05,98.3,1.7,Safe D,15.07,5.32,12.48,9.57,False,False,,,0.0,0.0,,,0.0,projected,projected,61.03,38.97,0.0,165889,105942,0,0,271831
CA-50,house,CA,50,Democratic candidate (CA-50),Republican candidate (CA-50),DEM,REP,DEM,DEM,28.3,99.7,0.3,Safe D,21.32,5.32,18.83,9.47,False,False,,,0.0,0.0,,,0.0,projected,projected,64.15,35.85,0.0,166941,93285,0,0,260226
CA-51,house,CA,51,Democratic candidate (CA-51),Republican candidate (CA-51),DEM,REP,DEM,DEM,28.9,99.7,0.3,Safe D,21.91,5.32,18.79,10.11,False,False,,,0.0,0.0,,,0.0,projected,projected,64.45,35.55,0.0,160440,88506,0,0,248947
CA-52,house,CA,52,Democratic candidate (CA-52),Republican candidate (CA-52),DEM,REP,DEM,DEM,31.58,99.9,0.1,Safe D,24.6,5.32,18.06,13.53,False,False,,,0.0,0.0,,,0.0,projected,projected,65.79,34.21,0.0,125582,65294,0,0,190877
CO-01,house,CO,01,Democratic candidate (CO-01),Republican candidate (CO-01),DEM,REP,DEM,DEM,70.46,100.0,0.0,Safe D,63.48,5.32,57.61,12.85,False,False,,,0.0,0.0,,,0.0,projected,projected,85.23,14.77,0.0,218576,37871,0,0,256448
CO-02,house,CO,02,Democratic candidate (CO-02),Republican candidate (CO-02),DEM,REP,DEM,DEM,52.39,100.0,0.0,Safe D,45.4,5.32,40.92,11.47,False,False,,,0.0,0.0,,,0.0,projected,projected,76.19,23.81,0.0,230375,71981,0,0,302356
CO-03,house,CO,03,Democratic candidate (CO-03),Republican candidate (CO-03),DEM,REP,REP,REP,-1.46,44.4,55.6,Toss-up,-5.12,5.32,-9.98,8.51,False,False,,,0.0,0.0,,,0.0,projected,projected,49.27,50.73,0.0,140283,144453,0,0,284736
CO-04,house,CO,04,Democratic candidate (CO-04),Republican candidate (CO-04),DEM,REP,REP,REP,-10.91,14.7,85.3,Likely R,-14.56,5.32,-18.71,7.81,False,False,,,0.0,0.0,,,0.0,projected,projected,44.55,55.45,0.0,143930,179174,0,0,323105
CO-05,house,CO,05,Democratic candidate (CO-05),Republican candidate (CO-05),DEM,REP,REP,REP,-1.93,42.6,57.4,Toss-up,-5.58,5.32,-9.34,7.41,False,False,,,0.0,0.0,,,0.0,projected,projected,49.03,50.97,0.0,128877,133954,0,0,262831
CO-06,house,CO,06,Democratic candidate (CO-06),Republican candidate (CO-06),DEM,REP,DEM,DEM,32.49,99.9,0.1,Safe D,25.51,5.32,20.36,12.13,False,False,,,0.0,0.0,,,0.0,projected,projected,66.25,33.75,0.0,167112,85146,0,0,252258
CO-07,house,CO,07,Democratic candidate (CO-07),Republican candidate (CO-07),DEM,REP,DEM,DEM,26.41,99.5,0.5,Safe D,19.42,5.32,15.41,10.99,False,False,,,0.0,0.0,,,0.0,projected,projected,63.2,36.8,0.0,197221,114817,0,0,312038
CO-08,house,CO,08,Yadira Caraveo,Gabe Evans,DEM,REP,REP,REP,7.71,77.1,22.9,Likely D,4.06,5.32,-1.88,9.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.86,46.14,0.0,129873,111277,0,0,241150
CT-01,house,CT,01,Democratic candidate (CT-01),Republican candidate (CT-01),DEM,REP,DEM,DEM,32.8,99.9,0.1,Safe D,25.81,5.32,23.27,9.53,False,False,,,0.0,0.0,,,0.0,projected,projected,66.4,33.6,0.0,159877,80902,0,0,240779
CT-02,house,CT,02,Democratic candidate (CT-02),Republican candidate (CT-02),DEM,REP,DEM,DEM,16.78,94.7,5.3,Likely D,9.8,5.32,7.86,8.93,False,False,,,0.0,0.0,,,0.0,projected,projected,58.39,41.61,0.0,158832,113181,0,0,272012
CT-03,house,CT,03,Democratic candidate (CT-03),Republican candidate (CT-03),DEM,REP,DEM,DEM,23.85,98.9,1.1,Safe D,16.86,5.32,14.34,9.51,False,False,,,0.0,0.0,,,0.0,projected,projected,61.93,38.07,0.0,148268,91162,0,0,239430
CT-04,house,CT,04,Democratic candidate (CT-04),Republican candidate (CT-04),DEM,REP,DEM,DEM,33.67,99.9,0.1,Safe D,26.68,5.32,23.73,9.94,False,False,,,0.0,0.0,,,0.0,projected,projected,66.83,33.17,0.0,158343,78580,0,0,236923
CT-05,house,CT,05,Democratic candidate (CT-05),Republican candidate (CT-05),DEM,REP,DEM,DEM,15.02,92.6,7.4,Likely D,8.03,5.32,5.68,9.34,False,False,,,0.0,0.0,,,0.0,projected,projected,57.51,42.49,0.0,139171,102824,0,0,241996
DE-01,house,DE,01,Democratic candidate (DE-01),Republican candidate (DE-01),DEM,REP,DEM,DEM,24.53,99.1,0.9,Safe D,17.55,5.32,14.84,9.69,False,False,,,0.0,0.0,,,0.0,projected,projected,62.27,37.73,0.0,222627,134915,0,0,357542
FL-01,house,FL,01,Democratic candidate (FL-01),Republican candidate (FL-01),DEM,REP,REP,REP,-29.91,0.2,99.8,Safe R,-33.56,5.32,-37.53,7.62,False,False,,,0.0,0.0,,,0.0,projected,projected,35.04,64.96,0.0,103671,192157,0,0,295828
FL-02,house,FL,02,Democratic candidate (FL-02),Republican candidate (FL-02),DEM,REP,REP,REP,-9.69,17.5,82.5,Likely R,-13.35,5.32,-18.33,8.64,False,False,,,0.0,0.0,,,0.0,projected,projected,45.15,54.85,0.0,130583,158611,0,0,289194
FL-03,house,FL,03,Democratic candidate (FL-03),Republican candidate (FL-03),DEM,REP,REP,REP,-12.66,11.1,88.9,Likely R,-16.31,5.32,-21.26,8.6,False,False,,,0.0,0.0,,,0.0,projected,projected,43.67,56.33,0.0,122505,158025,0,0,280531
FL-04,house,FL,04,Democratic candidate (FL-04),Republican candidate (FL-04),DEM,REP,REP,REP,-3.99,35.0,65.0,Lean R,-7.64,5.32,-11.96,7.97,False,False,,,0.0,0.0,,,0.0,projected,projected,48.01,51.99,0.0,133994,145129,0,0,279123
FL-05,house,FL,05,Democratic candidate (FL-05),Republican candidate (FL-05),DEM,REP,REP,REP,-13.83,9.1,90.9,Likely R,-17.49,5.32,-21.69,7.86,False,False,,,0.0,0.0,,,0.0,projected,projected,43.08,56.92,0.0,132418,174934,0,0,307352
FL-06,house,FL,06,Democratic candidate (FL-06),Republican candidate (FL-06),DEM,REP,REP,REP,-21.78,1.8,98.2,Safe R,-25.43,5.32,-30.31,8.53,False,False,,,0.0,0.0,,,0.0,projected,projected,39.11,60.89,0.0,121167,188633,0,0,309800
FL-07,house,FL,07,Democratic candidate (FL-07),Republican candidate (FL-07),DEM,REP,REP,REP,-4.12,34.6,65.4,Lean R,-7.78,5.32,-12.62,8.49,False,False,,,0.0,0.0,,,0.0,projected,projected,47.94,52.06,0.0,143832,156200,0,0,300032
FL-08,house,FL,08,Democratic candidate (FL-08),Republican candidate (FL-08),DEM,REP,REP,REP,-8.27,21.3,78.7,Likely R,-11.92,5.32,-16.4,8.13,False,False,,,0.0,0.0,,,0.0,projected,projected,45.87,54.13,0.0,138815,163832,0,0,302647
FL-09,house,FL,09,Democratic candidate (FL-09),Republican candidate (FL-09),DEM,REP,REP,REP,-8.02,22.0,78.0,Likely R,-11.67,5.32,-17.93,9.91,False,False,,,0.0,0.0,,,0.0,projected,projected,45.99,54.01,0.0,120898,141982,0,0,262880
FL-10,house,FL,10,Democratic candidate (FL-10),Republican candidate (FL-10),DEM,REP,DEM,DEM,36.92,100.0,0.0,Safe D,29.94,5.32,24.29,12.63,False,False,,,0.0,0.0,,,0.0,projected,projected,68.46,31.54,0.0,143729,66211,0,0,209940
FL-11,house,FL,11,Democratic candidate (FL-11),Republican candidate (FL-11),DEM,REP,REP,REP,-7.57,23.3,76.7,Likely R,-11.23,5.32,-15.84,8.27,False,False,,,0.0,0.0,,,0.0,projected,projected,46.21,53.79,0.0,145789,169682,0,0,315471
FL-12,house,FL,12,Democratic candidate (FL-12),Republican candidate (FL-12),DEM,REP,REP,REP,-6.2,27.5,72.5,Lean R,-9.85,5.32,-15.55,9.36,False,False,,,0.0,0.0,,,0.0,projected,projected,46.9,53.1,0.0,126215,142894,0,0,269109
FL-13,house,FL,13,Democratic candidate (FL-13),Republican candidate (FL-13),DEM,REP,REP,REP,-5.21,30.8,69.2,Lean R,-8.86,5.32,-13.46,8.25,False,False,,,0.0,0.0,,,0.0,projected,projected,47.4,52.6,0.0,135796,150709,0,0,286505
FL-14,house,FL,14,Democratic candidate (FL-14),Republican candidate (FL-14),DEM,REP,REP,REP,-2.0,42.4,57.6,Toss-up,-5.65,5.32,-10.62,8.62,False,False,,,0.0,0.0,,,0.0,projected,projected,49.0,51.0,0.0,133580,139036,0,0,272616
FL-15,house,FL,15,Democratic candidate (FL-15),Republican candidate (FL-15),DEM,REP,REP,REP,-10.87,14.7,85.3,Likely R,-14.52,5.32,-20.09,9.23,False,False,,,0.0,0.0,,,0.0,projected,projected,44.57,55.43,0.0,124860,155304,0,0,280164
FL-16,house,FL,16,Democratic candidate (FL-16),Republican candidate (FL-16),DEM,REP,REP,REP,-4.88,31.9,68.1,Lean R,-8.53,5.32,-13.81,8.93,False,False,,,0.0,0.0,,,0.0,projected,projected,47.56,52.44,0.0,144209,159005,0,0,303214
FL-17,house,FL,17,Democratic candidate (FL-17),Republican candidate (FL-17),DEM,REP,REP,REP,-13.4,9.8,90.2,Likely R,-17.05,5.32,-22.24,8.84,False,False,,,0.0,0.0,,,0.0,projected,projected,43.3,56.7,0.0,137465,179990,0,0,317455
FL-18,house,FL,18,Democratic candidate (FL-18),Republican candidate (FL-18),DEM,REP,REP,REP,-8.39,20.9,79.1,Likely R,-12.05,5.32,-17.1,8.71,False,False,,,0.0,0.0,,,0.0,projected,projected,45.8,54.2,0.0,119307,141167,0,0,260473
FL-19,house,FL,19,Democratic candidate (FL-19),Republican candidate (FL-19),DEM,REP,REP,REP,-21.64,1.8,98.2,Safe R,-25.29,5.32,-30.42,8.78,False,False,,,0.0,0.0,,,0.0,projected,projected,39.18,60.82,0.0,116340,180597,0,0,296938
FL-20,house,FL,20,Democratic candidate (FL-20),Republican candidate (FL-20),DEM,REP,DEM,DEM,50.71,100.0,0.0,Safe D,43.72,5.32,37.5,13.21,False,False,,,0.0,0.0,,,0.0,projected,projected,75.35,24.65,0.0,171641,56139,0,0,227780
FL-21,house,FL,21,Democratic candidate (FL-21),Republican candidate (FL-21),DEM,REP,REP,REP,-7.67,23.0,77.0,Likely R,-11.32,5.32,-16.36,8.69,False,False,,,0.0,0.0,,,0.0,projected,projected,46.17,53.83,0.0,146030,170281,0,0,316310
FL-22,house,FL,22,Democratic candidate (FL-22),Republican candidate (FL-22),DEM,REP,REP,REP,-0.23,49.1,50.9,Toss-up,-3.89,5.32,-10.6,10.37,False,False,,,0.0,0.0,,,0.0,projected,projected,49.88,50.12,0.0,135541,136178,0,0,271719
FL-23,house,FL,23,Democratic candidate (FL-23),Republican candidate (FL-23),DEM,REP,DEM,DEM,27.54,99.6,0.4,Safe D,20.55,5.32,13.94,13.6,False,False,,,0.0,0.0,,,0.0,projected,projected,63.77,36.23,0.0,151749,86223,0,0,237972
FL-24,house,FL,24,Democratic candidate (FL-24),Republican candidate (FL-24),DEM,REP,DEM,DEM,54.5,100.0,0.0,Safe D,47.51,5.32,39.08,15.42,False,False,,,0.0,0.0,,,0.0,projected,projected,77.25,22.75,0.0,150618,44360,0,0,194978
FL-25,house,FL,25,Democratic candidate (FL-25),Republican candidate (FL-25),DEM,REP,REP,REP,1.55,55.9,44.1,Toss-up,-2.1,5.32,-9.22,10.77,False,False,,,0.0,0.0,,,0.0,projected,projected,50.78,49.22,0.0,134723,130603,0,0,265327
FL-26,house,FL,26,Democratic candidate (FL-26),Republican candidate (FL-26),DEM,REP,REP,REP,-5.93,28.4,71.6,Lean R,-9.59,5.32,-18.5,12.57,False,False,,,0.0,0.0,,,0.0,projected,projected,47.03,52.97,0.0,107675,121257,0,0,228932
FL-27,house,FL,27,Democratic candidate (FL-27),Republican candidate (FL-27),DEM,REP,REP,REP,-2.99,38.7,61.3,Lean R,-6.64,5.32,-14.7,11.71,False,False,,,0.0,0.0,,,0.0,projected,projected,48.51,51.49,0.0,114908,121988,0,0,236896
FL-28,house,FL,28,Democratic candidate (FL-28),Republican candidate (FL-28),DEM,REP,REP,REP,-12.64,11.2,88.8,Likely R,-16.29,5.32,-25.63,12.99,False,False,,,0.0,0.0,,,0.0,projected,projected,43.68,56.32,0.0,102929,132711,0,0,235640
GA-01,house,GA,01,Democratic candidate (GA-01),Republican candidate (GA-01),DEM,REP,REP,REP,-9.13,19.0,81.0,Likely R,-12.78,5.32,-15.92,6.79,False,False,,,0.0,0.0,,,0.0,projected,projected,45.44,54.56,0.0,115743,138989,0,0,254732
GA-02,house,GA,02,Democratic candidate (GA-02),Republican candidate (GA-02),DEM,REP,DEM,DEM,18.06,95.9,4.1,Safe D,11.07,5.32,7.66,10.4,False,False,,,0.0,0.0,,,0.0,projected,projected,59.03,40.97,0.0,130842,90818,0,0,221660
GA-03,house,GA,03,Democratic candidate (GA-03),Republican candidate (GA-03),DEM,REP,REP,REP,-23.92,1.1,98.9,Safe R,-27.58,5.32,-29.88,5.96,False,False,,,0.0,0.0,,,0.0,projected,projected,38.04,61.96,0.0,111423,181503,0,0,292926
GA-04,house,GA,04,Democratic candidate (GA-04),Republican candidate (GA-04),DEM,REP,DEM,DEM,63.95,100.0,0.0,Safe D,56.96,5.32,53.04,10.91,False,False,,,0.0,0.0,,,0.0,projected,projected,81.98,18.02,0.0,177444,39015,0,0,216459
GA-05,house,GA,05,Democratic candidate (GA-05),Republican candidate (GA-05),DEM,REP,DEM,DEM,82.52,100.0,0.0,Safe D,75.54,5.32,72.33,10.2,False,False,,,0.0,0.0,,,0.0,projected,projected,91.26,8.74,0.0,224880,21534,0,0,246414
GA-06,house,GA,06,Democratic candidate (GA-06),Republican candidate (GA-06),DEM,REP,DEM,DEM,59.69,100.0,0.0,Safe D,52.7,5.32,50.34,9.35,False,False,,,0.0,0.0,,,0.0,projected,projected,79.84,20.16,0.0,210061,53030,0,0,263091
GA-07,house,GA,07,Democratic candidate (GA-07),Republican candidate (GA-07),DEM,REP,REP,REP,-16.06,6.1,93.9,Likely R,-19.72,5.32,-22.27,6.21,False,False,,,0.0,0.0,,,0.0,projected,projected,41.97,58.03,0.0,126978,175580,0,0,302558
GA-08,house,GA,08,Democratic candidate (GA-08),Republican candidate (GA-08),DEM,REP,REP,REP,-23.86,1.1,98.9,Safe R,-27.52,5.32,-30.76,6.89,False,False,,,0.0,0.0,,,0.0,projected,projected,38.07,61.93,0.0,92119,149868,0,0,241986
GA-09,house,GA,09,Democratic candidate (GA-09),Republican candidate (GA-09),DEM,REP,REP,REP,-28.16,0.3,99.7,Safe R,-31.82,5.32,-34.33,6.17,False,False,,,0.0,0.0,,,0.0,projected,projected,35.92,64.08,0.0,100982,180156,0,0,281138
GA-10,house,GA,10,Democratic candidate (GA-10),Republican candidate (GA-10),DEM,REP,REP,REP,-15.0,7.4,92.6,Likely R,-18.66,5.32,-20.93,5.93,False,False,,,0.0,0.0,,,0.0,projected,projected,42.5,57.5,0.0,123158,166636,0,0,289794
GA-11,house,GA,11,Democratic candidate (GA-11),Republican candidate (GA-11),DEM,REP,REP,REP,-17.52,4.6,95.4,Safe R,-21.17,5.32,-23.52,6.0,False,False,,,0.0,0.0,,,0.0,projected,projected,41.24,58.76,0.0,121455,173045,0,0,294500
GA-12,house,GA,12,Democratic candidate (GA-12),Republican candidate (GA-12),DEM,REP,REP,REP,-7.06,24.8,75.2,Likely R,-10.71,5.32,-14.2,7.14,False,False,,,0.0,0.0,,,0.0,projected,projected,46.47,53.53,0.0,113473,130715,0,0,244189
GA-13,house,GA,13,Democratic candidate (GA-13),Republican candidate (GA-13),DEM,REP,DEM,DEM,51.35,100.0,0.0,Safe D,44.36,5.32,42.65,8.7,False,False,,,0.0,0.0,,,0.0,projected,projected,75.67,24.33,0.0,193229,62112,0,0,255340
