cousub_fips,town_name,state,county_fips,town_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
2302756450,Palermo town,ME,23027,-20.16,-18.39,47.7,49.3,-1.5,2.5,95.0,0.2,1.2,0.0,0.8,0.1
2302761210,Prospect town,ME,23027,-18.92,-17.16,47.2,49.8,-2.6,2.5,95.3,0.0,0.9,0.2,0.5,0.0
2302766565,Searsmont town,ME,23027,-4.27,-2.51,40.9,56.0,-15.1,2.4,93.5,0.5,1.5,0.8,0.1,0.0
2302766635,Searsport town,ME,23027,7.02,8.79,36.1,60.8,-24.7,2.4,93.3,0.2,1.3,0.5,0.8,0.0
2302774475,Stockton Springs town,ME,23027,2.09,3.86,38.3,58.7,-20.4,2.5,94.0,0.5,0.7,0.7,0.4,0.0
2302775525,Swanville town,ME,23027,-12.57,-10.81,44.5,52.5,-8.0,2.4,93.9,0.1,1.3,0.6,0.2,0.0
2302776610,Thorndike town,ME,23027,-6.19,-4.43,41.8,55.2,-13.4,2.5,95.6,0.0,1.1,0.0,0.0,0.0
2302777625,Troy town,ME,23027,-22.0,-20.24,48.5,48.4,0.1,2.5,93.8,0.5,1.0,0.2,0.1,0.0
2302778255,Unity town,ME,23027,-9.58,-7.82,43.2,53.8,-10.6,2.4,92.6,1.0,1.7,0.7,0.5,0.1
2302779480,Waldo town,ME,23027,-4.02,-2.25,40.9,56.1,-15.2,2.5,91.9,1.1,0.6,0.3,1.1,0.0
2302786760,Winterport town,ME,23027,-12.05,-10.29,44.3,52.7,-8.4,2.5,93.6,0.3,1.0,0.6,0.3,0.2
2302900380,Addison town,ME,23029,-31.99,-30.23,53.3,43.7,9.6,2.6,94.6,0.3,0.5,0.0,0.7,0.0
2302900660,Alexander town,ME,23029,-50.75,-48.99,61.2,35.7,25.5,2.5,94.1,0.0,0.7,0.2,1.4,0.0
2302902480,Baileyville town,ME,23029,-35.85,-34.09,54.9,42.1,12.8,2.5,94.7,0.8,1.0,0.0,0.6,0.0
2302902970,Baring plantation,ME,23029,-21.21,-19.45,48.6,48.3,0.3,2.4,94.2,0.0,0.6,1.2,2.3,0.0
2302903670,Beals town,ME,23029,-34.04,-32.28,54.2,42.8,11.4,2.7,97.9,0.3,0.0,0.3,0.0,0.0
2302903810,Beddington town,ME,23029,-28.57,-26.81,51.9,45.1,6.8,2.7,96.3,0.0,0.0,0.0,0.0,0.0
2302909585,Calais city,ME,23029,-18.06,-16.3,47.2,49.7,-2.5,2.3,93.3,0.4,1.6,0.8,1.5,0.0
2302912175,Charlotte town,ME,23029,-31.56,-29.79,53.0,43.9,9.1,2.5,92.4,0.4,0.7,0.0,2.9,0.0
2302912455,Cherryfield town,ME,23029,-30.35,-28.59,52.4,44.5,7.9,2.2,91.9,0.2,2.8,0.7,0.3,0.0
2302913610,Codyville plantation,ME,23029,0.0,1.76,39.6,57.4,-17.8,2.4,92.3,0.0,0.0,0.0,7.7,0.0
2302913750,Columbia town,ME,23029,-42.62,-40.85,57.7,39.3,18.4,2.3,95.0,0.6,2.1,0.3,0.6,0.6
2302913820,Columbia Falls town,ME,23029,-41.32,-39.56,57.0,39.9,17.1,2.1,90.7,0.2,3.4,0.5,1.2,0.0
2302914100,Cooper town,ME,23029,-30.43,-28.67,52.5,44.5,8.0,2.3,91.7,1.4,2.1,0.0,2.1,0.0
2302914940,Crawford town,ME,23029,-29.73,-27.97,52.3,44.7,7.6,2.5,96.6,0.0,0.0,1.1,2.2,0.0
2302915920,Cutler town,ME,23029,-42.01,-40.25,57.5,39.5,18.0,2.4,92.4,0.0,0.8,1.0,2.0,0.0
2302916410,Danforth town,ME,23029,-50.71,-48.95,61.2,35.8,25.4,2.5,92.1,0.0,0.4,1.3,0.9,0.0
2302916865,Deblois town,ME,23029,-85.71,-83.95,76.1,20.9,55.1,2.4,98.3,0.0,1.7,0.0,0.0,0.0
2302917355,Dennysville town,ME,23029,-28.35,-26.59,51.7,45.3,6.4,2.4,92.2,0.4,0.8,0.8,1.6,0.0
2302919870,East Central Washington UT,ME,23029,-47.37,-45.61,59.8,37.2,22.6,2.5,95.9,0.2,0.8,0.3,0.3,0.0
2302920960,East Machias town,ME,23029,-34.13,-32.37,54.1,42.9,11.3,2.4,94.3,0.4,1.6,0.4,0.6,0.2
2302921730,Eastport city,ME,23029,18.76,20.52,31.6,65.3,-33.7,2.4,91.6,0.3,1.0,0.4,2.8,0.0
2302928660,Grand Lake Stream plantation,ME,23029,-38.84,-37.08,56.1,40.9,15.2,2.3,89.8,0.0,0.9,0.9,4.6,0.0
2302931530,Harrington town,ME,23029,-42.49,-40.72,57.6,39.3,18.3,2.3,93.8,0.0,2.1,0.3,0.4,0.0
2302935905,Jonesboro town,ME,23029,-34.86,-33.1,54.4,42.5,11.9,2.4,96.2,0.0,1.7,0.4,0.0,0.0
2302936010,Jonesport town,ME,23029,-36.9,-35.14,55.3,41.7,13.6,2.4,94.9,0.3,1.7,0.3,1.1,0.0
2302941610,Lubec town,ME,23029,7.99,9.75,36.2,60.8,-24.6,2.4,93.8,0.5,2.3,0.0,0.0,0.0
2302941960,Machias town,ME,23029,-11.74,-9.98,44.6,52.4,-7.9,2.3,90.0,2.6,2.1,1.0,1.0,0.0
2302942100,Machiasport town,ME,23029,-24.03,-22.27,49.8,47.2,2.6,2.3,92.8,0.9,2.1,0.7,0.9,0.0
2302943640,Marshfield town,ME,23029,-34.13,-32.37,54.2,42.8,11.4,2.5,97.5,0.0,0.8,0.3,0.5,0.0
2302944760,Meddybemps town,ME,23029,-32.69,-30.93,53.5,43.5,10.1,2.4,95.3,0.0,1.6,0.0,0.0,0.8
2302945600,Milbridge town,ME,23029,-18.9,-17.14,47.3,49.6,-2.3,1.8,90.6,0.2,6.0,0.0,0.7,0.0
2302951375,Northfield town,ME,23029,-33.33,-31.57,53.8,43.1,10.7,2.5,93.9,0.0,0.7,0.0,0.7,0.0
2302953500,North Washington UT,ME,23029,-53.85,-52.08,62.5,34.5,28.0,2.4,95.6,0.0,1.6,0.9,0.0,0.0
2302957082,Passamaquoddy Indian Township Reservation,ME,23029,34.32,36.08,23.4,73.6,-50.1,-0.8,15.0,0.0,1.3,0.0,78.2,0.0
2302957090,Passamaquoddy Pleasant Point Reservation,ME,23029,48.36,50.12,18.0,78.9,-60.9,0.4,44.1,0.0,2.4,0.0,43.2,0.0
2302957780,Pembroke town,ME,23029,-17.24,-15.48,46.9,50.1,-3.2,2.3,91.7,0.5,1.4,0.5,3.1,0.0
2302958165,Perry town,ME,23029,-18.49,-16.73,47.4,49.6,-2.2,2.2,86.6,0.0,0.5,0.2,8.8,0.0
2302961035,Princeton town,ME,23029,-49.48,-47.72,60.7,36.3,24.3,2.4,92.5,0.0,0.5,0.2,3.7,0.0
2302963275,Robbinston town,ME,23029,-33.89,-32.13,54.0,42.9,11.1,2.4,93.9,1.1,1.4,0.5,0.7,0.0
2302963940,Roque Bluffs town,ME,23029,4.35,6.11,37.7,59.2,-21.5,2.3,92.8,2.3,2.3,0.8,0.0,0.4
2302974125,Steuben town,ME,23029,-25.65,-23.89,50.5,46.5,4.0,2.3,93.7,1.0,1.8,0.9,0.8,0.0
2302975770,Talmadge town,ME,23029,-54.29,-52.52,62.8,34.2,28.6,2.6,92.6,0.0,0.0,0.0,0.0,1.9
2302976895,Topsfield town,ME,23029,-66.94,-65.18,68.0,28.9,39.1,2.4,96.8,0.0,1.9,0.0,0.6,0.0
2302978675,Vanceboro town,ME,23029,-26.44,-24.68,51.0,46.0,5.0,2.7,100.0,0.0,0.0,0.0,0.0,0.0
2302979375,Waite town,ME,23029,-37.5,-35.74,55.7,41.3,14.4,2.7,100.0,0.0,0.0,0.0,0.0,0.0
2302981685,Wesley town,ME,23029,-48.45,-46.69,60.2,36.8,23.4,2.4,94.1,0.0,1.0,0.0,3.0,0.0
2302985185,Whiting town,ME,23029,-22.25,-20.49,49.1,47.9,1.3,2.5,92.7,0.0,0.5,1.0,1.0,0.0
2302985290,Whitneyville town,ME,23029,-18.92,-17.16,47.6,49.3,-1.7,2.4,89.0,0.6,1.2,0.6,2.5,0.0
2303100275,Acton town,ME,23031,-17.94,-16.17,47.0,50.0,-3.0,2.5,95.2,0.1,0.8,0.7,0.0,0.2
2303100730,Alfred town,ME,23031,-2.49,-0.72,40.4,56.6,-16.2,2.5,92.9,1.4,1.0,0.7,0.4,0.0
2303101605,Arundel town,ME,23031,-2.61,-0.85,40.5,56.5,-16.0,2.5,94.3,0.2,0.7,0.6,0.5,0.0
2303104720,Berwick town,ME,23031,-6.54,-4.77,42.1,54.9,-12.8,2.4,92.7,0.7,1.4,1.6,0.1,0.0
2303104860,Biddeford city,ME,23031,27.69,29.45,27.5,69.5,-42.0,2.3,90.0,2.0,2.1,1.9,0.5,0.0
2303109410,Buxton town,ME,23031,-6.44,-4.68,42.1,54.9,-12.9,2.4,93.4,0.7,1.1,1.2,0.2,0.0
2303114485,Cornish town,ME,23031,-8.39,-6.62,42.9,54.0,-11.1,2.5,94.7,0.3,0.8,0.4,0.3,0.0
2303116725,Dayton town,ME,23031,-12.97,-11.21,44.8,52.1,-7.3,2.5,94.1,0.1,1.0,0.6,0.6,0.0
2303122955,Eliot town,ME,23031,19.82,21.58,30.9,66.1,-35.2,2.4,93.3,0.7,1.5,0.8,0.2,0.0
2303133665,Hollis town,ME,23031,-11.81,-10.05,44.4,52.6,-8.2,2.5,94.3,0.3,0.9,0.2,0.3,0.0
2303136535,Kennebunk town,ME,23031,33.43,35.19,25.1,71.9,-46.8,2.4,94.6,0.3,1.1,1.4,0.2,0.0
2303136745,Kennebunkport town,ME,23031,29.4,31.16,26.8,70.1,-43.3,2.5,96.1,0.1,1.2,0.3,0.1,0.0
2303137270,Kittery town,ME,23031,42.67,44.43,21.0,75.9,-54.9,2.1,90.2,1.3,3.3,1.1,0.1,0.2
2303138425,Lebanon town,ME,23031,-34.21,-32.44,53.9,43.1,10.8,2.5,93.8,0.3,1.1,0.7,0.4,0.0
2303139195,Limerick town,ME,23031,-14.54,-12.78,45.5,51.5,-6.0,2.4,92.8,0.2,1.7,0.2,0.7,0.0
2303139405,Limington town,ME,23031,-24.63,-22.87,49.8,47.2,2.6,2.5,93.1,0.3,1.2,0.3,0.4,0.1
2303141750,Lyman town,ME,23031,-10.91,-9.14,44.0,53.0,-9.0,2.5,94.2,0.3,1.0,0.9,0.3,0.0
2303148750,Newfield town,ME,23031,-27.43,-25.67,51.0,46.0,5.0,2.5,93.5,0.7,1.5,0.2,0.1,0.0
2303150325,North Berwick town,ME,23031,-8.59,-6.83,43.0,54.0,-11.0,2.4,93.5,0.5,1.2,0.9,0.2,0.0
2303154980,Ogunquit town,ME,23031,42.86,44.62,21.1,75.9,-54.7,2.5,94.6,0.9,1.4,0.5,0.1,0.0
2303155085,Old Orchard Beach town,ME,23031,19.51,21.27,31.0,66.0,-35.0,2.3,93.4,0.7,1.7,1.4,0.2,0.1
2303156870,Parsonsfield town,ME,23031,-15.79,-14.03,46.0,50.9,-4.9,2.5,94.1,0.3,1.1,0.6,0.6,0.0
2303164675,Saco city,ME,23031,26.81,28.57,27.9,69.1,-41.3,2.3,91.3,1.4,1.9,1.7,0.2,0.0
2303165725,Sanford city,ME,23031,-1.2,0.57,39.7,57.2,-17.5,2.3,90.9,1.2,1.8,2.0,0.4,0.0
2303167475,Shapleigh town,ME,23031,-21.04,-19.28,48.3,48.7,-0.4,2.5,94.1,0.3,1.1,0.2,0.2,0.0
2303170030,South Berwick town,ME,23031,20.15,21.91,30.7,66.2,-35.5,2.4,93.5,0.5,1.6,0.7,0.2,0.0
2303180530,Waterboro town,ME,23031,-15.84,-14.08,46.1,50.9,-4.8,2.5,94.3,0.2,0.9,0.6,0.4,0.0
2303181475,Wells town,ME,23031,13.02,14.78,33.8,63.2,-29.4,2.5,94.9,0.6,1.2,0.8,0.1,0.0
2303187985,York town,ME,23031,28.94,30.7,27.0,70.0,-43.0,2.4,94.2,0.4,1.7,0.9,0.1,0.0
2500103690,Barnstable Town city,MA,25001,12.19,13.95,33.7,63.2,-29.5,1.9,79.0,4.0,4.4,1.6,0.4,0.0
2500107175,Bourne town,MA,25001,5.52,7.29,36.7,60.2,-23.5,2.3,91.0,1.4,2.0,1.4,0.4,0.0
2500107980,Brewster town,MA,25001,34.29,36.05,24.5,72.4,-47.9,2.3,92.7,1.3,2.1,1.0,0.2,0.1
2500112995,Chatham town,MA,25001,25.83,27.59,28.1,68.8,-40.7,2.4,93.3,1.8,2.2,0.7,0.0,0.0
2500116775,Dennis town,MA,25001,16.33,18.09,32.2,64.8,-32.6,2.3,89.2,3.4,2.3,0.8,0.2,0.0
2500119295,Eastham town,MA,25001,42.75,44.51,21.0,76.0,-55.0,2.4,92.0,2.6,1.7,0.7,0.0,0.0
2500123105,Falmouth town,MA,25001,27.67,29.43,27.3,69.6,-42.3,2.3,88.4,1.8,1.9,1.6,0.4,0.0
2500129020,Harwich town,MA,25001,23.17,24.93,29.2,67.7,-38.5,2.3,89.9,2.2,2.3,0.7,0.2,0.0
2500139100,Mashpee town,MA,25001,15.49,17.25,32.5,64.5,-32.0,2.2,86.9,2.1,2.2,1.1,2.3,0.0
2500151440,Orleans town,MA,25001,38.47,40.23,22.8,74.2,-51.4,2.4,93.6,1.1,1.6,0.9,0.2,0.0
2500155500,Provincetown town,MA,25001,85.42,87.18,2.7,94.3,-91.6,2.1,86.8,4.8,4.4,0.9,0.3,0.0
2500159735,Sandwich town,MA,25001,8.83,10.59,35.3,61.6,-26.3,2.3,92.4,0.6,2.1,1.6,0.2,0.0
2500170605,Truro town,MA,25001,60.04,61.81,13.6,83.4,-69.8,2.4,91.2,2.7,2.2,0.5,0.1,0.0
2500174385,Wellfleet town,MA,25001,56.52,58.28,15.1,81.9,-66.8,2.4,92.5,1.1,1.8,0.9,0.1,0.0
2500182525,Yarmouth town,MA,25001,15.98,17.74,32.2,64.8,-32.6,2.0,84.2,3.3,3.9,1.5,0.1,0.0
2500300555,Adams town,MA,25003,22.15,23.91,30.1,66.9,-36.8,2.3,92.0,1.2,2.2,0.5,0.1,0.0
2500300975,Alford town,MA,25003,62.58,64.34,12.8,84.1,-71.3,2.2,93.7,0.5,3.2,0.2,0.0,0.0
2500304545,Becket town,MA,25003,24.77,26.53,28.9,68.0,-39.1,2.3,93.7,0.3,2.5,0.6,0.0,0.0
2500313345,Cheshire town,MA,25003,8.18,9.94,36.0,61.0,-25.0,2.3,93.4,0.3,2.2,0.9,0.1,0.2
2500314010,Clarksburg town,MA,25003,16.12,17.88,32.7,64.2,-31.5,2.5,94.7,0.4,1.1,0.8,0.0,0.0
2500316180,Dalton town,MA,25003,32.27,34.03,25.8,71.2,-45.4,2.4,93.4,0.9,1.9,1.0,0.0,0.0
2500321360,Egremont town,MA,25003,62.07,63.83,13.0,83.9,-70.9,2.1,91.8,0.6,3.5,0.8,0.0,0.0
2500324120,Florida town,MA,25003,-8.46,-6.7,43.2,53.8,-10.6,2.5,92.6,0.7,1.4,0.3,0.0,0.0
2500326815,Great Barrington town,MA,25003,62.92,64.69,12.3,84.6,-72.3,1.4,84.4,2.1,7.5,2.5,0.1,0.0
2500328180,Hancock town,MA,25003,4.03,5.8,37.8,59.2,-21.4,2.3,92.5,0.0,1.6,1.6,0.2,0.0
2500330315,Hinsdale town,MA,25003,20.82,22.58,30.7,66.2,-35.5,2.5,95.3,0.3,0.9,0.6,0.1,0.0
2500334340,Lanesborough town,MA,25003,28.02,29.78,27.6,69.4,-41.8,2.3,92.1,0.8,2.3,0.8,0.2,0.0
2500334655,Lee town,MA,25003,36.21,37.97,23.9,73.1,-49.2,1.9,89.4,0.7,4.5,2.2,0.1,0.0
2500334970,Lenox town,MA,25003,61.19,62.96,13.3,83.6,-70.3,2.0,91.6,0.9,3.7,1.7,0.1,0.0
2500342460,Monterey town,MA,25003,67.07,68.83,10.9,86.0,-75.1,2.2,92.3,1.7,3.0,0.9,0.2,0.0
2500343300,Mount Washington town,MA,25003,60.34,62.11,13.8,83.1,-69.3,2.3,92.5,0.0,0.7,4.1,0.0,0.0
2500344385,New Ashford town,MA,25003,17.72,19.48,32.1,64.8,-32.7,2.6,91.1,3.3,0.5,0.5,0.0,0.0
2500345420,New Marlborough town,MA,25003,41.55,43.31,21.8,75.1,-53.3,2.4,94.3,0.0,1.9,0.5,0.4,0.0
2500346225,North Adams city,MA,25003,35.86,37.63,24.1,72.8,-48.7,2.1,87.1,2.6,4.0,0.7,0.2,0.0
2500351580,Otis town,MA,25003,5.78,7.54,37.1,59.9,-22.8,2.4,94.5,0.0,1.5,0.6,0.4,0.0
2500353050,Peru town,MA,25003,2.4,4.16,38.6,58.4,-19.8,2.5,95.8,0.1,1.2,0.0,0.0,0.0
2500353960,Pittsfield city,MA,25003,44.22,45.98,20.4,76.6,-56.1,1.7,81.7,5.8,6.4,1.5,0.2,0.0
2500356795,Richmond town,MA,25003,56.75,58.51,15.3,81.6,-66.3,2.3,91.6,0.9,2.0,1.9,0.0,0.0
2500359665,Sandisfield town,MA,25003,13.82,15.58,33.6,63.3,-29.7,2.4,93.0,0.6,2.0,0.2,0.2,0.0
2500360225,Savoy town,MA,25003,0.47,2.23,39.4,57.6,-18.2,2.5,92.0,2.4,1.4,0.2,0.0,0.0
2500361065,Sheffield town,MA,25003,41.18,42.94,21.9,75.1,-53.2,2.1,91.1,0.8,4.0,0.4,0.2,0.0
2500367595,Stockbridge town,MA,25003,66.87,68.64,10.9,86.0,-75.1,2.1,92.8,1.2,4.1,0.6,0.0,0.0
2500371095,Tyringham town,MA,25003,46.89,48.65,19.5,77.4,-57.9,2.2,92.7,1.6,3.0,0.5,0.0,0.0
2500373335,Washington town,MA,25003,25.65,27.41,28.6,68.4,-39.8,2.3,94.3,0.0,2.4,0.0,0.2,0.0
2500377990,West Stockbridge town,MA,25003,62.76,64.53,12.8,84.2,-71.4,2.3,92.9,0.8,2.2,1.0,0.1,0.0
2500379985,Williamstown town,MA,25003,71.72,73.48,8.5,88.4,-79.9,1.4,79.2,3.4,5.7,7.2,0.1,0.0
2500380685,Windsor town,MA,25003,24.26,26.03,29.2,67.7,-38.5,2.5,94.4,0.0,1.4,0.1,0.0,0.0
2500500520,Acushnet town,MA,25005,-24.46,-22.7,50.0,47.0,3.0,2.4,93.1,0.4,1.8,0.6,0.2,0.0
2500502690,Attleboro city,MA,25005,11.76,13.52,34.0,62.9,-28.9,1.3,78.3,5.1,7.6,4.6,0.1,0.0
2500505280,Berkley town,MA,25005,-22.52,-20.76,49.1,47.8,1.3,2.4,92.4,0.7,1.7,1.0,0.0,0.0
2500516425,Dartmouth town,MA,25005,0.33,2.09,39.2,57.7,-18.5,2.0,85.1,3.4,3.7,2.5,0.1,0.0
2500516950,Dighton town,MA,25005,-19.08,-17.32,47.7,49.3,-1.7,2.3,91.5,1.2,2.2,0.8,0.1,0.0
2500520100,Easton town,MA,25005,16.12,17.88,32.6,64.4,-31.8,2.1,84.7,4.8,3.3,3.2,0.1,0.0
2500522130,Fairhaven town,MA,25005,1.84,3.6,38.7,58.2,-19.5,2.3,91.7,0.7,2.3,1.1,0.2,0.0
2500523000,Fall River city,MA,25005,-1.68,0.08,39.6,57.4,-17.8,1.0,75.7,4.3,10.7,2.5,0.2,0.0
2500525240,Freetown town,MA,25005,-17.49,-15.73,47.0,49.9,-2.9,2.4,93.4,0.7,1.5,0.6,0.1,0.0
2500538225,Mansfield town,MA,25005,17.86,19.62,31.8,65.2,-33.4,1.9,84.9,3.7,3.1,5.1,0.1,0.0
2500545000,New Bedford city,MA,25005,8.31,10.07,34.6,62.4,-27.8,-0.5,62.1,4.5,20.1,1.0,0.3,0.0
2500546598,North Attleborough Town city,MA,25005,7.53,9.3,36.1,60.8,-24.7,1.9,85.6,2.6,3.3,5.3,0.1,0.0
2500549970,Norton town,MA,25005,2.81,4.57,38.3,58.7,-20.5,2.1,88.8,2.4,2.8,2.5,0.1,0.0
2500556060,Raynham town,MA,25005,-7.25,-5.49,42.6,54.4,-11.8,2.2,86.5,4.1,2.3,2.7,0.1,0.0
2500556375,Rehoboth town,MA,25005,-13.15,-11.39,45.1,51.8,-6.7,2.3,93.0,0.8,1.6,1.5,0.2,0.0
2500560645,Seekonk town,MA,25005,-1.03,0.74,39.9,57.1,-17.2,2.1,89.3,1.2,2.7,2.6,0.2,0.0
2500562430,Somerset town,MA,25005,-3.97,-2.21,41.3,55.7,-14.4,2.4,93.4,0.8,1.6,1.2,0.1,0.0
2500568750,Swansea town,MA,25005,-13.15,-11.39,45.2,51.8,-6.7,2.4,93.3,0.5,1.7,1.0,0.1,0.0
2500569170,Taunton city,MA,25005,2.82,4.58,38.1,58.9,-20.8,1.8,76.9,7.2,6.3,1.3,0.1,0.0
2500577570,Westport town,MA,25005,-6.67,-4.91,42.4,54.6,-12.1,2.4,94.6,0.4,1.7,0.7,0.1,0.0
2500701585,Aquinnah town,MA,25007,78.3,80.06,5.1,91.8,-86.7,1.1,66.6,2.2,4.9,0.8,18.2,0.0
2500713800,Chilmark town,MA,25007,72.7,74.46,8.2,88.8,-80.6,2.4,92.3,0.9,1.3,0.7,0.2,0.0
2500721150,Edgartown town,MA,25007,39.35,41.11,22.2,74.7,-52.5,2.3,84.2,2.2,2.5,0.9,0.3,0.0
2500726325,Gosnold town,MA,25007,54.55,56.31,15.9,81.0,-65.1,2.6,90.8,4.6,1.5,0.0,0.0,0.0
2500750390,Oak Bluffs town,MA,25007,47.59,49.35,18.8,78.1,-59.3,2.4,75.1,7.8,2.1,1.1,1.0,0.1
2500769940,Tisbury town,MA,25007,57.5,59.26,14.5,82.4,-67.9,2.3,76.3,4.4,2.6,1.0,0.4,0.0
2500778235,West Tisbury town,MA,25007,65.44,67.2,11.3,85.7,-74.5,2.4,87.1,2.1,1.5,0.5,0.3,0.1
2500901260,Amesbury Town city,MA,25009,30.47,32.23,26.0,71.0,-45.0,2.2,91.4,1.1,2.9,1.0,0.2,0.0
2500901465,Andover town,MA,25009,32.44,34.2,24.6,72.4,-47.8,1.0,76.2,1.8,4.7,14.3,0.0,0.0
2500905595,Beverly city,MA,25009,35.4,37.16,23.7,73.2,-49.5,1.8,87.2,1.8,5.0,2.1,0.1,0.0
2500907420,Boxford town,MA,25009,14.13,15.9,32.9,64.1,-31.2,2.1,90.1,0.6,2.6,2.7,0.0,0.0
2500916250,Danvers town,MA,25009,10.04,11.8,34.6,62.4,-27.8,2.0,89.4,1.7,3.6,2.2,0.1,0.0
2500921850,Essex town,MA,25009,31.06,32.83,25.8,71.2,-45.3,2.3,93.7,0.4,2.1,0.9,0.0,0.0
2500925625,Georgetown town,MA,25009,5.94,7.7,36.5,60.5,-24.0,2.3,93.2,0.4,2.3,1.3,0.0,0.0
2500926150,Gloucester city,MA,25009,28.67,30.43,26.7,70.3,-43.5,2.1,90.3,0.8,3.6,1.2,0.1,0.1
2500927620,Groveland town,MA,25009,4.19,5.95,37.2,59.7,-22.5,2.3,93.9,0.5,2.1,0.9,0.1,0.0
2500927900,Hamilton town,MA,25009,37.2,38.96,23.1,73.9,-50.8,2.1,90.4,0.5,2.3,4.0,0.1,0.0
2500929405,Haverhill city,MA,25009,10.86,12.63,33.1,63.9,-30.8,-0.3,70.8,3.4,20.0,2.0,0.2,0.0
2500932310,Ipswich town,MA,25009,31.06,32.82,25.8,71.2,-45.4,2.2,92.5,0.5,2.3,1.7,0.0,0.0
2500934550,Lawrence city,MA,25009,17.5,19.26,26.1,70.9,-44.9,-8.7,14.4,2.5,79.7,1.9,0.1,0.0
2500937490,Lynn city,MA,25009,23.07,24.83,26.4,70.6,-44.2,-3.3,39.2,10.7,39.4,6.8,0.1,0.0
2500937560,Lynnfield town,MA,25009,-3.36,-1.6,40.2,56.7,-16.5,1.9,88.5,0.9,2.5,5.6,0.0,0.0
2500937995,Manchester-by-the-Sea town,MA,25009,46.02,47.78,19.5,77.5,-58.0,2.4,94.7,0.2,1.8,0.9,0.0,0.0
2500938400,Marblehead town,MA,25009,40.74,42.51,21.6,75.4,-53.8,2.1,92.3,0.7,3.2,1.3,0.1,0.0
2500940430,Merrimac town,MA,25009,13.56,15.32,33.3,63.7,-30.5,2.3,92.2,0.7,2.1,0.8,0.1,0.0
2500940710,Methuen Town city,MA,25009,1.62,3.38,36.5,60.4,-23.9,-1.3,63.4,3.8,25.9,4.2,0.1,0.0
2500941095,Middleton town,MA,25009,-9.31,-7.55,42.5,54.5,-12.0,1.4,84.7,1.9,7.7,3.2,0.1,0.0
2500943580,Nahant town,MA,25009,26.42,28.18,27.7,69.2,-41.5,2.2,92.1,1.2,2.4,1.6,0.0,0.0
2500945175,Newbury town,MA,25009,24.33,26.09,28.7,68.3,-39.6,2.4,94.2,0.4,1.7,0.8,0.0,0.0
2500945245,Newburyport city,MA,25009,45.77,47.53,19.5,77.4,-57.9,2.3,92.4,0.8,2.1,1.3,0.0,0.0
2500946365,North Andover town,MA,25009,20.58,22.34,29.7,67.2,-37.5,1.3,81.1,2.3,6.7,6.9,0.0,0.0
2500952490,Peabody city,MA,25009,3.14,4.9,37.2,59.8,-22.6,1.3,80.5,2.8,8.3,2.4,0.1,0.0
2500957880,Rockport town,MA,25009,47.32,49.08,18.9,78.0,-59.1,2.4,94.3,0.6,1.8,0.8,0.0,0.0
2500958405,Rowley town,MA,25009,3.62,5.38,37.5,59.5,-22.0,2.3,93.9,0.3,1.6,1.6,0.0,0.0
2500959105,Salem city,MA,25009,46.97,48.73,17.9,79.0,-61.1,0.1,72.6,3.8,16.8,2.8,0.1,0.0
2500959245,Salisbury town,MA,25009,-1.3,0.46,39.5,57.4,-17.9,2.3,92.1,0.6,2.3,1.3,0.2,0.0
2500960015,Saugus town,MA,25009,-10.15,-8.39,42.8,54.1,-11.3,1.3,78.3,3.3,7.4,4.7,0.1,0.0
2500968645,Swampscott town,MA,25009,39.63,41.39,21.9,75.1,-53.1,1.8,87.6,1.7,5.3,2.1,0.0,0.0
2500970150,Topsfield town,MA,25009,19.09,20.85,30.7,66.2,-35.5,2.0,91.0,0.7,4.0,1.7,0.1,0.0
2500974595,Wenham town,MA,25009,37.44,39.2,22.8,74.2,-51.4,1.7,87.1,2.0,4.7,4.5,0.1,0.1
2500977150,West Newbury town,MA,25009,30.89,32.65,25.8,71.1,-45.3,2.2,92.7,0.3,2.8,1.0,0.3,0.0
2501102095,Ashfield town,MA,25011,59.27,61.03,14.0,82.9,-68.9,2.4,93.7,0.6,1.9,0.3,0.2,0.0
2501105560,Bernardston town,MA,25011,28.27,30.03,27.2,69.7,-42.5,2.5,94.7,0.3,1.3,0.6,0.0,0.0
2501109595,Buckland town,MA,25011,46.38,48.14,19.5,77.5,-58.0,2.4,93.2,0.4,2.0,0.5,0.1,0.0
2501112505,Charlemont town,MA,25011,38.84,40.6,22.6,74.3,-51.7,2.3,90.3,0.1,2.3,0.9,0.3,0.0
2501114885,Colrain town,MA,25011,28.54,30.3,27.0,69.9,-42.9,2.3,92.2,0.5,2.1,0.6,0.0,0.0
2501115200,Conway town,MA,25011,49.92,51.68,18.0,78.9,-60.9,2.4,95.5,0.1,1.2,0.8,0.1,0.0
2501116670,Deerfield town,MA,25011,45.46,47.22,19.6,77.4,-57.8,1.8,87.1,1.9,5.5,1.5,0.0,0.1
2501121780,Erving town,MA,25011,7.07,8.83,36.2,60.7,-24.5,2.4,92.2,0.4,1.3,0.3,0.6,0.0
2501125730,Gill town,MA,25011,41.16,42.93,21.7,75.3,-53.6,2.3,90.7,0.9,2.3,0.7,0.3,0.2
2501127060,Greenfield city,MA,25011,45.54,47.31,19.5,77.5,-58.0,1.7,85.4,2.0,6.4,1.5,0.2,0.0
