race_code,race_type,state,group_type,group,electorate_share,votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct
WA-05,house,WA,age,80+,5.3,15050,5234,9816,0,0,34.8,65.2,0.0,0.0
WA-05,house,WA,education,No HS,6.9,19599,7493,12106,0,0,38.2,61.8,0.0,0.0
WA-05,house,WA,education,HS grad,24.13,68538,22776,45761,0,0,33.2,66.8,0.0,0.0
WA-05,house,WA,education,Some college,25.66,72880,25677,47203,0,0,35.2,64.8,0.0,0.0
WA-05,house,WA,education,Associate,12.49,35491,12859,22632,0,0,36.2,63.8,0.0,0.0
WA-05,house,WA,education,Bachelor,19.32,54886,23179,31706,0,0,42.2,57.8,0.0,0.0
WA-05,house,WA,education,Master,8.01,22767,10981,11786,0,0,48.2,51.8,0.0,0.0
WA-05,house,WA,education,Professional,1.98,5624,2600,3024,0,0,46.2,53.8,0.0,0.0
WA-05,house,WA,education,Doctorate,1.51,4292,2156,2136,0,0,50.2,49.8,0.0,0.0
WA-05,house,WA,income,<$10k,5.01,14239,6110,8129,0,0,42.9,57.1,0.0,0.0
WA-05,house,WA,income,$10-15k,4.47,12694,5320,7374,0,0,41.9,58.1,0.0,0.0
WA-05,house,WA,income,$15-20k,3.45,9805,4109,5696,0,0,41.9,58.1,0.0,0.0
WA-05,house,WA,income,$20-25k,3.98,11320,4631,6689,0,0,40.9,59.1,0.0,0.0
WA-05,house,WA,income,$25-30k,4.09,11605,4632,6974,0,0,39.9,60.1,0.0,0.0
WA-05,house,WA,income,$30-35k,4.02,11417,4442,6975,0,0,38.9,61.1,0.0,0.0
WA-05,house,WA,income,$35-40k,3.83,10866,4119,6747,0,0,37.9,62.1,0.0,0.0
WA-05,house,WA,income,$40-45k,3.85,10936,4037,6900,0,0,36.9,63.1,0.0,0.0
WA-05,house,WA,income,$45-50k,4.09,11621,4289,7332,0,0,36.9,63.1,0.0,0.0
WA-05,house,WA,income,$50-60k,7.52,21370,7674,13696,0,0,35.9,64.1,0.0,0.0
WA-05,house,WA,income,$60-75k,10.24,29082,10443,18639,0,0,35.9,64.1,0.0,0.0
WA-05,house,WA,income,$75-100k,13.68,38868,13957,24910,0,0,35.9,64.1,0.0,0.0
WA-05,house,WA,income,$100-125k,9.78,27788,10257,17532,0,0,36.9,63.1,0.0,0.0
WA-05,house,WA,income,$125-150k,6.9,19595,7233,12363,0,0,36.9,63.1,0.0,0.0
WA-05,house,WA,income,$150-200k,7.47,21218,8044,13174,0,0,37.9,62.1,0.0,0.0
WA-05,house,WA,income,$200k+,7.62,21649,8424,13226,0,0,38.9,61.1,0.0,0.0
WA-06,house,WA,race,White,74.93,228848,132183,96665,0,0,57.8,42.2,0.0,0.0
WA-06,house,WA,race,Black,4.82,14731,14436,295,0,0,98.0,2.0,0.0,0.0
WA-06,house,WA,race,Hispanic,7.39,22582,17108,5474,0,0,75.8,24.2,0.0,0.0
WA-06,house,WA,race,Asian,6.56,20028,15573,4454,0,0,77.8,22.2,0.0,0.0
WA-06,house,WA,race,Native,4.87,14864,10518,4346,0,0,70.8,29.2,0.0,0.0
WA-06,house,WA,race,Pacific Islander,1.43,4372,3093,1278,0,0,70.8,29.2,0.0,0.0
WA-06,house,WA,age,20-29,16.41,50130,35419,14711,0,0,70.7,29.3,0.0,0.0
WA-06,house,WA,age,30-39,17.0,51931,35134,16797,0,0,67.7,32.3,0.0,0.0
WA-06,house,WA,age,40-49,14.76,45084,28247,16837,0,0,62.7,37.3,0.0,0.0
WA-06,house,WA,age,50-59,15.89,48543,28958,19585,0,0,59.7,40.3,0.0,0.0
WA-06,house,WA,age,60-69,18.27,55802,33289,22513,0,0,59.7,40.3,0.0,0.0
WA-06,house,WA,age,70-79,12.4,37873,22972,14901,0,0,60.7,39.3,0.0,0.0
WA-06,house,WA,age,80+,5.26,16061,9742,6319,0,0,60.7,39.3,0.0,0.0
WA-06,house,WA,education,No HS,6.2,18939,12035,6904,0,0,63.5,36.5,0.0,0.0
WA-06,house,WA,education,HS grad,23.76,72555,42478,30078,0,0,58.5,41.5,0.0,0.0
WA-06,house,WA,education,Some college,25.24,77090,46674,30416,0,0,60.5,39.5,0.0,0.0
WA-06,house,WA,education,Associate,11.42,34877,21465,13412,0,0,61.5,38.5,0.0,0.0
WA-06,house,WA,education,Bachelor,20.74,63341,42783,20557,0,0,67.5,32.5,0.0,0.0
WA-06,house,WA,education,Master,8.8,26866,19759,7107,0,0,73.5,26.5,0.0,0.0
WA-06,house,WA,education,Professional,2.57,7847,5614,2233,0,0,71.5,28.5,0.0,0.0
WA-06,house,WA,education,Doctorate,1.28,3908,2952,956,0,0,75.5,24.5,0.0,0.0
WA-06,house,WA,income,<$10k,3.97,12129,8317,3812,0,0,68.6,31.4,0.0,0.0
WA-06,house,WA,income,$10-15k,3.21,9818,6634,3184,0,0,67.6,32.4,0.0,0.0
WA-06,house,WA,income,$15-20k,2.86,8733,5901,2832,0,0,67.6,32.4,0.0,0.0
WA-06,house,WA,income,$20-25k,3.11,9504,6327,3177,0,0,66.6,33.4,0.0,0.0
WA-06,house,WA,income,$25-30k,2.88,8790,5764,3027,0,0,65.6,34.4,0.0,0.0
WA-06,house,WA,income,$30-35k,2.98,9098,5875,3224,0,0,64.6,35.4,0.0,0.0
WA-06,house,WA,income,$35-40k,3.1,9469,6019,3450,0,0,63.6,36.4,0.0,0.0
WA-06,house,WA,income,$40-45k,3.58,10923,6835,4089,0,0,62.6,37.4,0.0,0.0
WA-06,house,WA,income,$45-50k,3.42,10436,6530,3906,0,0,62.6,37.4,0.0,0.0
WA-06,house,WA,income,$50-60k,6.83,20857,12841,8015,0,0,61.6,38.4,0.0,0.0
WA-06,house,WA,income,$60-75k,9.9,30230,18612,11617,0,0,61.6,38.4,0.0,0.0
WA-06,house,WA,income,$75-100k,13.59,41521,25564,15957,0,0,61.6,38.4,0.0,0.0
WA-06,house,WA,income,$100-125k,11.13,33997,21272,12725,0,0,62.6,37.4,0.0,0.0
WA-06,house,WA,income,$125-150k,7.83,23927,14971,8956,0,0,62.6,37.4,0.0,0.0
WA-06,house,WA,income,$150-200k,10.14,30973,19689,11284,0,0,63.6,36.4,0.0,0.0
WA-06,house,WA,income,$200k+,11.47,35018,22611,12407,0,0,64.6,35.4,0.0,0.0
WA-07,house,WA,race,White,64.26,196865,163316,33548,0,0,83.0,17.0,0.0,0.0
WA-07,house,WA,race,Black,5.95,18242,17877,365,0,0,98.0,2.0,0.0,0.0
WA-07,house,WA,race,Hispanic,8.48,25988,25468,520,0,0,98.0,2.0,0.0,0.0
WA-07,house,WA,race,Asian,18.09,55420,54311,1108,0,0,98.0,2.0,0.0,0.0
WA-07,house,WA,race,Native,2.44,7477,7175,302,0,0,96.0,4.0,0.0,0.0
WA-07,house,WA,race,Pacific Islander,0.77,2346,2251,95,0,0,96.0,4.0,0.0,0.0
WA-07,house,WA,age,20-29,23.4,71692,69648,2044,0,0,97.1,2.9,0.0,0.0
WA-07,house,WA,age,30-39,24.36,74627,70261,4366,0,0,94.1,5.9,0.0,0.0
WA-07,house,WA,age,40-49,16.0,49020,43701,5319,0,0,89.1,10.9,0.0,0.0
WA-07,house,WA,age,50-59,13.76,42164,36324,5840,0,0,86.1,13.9,0.0,0.0
WA-07,house,WA,age,60-69,11.74,35973,30990,4982,0,0,86.1,13.9,0.0,0.0
WA-07,house,WA,age,70-79,6.87,21033,18330,2703,0,0,87.1,12.9,0.0,0.0
WA-07,house,WA,age,80+,3.86,11828,10308,1520,0,0,87.1,12.9,0.0,0.0
WA-07,house,WA,education,No HS,4.09,12533,11040,1493,0,0,88.1,11.9,0.0,0.0
WA-07,house,WA,education,HS grad,10.31,31583,26242,5341,0,0,83.1,16.9,0.0,0.0
WA-07,house,WA,education,Some college,14.5,44414,37792,6623,0,0,85.1,14.9,0.0,0.0
WA-07,house,WA,education,Associate,6.47,19831,17073,2759,0,0,86.1,13.9,0.0,0.0
WA-07,house,WA,education,Bachelor,36.59,112102,103233,8868,0,0,92.1,7.9,0.0,0.0
WA-07,house,WA,education,Master,19.0,58205,57041,1164,0,0,98.0,2.0,0.0,0.0
WA-07,house,WA,education,Professional,4.92,15064,14474,589,0,0,96.1,3.9,0.0,0.0
WA-07,house,WA,education,Doctorate,4.11,12605,12353,252,0,0,98.0,2.0,0.0,0.0
WA-07,house,WA,income,<$10k,3.97,12176,11706,470,0,0,96.1,3.9,0.0,0.0
WA-07,house,WA,income,$10-15k,2.66,8150,7754,396,0,0,95.1,4.9,0.0,0.0
WA-07,house,WA,income,$15-20k,2.08,6371,6062,309,0,0,95.1,4.9,0.0,0.0
WA-07,house,WA,income,$20-25k,2.08,6385,6011,374,0,0,94.1,5.9,0.0,0.0
WA-07,house,WA,income,$25-30k,2.12,6508,6062,446,0,0,93.1,6.9,0.0,0.0
WA-07,house,WA,income,$30-35k,2.29,7016,6465,551,0,0,92.1,7.9,0.0,0.0
WA-07,house,WA,income,$35-40k,2.32,7121,6491,631,0,0,91.1,8.9,0.0,0.0
WA-07,house,WA,income,$40-45k,2.26,6922,6240,682,0,0,90.1,9.9,0.0,0.0
WA-07,house,WA,income,$45-50k,2.19,6710,6048,661,0,0,90.1,9.9,0.0,0.0
WA-07,house,WA,income,$50-60k,5.21,15970,14236,1734,0,0,89.1,10.9,0.0,0.0
WA-07,house,WA,income,$60-75k,6.81,20874,18608,2266,0,0,89.1,10.9,0.0,0.0
WA-07,house,WA,income,$75-100k,10.4,31858,28400,3459,0,0,89.1,10.9,0.0,0.0
WA-07,house,WA,income,$100-125k,9.19,28157,25381,2775,0,0,90.1,9.9,0.0,0.0
WA-07,house,WA,income,$125-150k,7.79,23855,21504,2351,0,0,90.1,9.9,0.0,0.0
WA-07,house,WA,income,$150-200k,12.32,37739,34397,3342,0,0,91.1,8.9,0.0,0.0
WA-07,house,WA,income,$200k+,26.29,80525,74199,6326,0,0,92.1,7.9,0.0,0.0
WA-08,house,WA,race,White,72.83,218512,115249,103263,0,0,52.7,47.3,0.0,0.0
WA-08,house,WA,race,Black,2.9,8694,8520,174,0,0,98.0,2.0,0.0,0.0
WA-08,house,WA,race,Hispanic,8.85,26550,18782,7768,0,0,70.7,29.3,0.0,0.0
WA-08,house,WA,race,Asian,11.24,33731,24537,9194,0,0,72.7,27.3,0.0,0.0
WA-08,house,WA,race,Native,3.22,9661,6351,3310,0,0,65.7,34.3,0.0,0.0
WA-08,house,WA,race,Pacific Islander,0.96,2868,1885,983,0,0,65.7,34.3,0.0,0.0
WA-08,house,WA,age,20-29,13.83,41503,27265,14238,0,0,65.7,34.3,0.0,0.0
WA-08,house,WA,age,30-39,19.12,57364,35964,21400,0,0,62.7,37.3,0.0,0.0
WA-08,house,WA,age,40-49,19.61,58832,33943,24889,0,0,57.7,42.3,0.0,0.0
WA-08,house,WA,age,50-59,18.87,56608,30962,25646,0,0,54.7,45.3,0.0,0.0
WA-08,house,WA,age,60-69,16.0,48006,26257,21749,0,0,54.7,45.3,0.0,0.0
WA-08,house,WA,age,70-79,8.63,25887,14418,11469,0,0,55.7,44.3,0.0,0.0
WA-08,house,WA,age,80+,3.94,11816,6581,5235,0,0,55.7,44.3,0.0,0.0
WA-08,house,WA,education,No HS,6.6,19786,11447,8339,0,0,57.9,42.1,0.0,0.0
WA-08,house,WA,education,HS grad,21.84,65511,34627,30885,0,0,52.9,47.1,0.0,0.0
WA-08,house,WA,education,Some college,21.18,63553,34863,28691,0,0,54.9,45.1,0.0,0.0
WA-08,house,WA,education,Associate,9.76,29283,16356,12927,0,0,55.9,44.1,0.0,0.0
WA-08,house,WA,education,Bachelor,25.45,76365,47236,29129,0,0,61.9,38.1,0.0,0.0
WA-08,house,WA,education,Master,11.88,35645,24187,11458,0,0,67.9,32.1,0.0,0.0
WA-08,house,WA,education,Professional,1.86,5578,3673,1904,0,0,65.9,34.1,0.0,0.0
WA-08,house,WA,education,Doctorate,1.43,4295,3000,1295,0,0,69.9,30.1,0.0,0.0
WA-08,house,WA,income,<$10k,2.42,7258,4613,2645,0,0,63.6,36.4,0.0,0.0
WA-08,house,WA,income,$10-15k,1.62,4875,3050,1825,0,0,62.6,37.4,0.0,0.0
WA-08,house,WA,income,$15-20k,1.7,5111,3197,1913,0,0,62.6,37.4,0.0,0.0
WA-08,house,WA,income,$20-25k,1.96,5888,3625,2263,0,0,61.6,38.4,0.0,0.0
WA-08,house,WA,income,$25-30k,2.14,6427,3892,2535,0,0,60.6,39.4,0.0,0.0
WA-08,house,WA,income,$30-35k,2.16,6468,3853,2616,0,0,59.6,40.4,0.0,0.0
WA-08,house,WA,income,$35-40k,2.13,6397,3746,2651,0,0,58.6,41.4,0.0,0.0
WA-08,house,WA,income,$40-45k,2.38,7134,4106,3027,0,0,57.6,42.4,0.0,0.0
WA-08,house,WA,income,$45-50k,2.15,6450,3713,2737,0,0,57.6,42.4,0.0,0.0
WA-08,house,WA,income,$50-60k,4.68,14031,7936,6095,0,0,56.6,43.4,0.0,0.0
WA-08,house,WA,income,$60-75k,6.96,20880,11810,9070,0,0,56.6,43.4,0.0,0.0
WA-08,house,WA,income,$75-100k,11.68,35055,19828,15227,0,0,56.6,43.4,0.0,0.0
WA-08,house,WA,income,$100-125k,11.44,34329,19761,14569,0,0,57.6,42.4,0.0,0.0
WA-08,house,WA,income,$125-150k,9.05,27137,15620,11516,0,0,57.6,42.4,0.0,0.0
WA-08,house,WA,income,$150-200k,13.81,41445,24271,17174,0,0,58.6,41.4,0.0,0.0
WA-08,house,WA,income,$200k+,23.71,71131,42367,28764,0,0,59.6,40.4,0.0,0.0
WA-09,house,WA,race,White,43.68,98037,60592,37445,0,0,61.8,38.2,0.0,0.0
WA-09,house,WA,race,Black,13.06,29306,28720,586,0,0,98.0,2.0,0.0,0.0
WA-09,house,WA,race,Hispanic,12.1,27163,21678,5486,0,0,79.8,20.2,0.0,0.0
WA-09,house,WA,race,Asian,26.27,58961,48233,10728,0,0,81.8,18.2,0.0,0.0
WA-09,house,WA,race,Native,2.72,6109,4570,1539,0,0,74.8,25.2,0.0,0.0
WA-09,house,WA,race,Pacific Islander,2.16,4847,3626,1221,0,0,74.8,25.2,0.0,0.0
WA-09,house,WA,age,20-29,18.56,41664,34369,7295,0,0,82.5,17.5,0.0,0.0
WA-09,house,WA,age,30-39,21.15,47456,37723,9732,0,0,79.5,20.5,0.0,0.0
WA-09,house,WA,age,40-49,17.75,39839,29677,10162,0,0,74.5,25.5,0.0,0.0
WA-09,house,WA,age,50-59,16.67,37418,26751,10667,0,0,71.5,28.5,0.0,0.0
WA-09,house,WA,age,60-69,13.69,30720,21962,8758,0,0,71.5,28.5,0.0,0.0
WA-09,house,WA,age,70-79,7.81,17521,12701,4820,0,0,72.5,27.5,0.0,0.0
WA-09,house,WA,age,80+,4.37,9807,7109,2698,0,0,72.5,27.5,0.0,0.0
WA-09,house,WA,education,No HS,10.53,23627,17758,5869,0,0,75.2,24.8,0.0,0.0
WA-09,house,WA,education,HS grad,20.72,46508,32630,13878,0,0,70.2,29.8,0.0,0.0
WA-09,house,WA,education,Some college,19.17,43025,31046,11978,0,0,72.2,27.8,0.0,0.0
WA-09,house,WA,education,Associate,9.16,20547,15032,5515,0,0,73.2,26.8,0.0,0.0
WA-09,house,WA,education,Bachelor,25.16,56455,44689,11766,0,0,79.2,20.8,0.0,0.0
WA-09,house,WA,education,Master,10.89,24436,20809,3626,0,0,85.2,14.8,0.0,0.0
WA-09,house,WA,education,Professional,2.63,5905,4911,994,0,0,83.2,16.8,0.0,0.0
WA-09,house,WA,education,Doctorate,1.75,3922,3418,504,0,0,87.2,12.8,0.0,0.0
WA-09,house,WA,income,<$10k,3.67,8229,6660,1568,0,0,80.9,19.1,0.0,0.0
WA-09,house,WA,income,$10-15k,2.95,6620,5292,1328,0,0,79.9,20.1,0.0,0.0
WA-09,house,WA,income,$15-20k,2.41,5407,4323,1085,0,0,79.9,20.1,0.0,0.0
WA-09,house,WA,income,$20-25k,2.43,5448,4301,1147,0,0,78.9,21.1,0.0,0.0
WA-09,house,WA,income,$25-30k,2.66,5959,4644,1314,0,0,77.9,22.1,0.0,0.0
WA-09,house,WA,income,$30-35k,2.84,6370,4901,1469,0,0,76.9,23.1,0.0,0.0
WA-09,house,WA,income,$35-40k,2.31,5190,3941,1249,0,0,75.9,24.1,0.0,0.0
WA-09,house,WA,income,$40-45k,2.84,6378,4780,1598,0,0,74.9,25.1,0.0,0.0
WA-09,house,WA,income,$45-50k,3.05,6856,5138,1718,0,0,74.9,25.1,0.0,0.0
WA-09,house,WA,income,$50-60k,5.86,13158,9729,3429,0,0,73.9,26.1,0.0,0.0
WA-09,house,WA,income,$60-75k,9.17,20580,15217,5363,0,0,73.9,26.1,0.0,0.0
WA-09,house,WA,income,$75-100k,12.1,27164,20085,7079,0,0,73.9,26.1,0.0,0.0
WA-09,house,WA,income,$100-125k,10.73,24084,18049,6035,0,0,74.9,25.1,0.0,0.0
WA-09,house,WA,income,$125-150k,8.32,18669,13990,4678,0,0,74.9,25.1,0.0,0.0
WA-09,house,WA,income,$150-200k,10.64,23886,18139,5747,0,0,75.9,24.1,0.0,0.0
WA-09,house,WA,income,$200k+,18.01,40427,31104,9322,0,0,76.9,23.1,0.0,0.0
WA-10,house,WA,race,White,63.19,158907,87278,71629,0,0,54.9,45.1,0.0,0.0
WA-10,house,WA,race,Black,8.93,22447,21998,449,0,0,98.0,2.0,0.0,0.0
WA-10,house,WA,race,Hispanic,10.56,26551,19362,7189,0,0,72.9,27.1,0.0,0.0
WA-10,house,WA,race,Asian,10.68,26857,20123,6735,0,0,74.9,25.1,0.0,0.0
WA-10,house,WA,race,Native,3.95,9941,6752,3189,0,0,67.9,32.1,0.0,0.0
WA-10,house,WA,race,Pacific Islander,2.69,6757,4590,2167,0,0,67.9,32.1,0.0,0.0
WA-10,house,WA,age,20-29,20.12,50581,35652,14929,0,0,70.5,29.5,0.0,0.0
WA-10,house,WA,age,30-39,20.02,50336,33969,16367,0,0,67.5,32.5,0.0,0.0
WA-10,house,WA,age,40-49,16.57,41666,26034,15631,0,0,62.5,37.5,0.0,0.0
WA-10,house,WA,age,50-59,15.28,38425,22857,15568,0,0,59.5,40.5,0.0,0.0
WA-10,house,WA,age,60-69,14.58,36668,21812,14856,0,0,59.5,40.5,0.0,0.0
WA-10,house,WA,age,70-79,8.98,22570,13651,8919,0,0,60.5,39.5,0.0,0.0
WA-10,house,WA,age,80+,4.46,11214,6783,4431,0,0,60.5,39.5,0.0,0.0
WA-10,house,WA,education,No HS,7.6,19111,12292,6819,0,0,64.3,35.7,0.0,0.0
WA-10,house,WA,education,HS grad,25.34,63719,37798,25921,0,0,59.3,40.7,0.0,0.0
WA-10,house,WA,education,Some college,25.11,63135,38714,24421,0,0,61.3,38.7,0.0,0.0
WA-10,house,WA,education,Associate,11.53,28992,18068,10924,0,0,62.3,37.7,0.0,0.0
WA-10,house,WA,education,Bachelor,19.41,48818,33352,15466,0,0,68.3,31.7,0.0,0.0
WA-10,house,WA,education,Master,8.22,20658,15353,5305,0,0,74.3,25.7,0.0,0.0
WA-10,house,WA,education,Professional,1.8,4531,3277,1254,0,0,72.3,27.7,0.0,0.0
WA-10,house,WA,education,Doctorate,0.99,2496,1905,591,0,0,76.3,23.7,0.0,0.0
WA-10,house,WA,income,<$10k,3.68,9248,6403,2845,0,0,69.2,30.8,0.0,0.0
WA-10,house,WA,income,$10-15k,2.14,5376,3668,1708,0,0,68.2,31.8,0.0,0.0
WA-10,house,WA,income,$15-20k,2.4,6030,4114,1916,0,0,68.2,31.8,0.0,0.0
WA-10,house,WA,income,$20-25k,2.48,6240,4195,2045,0,0,67.2,32.8,0.0,0.0
WA-10,house,WA,income,$25-30k,2.87,7220,4782,2438,0,0,66.2,33.8,0.0,0.0
WA-10,house,WA,income,$30-35k,2.64,6647,4336,2311,0,0,65.2,34.8,0.0,0.0
WA-10,house,WA,income,$35-40k,3.0,7535,4840,2695,0,0,64.2,35.8,0.0,0.0
WA-10,house,WA,income,$40-45k,3.25,8175,5170,3006,0,0,63.2,36.8,0.0,0.0
WA-10,house,WA,income,$45-50k,3.74,9415,5953,3462,0,0,63.2,36.8,0.0,0.0
WA-10,house,WA,income,$50-60k,7.37,18543,11540,7003,0,0,62.2,37.8,0.0,0.0
WA-10,house,WA,income,$60-75k,9.67,24314,15131,9183,0,0,62.2,37.8,0.0,0.0
WA-10,house,WA,income,$75-100k,14.91,37487,23329,14158,0,0,62.2,37.8,0.0,0.0
WA-10,house,WA,income,$100-125k,12.35,31058,19639,11419,0,0,63.2,36.8,0.0,0.0
WA-10,house,WA,income,$125-150k,9.11,22899,14480,8419,0,0,63.2,36.8,0.0,0.0
WA-10,house,WA,income,$150-200k,10.67,26831,17235,9597,0,0,64.2,35.8,0.0,0.0
WA-10,house,WA,income,$200k+,9.72,24443,15945,8498,0,0,65.2,34.8,0.0,0.0
WI-01,house,WI,race,White,78.2,221281,95028,126252,0,0,42.9,57.1,0.0,0.0
WI-01,house,WI,race,Black,7.09,20061,17843,2218,0,0,88.9,11.1,0.0,0.0
WI-01,house,WI,race,Hispanic,10.23,28959,17649,11310,0,0,60.9,39.1,0.0,0.0
WI-01,house,WI,race,Asian,2.43,6880,4330,2549,0,0,62.9,37.1,0.0,0.0
WI-01,house,WI,race,Native,1.93,5467,3058,2408,0,0,55.9,44.1,0.0,0.0
WI-01,house,WI,race,Pacific Islander,0.11,314,176,138,0,0,55.9,44.1,0.0,0.0
WI-01,house,WI,age,20-29,16.75,47388,26538,20850,0,0,56.0,44.0,0.0,0.0
WI-01,house,WI,age,30-39,16.65,47110,24969,22141,0,0,53.0,47.0,0.0,0.0
WI-01,house,WI,age,40-49,15.84,44811,21510,23301,0,0,48.0,52.0,0.0,0.0
WI-01,house,WI,age,50-59,18.82,53242,23960,29283,0,0,45.0,55.0,0.0,0.0
WI-01,house,WI,age,60-69,17.02,48169,21677,26492,0,0,45.0,55.0,0.0,0.0
WI-01,house,WI,age,70-79,9.33,26397,12143,14254,0,0,46.0,54.0,0.0,0.0
WI-01,house,WI,age,80+,5.6,15843,7288,8555,0,0,46.0,54.0,0.0,0.0
WI-01,house,WI,education,No HS,7.97,22539,11133,11406,0,0,49.4,50.6,0.0,0.0
WI-01,house,WI,education,HS grad,29.85,84451,37490,46961,0,0,44.4,55.6,0.0,0.0
WI-01,house,WI,education,Some college,22.07,62442,28968,33473,0,0,46.4,53.6,0.0,0.0
WI-01,house,WI,education,Associate,10.39,29395,13931,15464,0,0,47.4,52.6,0.0,0.0
WI-01,house,WI,education,Bachelor,19.92,56370,30098,26273,0,0,53.4,46.6,0.0,0.0
WI-01,house,WI,education,Master,7.49,21193,12587,8606,0,0,59.4,40.6,0.0,0.0
WI-01,house,WI,education,Professional,1.38,3909,2244,1666,0,0,57.4,42.6,0.0,0.0
WI-01,house,WI,education,Doctorate,0.94,2663,1635,1028,0,0,61.4,38.6,0.0,0.0
WI-01,house,WI,income,<$10k,4.12,11652,6290,5362,0,0,54.0,46.0,0.0,0.0
WI-01,house,WI,income,$10-15k,3.25,9204,4877,4328,0,0,53.0,47.0,0.0,0.0
WI-01,house,WI,income,$15-20k,2.96,8370,4434,3935,0,0,53.0,47.0,0.0,0.0
WI-01,house,WI,income,$20-25k,3.53,9995,5196,4800,0,0,52.0,48.0,0.0,0.0
WI-01,house,WI,income,$25-30k,3.7,10461,5333,5128,0,0,51.0,49.0,0.0,0.0
WI-01,house,WI,income,$30-35k,3.42,9683,4840,4844,0,0,50.0,50.0,0.0,0.0
WI-01,house,WI,income,$35-40k,3.63,10263,5027,5236,0,0,49.0,51.0,0.0,0.0
WI-01,house,WI,income,$40-45k,3.7,10483,5030,5453,0,0,48.0,52.0,0.0,0.0
WI-01,house,WI,income,$45-50k,3.68,10420,5000,5421,0,0,48.0,52.0,0.0,0.0
WI-01,house,WI,income,$50-60k,8.42,23823,11192,12631,0,0,47.0,53.0,0.0,0.0
WI-01,house,WI,income,$60-75k,10.18,28813,13537,15276,0,0,47.0,53.0,0.0,0.0
WI-01,house,WI,income,$75-100k,14.67,41500,19497,22003,0,0,47.0,53.0,0.0,0.0
WI-01,house,WI,income,$100-125k,10.57,29912,14352,15560,0,0,48.0,52.0,0.0,0.0
WI-01,house,WI,income,$125-150k,7.76,21971,10542,11429,0,0,48.0,52.0,0.0,0.0
WI-01,house,WI,income,$150-200k,9.13,25822,12648,13174,0,0,49.0,51.0,0.0,0.0
WI-01,house,WI,income,$200k+,7.28,20589,10291,10298,0,0,50.0,50.0,0.0,0.0
WI-02,house,WI,race,White,82.2,270201,193483,76718,0,0,71.6,28.4,0.0,0.0
WI-02,house,WI,race,Black,4.67,15345,15038,307,0,0,98.0,2.0,0.0,0.0
WI-02,house,WI,race,Hispanic,5.68,18668,16728,1940,0,0,89.6,10.4,0.0,0.0
WI-02,house,WI,race,Asian,5.77,18983,17390,1593,0,0,91.6,8.4,0.0,0.0
WI-02,house,WI,race,Native,1.56,5137,4346,791,0,0,84.6,15.4,0.0,0.0
WI-02,house,WI,race,Pacific Islander,0.12,391,331,60,0,0,84.6,15.4,0.0,0.0
WI-02,house,WI,age,20-29,21.8,71655,59249,12406,0,0,82.7,17.3,0.0,0.0
WI-02,house,WI,age,30-39,18.18,59765,47625,12140,0,0,79.7,20.3,0.0,0.0
WI-02,house,WI,age,40-49,15.87,52154,38952,13202,0,0,74.7,25.3,0.0,0.0
WI-02,house,WI,age,50-59,16.08,52853,37888,14965,0,0,71.7,28.3,0.0,0.0
WI-02,house,WI,age,60-69,14.55,47815,34277,13538,0,0,71.7,28.3,0.0,0.0
WI-02,house,WI,age,70-79,8.89,29222,21241,7982,0,0,72.7,27.3,0.0,0.0
WI-02,house,WI,age,80+,4.64,15260,11092,4168,0,0,72.7,27.3,0.0,0.0
WI-02,house,WI,education,No HS,4.73,15539,11649,3890,0,0,75.0,25.0,0.0,0.0
WI-02,house,WI,education,HS grad,21.62,71076,49728,21349,0,0,70.0,30.0,0.0,0.0
WI-02,house,WI,education,Some college,16.84,55373,39849,15524,0,0,72.0,28.0,0.0,0.0
WI-02,house,WI,education,Associate,9.99,32851,23969,8882,0,0,73.0,27.0,0.0,0.0
WI-02,house,WI,education,Bachelor,28.65,94194,74379,19815,0,0,79.0,21.0,0.0,0.0
WI-02,house,WI,education,Master,11.99,39418,33491,5927,0,0,85.0,15.0,0.0,0.0
WI-02,house,WI,education,Professional,2.83,9290,7707,1583,0,0,83.0,17.0,0.0,0.0
WI-02,house,WI,education,Doctorate,3.34,10983,9551,1432,0,0,87.0,13.0,0.0,0.0
WI-02,house,WI,income,<$10k,4.15,13642,11094,2548,0,0,81.3,18.7,0.0,0.0
WI-02,house,WI,income,$10-15k,2.47,8121,6523,1598,0,0,80.3,19.7,0.0,0.0
WI-02,house,WI,income,$15-20k,2.64,8670,6964,1706,0,0,80.3,19.7,0.0,0.0
WI-02,house,WI,income,$20-25k,2.94,9652,7656,1996,0,0,79.3,20.7,0.0,0.0
WI-02,house,WI,income,$25-30k,3.2,10528,8246,2283,0,0,78.3,21.7,0.0,0.0
WI-02,house,WI,income,$30-35k,3.33,10945,8463,2482,0,0,77.3,22.7,0.0,0.0
WI-02,house,WI,income,$35-40k,3.22,10580,8074,2505,0,0,76.3,23.7,0.0,0.0
WI-02,house,WI,income,$40-45k,3.51,11551,8700,2851,0,0,75.3,24.7,0.0,0.0
WI-02,house,WI,income,$45-50k,3.29,10815,8146,2669,0,0,75.3,24.7,0.0,0.0
WI-02,house,WI,income,$50-60k,7.39,24282,18046,6236,0,0,74.3,25.7,0.0,0.0
WI-02,house,WI,income,$60-75k,9.52,31280,23248,8033,0,0,74.3,25.7,0.0,0.0
