county_fips,state,county_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,vap_tot,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
31005,NE,-87.9,-86.14,77.0,19.9,57.1,2.5,316,94.0,0.9,1.6,0.0,0.0,0.0
31007,NE,-82.15,-80.39,74.1,22.7,51.4,1.6,513,89.7,0.0,7.0,0.0,1.0,0.0
31009,NE,-74.22,-72.45,71.2,25.6,45.6,2.6,343,95.9,0.0,0.6,0.3,0.0,0.0
31011,NE,-66.87,-65.11,67.9,28.9,39.0,2.3,4091,95.4,0.3,2.6,0.1,0.2,0.0
31013,NE,-57.16,-55.4,63.3,33.6,29.7,1.2,8184,83.9,0.6,9.3,0.6,2.2,0.0
31015,NE,-75.33,-73.57,71.6,25.2,46.4,2.5,1462,96.4,0.0,1.2,0.0,0.3,0.0
31017,NE,-75.32,-73.56,71.3,25.5,45.8,1.9,2308,92.1,0.0,5.3,0.2,0.2,0.0
31019,NE,-45.54,-43.77,58.4,38.4,20.0,1.4,38037,86.4,1.1,8.4,1.5,0.3,0.1
31021,NE,-45.62,-43.85,58.9,37.9,21.1,2.4,5230,93.7,0.2,1.6,0.4,1.1,0.3
31023,NE,-60.16,-58.4,64.9,31.9,33.1,2.0,6377,92.9,0.3,4.5,0.1,0.2,0.0
31025,NE,-37.74,-35.98,55.5,41.3,14.2,2.2,20253,92.8,0.3,2.8,0.4,0.3,0.0
31027,NE,-71.01,-69.25,69.8,27.1,42.7,2.4,6269,96.5,0.3,1.7,0.1,0.2,0.0
31029,NE,-77.96,-76.2,72.0,24.8,47.1,0.9,2949,85.1,0.4,12.0,0.3,0.0,0.0
31031,NE,-77.01,-75.25,72.2,24.6,47.6,2.2,4233,90.1,0.3,1.9,0.2,3.9,0.0
31033,NE,-64.86,-63.1,66.8,30.0,36.7,1.7,7321,88.9,0.5,6.4,0.7,0.4,0.0
31035,NE,-64.54,-62.77,66.7,30.1,36.5,1.8,4629,90.5,0.1,6.3,0.1,0.3,0.0
31037,NE,-51.45,-49.69,58.7,38.1,20.6,-3.0,7375,54.3,3.6,40.4,0.5,0.2,0.0
31039,NE,-60.62,-58.86,64.7,32.1,32.6,1.2,6796,87.5,0.2,10.2,0.2,0.3,0.1
31041,NE,-73.03,-71.27,70.5,26.3,44.3,2.3,8060,94.4,0.3,2.7,0.2,0.2,0.0
31043,NE,-30.2,-28.44,49.9,46.9,3.0,-2.6,15318,50.2,6.6,35.6,2.9,2.2,0.6
31045,NE,-47.84,-46.08,59.7,37.1,22.6,2.0,6567,86.8,2.4,3.5,0.7,3.3,0.1
31047,NE,-50.05,-48.29,58.7,38.1,20.7,-1.8,17327,61.4,4.3,31.4,0.8,0.2,0.2
31049,NE,-69.62,-67.86,69.0,27.9,41.1,2.0,1444,92.5,0.0,4.3,0.4,0.5,0.0
31051,NE,-59.7,-57.94,64.3,32.5,31.7,1.1,4218,86.4,0.2,11.0,0.4,0.3,0.0
31053,NE,-33.03,-31.27,52.8,44.0,8.8,0.8,28050,83.3,0.6,12.9,0.5,0.4,0.0
31055,NE,10.31,12.08,34.4,62.4,-28.0,0.9,435999,69.8,10.2,11.4,4.5,0.4,0.1
31057,NE,-79.24,-77.48,73.0,23.8,49.3,2.0,1327,93.0,0.2,4.5,0.1,0.7,0.0
31059,NE,-55.53,-53.76,63.1,33.7,29.4,2.3,4290,95.1,0.1,2.3,0.2,0.3,0.0
31061,NE,-70.26,-68.5,69.4,27.4,41.9,2.3,2271,95.2,0.3,2.6,0.4,0.1,0.0
31063,NE,-73.53,-71.77,70.8,26.0,44.8,2.4,1981,94.6,0.3,2.0,0.0,0.2,0.2
31065,NE,-70.18,-68.42,69.3,27.5,41.7,2.2,3594,93.0,0.1,3.5,0.1,0.3,0.0
31067,NE,-39.77,-38.01,56.4,40.4,16.1,2.4,16795,94.1,0.5,2.0,0.5,0.3,0.0
31069,NE,-70.84,-69.08,69.5,27.3,42.2,2.1,1519,93.1,0.2,3.8,0.1,0.1,0.0
31071,NE,-77.01,-75.25,72.4,24.5,47.9,2.5,1431,96.9,0.2,1.1,0.0,0.0,0.0
31073,NE,-63.42,-61.66,66.4,30.4,35.9,2.1,1476,93.4,0.1,3.7,0.5,0.3,0.0
31075,NE,-91.76,-90.0,78.5,18.3,60.3,2.3,474,94.7,1.1,2.1,0.0,1.5,0.0
31077,NE,-68.58,-66.81,68.7,28.1,40.6,2.4,1676,96.9,0.1,1.6,0.4,0.2,0.0
31079,NE,-38.22,-36.45,54.1,42.7,11.3,-1.1,45900,68.0,2.5,26.0,1.2,0.3,0.1
31081,NE,-71.03,-69.27,69.7,27.1,42.6,2.3,7028,94.7,0.1,2.5,0.2,0.3,0.0
31083,NE,-68.63,-66.87,68.7,28.2,40.5,2.2,2436,95.4,0.0,2.8,0.4,0.2,0.0
31085,NE,-92.26,-90.5,78.4,18.4,60.0,1.6,661,89.0,0.0,7.0,0.3,0.6,0.0
31087,NE,-78.72,-76.96,73.0,23.9,49.1,2.3,2033,95.3,0.0,2.7,0.0,0.0,0.2
31089,NE,-74.73,-72.96,71.1,25.7,45.5,2.0,7683,93.3,0.4,4.3,0.4,0.4,0.0
31091,NE,-74.06,-72.29,71.1,25.7,45.4,2.6,574,93.9,0.7,0.9,0.0,0.0,0.0
31093,NE,-63.42,-61.66,66.5,30.3,36.3,2.5,4880,96.1,0.2,1.5,0.2,0.0,0.0
31095,NE,-45.95,-44.19,58.9,37.9,21.0,2.1,5647,92.4,0.3,4.0,0.3,0.4,0.0
31097,NE,-41.07,-39.3,56.4,40.4,16.0,1.2,4326,78.0,7.2,10.7,1.4,1.2,0.0
31099,NE,-58.7,-56.94,64.3,32.5,31.8,2.0,5004,92.6,0.1,4.4,0.2,0.2,0.0
31101,NE,-64.75,-62.98,66.7,30.1,36.6,1.6,6516,89.7,0.1,6.9,0.6,0.3,0.0
31103,NE,-83.79,-82.03,75.1,21.7,53.5,2.3,612,96.7,0.0,2.3,0.0,0.2,0.0
31105,NE,-67.92,-66.16,68.1,28.7,39.3,1.7,2762,89.5,0.0,6.6,0.4,0.7,0.0
31107,NE,-64.1,-62.34,66.6,30.2,36.4,2.0,6332,86.6,0.2,1.9,0.4,8.4,0.0
31109,NE,4.38,6.14,37.2,59.6,-22.4,1.4,248605,81.0,3.8,6.7,4.3,0.5,0.1
31111,NE,-55.89,-54.13,62.9,33.9,29.0,1.6,26576,87.7,1.0,7.2,0.9,0.4,0.0
31113,NE,-88.48,-86.72,77.1,19.7,57.5,2.4,540,95.0,0.0,2.2,0.0,0.0,0.0
31115,NE,-65.81,-64.05,67.6,29.2,38.3,2.5,483,95.9,0.0,1.4,0.2,0.0,0.0
31117,NE,-91.4,-89.64,78.5,18.3,60.2,2.6,323,97.2,0.0,0.0,0.6,0.0,0.0
31119,NE,-56.66,-54.9,62.8,34.0,28.8,0.7,26739,81.9,1.1,12.9,1.2,0.9,0.0
31121,NE,-65.93,-64.16,67.5,29.4,38.1,2.1,5824,92.8,0.4,3.5,0.3,0.4,0.0
31123,NE,-69.4,-67.64,68.3,28.5,39.8,0.9,3542,83.9,0.2,12.2,0.5,1.0,0.0
31125,NE,-61.19,-59.43,65.6,31.2,34.4,2.4,2592,96.0,0.1,1.5,0.2,0.3,0.0
31127,NE,-45.49,-43.73,58.8,38.0,20.9,2.3,5442,93.1,1.0,2.6,0.5,0.4,0.0
31129,NE,-64.28,-62.52,66.9,29.9,36.9,2.4,3302,94.9,0.1,2.2,0.0,0.1,0.0
31131,NE,-39.29,-37.53,55.9,40.9,15.0,1.7,12060,89.5,0.5,6.3,0.6,0.3,0.0
31133,NE,-58.51,-56.75,64.5,32.3,32.1,2.5,1985,96.3,0.1,1.2,0.0,0.4,0.1
31135,NE,-73.49,-71.73,70.7,26.1,44.5,2.1,2128,93.7,0.2,3.7,0.0,0.0,0.1
31137,NE,-69.16,-67.39,68.8,28.0,40.7,2.0,6841,92.9,0.3,4.4,0.2,0.3,0.0
31139,NE,-76.93,-75.17,72.3,24.5,47.8,2.5,5474,96.0,0.3,1.4,0.2,0.1,0.0
31141,NE,-58.88,-57.12,63.4,33.4,30.0,0.0,25294,78.1,0.9,18.2,0.6,0.2,0.0
31143,NE,-64.18,-62.41,66.7,30.1,36.5,2.1,4042,92.5,0.0,4.1,0.0,0.2,0.0
31145,NE,-69.06,-67.3,68.7,28.1,40.5,1.9,8292,90.8,1.1,5.1,0.4,0.4,0.1
31147,NE,-52.04,-50.28,61.6,35.2,26.5,2.3,6171,91.9,0.2,1.5,0.5,2.3,0.0
31149,NE,-79.52,-77.76,73.4,23.4,50.0,2.5,1016,96.9,0.3,1.4,0.0,0.1,0.0
31151,NE,-33.62,-31.86,52.2,44.6,7.7,-0.8,10484,71.2,0.9,23.3,2.1,0.3,0.2
31153,NE,-11.81,-10.05,44.0,52.8,-8.8,1.3,138196,80.1,3.7,8.8,2.7,0.3,0.1
31155,NE,-46.94,-45.18,59.5,37.3,22.2,2.4,16618,94.3,0.3,2.0,0.4,0.3,0.0
31157,NE,-48.2,-46.43,58.8,38.0,20.7,-0.2,27369,75.3,0.7,19.1,0.8,1.2,0.1
31159,NE,-47.26,-45.49,59.6,37.2,22.4,2.3,13416,94.2,0.6,2.2,0.3,0.3,0.0
31161,NE,-70.66,-68.9,69.3,27.5,41.8,1.8,3961,83.6,0.2,3.4,0.6,8.7,0.1
31163,NE,-60.77,-59.0,65.4,31.4,33.9,2.4,2326,95.2,0.0,2.0,0.0,0.7,0.1
31165,NE,-77.05,-75.29,72.2,24.6,47.6,2.2,905,94.3,0.0,2.8,0.4,0.2,0.2
31167,NE,-67.5,-65.74,68.1,28.8,39.3,2.0,4335,91.9,0.4,4.5,0.3,0.3,0.0
31169,NE,-61.45,-59.68,65.7,31.1,34.6,2.4,3880,96.0,0.2,1.6,0.3,0.2,0.1
31171,NE,-77.55,-75.79,72.4,24.4,48.0,2.1,524,93.9,0.0,3.6,0.0,0.6,0.0
31173,NE,-6.99,-5.23,41.4,55.4,-14.0,0.2,4510,43.5,0.5,3.2,0.2,50.3,0.1
31175,NE,-64.57,-62.81,67.0,29.8,37.2,2.4,3102,94.9,0.5,2.1,0.2,0.1,0.2
31177,NE,-42.9,-41.14,57.8,39.0,18.7,2.3,15807,94.2,0.3,2.2,0.4,0.1,0.0
31179,NE,-49.91,-48.15,60.3,36.5,23.7,1.4,7738,81.7,4.4,8.6,1.6,0.3,0.0
31181,NE,-66.06,-64.29,67.6,29.3,38.3,2.2,2631,93.2,0.5,2.8,0.3,0.5,0.0
31183,NE,-76.3,-74.54,72.0,24.8,47.2,2.5,608,96.9,0.0,1.6,0.0,0.0,0.0
31185,NE,-52.13,-50.37,61.5,35.3,26.1,1.9,10884,90.3,1.3,5.1,0.7,0.5,0.0
32001,NV,-51.61,-49.85,60.6,36.2,24.4,0.6,19781,73.4,1.8,11.5,2.8,4.0,0.4
32003,NV,2.72,4.49,36.2,60.6,-24.4,-2.0,1751240,43.3,11.7,27.5,11.2,0.4,0.8
32005,NV,-33.58,-31.82,53.1,43.7,9.4,1.0,41225,81.4,0.4,10.3,1.9,1.4,0.2
32007,NV,-57.86,-56.1,62.5,34.3,28.3,-0.8,38408,67.0,0.9,22.3,1.1,4.5,0.2
32009,NV,-67.41,-65.65,67.0,29.8,37.1,-0.1,596,75.3,0.2,18.1,0.7,2.7,0.0
32011,NV,-79.54,-77.78,72.8,24.0,48.8,1.3,1449,84.6,0.1,9.0,0.1,0.6,0.2
32013,NV,-56.39,-54.63,61.9,34.9,27.0,-0.8,12756,68.0,0.8,22.5,1.0,3.1,0.1
32015,NV,-63.79,-62.02,65.2,31.6,33.7,-0.5,4280,70.7,0.2,20.1,0.6,3.9,0.1
32017,NV,-74.05,-72.29,70.8,26.1,44.7,1.8,3414,86.3,3.8,5.7,0.6,0.8,0.3
32019,NV,-45.43,-43.67,57.8,39.0,18.8,0.3,46118,75.2,0.8,14.6,1.7,1.8,0.3
32021,NV,-36.56,-34.8,54.2,42.6,11.6,0.7,3631,66.6,3.6,9.4,1.6,14.5,0.2
32023,NV,-42.97,-41.21,56.9,39.9,17.1,0.6,43104,75.6,2.8,12.8,2.2,1.2,0.4
32027,NV,-56.11,-54.34,62.0,34.8,27.1,-0.5,5415,65.1,5.7,20.6,2.0,2.8,0.1
32029,NV,-39.4,-37.63,55.9,40.9,14.9,1.5,3485,83.4,0.7,6.6,1.8,1.1,0.2
32031,NV,1.04,2.8,37.4,59.4,-21.9,-1.0,383847,63.4,2.3,21.5,6.1,1.2,0.6
32033,NV,-58.42,-56.66,63.4,33.4,30.0,0.4,7177,71.0,5.9,14.8,1.4,3.8,0.2
32510,NV,-11.56,-9.8,42.9,53.9,-10.9,-0.7,47400,67.5,2.1,21.4,2.5,1.8,0.2
33001,NH,-13.16,-11.4,45.2,51.7,-6.5,2.4,52453,93.4,0.4,1.5,0.9,0.2,0.0
33003,NH,-1.76,-0.0,40.3,56.5,-16.2,2.4,42566,94.6,0.2,1.3,0.7,0.2,0.0
33005,NH,10.07,11.83,35.2,61.6,-26.3,2.3,62705,91.8,0.8,2.0,1.3,0.2,0.1
33007,NH,-13.84,-12.08,45.4,51.4,-5.9,2.4,26167,92.4,1.7,1.8,0.6,0.3,0.0
33009,NH,20.19,21.95,30.8,66.0,-35.2,2.1,76702,89.2,0.8,2.5,3.2,0.2,0.0
33011,NH,2.91,4.67,37.9,58.9,-21.1,1.5,338264,83.6,2.1,6.6,3.7,0.1,0.0
33013,NH,5.26,7.02,37.3,59.6,-22.3,2.3,125255,90.5,1.5,2.1,1.9,0.2,0.0
33015,NH,-2.46,-0.7,40.5,56.3,-15.8,2.2,254087,91.5,0.6,2.6,1.9,0.1,0.0
33017,NH,12.19,13.96,34.2,62.6,-28.4,2.1,107455,88.8,1.1,2.6,3.3,0.2,0.0
33019,NH,-0.67,1.09,39.8,57.0,-17.1,2.4,35026,92.1,0.4,1.5,0.9,0.3,0.0
34001,NJ,-3.28,-1.52,39.7,57.1,-17.4,-0.1,217993,58.2,13.7,16.9,7.9,0.1,0.0
34003,NJ,3.5,5.26,36.2,60.6,-24.3,-1.3,755234,55.6,5.3,19.9,16.6,0.1,0.0
34005,NJ,16.75,18.51,32.0,64.8,-32.8,1.5,365405,66.3,16.2,7.5,5.5,0.1,0.1
34007,NJ,27.89,29.66,26.7,70.1,-43.5,0.3,406504,57.0,17.9,15.6,6.2,0.1,0.0
34009,NJ,-19.71,-17.95,47.6,49.2,-1.5,1.8,78971,86.9,3.3,6.0,0.9,0.1,0.0
34011,NJ,-4.09,-2.33,39.4,57.5,-18.1,-1.5,118421,47.3,17.1,30.4,1.4,0.6,0.0
34013,NJ,45.51,47.28,18.9,78.0,-59.1,-0.3,661508,29.0,37.5,23.0,5.5,0.1,0.0
34015,NJ,-2.92,-1.16,40.5,56.3,-15.8,1.8,237281,77.1,10.2,6.0,3.1,0.1,0.0
34017,NJ,28.86,30.63,24.1,72.7,-48.6,-4.0,582751,30.2,9.7,38.6,17.7,0.1,0.0
34019,NJ,-6.8,-5.04,41.9,54.9,-12.9,1.4,104020,83.4,2.4,7.1,4.3,0.1,0.0
34021,NJ,34.31,36.07,23.5,73.3,-49.8,-0.6,304672,47.3,18.5,19.2,12.2,0.1,0.0
34023,NJ,8.31,10.07,33.9,62.9,-29.1,-1.9,680009,42.0,9.1,20.3,25.6,0.1,0.0
34025,NJ,-11.8,-10.04,43.8,53.0,-9.2,0.8,511670,74.1,6.1,10.8,5.6,0.1,0.0
34027,NJ,-3.17,-1.41,39.7,57.1,-17.4,-0.0,403593,69.4,3.1,13.7,11.1,0.1,0.0
34029,NJ,-36.64,-34.88,54.6,42.2,12.3,1.3,482600,83.3,2.8,9.2,1.9,0.1,0.0
34031,NJ,-2.96,-1.2,38.0,58.8,-20.9,-3.3,403816,41.5,10.1,40.2,5.9,0.1,0.0
34033,NJ,-19.52,-17.76,47.5,49.3,-1.8,1.7,50538,73.5,13.1,8.1,1.1,0.3,0.0
34035,NJ,14.28,16.04,32.0,64.8,-32.9,-0.7,271204,54.7,8.8,15.1,18.5,0.1,0.0
34037,NJ,-25.39,-23.63,49.8,47.0,2.8,1.3,116445,84.3,1.9,8.5,2.1,0.1,0.0
34039,NJ,24.53,26.29,26.9,69.9,-42.9,-2.0,440856,38.7,19.9,32.1,5.7,0.1,0.0
34041,NJ,-21.08,-19.31,47.9,48.9,-1.0,1.2,87819,80.0,4.6,9.4,2.6,0.1,0.0
35001,NM,21.58,23.34,27.1,69.7,-42.6,-4.2,533771,41.3,2.7,45.2,3.0,4.4,0.1
35003,NM,-50.84,-49.08,60.2,36.7,23.5,0.4,3216,78.3,0.7,15.5,0.2,1.3,0.0
35005,NM,-45.57,-43.81,55.3,41.5,13.8,-4.9,47971,41.9,1.7,52.3,1.0,0.7,0.1
35006,NM,1.59,3.35,35.9,60.9,-25.0,-3.5,20758,23.5,1.1,31.3,0.8,40.6,0.0
35007,NM,-14.35,-12.58,42.6,54.2,-11.6,-3.7,10108,51.5,0.2,44.1,0.5,0.9,0.1
35009,NM,-43.39,-41.63,55.2,41.6,13.6,-3.2,35463,48.0,5.4,40.4,1.7,0.6,0.1
35011,NM,-51.81,-50.05,59.1,37.8,21.3,-2.7,1360,60.1,0.1,37.1,0.3,0.3,0.3
35013,NM,9.99,11.75,30.9,65.9,-35.0,-6.4,167142,31.3,1.5,63.0,1.2,0.7,0.1
35015,NM,-56.57,-54.81,60.4,36.5,23.9,-4.1,45921,47.4,1.4,46.4,0.9,0.9,0.1
35017,NM,5.19,6.96,34.3,62.5,-28.2,-3.7,22831,50.6,1.0,43.8,0.7,0.9,0.1
35019,NM,0.74,2.5,34.0,62.8,-28.9,-8.1,3586,18.8,1.8,75.2,1.3,1.1,0.0
35021,NM,-39.76,-38.0,53.6,43.2,10.3,-3.4,561,54.4,0.4,41.9,0.0,0.0,0.0
35023,NM,-23.58,-21.82,45.8,51.0,-5.3,-5.2,3239,41.7,0.4,54.6,0.2,0.3,0.0
35025,NM,-62.44,-60.68,62.2,34.6,27.6,-5.4,52736,36.3,3.6,56.0,0.9,0.8,0.0
35027,NM,-39.19,-37.43,54.3,42.5,11.7,-1.5,16678,65.7,0.4,27.9,0.6,1.8,0.0
35028,NM,31.25,33.01,25.0,71.8,-46.7,-0.1,15050,72.0,0.9,15.6,6.4,0.5,0.1
35029,NM,-19.33,-17.57,43.6,53.2,-9.7,-6.0,19118,35.1,0.9,60.4,0.7,0.6,0.1
35031,NM,25.31,27.07,26.5,70.3,-43.7,-2.1,52680,9.5,0.5,11.4,1.4,75.3,0.1
35033,NM,17.52,19.28,26.7,70.1,-43.3,-8.3,3499,20.0,0.3,77.1,0.3,0.6,0.0
35035,NM,-26.31,-24.54,48.2,48.6,-0.4,-2.6,52218,50.2,3.7,34.5,1.7,5.5,0.2
35037,NM,-41.79,-40.03,54.6,42.2,12.3,-3.1,6828,55.1,1.0,39.8,0.6,0.6,0.0
35039,NM,19.86,21.62,26.2,70.6,-44.4,-7.4,31787,16.9,0.4,66.4,0.6,13.9,0.0
35041,NM,-44.06,-42.3,55.5,41.3,14.2,-3.2,14440,52.5,2.4,39.9,0.9,0.9,0.1
35043,NM,5.91,7.67,34.4,62.4,-28.1,-3.0,113956,47.0,1.9,35.4,1.6,10.6,0.1
35045,NM,-32.48,-30.72,51.4,45.4,6.1,-1.5,89664,39.6,0.5,17.3,0.8,38.7,0.1
35047,NM,28.5,30.26,22.4,74.5,-52.1,-7.8,21911,22.5,1.1,72.7,0.5,1.0,0.0
35049,NM,50.02,51.78,15.2,81.6,-66.5,-3.9,127850,48.3,0.8,43.9,1.5,2.3,0.0
35051,NM,-19.66,-17.89,46.2,50.6,-4.4,-1.0,9795,68.6,0.6,24.9,0.9,1.1,0.0
35053,NM,-3.8,-2.03,37.6,59.2,-21.6,-4.7,13075,36.3,0.8,47.2,2.0,10.6,0.1
35055,NM,48.83,50.59,15.4,81.4,-66.0,-4.4,28445,43.5,0.4,47.2,0.6,5.1,0.0
35057,NM,-38.95,-37.19,53.5,43.4,10.1,-2.9,11933,55.3,0.8,37.9,0.4,1.6,0.0
35059,NM,-53.48,-51.72,59.7,37.1,22.5,-2.8,3260,55.6,1.8,37.9,0.2,1.5,0.1
35061,NM,-16.68,-14.92,42.7,54.2,-11.5,-5.6,58139,36.1,1.1,56.3,0.5,3.1,0.0
36001,NY,25.84,27.61,28.1,68.7,-40.5,1.5,255875,70.3,11.9,6.0,7.3,0.2,0.0
36003,NY,-42.63,-40.87,57.7,39.2,18.5,2.4,36863,91.3,2.0,2.0,0.9,0.2,0.0
36005,NY,45.44,47.2,16.7,80.2,-63.5,-4.8,1123075,9.8,28.9,53.5,4.7,0.2,0.0
36007,NY,0.42,2.18,39.1,57.7,-18.7,1.8,161645,81.0,5.2,4.4,5.0,0.2,0.0
36009,NY,-32.82,-31.06,53.5,43.4,10.1,2.3,60217,89.6,1.3,1.6,0.7,3.1,0.0
36011,NY,-12.99,-11.23,45.0,51.8,-6.8,2.3,61212,88.4,3.7,3.0,0.5,0.3,0.0
36013,NY,-21.98,-20.22,48.5,48.3,0.2,1.6,101314,85.7,2.3,7.4,0.7,0.4,0.0
36015,NY,-16.8,-15.04,46.6,50.2,-3.6,2.2,66485,84.8,5.9,2.9,1.6,0.3,0.0
36017,NY,-27.22,-25.46,51.1,45.7,5.4,2.4,37509,92.6,0.6,2.0,0.5,0.2,0.0
36019,NY,-2.15,-0.39,40.4,56.5,-16.1,2.1,65038,87.0,3.9,3.5,1.2,0.3,0.0
36021,NY,14.7,16.46,33.1,63.7,-30.7,1.9,50848,85.0,3.7,4.7,2.1,0.1,0.0
36023,NY,-6.44,-4.68,42.1,54.7,-12.6,2.0,37850,88.0,1.7,3.4,2.5,0.3,0.0
36025,NY,-19.77,-18.01,47.8,49.0,-1.2,2.1,36549,88.7,2.2,3.9,1.1,0.2,0.0
36027,NY,5.41,7.18,36.5,60.3,-23.9,0.8,239623,70.0,9.9,12.4,3.7,0.1,0.0
36029,NY,9.68,11.44,35.2,61.6,-26.5,1.8,762120,74.4,12.6,5.2,4.5,0.5,0.0
36031,NY,0.5,2.26,39.3,57.5,-18.2,2.3,30642,90.8,1.8,2.5,0.6,0.2,0.0
36033,NY,-9.01,-7.25,43.2,53.6,-10.4,2.0,37865,81.5,4.3,3.0,0.4,7.8,0.0
36035,NY,-35.86,-34.1,54.7,42.1,12.6,2.2,42718,89.7,1.8,3.1,0.6,0.2,0.0
36037,NY,-33.95,-32.19,53.8,43.0,10.8,2.0,46834,88.8,2.3,4.1,0.8,0.7,0.0
36039,NY,-16.97,-15.21,46.5,50.3,-3.8,1.9,39625,83.9,4.9,5.7,1.0,0.2,0.0
36041,NY,-29.47,-27.71,52.1,44.7,7.4,2.5,4441,94.5,0.7,1.5,0.3,0.1,0.0
36043,NY,-36.44,-34.68,55.0,41.8,13.3,2.4,47722,92.3,1.1,2.0,0.6,0.1,0.0
36045,NY,-23.62,-21.86,49.3,47.5,1.7,1.7,90038,81.2,5.4,6.1,2.0,0.4,0.2
36047,NY,43.98,45.74,19.4,77.4,-57.9,-0.5,2140371,35.5,27.3,18.3,13.8,0.1,0.0
36049,NY,-44.41,-42.65,58.5,38.3,20.1,2.5,20422,94.5,0.3,1.4,0.3,0.2,0.0
36051,NY,-21.44,-19.68,48.5,48.3,0.2,2.1,50109,89.4,2.0,3.7,1.1,0.2,0.0
36053,NY,-13.06,-11.3,45.1,51.8,-6.7,2.3,54863,90.6,1.8,2.2,1.1,0.6,0.0
36055,NY,19.08,20.84,31.0,65.8,-34.8,1.5,605130,70.3,13.7,8.0,4.3,0.2,0.0
36057,NY,-28.73,-26.97,51.0,45.8,5.2,0.9,38248,80.6,1.9,12.2,1.0,0.2,0.0
36059,NY,-4.2,-2.44,40.0,56.8,-16.9,-0.3,1098884,58.3,10.7,16.8,11.3,0.1,0.0
36061,NY,64.82,66.58,10.1,86.7,-76.5,-1.3,1461740,48.6,11.4,22.5,13.4,0.1,0.1
36063,NY,-14.92,-13.16,45.8,51.0,-5.1,2.3,170508,84.6,7.0,2.9,1.1,1.1,0.0
36065,NY,-21.25,-19.49,48.2,48.6,-0.3,1.7,182459,81.3,5.8,5.5,3.9,0.2,0.0
36067,NY,17.28,19.04,32.0,64.8,-32.9,1.9,377786,76.4,10.2,4.6,4.1,0.6,0.0
36069,NY,-1.17,0.59,39.9,57.0,-17.1,2.0,90306,88.7,2.1,4.4,1.2,0.2,0.0
36071,NY,-8.38,-6.62,41.7,55.1,-13.3,-0.4,299303,60.8,10.6,20.6,3.1,0.2,0.0
36073,NY,-40.46,-38.7,56.6,40.2,16.4,2.1,32190,86.1,4.9,4.4,0.4,0.5,0.0
36075,NY,-24.18,-22.42,49.8,47.0,2.7,2.3,92794,91.0,1.2,2.5,0.8,0.4,0.0
36077,NY,-7.87,-6.1,42.7,54.1,-11.3,2.1,48464,88.9,2.1,3.7,1.4,0.2,0.0
36079,NY,-13.69,-11.92,44.3,52.5,-8.2,0.3,78270,76.7,2.5,15.8,2.2,0.1,0.0
36081,NY,24.57,26.33,26.4,70.4,-43.9,-3.0,1948555,24.2,15.8,26.5,27.6,0.4,0.0
36083,NY,1.36,3.13,38.7,58.1,-19.4,1.8,130081,80.1,6.5,4.8,3.7,0.2,0.0
36085,NY,-29.78,-28.01,50.8,46.0,4.7,-0.5,389393,58.9,9.0,17.5,11.9,0.1,0.0
36087,NY,-11.82,-10.06,43.2,53.6,-10.4,-0.3,239516,59.9,11.3,19.1,6.9,0.1,0.0
36089,NY,-18.0,-16.24,47.1,49.7,-2.5,2.3,86264,88.9,3.1,2.6,1.0,1.0,0.0
36091,NY,1.83,3.59,38.6,58.2,-19.6,2.0,188616,88.3,1.5,3.1,2.9,0.1,0.0
36093,NY,10.82,12.58,34.5,62.3,-27.8,1.5,124281,70.7,9.2,6.4,5.0,0.6,0.1
36095,NY,-30.53,-28.77,52.4,44.4,8.0,2.2,24341,90.7,1.0,3.2,0.7,0.3,0.0
36097,NY,-20.94,-19.18,48.5,48.3,0.1,2.4,14508,93.7,0.4,1.5,0.6,0.2,0.0
36099,NY,-11.8,-10.04,44.5,52.3,-7.9,2.2,26820,87.4,4.3,3.6,0.8,0.4,0.0
36101,NY,-31.79,-30.02,53.1,43.8,9.3,2.4,73447,91.4,1.5,1.5,1.7,0.2,0.0
36103,NY,-9.97,-8.21,42.5,54.3,-11.9,-0.3,1214412,66.7,6.9,19.3,4.3,0.2,0.0
36105,NY,-16.71,-14.95,45.7,51.1,-5.5,0.4,61786,69.8,8.0,15.5,2.2,0.3,0.0
36107,NY,-22.88,-21.12,49.3,47.5,1.7,2.4,38075,92.2,0.9,1.9,0.8,0.1,0.0
36109,NY,50.62,52.38,17.4,79.4,-62.1,1.0,90048,73.6,4.0,6.3,10.6,0.2,0.0
36111,NY,18.66,20.42,31.0,65.8,-34.8,1.2,149457,77.9,5.6,9.9,2.1,0.2,0.0
36113,NY,-4.22,-2.46,41.3,55.5,-14.2,2.3,54003,91.5,1.1,2.2,1.1,0.2,0.0
36115,NY,-21.21,-19.45,48.5,48.3,0.2,2.3,49492,89.4,3.0,2.7,0.5,0.3,0.0
36117,NY,-23.03,-21.27,49.2,47.6,1.6,2.1,71744,89.0,2.6,3.9,0.5,0.2,0.0
36119,NY,26.28,28.04,26.6,70.2,-43.5,-1.1,782442,52.0,13.4,24.8,6.5,0.1,0.0
36121,NY,-48.23,-46.47,60.0,36.8,23.1,2.2,32895,87.4,5.5,3.7,0.5,0.3,0.0
36123,NY,-16.19,-14.42,46.4,50.4,-4.0,2.3,19090,93.7,0.7,2.2,0.4,0.1,0.0
