race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AK-GOV,governor,AK,GOV,Tom Begich,Click Bishop,DEM,REP,,REP,-9.71,30.9,69.2,Lean R,-13.18,3.29,-13.8,4.08,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.42,53.98,1.6,105031,127632,3783,0,236446
AL-GOV,governor,AL,GOV,Doug Jones,Tommy Tuberville,DEM,REP,,REP,-22.97,1.4,98.6,Safe R,-29.63,3.29,-30.88,7.91,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,38.52,61.48,0.0,610705,974858,0,0,1585563
AR-GOV,governor,AR,GOV,Fredrick Love,Sarah Huckabee Sanders,DEM,REP,REP,REP,-27.33,0.4,99.6,Safe R,-30.5,3.29,-31.57,4.23,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.33,63.67,0.0,304999,534457,0,0,839457
AZ-GOV,governor,AZ,GOV,Katie Hobbs,Andy Biggs,DEM,REP,DEM,DEM,5.05,68.5,31.5,Lean D,-4.25,3.29,-5.59,10.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.52,47.48,0.0,1246115,1126408,0,0,2372523
CA-GOV,governor,CA,GOV,Xavier Becerra,Steve Hilton,DEM,REP,,DEM,26.61,99.5,0.5,Safe D,23.32,3.29,20.82,5.8,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,63.31,36.69,0.0,7026045,4072499,0,0,11098543
CO-GOV,governor,CO,GOV,Michael Bennet,Barbara Kirkmeyer,DEM,REP,,DEM,20.57,97.5,2.5,Safe D,11.58,3.29,11.29,9.28,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,60.29,39.71,0.0,1347357,887565,0,0,2234922
CT-GOV,governor,CT,GOV,Ned Lamont,Ryan Fazio,DEM,REP,DEM,DEM,18.14,95.9,4.1,Safe D,15.88,3.29,14.76,3.38,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,59.07,40.93,0.0,727256,503884,0,0,1231140
FL-GOV,governor,FL,GOV,David Jolly,Byron Donalds,DEM,REP,,REP,-7.74,23.0,77.0,Likely R,-10.56,3.29,-13.22,5.48,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.13,53.87,0.0,3531133,4123693,0,0,7654826
GA-GOV,governor,GA,GOV,Keisha Lance Bottoms,Burt Jones,DEM,REP,,REP,-4.28,34.1,65.9,Lean R,-1.71,3.29,-2.21,-2.07,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,47.86,52.14,0.0,1758958,1916088,0,0,3675046
HI-GOV,governor,HI,GOV,Josh Green,Gary Cordery,DEM,REP,DEM,DEM,30.68,99.8,0.2,Safe D,25.73,3.29,23.56,7.12,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,65.34,34.66,0.0,236338,125353,0,0,361691
IA-GOV,governor,IA,GOV,Rob Sand,Zach Lahn,DEM,REP,,REP,2.05,57.8,42.2,Toss-up,-12.1,3.29,-13.45,15.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.03,48.97,0.0,594178,570276,0,0,1164454
ID-GOV,governor,ID,GOV,Terri Pickens,Brad Little,DEM,REP,REP,REP,-45.35,0.0,100.0,Safe R,-36.28,3.29,-37.52,-7.83,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,27.32,72.68,0.0,173108,460435,0,0,633543
IL-GOV,governor,IL,GOV,JB Pritzker,Darren Bailey,DEM,REP,DEM,DEM,16.18,93.9,6.1,Likely D,12.91,3.29,11.14,5.05,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,58.09,41.91,0.0,2297347,1657390,0,0,3954737
KS-GOV,governor,KS,GOV,Ethan Corson,Vicki Schmidt,DEM,REP,,DEM,-14.82,7.8,92.2,Likely R,-16.26,3.29,-16.41,1.59,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,42.59,57.41,0.0,395787,533526,0,0,929314
MA-GOV,governor,MA,GOV,Maura Healey,Mike Minogue,DEM,REP,DEM,DEM,32.11,99.9,0.1,Safe D,27.69,3.29,25.91,6.2,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,66.05,33.95,0.0,1606148,825420,0,0,2431568
MD-GOV,governor,MD,GOV,Wes Moore,Dan Cox,DEM,REP,DEM,DEM,37.13,100.0,0.0,Safe D,30.41,3.29,29.51,7.62,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,68.56,31.44,0.0,1458221,668613,0,0,2126834
ME-GOV,governor,ME,GOV,Shenna Bellows,Jonathan Bush,DEM,REP,,DEM,10.78,84.9,15.1,Likely D,7.49,3.29,7.09,3.7,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.39,44.61,0.0,322363,259600,0,0,581962
MI-GOV,governor,MI,GOV,Jocelyn Benson,John James,DEM,REP,,DEM,12.9,89.1,10.9,Likely D,-0.36,3.29,-1.44,14.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,56.45,43.55,0.0,2237794,1726468,0,0,3964262
MN-GOV,governor,MN,GOV,Amy Klobuchar,Lisa Demuth,DEM,REP,,DEM,8.11,78.1,21.9,Likely D,4.94,3.29,4.34,3.76,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.05,45.95,0.0,1231189,1046555,0,0,2277744
NE-GOV,governor,NE,GOV,Lynne Walz,Jim Pillen,DEM,REP,REP,REP,-20.71,2.4,97.6,Safe R,-20.75,3.29,-20.84,0.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.65,60.35,0.0,262865,400147,0,0,663011
NH-GOV,governor,NH,GOV,Cinde Warmington,Kelly Ayotte,DEM,REP,REP,REP,-12.84,11.0,89.0,Likely R,3.66,3.29,2.82,-15.66,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.58,56.42,0.0,252036,326297,0,0,578332
NM-GOV,governor,NM,GOV,Deb Haaland,Gregg Hull,DEM,REP,,DEM,4.36,66.1,33.9,Lean D,7.45,3.29,6.14,-1.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.18,47.82,0.0,337270,309107,0,0,646377
NV-GOV,governor,NV,GOV,Aaron Ford,Joe Lombardo,DEM,REP,REP,REP,2.59,59.8,40.2,Toss-up,-1.54,3.29,-3.15,5.74,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.3,48.7,0.0,533001,506067,0,0,1039067
NY-GOV,governor,NY,GOV,Kathy Hochul,Bruce Blakeman,DEM,REP,DEM,DEM,11.17,85.7,14.3,Likely D,15.38,3.29,12.68,-1.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.58,44.42,0.0,3231350,2582149,0,0,5813499
OH-GOV,governor,OH,GOV,Amy Acton,Vivek Ramaswamy,DEM,REP,,REP,-6.97,25.3,74.7,Lean R,-10.26,3.29,-11.31,4.34,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,46.51,53.49,0.0,1877113,2158399,0,0,4035512
OK-GOV,governor,OK,GOV,Cyndi Munson,Gentner Drummond,DEM,REP,,REP,-32.09,0.1,99.9,Safe R,-34.68,3.29,-34.95,2.86,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,33.96,66.04,0.0,372233,723990,0,0,1096222
OR-GOV,governor,OR,GOV,Tina Kotek,Christine Drazan,DEM,REP,DEM,DEM,5.34,69.5,30.5,Lean D,15.34,3.29,14.89,-9.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.67,47.33,0.0,827862,743912,0,0,1571774
PA-GOV,governor,PA,GOV,Josh Shapiro,Stacy Garrity,DEM,REP,DEM,DEM,14.03,91.0,9.0,Likely D,-0.87,3.29,-1.75,15.79,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,57.02,42.98,0.0,2807304,2116313,0,0,4923617
RI-GOV,governor,RI,GOV,Dan McKee,Aaron Guckian,DEM,REP,DEM,DEM,20.66,97.6,2.4,Safe D,15.7,3.29,14.16,6.5,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,60.33,39.67,0.0,216786,142562,0,0,359348
SC-GOV,governor,SC,GOV,Jermaine Johnson,Pamela Evette,DEM,REP,,REP,-13.26,10.2,89.8,Likely R,-16.63,3.29,-18.12,4.86,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.37,56.63,0.0,773552,1010146,0,0,1783698
SD-GOV,governor,SD,GOV,Dan Ahlers,Larry Rhoden,DEM,REP,REP,REP,-26.66,0.5,99.5,Safe R,-29.31,3.29,-29.98,3.32,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,36.67,63.33,0.0,109453,189020,0,0,298473
TN-GOV,governor,TN,GOV,Carnita Atwater,Marsha Blackburn,DEM,REP,,REP,-21.6,1.9,98.1,Safe R,-28.63,3.29,-30.12,8.52,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,39.2,60.8,0.0,840720,1304039,0,0,2144759
TX-GOV,governor,TX,GOV,Gina Hinojosa,Greg Abbott,DEM,REP,REP,REP,-12.07,12.4,87.6,Likely R,-12.03,3.29,-13.88,1.81,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,43.96,56.04,0.0,3509777,4473392,0,0,7983170
VT-GOV,governor,VT,GOV,Amanda Janoo,Phil Scott,DEM,REP,REP,REP,-25.79,0.7,99.3,Safe R,33.5,3.29,32.77,-58.56,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,37.11,62.89,0.0,95955,162640,0,0,258595
WI-GOV,governor,WI,GOV,Mandela Barnes,Tom Tiffany,DEM,REP,,DEM,9.0,80.5,19.5,Likely D,-0.25,3.29,-0.87,9.88,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,54.5,45.5,0.0,1305898,1090144,0,0,2396043
WY-GOV,governor,WY,GOV,Gabriel Green,Megan Degenfelder,DEM,REP,,REP,-40.83,0.0,100.0,Safe R,-46.63,3.29,-46.96,6.13,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,29.58,70.42,0.0,55716,132617,0,0,188334
AK-SEN,senate,AK,SEN,Mary Peltola,Dan Sullivan,DEM,REP,REP,REP,-4.16,40.2,59.8,Toss-up,-12.16,3.29,-13.8,9.64,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,47.15,51.25,1.6,111496,121167,3783,0,236446
AL-SEN,senate,AL,SEN,Dakarai Larriett,Barry Moore,DEM,REP,,REP,-23.44,1.3,98.7,Safe R,-27.65,3.29,-30.88,7.45,False,False,,,0.0,0.0,,,0.0,projected,projected,38.28,61.72,0.0,606986,978577,0,0,1585563
AR-SEN,senate,AR,SEN,Hallie Shoffner,Tom Cotton,DEM,REP,REP,REP,-27.82,0.4,99.6,Safe R,-29.44,3.29,-31.57,3.75,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,36.09,63.91,0.0,302974,536483,0,0,839457
CO-SEN,senate,CO,SEN,John Hickenlooper,Mark Baisley,DEM,REP,DEM,DEM,20.75,97.6,2.4,Safe D,13.9,3.29,11.29,9.45,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,60.37,39.63,0.0,1349294,885628,0,0,2234922
DE-SEN,senate,DE,SEN,Chris Coons,Michael Katz,DEM,REP,DEM,DEM,20.56,97.5,2.5,Safe D,15.61,3.29,14.84,5.72,False,False,,,0.0,0.0,,,0.0,confirmed,projected,60.28,39.72,0.0,215534,142008,0,0,357542
FL-SEN,senate,FL,SEN,Alexander Vindman,Ashley Moody,DEM,REP,REP,REP,-7.57,23.5,76.5,Likely R,-9.19,3.29,-13.22,5.65,False,False,,,0.0,0.0,,,0.0,projected,confirmed,46.21,53.79,0.0,3537639,4117187,0,0,7654826
GA-SEN,senate,GA,SEN,Jon Ossoff,Mike Collins,DEM,REP,DEM,DEM,7.79,77.2,22.8,Likely D,-2.23,3.29,-2.21,10.0,False,False,,,0.0,0.0,,,0.0,confirmed,projected,53.89,46.11,0.0,1980609,1694437,0,0,3675046
IA-SEN,senate,IA,SEN,Josh Turek,Ashley Hinson,DEM,REP,,REP,-5.34,30.5,69.5,Lean R,-8.22,3.29,-13.45,8.11,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,46.09,51.28,2.63,536643,597186,30625,0,1164454
ID-SEN,senate,ID,SEN,David Roth,Jim Risch,DEM,REP,REP,REP,-37.92,0.0,100.0,Safe R,-38.23,3.29,-37.52,-0.39,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,31.04,68.96,0.0,196662,436880,0,0,633543
IL-SEN,senate,IL,SEN,Juliana Stratton,Don Tracy,DEM,REP,,DEM,17.46,95.2,4.8,Safe D,14.17,3.29,11.14,6.33,False,False,,,0.0,0.0,,,0.0,presumptive,projected,58.73,41.27,0.0,2322706,1632031,0,0,3954737
KS-SEN,senate,KS,SEN,Kansas Democrat,Roger Marshall,DEM,REP,REP,REP,-13.66,9.6,90.4,Likely R,-15.87,3.29,-16.41,2.75,False,False,,,0.0,0.0,,,0.0,projected,confirmed,43.17,56.83,0.0,401166,528148,0,0,929314
KY-SEN,senate,KY,SEN,Charles Booker,Andy Barr,DEM,REP,,REP,-31.6,0.1,99.9,Safe R,-30.03,3.29,-31.03,-0.57,False,False,,,0.0,0.0,,,0.0,presumptive,projected,34.2,65.8,0.0,496671,955498,0,0,1452169
LA-SEN,senate,LA,SEN,Gary Crockett,Julia Letlow,DEM,REP,,REP,-25.14,0.8,99.2,Safe R,-21.33,3.29,-22.36,-2.78,False,False,,,0.0,0.0,,,0.0,projected,projected,37.43,62.57,0.0,525854,879029,0,0,1404882
MA-SEN,senate,MA,SEN,Ed Markey,John Deaton,DEM,REP,DEM,DEM,34.2,99.9,0.1,Safe D,29.24,3.29,25.91,8.29,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,67.1,32.9,0.0,1631557,800010,0,0,2431568
ME-SEN,senate,ME,SEN,Graham Platner,Susan Collins,DEM,REP,REP,REP,-2.18,45.6,54.4,Toss-up,8.42,3.29,7.09,-9.27,True,False,,,0.0,0.0,,,0.0,presumptive,confirmed,48.42,50.58,1.0,281789,294354,5820,0,581962
MI-SEN,senate,MI,SEN,Abdul El-Sayed,Mike Rogers,DEM,REP,,DEM,6.95,74.7,25.3,Lean D,3.22,3.29,-1.44,8.39,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,53.48,46.52,0.0,2119890,1844371,0,0,3964262
MN-SEN,senate,MN,SEN,Angie Craig,Minnesota Republican,DEM,REP,,DEM,9.17,80.9,19.1,Likely D,5.88,3.29,4.34,4.82,False,False,,,0.0,0.0,,,0.0,projected,projected,54.58,45.42,0.0,1243261,1034483,0,0,2277744
MS-SEN,senate,MS,SEN,Scott Colom,Cindy Hyde-Smith,DEM,REP,REP,REP,-15.59,6.8,93.2,Likely R,-21.5,3.29,-23.15,7.56,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,42.21,57.79,0.0,362812,496793,0,0,859605
MT-SEN,senate,MT,SEN,Alani Bankhead,Kurt Alme,DEM,REP,,REP,-24.07,0.3,87.5,Safe R,-19.79,3.29,-20.58,-3.49,False,True,IND,Seth Bodnar,29.59,12.3,,,0.0,projected,confirmed,13.1,53.65,3.66,55290,226455,15448,124881,422074
NC-SEN,senate,NC,SEN,Roy Cooper,Michael Whatley,DEM,REP,,REP,2.08,57.9,42.1,Toss-up,-2.64,3.29,-3.27,5.35,False,False,GRN,,0.0,0.0,,,0.0,confirmed,confirmed,50.09,48.04,1.87,1997146,1915756,74566,0,3987467
NE-SEN,senate,NE,SEN,Cindy Burbank,Pete Ricketts,DEM,REP,REP,REP,-12.7,25.3,74.7,Lean R,-20.72,3.29,-20.84,8.14,False,True,IND,Dan Osborn,40.17,25.3,,,0.0,projected,confirmed,6.96,52.87,0.0,46170,350521,0,266320,663011
NH-SEN,senate,NH,SEN,Chris Pappas,Scott Brown,DEM,REP,,DEM,7.24,75.5,24.5,Likely D,-0.25,3.29,2.82,4.42,False,False,,,0.0,0.0,,,0.0,presumptive,projected,53.62,46.38,0.0,310095,268237,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,13.3,89.8,10.2,Likely D,8.13,3.29,5.63,7.68,False,False,,,0.0,0.0,,,0.0,confirmed,projected,56.65,43.35,0.0,1650646,1263041,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,11.96,87.4,12.6,Likely D,7.01,3.29,6.14,5.82,False,False,,,0.0,0.0,,,0.0,confirmed,projected,55.98,44.02,0.0,361851,284526,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,-4.18,34.5,65.5,Lean R,-9.18,3.29,-11.31,7.14,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,47.16,51.27,1.57,1903100,2069054,63358,0,4035512
OK-SEN,senate,OK,SEN,Oklahoma Democrat,Markwayne Mullin,DEM,REP,REP,REP,-25.2,0.8,99.2,Safe R,-33.96,3.29,-34.95,9.75,False,False,,,0.0,0.0,,,0.0,projected,projected,37.4,62.6,0.0,409989,686234,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,17.91,95.6,4.4,Safe D,12.95,3.29,14.89,3.01,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,58.95,41.05,0.0,926616,645159,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,22.28,98.3,1.7,Safe D,17.32,3.29,14.16,8.12,False,False,,,0.0,0.0,,,0.0,confirmed,presumptive,61.14,38.86,0.0,219705,139642,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Lindsey Graham,DEM,REP,REP,REP,-9.12,19.2,80.8,Likely R,-15.41,3.29,-18.12,9.01,False,False,LIB,,0.0,0.0,,,0.0,presumptive,confirmed,44.59,53.54,1.87,795397,954946,33355,0,1783698
SD-SEN,senate,SD,SEN,Julian Beaudion,Mike Rounds,DEM,REP,REP,REP,-29.58,0.2,99.8,Safe R,-28.48,3.29,-29.98,0.4,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,35.21,64.79,0.0,105091,193382,0,0,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-29.46,0.2,99.8,Safe R,-26.5,3.29,-30.12,0.66,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,35.27,64.73,0.0,756467,1388292,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,-5.84,28.9,71.1,Lean R,-11.57,3.29,-13.88,8.04,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,46.14,51.85,2.01,3683084,4139624,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Virginia Republican,DEM,REP,DEM,DEM,13.31,89.8,10.2,Likely D,6.87,3.29,5.89,7.42,False,False,,,0.0,0.0,,,0.0,confirmed,projected,56.65,43.35,0.0,1785910,1366391,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-40.37,0.0,100.0,Safe R,-41.99,3.29,-42.69,2.32,False,False,,,0.0,0.0,,,0.0,projected,confirmed,29.82,70.18,0.0,159117,374556,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-41.81,0.0,100.0,Safe R,-45.1,3.29,-46.96,5.15,False,False,,,0.0,0.0,,,0.0,projected,projected,29.1,70.9,0.0,54799,133535,0,0,188334
AK-01,house,AK,01,Mary Peltola,Nick Begich III,DEM,REP,REP,REP,-1.36,47.1,52.9,Toss-up,-10.44,3.29,-13.8,12.43,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.53,49.87,1.6,114747,117916,3783,0,236446
AL-01,house,AL,01,Democratic candidate (AL-01),Republican candidate (AL-01),DEM,REP,REP,REP,-30.13,0.2,99.8,Safe R,-31.75,3.29,-36.34,6.22,False,False,,,0.0,0.0,,,0.0,projected,projected,34.94,65.06,0.0,80232,149416,0,0,229648
AL-02,house,AL,02,Democratic candidate (AL-02),Republican candidate (AL-02),DEM,REP,REP,REP,-8.33,21.3,78.7,Likely R,-9.96,3.29,-14.46,6.13,False,False,,,0.0,0.0,,,0.0,projected,projected,45.83,54.17,0.0,94058,111163,0,0,205222
AL-03,house,AL,03,Democratic candidate (AL-03),Republican candidate (AL-03),DEM,REP,REP,REP,-40.88,0.0,100.0,Safe R,-42.5,3.29,-47.04,6.16,False,False,,,0.0,0.0,,,0.0,projected,projected,29.56,70.44,0.0,65470,156017,0,0,221487
AL-04,house,AL,04,Democratic candidate (AL-04),Republican candidate (AL-04),DEM,REP,REP,REP,-61.08,0.0,100.0,Safe R,-62.7,3.29,-66.99,5.91,False,False,,,0.0,0.0,,,0.0,projected,projected,19.46,80.54,0.0,44120,182583,0,0,226703
AL-05,house,AL,05,Democratic candidate (AL-05),Republican candidate (AL-05),DEM,REP,REP,REP,-24.55,0.9,99.1,Safe R,-26.17,3.29,-29.51,4.96,False,False,,,0.0,0.0,,,0.0,projected,projected,37.73,62.27,0.0,93378,154142,0,0,247520
AL-06,house,AL,06,Democratic candidate (AL-06),Republican candidate (AL-06),DEM,REP,REP,REP,-30.06,0.2,99.8,Safe R,-31.68,3.29,-34.79,4.73,False,False,,,0.0,0.0,,,0.0,projected,projected,34.97,65.03,0.0,85549,159082,0,0,244631
AL-07,house,AL,07,Democratic candidate (AL-07),Republican candidate (AL-07),DEM,REP,DEM,DEM,27.39,99.6,0.4,Safe D,22.43,3.29,17.99,9.4,False,False,,,0.0,0.0,,,0.0,projected,projected,63.69,36.31,0.0,133982,76370,0,0,210352
AR-01,house,AR,01,Democratic candidate (AR-01),Republican candidate (AR-01),DEM,REP,REP,REP,-41.43,0.0,100.0,Safe R,-43.06,3.29,-46.4,4.96,False,False,,,0.0,0.0,,,0.0,projected,projected,29.28,70.72,0.0,57344,138482,0,0,195826
AR-02,house,AR,02,Democratic candidate (AR-02),Republican candidate (AR-02),DEM,REP,REP,REP,-12.2,12.2,87.8,Likely R,-13.82,3.29,-16.22,4.01,False,False,,,0.0,0.0,,,0.0,projected,projected,43.9,56.1,0.0,98983,126493,0,0,225476
AR-03,house,AR,03,Democratic candidate (AR-03),Republican candidate (AR-03),DEM,REP,REP,REP,-22.37,1.6,98.4,Safe R,-23.99,3.29,-25.81,3.45,False,False,,,0.0,0.0,,,0.0,projected,projected,38.82,61.18,0.0,86016,135581,0,0,221598
AR-04,house,AR,04,Democratic candidate (AR-04),Republican candidate (AR-04),DEM,REP,REP,REP,-35.8,0.0,100.0,Safe R,-37.43,3.29,-40.73,4.93,False,False,,,0.0,0.0,,,0.0,projected,projected,32.1,67.9,0.0,63090,133468,0,0,196558
AZ-01,house,AZ,01,Democratic candidate (AZ-01),Republican candidate (AZ-01),DEM,REP,REP,REP,2.44,59.2,40.8,Toss-up,0.44,3.29,-3.14,5.57,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,50.25,47.87,1.88,158560,151022,5932,0,315514
AZ-02,house,AZ,02,Democratic candidate (AZ-02),Republican candidate (AZ-02),DEM,REP,REP,REP,-9.16,19.1,80.9,Likely R,-10.78,3.29,-15.12,5.96,False,False,,,0.0,0.0,,,0.0,projected,projected,45.42,54.58,0.0,132416,159118,0,0,291534
AZ-03,house,AZ,03,Democratic candidate (AZ-03),Republican candidate (AZ-03),DEM,REP,DEM,DEM,50.87,100.0,0.0,Safe D,45.91,3.29,40.31,10.56,False,False,,,0.0,0.0,,,0.0,projected,projected,75.43,24.57,0.0,112590,36665,0,0,149255
AZ-04,house,AZ,04,Democratic candidate (AZ-04),Republican candidate (AZ-04),DEM,REP,DEM,DEM,14.97,92.4,7.6,Likely D,10.01,3.29,6.76,8.2,False,False,,,0.0,0.0,,,0.0,projected,projected,57.48,42.52,0.0,139829,103425,0,0,243254
AZ-05,house,AZ,05,Democratic candidate (AZ-05),Republican candidate (AZ-05),DEM,REP,REP,REP,-15.26,7.2,92.8,Likely R,-16.88,3.29,-20.19,4.94,False,False,,,0.0,0.0,,,0.0,projected,projected,42.37,57.63,0.0,131994,179524,0,0,311518
AZ-06,house,AZ,06,Kirsten Engel,Juan Ciscomani,DEM,REP,REP,REP,5.61,70.4,29.6,Lean D,2.04,3.29,-0.76,6.36,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,51.68,46.2,2.12,159248,142342,6532,0,308122
AZ-07,house,AZ,07,Democratic candidate (AZ-07),Republican candidate (AZ-07),DEM,REP,DEM,DEM,32.93,99.9,0.1,Safe D,27.97,3.29,22.39,10.54,False,False,,,0.0,0.0,,,0.0,projected,projected,66.46,33.54,0.0,131052,66128,0,0,197180
AZ-08,house,AZ,08,Democratic candidate (AZ-08),Republican candidate (AZ-08),DEM,REP,REP,REP,-11.72,13.1,86.9,Likely R,-13.34,3.29,-16.48,4.76,False,False,,,0.0,0.0,,,0.0,projected,projected,44.14,55.86,0.0,121130,153286,0,0,274416
AZ-09,house,AZ,09,Democratic candidate (AZ-09),Republican candidate (AZ-09),DEM,REP,REP,REP,-25.93,0.7,99.3,Safe R,-27.55,3.29,-31.34,5.41,False,False,,,0.0,0.0,,,0.0,projected,projected,37.03,62.97,0.0,104337,177393,0,0,281730
CA-01,house,CA,01,Democratic candidate (CA-01),Republican candidate (CA-01),DEM,REP,DEM,DEM,20.37,97.4,2.6,Safe D,15.42,3.29,12.63,7.75,False,False,,,0.0,0.0,,,0.0,projected,projected,60.19,39.81,0.0,143938,95213,0,0,239151
CA-02,house,CA,02,Democratic candidate (CA-02),Republican candidate (CA-02),DEM,REP,DEM,DEM,32.83,99.9,0.1,Safe D,27.88,3.29,25.45,7.38,False,False,,,0.0,0.0,,,0.0,projected,projected,66.42,33.58,0.0,180998,91523,0,0,272520
CA-03,house,CA,03,Democratic candidate (CA-03),Republican candidate (CA-03),DEM,REP,DEM,DEM,17.81,95.6,4.4,Safe D,12.85,3.29,10.55,7.26,False,False,,,0.0,0.0,,,0.0,projected,projected,58.9,41.1,0.0,151172,105472,0,0,256644
CA-04,house,CA,04,Democratic candidate (CA-04),Republican candidate (CA-04),DEM,REP,DEM,DEM,23.18,98.7,1.3,Safe D,18.22,3.29,14.96,8.22,False,False,,,0.0,0.0,,,0.0,projected,projected,61.59,38.41,0.0,148278,92476,0,0,240754
CA-05,house,CA,05,Democratic candidate (CA-05),Republican candidate (CA-05),DEM,REP,REP,REP,-16.67,5.6,94.4,Likely R,-18.3,3.29,-21.2,4.53,False,False,,,0.0,0.0,,,0.0,projected,projected,41.66,58.34,0.0,105709,148013,0,0,253723
CA-06,house,CA,06,Democratic candidate (CA-06),Republican candidate (CA-06),DEM,REP,DEM,DEM,16.24,94.0,6.0,Likely D,11.28,3.29,8.67,7.57,False,False,,,0.0,0.0,,,0.0,projected,projected,58.12,41.88,0.0,136833,98607,0,0,235441
CA-07,house,CA,07,Democratic candidate (CA-07),Republican candidate (CA-07),DEM,REP,DEM,DEM,21.53,98.0,2.0,Safe D,16.57,3.29,13.26,8.27,False,False,,,0.0,0.0,,,0.0,projected,projected,60.76,39.24,0.0,147556,95279,0,0,242835
CA-08,house,CA,08,Democratic candidate (CA-08),Republican candidate (CA-08),DEM,REP,DEM,DEM,44.02,100.0,0.0,Safe D,39.06,3.29,35.19,8.83,False,False,,,0.0,0.0,,,0.0,projected,projected,72.01,27.99,0.0,157444,61199,0,0,218644
