race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,17.65,95.4,4.6,Safe D,10.29,3.2,6.76,10.88,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1663223,450109,0,58.82,41.18,0.0,143091,100164,0,0,243254
AZ-05,house,AZ,05,Christopher James,Daniel Keenan,DEM,REP,,REP,-15.27,7.2,92.8,Likely R,-16.6,3.2,-20.19,4.92,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,124665,1578351,0,42.36,57.64,0.0,131974,179543,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,4.19,65.5,34.5,Lean D,2.32,3.2,-0.76,4.95,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5341038,5083547,0,50.99,46.89,2.12,157109,144481,6532,0,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,36.91,100.0,0.0,Safe D,28.25,3.2,22.39,14.52,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2094207,223537,0,68.46,31.54,0.0,134982,62198,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-11.91,12.8,87.2,Likely R,-13.06,3.2,-16.48,4.57,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,209358,1013076,0,44.04,55.96,0.0,120865,153551,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-25.13,0.8,99.2,Safe R,-27.27,3.2,-31.34,6.21,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,260572,357756,0,37.43,62.57,0.0,105465,176265,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,,DEM,19.17,96.7,3.3,Safe D,15.62,3.2,12.63,6.54,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1467649,1047240,0,59.59,40.41,0.0,142499,96652,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,33.81,99.9,0.1,Safe D,28.08,3.2,25.45,8.36,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,868510,0,0,66.91,33.09,0.0,182333,90188,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,19.37,96.8,3.2,Safe D,13.05,3.2,10.55,8.82,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1038702,227060,0,59.69,40.31,0.0,153182,103462,0,0,256644
CA-04,house,CA,04,Mike Thompson,Ray Riehle,DEM,REP,DEM,DEM,27.06,99.5,0.5,Safe D,18.42,3.2,14.96,12.1,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3482591,112696,0,63.53,36.47,0.0,152950,87803,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-20.13,2.7,97.3,Safe R,-18.1,3.2,-21.2,1.07,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,272165,819918,0,39.94,60.06,0.0,101326,152396,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,10.05,83.2,16.8,Likely D,11.48,3.2,8.67,1.38,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,687794,2699316,0,55.03,44.97,0.0,129554,105886,0,0,235441
CA-07,house,CA,07,Doris Matsui,Republican candidate (CA-07),DEM,REP,DEM,DEM,26.69,99.5,0.5,Safe D,16.77,3.2,13.26,13.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2959675,0,0,63.34,36.66,0.0,153821,89014,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,47.06,100.0,0.0,Safe D,39.26,3.2,35.19,11.87,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,441195,7737,0,73.53,26.47,0.0,160770,57873,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,28.7,99.7,0.3,Safe D,17.13,3.2,11.8,16.9,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3714506,30151,0,64.35,35.65,0.0,120940,67000,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,42.97,100.0,0.0,Safe D,37.7,3.2,34.75,8.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,515092,0,0,71.49,28.51,0.0,189067,75414,0,0,264480
CA-11,house,CA,11,Scott Wiener,Republican candidate (CA-11),DEM,REP,,DEM,80.43,100.0,0.0,Safe D,74.25,3.2,70.62,9.8,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3958853,0,0,90.21,9.79,0.0,228084,24742,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.02,3.2,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1262755,0,0,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,John Duarte,DEM,REP,DEM,DEM,22.14,98.3,1.7,Safe D,6.61,3.2,0.51,21.64,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3588014,0,0,61.07,38.93,0.0,88902,56667,0,0,145569
CA-14,house,CA,14,Aisha Wahab,Wendy Huang,DEM,REP,,DEM,45.46,100.0,0.0,Safe D,40.72,3.2,36.2,9.25,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,500963,33673,0,72.73,27.27,0.0,145392,54518,0,0,199910
CA-15,house,CA,15,Kevin Mullin,Charles Hoelter,DEM,REP,DEM,DEM,58.4,100.0,0.0,Safe D,53.88,3.2,49.64,8.76,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,720687,0,0,79.2,20.8,0.0,169395,44494,0,0,213889
CA-16,house,CA,16,Sam Liccardo,Peter Sundin Soulé,DEM,REP,DEM,DEM,61.1,100.0,0.0,Safe D,53.18,3.2,49.91,11.19,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3278888,0,0,80.55,19.45,0.0,191767,46308,0,0,238075
CA-17,house,CA,17,Rohit Khanna,Ritesh Tandon,DEM,REP,DEM,DEM,47.22,100.0,0.0,Safe D,45.26,3.2,40.75,6.47,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,12643779,33733,0,73.61,26.39,0.0,136149,48816,0,0,184966
CA-18,house,CA,18,Zoe Lofgren,Shane Lewis,DEM,REP,DEM,DEM,41.89,100.0,0.0,Safe D,34.95,3.2,29.37,12.52,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1613682,44871,0,70.95,29.05,0.0,117922,48292,0,0,166214
CA-19,house,CA,19,Jimmy Panetta,Peter Verbica,DEM,REP,DEM,DEM,47.38,100.0,0.0,Safe D,38.87,3.2,35.64,11.73,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2440228,68844,0,70.99,25.35,3.66,187053,66787,9644,0,263484
CA-20,house,CA,20,Sandra Van Scotter,Vince Fong,DEM,REP,REP,REP,-30.38,0.2,99.8,Safe R,-30.19,3.2,-32.98,2.6,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12166,1592260,0,34.81,65.19,0.0,76863,143941,0,0,220803
CA-21,house,CA,21,Jim Costa,Kyle Kirkland,DEM,REP,DEM,DEM,18.7,96.3,3.7,Safe D,11.59,3.2,6.17,12.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1161499,311664,0,59.35,40.65,0.0,83837,57426,0,0,141263
CA-22,house,CA,22,Randy Villegas,David Valadao,DEM,REP,REP,REP,3.72,63.9,36.1,Lean D,4.61,3.2,-1.86,5.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,44.0,42.0,1,-1.0,0.15,1748192,4233413,0,51.86,48.14,0.0,62133,57679,0,0,119812
CA-23,house,CA,23,Tessa Lynn Hodge,Jay Obernolte,DEM,REP,REP,REP,-18.15,4.1,95.9,Safe R,-16.65,3.2,-19.9,1.75,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,65986,1199459,0,40.93,59.07,0.0,79233,114361,0,0,193594
CA-24,house,CA,24,Salud Carbajal,Robert Smith,DEM,REP,DEM,DEM,34.91,100.0,0.0,Safe D,28.44,3.2,25.76,9.15,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1471885,182372,0,67.46,32.54,0.0,165912,80044,0,0,245955
CA-25,house,CA,25,Raul Ruiz,Joe Males,DEM,REP,,DEM,16.07,93.8,6.2,Likely D,10.41,3.2,5.97,10.1,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1868739,885538,0,58.03,41.97,0.0,109717,79340,0,0,189057
CA-26,house,CA,26,Jacqui Irwin,Samuel Gallucci,DEM,REP,,DEM,23.88,98.9,1.1,Safe D,19.19,3.2,15.73,8.15,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,707694,320553,0,61.94,38.06,0.0,148878,91484,0,0,240362
CA-27,house,CA,27,George Whitesides,Jason Gibbs,DEM,REP,DEM,DEM,24.78,99.1,0.9,Safe D,14.21,3.2,10.06,14.73,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3536154,346900,0,62.39,37.61,0.0,129307,77943,0,0,207250
CA-28,house,CA,28,Judy Chu,April Verlato,DEM,REP,DEM,DEM,37.89,100.0,0.0,Safe D,29.92,3.2,26.17,11.73,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,859302,50,0,68.95,31.05,0.0,157710,71033,0,0,228743
CA-29,house,CA,29,Luz Rivas,Rudy Melendez,DEM,REP,DEM,DEM,53.11,100.0,0.0,Safe D,41.16,3.2,34.71,18.4,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,591478,0,0,76.55,23.45,0.0,128086,39231,0,0,167318
CA-30,house,CA,30,Laura Friedman,Scott Alan Meyers,DEM,REP,DEM,DEM,49.92,100.0,0.0,Safe D,45.07,3.2,41.41,8.51,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,749342,57869,0,74.96,25.04,0.0,179190,59861,0,0,239051
CA-31,house,CA,31,Gilbert Cisneros,Eric Ching,DEM,REP,,DEM,12.27,88.0,12.0,Likely D,17.8,3.2,12.61,-0.34,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,565877,67387,0,56.14,43.86,0.0,114713,89635,0,0,204348
CA-32,house,CA,32,Brad Sherman,Larry Thompson,DEM,REP,DEM,DEM,37.58,100.0,0.0,Safe D,29.99,3.2,25.76,11.82,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2116724,19781,0,68.79,31.21,0.0,173198,78572,0,0,251770
CA-33,house,CA,33,Pete Aguilar,Stephanie Vargas,DEM,REP,DEM,DEM,29.52,99.8,0.2,Safe D,16.04,3.2,10.12,19.4,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4194305,0,0,64.76,35.24,0.0,112597,61271,0,0,173868
CA-34,house,CA,34,Jimmy Gomez,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,58.77,3.2,53.04,-13.04,False,False,,,0.0,0.0,DEM,Angela Gonzales-Torres,80.0,confirmed,,,,0,,0.0,1075257,0,0,100.0,0.0,0.0,150165,0,0,0,150165
CA-35,house,CA,35,Norma Torres,Mike Cargile,DEM,REP,DEM,DEM,23.98,98.9,1.1,Safe D,13.89,3.2,8.0,15.98,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,629500,4495,0,61.99,38.01,0.0,112989,69287,0,0,182276
CA-36,house,CA,36,Ted Lieu,Houston Brignano,DEM,REP,DEM,DEM,49.17,100.0,0.0,Safe D,43.64,3.2,40.42,8.74,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1493399,5139,0,74.58,25.42,0.0,201320,68605,0,0,269925
CA-37,house,CA,37,Sydney Kamlager-Dove,Baltazar Fedalizo,DEM,REP,DEM,DEM,76.76,100.0,0.0,Safe D,67.78,3.2,62.31,14.45,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,904042,0,0,88.38,11.62,0.0,145457,19129,0,0,164586
CA-38,house,CA,38,Hilda Solis,Pedro Casas,DEM,REP,,DEM,26.09,99.4,0.6,Safe D,18.78,3.2,12.8,13.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,936855,0,0,63.04,36.96,0.0,115487,67698,0,0,183185
CA-39,house,CA,39,Mark Takano,Steve Manos,DEM,REP,DEM,DEM,25.15,99.2,0.8,Safe D,15.74,3.2,9.85,15.3,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,720852,0,0,62.58,37.42,0.0,102990,61595,0,0,164585
CA-40,house,CA,40,(no Democrat — top-two),Ken Calvert,DEM,REP,REP,REP,-40.0,0.0,100.0,Safe R,-10.05,3.2,-12.6,-27.4,False,False,,,0.0,0.0,REP,Young Kim,80.0,,confirmed,,,0,,0.0,0,5714802,0,0.0,100.0,0.0,0,266738,0,0,266738
CA-41,house,CA,41,Linda Sanchez,Mitch Clemmons,DEM,REP,DEM,DEM,28.97,99.7,0.3,Safe D,19.48,3.2,14.61,14.36,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1325096,0,0,64.48,35.52,0.0,140287,77267,0,0,217554
CA-42,house,CA,42,Robert Garcia,Brian Burley,DEM,REP,DEM,DEM,24.3,99.0,1.0,Safe D,16.9,3.2,13.57,10.73,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2203711,222203,0,62.15,37.85,0.0,152122,92638,0,0,244759
CA-43,house,CA,43,Maxine Waters,Cristian Morales,DEM,REP,DEM,DEM,63.42,100.0,0.0,Safe D,56.61,3.2,50.59,12.83,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,734764,0,0,81.71,18.29,0.0,127774,28600,0,0,156374
CA-44,house,CA,44,Nanette Barragan,Genevieve Angel,DEM,REP,DEM,DEM,56.57,100.0,0.0,Safe D,43.25,3.2,36.32,20.24,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,669609,12812,0,78.28,21.72,0.0,120425,33408,0,0,153833
CA-45,house,CA,45,Derek Tran,Chuong Vo,DEM,REP,DEM,DEM,18.37,96.0,4.0,Safe D,8.41,3.2,4.07,14.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4200766,756510,0,59.18,40.82,0.0,124420,85810,0,0,210230
CA-46,house,CA,46,Lou Correa,David Pan,DEM,REP,DEM,DEM,37.3,100.0,0.0,Safe D,21.91,3.2,16.7,20.61,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1071269,72726,0,68.65,31.35,0.0,109342,49929,0,0,159271
CA-47,house,CA,47,Dave Min,Jenny Rae Le Roux,DEM,REP,DEM,DEM,21.49,98.0,2.0,Safe D,13.44,3.2,10.47,11.02,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3118900,269084,0,58.55,37.84,3.61,146631,94757,9040,0,250428
CA-48,house,CA,48,Marni von Wilpert,Jim Desmond,DEM,REP,,DEM,9.56,81.9,18.1,Likely D,5.8,3.2,3.52,6.03,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1259899,1904608,0,54.78,45.22,0.0,125791,103847,0,0,229638
CA-49,house,CA,49,Mike Levin,Armen Kurdian,DEM,REP,DEM,DEM,20.45,97.5,2.5,Safe D,14.76,3.2,12.48,7.97,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2893833,23196,0,60.23,39.77,0.0,163715,108116,0,0,271831
CA-50,house,CA,50,Scott Peters,Steve Cohen,DEM,REP,DEM,DEM,27.12,99.5,0.5,Safe D,21.01,3.2,18.83,8.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1566870,0,0,63.56,36.44,0.0,165396,94829,0,0,260226
CA-51,house,CA,51,Sara Jacobs,Ricardo Cabrera,DEM,REP,DEM,DEM,28.29,99.7,0.3,Safe D,21.6,3.2,18.79,9.5,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1561377,0,0,64.14,35.86,0.0,159682,89265,0,0,248947
CA-52,house,CA,52,Juan Vargas,Jeff Belle,DEM,REP,DEM,DEM,37.46,100.0,0.0,Safe D,24.29,3.2,18.06,19.41,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,472273,20597,0,68.73,31.27,0.0,131191,59686,0,0,190877
CO-01,house,CO,01,Diana Degette,Gregory Cutlip,DEM,REP,DEM,DEM,70.21,100.0,0.0,Safe D,62.88,3.2,57.61,12.6,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,977168,0,0,85.1,14.9,0.0,218249,38199,0,0,256448
CO-02,house,CO,02,Joe Neguse,Christina Blunt,DEM,REP,DEM,DEM,53.15,100.0,0.0,Safe D,44.8,3.2,40.92,12.23,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2238812,0,0,76.58,23.42,0.0,231533,70823,0,0,302356
CO-03,house,CO,03,Alexander Kelloff,Jeffrey Hurd,DEM,REP,REP,REP,-4.41,33.7,66.3,Lean R,-5.72,3.2,-9.98,5.57,False,False,,,0.0,0.0,,,0.0,projected,projected,39.0,48.0,1,-12.0,0.15,1047267,2996529,0,47.8,52.2,0.0,136092,148645,0,0,284736
CO-04,house,CO,04,Eileen Laubacher,Lauren Boebert,DEM,REP,REP,REP,-7.18,24.6,75.4,Likely R,-15.16,3.2,-18.71,11.53,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,8577847,813119,0,46.41,53.59,0.0,149948,173157,0,0,323105
CO-05,house,CO,05,Jessica Killin,Jeff Crank,DEM,REP,REP,REP,-8.65,20.4,79.6,Likely R,-6.19,3.2,-9.34,0.69,False,False,,,0.0,0.0,,,0.0,projected,projected,40.0,43.0,1,-6.0,0.15,2323367,1741916,0,45.67,54.33,0.0,120046,142785,0,0,262831
CO-06,house,CO,06,Jason Crow,Khaleb Dammen,DEM,REP,DEM,DEM,33.93,99.9,0.1,Safe D,24.9,3.2,20.36,13.57,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2565978,0,0,66.97,33.03,0.0,168928,83330,0,0,252258
CO-07,house,CO,07,Brittany Pettersen,Amanda Capobianco,DEM,REP,DEM,DEM,27.22,99.5,0.5,Safe D,18.82,3.2,15.41,11.8,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1395882,0,0,63.61,36.39,0.0,198481,113556,0,0,312038
CO-08,house,CO,08,Manny Rutinel,Gabe Evans,DEM,REP,REP,REP,5.6,70.4,29.6,Lean D,3.46,3.2,-1.88,7.48,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,3479360,4259928,0,52.8,47.2,0.0,127327,113823,0,0,241150
CT-01,house,CT,01,John Larson,Amy Chai,DEM,REP,DEM,DEM,34.7,100.0,0.0,Safe D,25.26,3.2,23.27,11.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1976922,840,0,67.35,32.65,0.0,162167,78612,0,0,240779
CT-02,house,CT,02,Joe Courtney,Mike France,DEM,REP,DEM,DEM,25.22,99.2,0.8,Safe D,9.24,3.2,7.86,17.36,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,589101,68361,0,62.61,37.39,0.0,170304,101708,0,0,272012
CT-03,house,CT,03,Rosa Delauro,Christopher Lancia,DEM,REP,DEM,DEM,26.26,99.4,0.6,Safe D,16.31,3.2,14.34,11.91,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,928014,10775,0,63.13,36.87,0.0,151147,88284,0,0,239430
CT-04,house,CT,04,Jim Himes,Michael Goldstein,DEM,REP,DEM,DEM,32.65,99.9,0.1,Safe D,26.13,3.2,23.73,8.92,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1080512,35185,0,66.32,33.68,0.0,157139,79784,0,0,236923
CT-05,house,CT,05,Jahana Hayes,Michele Botelho,DEM,REP,DEM,DEM,13.17,89.6,10.4,Likely D,7.48,3.2,5.68,7.5,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1104378,56497,0,56.59,43.41,0.0,136939,105057,0,0,241996
DE-01,house,DE,01,Sarah McBride,Donyale Hall,DEM,REP,DEM,DEM,24.96,99.1,0.9,Safe D,17.66,3.2,14.84,10.12,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,0,0,62.48,37.52,0.0,223396,134147,0,0,357542
FL-01,house,FL,01,Marcel Davis,Jimmy Patronis,DEM,REP,,REP,-34.88,0.0,100.0,Safe R,-34.42,3.2,-37.53,2.65,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,3132077,0,32.56,67.44,0.0,96325,199503,0,0,295828
FL-02,house,FL,02,Nicholas Zateslo,Keith Gross,DEM,REP,REP,REP,-15.11,7.4,92.6,Likely R,-14.2,3.2,-18.33,3.21,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,,,0,,0.0,325281,5680863,0,42.44,57.56,0.0,122742,166452,0,0,289194
FL-03,house,FL,03,Seth Harp,Kat Cammack,DEM,REP,REP,REP,-19.98,2.8,97.2,Safe R,-17.17,3.2,-21.26,1.29,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,22425,1519279,0,40.01,59.99,0.0,112245,168285,0,0,280531
FL-04,house,FL,04,Michael Kirwan,Aaron Bean,DEM,REP,REP,REP,-9.54,18.1,81.9,Likely R,-8.5,3.2,-11.96,2.42,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,511695,1508938,0,45.23,54.77,0.0,126243,152880,0,0,279123
FL-05,house,FL,05,Rachel Grage,John Rutherford,DEM,REP,REP,REP,-20.54,2.5,97.5,Safe R,-18.34,3.2,-21.69,1.15,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,160947,528233,0,39.73,60.27,0.0,122110,185242,0,0,307352
FL-06,house,FL,06,Jennifer Jenkins,Randy Fine,DEM,REP,REP,REP,-28.38,0.3,99.7,Safe R,-26.29,3.2,-30.31,1.93,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,3719022,0,35.81,64.19,0.0,110944,198856,0,0,309800
FL-07,house,FL,07,Bale Dalton,Cory Mills,DEM,REP,REP,REP,-8.17,21.8,78.2,Likely R,-8.63,3.2,-12.62,4.45,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,692231,805309,0,45.92,54.08,0.0,137764,162267,0,0,300032
FL-08,house,FL,08,Paul Dellinger,Mike Haridopolos,DEM,REP,REP,REP,-13.8,9.4,90.6,Likely R,-12.78,3.2,-16.4,2.6,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2705,1250932,0,43.1,56.9,0.0,130443,172204,0,0,302647
FL-09,house,FL,09,Darren Soto,Thomas Chalifoux,DEM,REP,DEM,DEM,0.08,50.3,49.7,Toss-up,-12.53,3.2,-17.93,18.01,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1241415,2299376,0,50.04,49.96,0.0,131540,131340,0,0,262880
FL-10,house,FL,10,Maxwell Frost,Stuart Farber,DEM,REP,DEM,DEM,38.4,100.0,0.0,Safe D,29.08,3.2,24.29,14.11,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2818460,0,0,69.2,30.8,0.0,145278,64662,0,0,209940
FL-11,house,FL,11,Barbara Hall,Anthony Sabatini,DEM,REP,REP,REP,-10.95,14.8,85.2,Likely R,-12.08,3.2,-15.84,4.89,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,21305,0,0,44.53,55.47,0.0,140466,175005,0,0,315471
FL-12,house,FL,12,Christopher Irizarry,Gus Bilirakis,DEM,REP,REP,REP,-15.87,6.5,93.5,Likely R,-10.71,3.2,-15.55,-0.32,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,1020938,0,42.06,57.94,0.0,113200,155909,0,0,269109
FL-13,house,FL,13,Earle Ford,Anna Paulina Luna,DEM,REP,REP,REP,-8.3,21.4,78.6,Likely R,-9.72,3.2,-13.46,5.16,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,569489,2298615,0,45.85,54.15,0.0,131363,155142,0,0,286505
FL-14,house,FL,14,Kathy Castor,Robert Rochford,DEM,REP,DEM,DEM,6.83,74.3,25.7,Lean D,-6.51,3.2,-10.62,17.45,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,876012,62385,0,53.42,46.58,0.0,145621,126995,0,0,272616
FL-15,house,FL,15,Darren McAuley,Laurel Lee,DEM,REP,REP,REP,-18.67,3.7,96.3,Safe R,-15.38,3.2,-20.09,1.43,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,1900839,0,40.67,59.33,0.0,113930,166234,0,0,280164
FL-16,house,FL,16,Jan Schneider,John Peters,DEM,REP,REP,REP,-8.1,21.9,78.1,Likely R,-9.39,3.2,-13.81,5.71,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,21271,0,0,45.95,54.05,0.0,139324,163890,0,0,303214
FL-17,house,FL,17,Matthew Montavon,Greg Steube,DEM,REP,REP,REP,-21.05,2.2,97.8,Safe R,-17.91,3.2,-22.24,1.19,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,72322,959819,0,39.47,60.53,0.0,125310,192145,0,0,317455
FL-18,house,FL,18,Tiffanie Luong,Scott Franklin,DEM,REP,REP,REP,-13.84,9.3,90.7,Likely R,-12.9,3.2,-17.1,3.26,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,634983,0,43.08,56.92,0.0,112212,148262,0,0,260473
FL-19,house,FL,19,Howard Sapp,Madison Cawthorn,DEM,REP,,REP,-24.36,1.0,99.0,Safe R,-26.15,3.2,-30.42,6.06,False,False,,,0.0,0.0,,,0.0,projected,presumptive,,,0,,0.0,32473,519542,0,37.82,62.18,0.0,112301,184637,0,0,296938
FL-20,house,FL,20,Elijah Manley,Rodenay Joseph,DEM,REP,,DEM,48.4,100.0,0.0,Safe D,42.86,3.2,37.5,10.9,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,779839,61508,0,74.2,25.8,0.0,169011,58769,0,0,227780
FL-21,house,FL,21,Adam Aarons,Brian Mast,DEM,REP,REP,REP,-18.61,3.8,96.2,Safe R,-12.18,3.2,-16.36,-2.25,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,0,3104405,0,40.69,59.31,0.0,128717,187593,0,0,316310
