race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
GA-14,house,GA,14,Democratic candidate (GA-14),Republican candidate (GA-14),DEM,REP,REP,REP,-31.29,0.1,99.9,Safe R,-34.98,5.35,-37.03,5.74,False,False,,,0.0,0.0,,,0.0,projected,projected,34.35,65.65,0.0,92841,177418,0,0,270259
HI-01,house,HI,01,Democratic candidate (HI-01),Republican candidate (HI-01),DEM,REP,DEM,DEM,36.29,100.0,0.0,Safe D,29.27,5.35,25.17,11.12,False,False,,,0.0,0.0,,,0.0,projected,projected,68.14,31.86,0.0,118699,55488,0,0,174187
HI-02,house,HI,02,Democratic candidate (HI-02),Republican candidate (HI-02),DEM,REP,DEM,DEM,33.88,99.9,0.1,Safe D,26.86,5.35,22.06,11.81,False,False,,,0.0,0.0,,,0.0,projected,projected,66.94,33.06,0.0,125511,61993,0,0,187504
IA-01,house,IA,01,Christina Bohannan,Mariannette Miller-Meeks,DEM,REP,REP,REP,14.09,91.3,8.7,Likely D,-1.36,5.35,-8.59,22.68,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,57.04,42.96,0.0,169581,127700,0,0,297282
IA-02,house,IA,02,Democratic candidate (IA-02),Republican candidate (IA-02),DEM,REP,REP,REP,0.78,53.0,47.0,Toss-up,-2.91,5.35,-10.13,10.9,False,False,,,0.0,0.0,,,0.0,projected,projected,50.39,49.61,0.0,148592,146305,0,0,294897
IA-03,house,IA,03,Democratic candidate (IA-03),Republican candidate (IA-03),DEM,REP,REP,REP,5.92,71.6,28.4,Lean D,2.24,5.35,-4.46,10.38,False,False,,,0.0,0.0,,,0.0,projected,projected,52.96,47.04,0.0,157195,139623,0,0,296818
IA-04,house,IA,04,Democratic candidate (IA-04),Republican candidate (IA-04),DEM,REP,REP,REP,-21.2,2.1,97.9,Safe R,-24.88,5.35,-31.9,10.7,False,False,,,0.0,0.0,,,0.0,projected,projected,39.4,60.6,0.0,108528,166929,0,0,275457
ID-01,house,ID,01,Democratic candidate (ID-01),Republican candidate (ID-01),DEM,REP,REP,REP,-41.72,0.0,100.0,Safe R,-45.4,5.35,-46.2,4.48,False,False,,,0.0,0.0,,,0.0,projected,projected,29.14,70.86,0.0,98401,239276,0,0,337677
ID-02,house,ID,02,Democratic candidate (ID-02),Republican candidate (ID-02),DEM,REP,REP,REP,-23.79,1.1,98.9,Safe R,-27.47,5.35,-27.56,3.78,False,False,,,0.0,0.0,,,0.0,projected,projected,38.11,61.89,0.0,112745,183121,0,0,295866
IL-01,house,IL,01,Democratic candidate (IL-01),Republican candidate (IL-01),DEM,REP,DEM,DEM,45.71,100.0,0.0,Safe D,38.7,5.35,32.27,13.44,False,False,,,0.0,0.0,,,0.0,projected,projected,72.86,27.14,0.0,168202,62665,0,0,230867
IL-02,house,IL,02,Democratic candidate (IL-02),Republican candidate (IL-02),DEM,REP,DEM,DEM,45.99,100.0,0.0,Safe D,38.97,5.35,33.6,12.39,False,False,,,0.0,0.0,,,0.0,projected,projected,72.99,27.01,0.0,153025,56615,0,0,209640
IL-03,house,IL,03,Democratic candidate (IL-03),Republican candidate (IL-03),DEM,REP,DEM,DEM,45.06,100.0,0.0,Safe D,38.04,5.35,31.81,13.25,False,False,,,0.0,0.0,,,0.0,projected,projected,72.53,27.47,0.0,136557,51718,0,0,188275
IL-04,house,IL,04,Democratic candidate (IL-04),Republican candidate (IL-04),DEM,REP,DEM,DEM,43.83,100.0,0.0,Safe D,36.82,5.35,28.79,15.04,False,False,,,0.0,0.0,,,0.0,projected,projected,71.92,28.08,0.0,107509,41982,0,0,149491
IL-05,house,IL,05,Democratic candidate (IL-05),Republican candidate (IL-05),DEM,REP,DEM,DEM,48.86,100.0,0.0,Safe D,41.84,5.35,37.55,11.31,False,False,,,0.0,0.0,,,0.0,projected,projected,74.43,25.57,0.0,196558,67533,0,0,264090
IL-06,house,IL,06,Democratic candidate (IL-06),Republican candidate (IL-06),DEM,REP,DEM,DEM,17.27,95.2,4.8,Safe D,10.25,5.35,5.67,11.6,False,False,,,0.0,0.0,,,0.0,projected,projected,58.63,41.37,0.0,154036,108669,0,0,262706
IL-07,house,IL,07,Democratic candidate (IL-07),Republican candidate (IL-07),DEM,REP,DEM,DEM,78.86,100.0,0.0,Safe D,71.84,5.35,66.13,12.73,False,False,,,0.0,0.0,,,0.0,projected,projected,89.43,10.57,0.0,175039,20688,0,0,195727
IL-08,house,IL,08,Democratic candidate (IL-08),Republican candidate (IL-08),DEM,REP,DEM,DEM,19.56,97.0,3.0,Safe D,12.54,5.35,7.01,12.55,False,False,,,0.0,0.0,,,0.0,projected,projected,59.78,40.22,0.0,130171,87578,0,0,217748
IL-09,house,IL,09,Democratic candidate (IL-09),Republican candidate (IL-09),DEM,REP,DEM,DEM,48.97,100.0,0.0,Safe D,41.95,5.35,37.04,11.94,False,False,,,0.0,0.0,,,0.0,projected,projected,74.49,25.51,0.0,183303,62788,0,0,246091
IL-10,house,IL,10,Democratic candidate (IL-10),Republican candidate (IL-10),DEM,REP,DEM,DEM,33.68,99.9,0.1,Safe D,26.66,5.35,22.34,11.34,False,False,,,0.0,0.0,,,0.0,projected,projected,66.84,33.16,0.0,156063,77431,0,0,233493
IL-11,house,IL,11,Democratic candidate (IL-11),Republican candidate (IL-11),DEM,REP,DEM,DEM,22.76,98.6,1.4,Safe D,15.74,5.35,11.6,11.16,False,False,,,0.0,0.0,,,0.0,projected,projected,61.38,38.62,0.0,157206,98921,0,0,256126
IL-12,house,IL,12,Democratic candidate (IL-12),Republican candidate (IL-12),DEM,REP,REP,REP,-36.82,0.0,100.0,Safe R,-40.5,5.35,-44.13,7.31,False,False,,,0.0,0.0,,,0.0,projected,projected,31.59,68.41,0.0,82741,179181,0,0,261922
IL-13,house,IL,13,Democratic candidate (IL-13),Republican candidate (IL-13),DEM,REP,DEM,DEM,21.24,98.0,2.0,Safe D,14.23,5.35,10.63,10.62,False,False,,,0.0,0.0,,,0.0,projected,projected,60.62,39.38,0.0,142700,92697,0,0,235397
IL-14,house,IL,14,Democratic candidate (IL-14),Republican candidate (IL-14),DEM,REP,DEM,DEM,17.06,95.0,5.0,Likely D,10.04,5.35,5.26,11.79,False,False,,,0.0,0.0,,,0.0,projected,projected,58.53,41.47,0.0,138768,98323,0,0,237091
IL-15,house,IL,15,Democratic candidate (IL-15),Republican candidate (IL-15),DEM,REP,REP,REP,-33.11,0.1,99.9,Safe R,-36.8,5.35,-40.5,7.39,False,False,,,0.0,0.0,,,0.0,projected,projected,33.44,66.56,0.0,89595,178302,0,0,267896
IL-16,house,IL,16,Democratic candidate (IL-16),Republican candidate (IL-16),DEM,REP,REP,REP,-15.84,6.3,93.7,Likely R,-19.53,5.35,-23.07,7.23,False,False,,,0.0,0.0,,,0.0,projected,projected,42.08,57.92,0.0,115653,159196,0,0,274849
IL-17,house,IL,17,Democratic candidate (IL-17),Republican candidate (IL-17),DEM,REP,DEM,DEM,16.05,93.9,6.1,Likely D,9.03,5.35,4.81,11.24,False,False,,,0.0,0.0,,,0.0,projected,projected,58.03,41.97,0.0,129584,93740,0,0,223324
IN-01,house,IN,01,Democratic candidate (IN-01),Republican candidate (IN-01),DEM,REP,DEM,DEM,9.86,82.9,17.1,Likely D,2.84,5.35,0.4,9.46,False,False,,,0.0,0.0,,,0.0,projected,projected,54.93,45.07,0.0,125766,103192,0,0,228958
IN-02,house,IN,02,Democratic candidate (IN-02),Republican candidate (IN-02),DEM,REP,REP,REP,-22.29,1.6,98.4,Safe R,-25.97,5.35,-26.92,4.63,False,False,,,0.0,0.0,,,0.0,projected,projected,38.85,61.15,0.0,81488,128236,0,0,209724
IN-03,house,IN,03,Democratic candidate (IN-03),Republican candidate (IN-03),DEM,REP,REP,REP,-27.83,0.4,99.6,Safe R,-31.51,5.35,-31.73,3.9,False,False,,,0.0,0.0,,,0.0,projected,projected,36.08,63.92,0.0,81125,143693,0,0,224818
IN-04,house,IN,04,Democratic candidate (IN-04),Republican candidate (IN-04),DEM,REP,REP,REP,-26.29,0.6,99.4,Safe R,-29.97,5.35,-29.88,3.59,False,False,,,0.0,0.0,,,0.0,projected,projected,36.86,63.14,0.0,86165,147627,0,0,233792
IN-05,house,IN,05,Democratic candidate (IN-05),Republican candidate (IN-05),DEM,REP,REP,REP,-13.54,9.6,90.4,Likely R,-17.22,5.35,-17.13,3.59,False,False,,,0.0,0.0,,,0.0,projected,projected,43.23,56.77,0.0,111714,146705,0,0,258419
IN-06,house,IN,06,Democratic candidate (IN-06),Republican candidate (IN-06),DEM,REP,REP,REP,-29.46,0.2,99.8,Safe R,-33.14,5.35,-33.1,3.64,False,False,,,0.0,0.0,,,0.0,projected,projected,35.27,64.73,0.0,80390,147537,0,0,227927
IN-07,house,IN,07,Democratic candidate (IN-07),Republican candidate (IN-07),DEM,REP,DEM,DEM,49.4,100.0,0.0,Safe D,42.38,5.35,42.16,7.24,False,False,,,0.0,0.0,,,0.0,projected,projected,74.7,25.3,0.0,141833,48040,0,0,189873
IN-08,house,IN,08,Democratic candidate (IN-08),Republican candidate (IN-08),DEM,REP,REP,REP,-31.95,0.1,99.9,Safe R,-35.64,5.35,-36.49,4.54,False,False,,,0.0,0.0,,,0.0,projected,projected,34.02,65.98,0.0,79166,153512,0,0,232678
IN-09,house,IN,09,Democratic candidate (IN-09),Republican candidate (IN-09),DEM,REP,REP,REP,-25.92,0.6,99.4,Safe R,-29.6,5.35,-30.39,4.46,False,False,,,0.0,0.0,,,0.0,projected,projected,37.04,62.96,0.0,91651,155793,0,0,247444
KS-01,house,KS,01,Democratic candidate (KS-01),Republican candidate (KS-01),DEM,REP,REP,REP,-26.1,0.6,99.4,Safe R,-29.79,5.35,-31.85,5.75,False,False,,,0.0,0.0,,,0.0,projected,projected,36.95,63.05,0.0,80322,137063,0,0,217385
KS-02,house,KS,02,Democratic candidate (KS-02),Republican candidate (KS-02),DEM,REP,REP,REP,-13.74,9.3,90.7,Likely R,-17.42,5.35,-20.06,6.32,False,False,,,0.0,0.0,,,0.0,projected,projected,43.13,56.87,0.0,92964,122568,0,0,215532
KS-03,house,KS,03,Democratic candidate (KS-03),Republican candidate (KS-03),DEM,REP,DEM,DEM,12.66,88.9,11.1,Likely D,5.65,5.35,4.17,8.49,False,False,,,0.0,0.0,,,0.0,projected,projected,56.33,43.67,0.0,156777,121536,0,0,278313
KS-04,house,KS,04,Democratic candidate (KS-04),Republican candidate (KS-04),DEM,REP,REP,REP,-18.06,4.1,95.9,Safe R,-21.74,5.35,-23.7,5.64,False,False,,,0.0,0.0,,,0.0,projected,projected,40.97,59.03,0.0,89352,128732,0,0,218084
KY-01,house,KY,01,Democratic candidate (KY-01),Republican candidate (KY-01),DEM,REP,REP,REP,-42.7,0.0,100.0,Safe R,-46.38,5.35,-47.91,5.21,False,False,,,0.0,0.0,,,0.0,projected,projected,28.65,71.35,0.0,68754,171221,0,0,239975
KY-02,house,KY,02,Democratic candidate (KY-02),Republican candidate (KY-02),DEM,REP,REP,REP,-36.82,0.0,100.0,Safe R,-40.51,5.35,-41.93,5.11,False,False,,,0.0,0.0,,,0.0,projected,projected,31.59,68.41,0.0,77707,168294,0,0,246001
KY-03,house,KY,03,Democratic candidate (KY-03),Republican candidate (KY-03),DEM,REP,DEM,DEM,27.3,99.6,0.4,Safe D,20.29,5.35,19.27,8.03,False,False,,,0.0,0.0,,,0.0,projected,projected,63.65,36.35,0.0,148219,84643,0,0,232862
KY-04,house,KY,04,Democratic candidate (KY-04),Republican candidate (KY-04),DEM,REP,REP,REP,-31.53,0.1,99.9,Safe R,-35.21,5.35,-36.16,4.63,False,False,,,0.0,0.0,,,0.0,projected,projected,34.24,65.76,0.0,89875,172634,0,0,262508
KY-05,house,KY,05,Democratic candidate (KY-05),Republican candidate (KY-05),DEM,REP,REP,REP,-59.37,0.0,100.0,Safe R,-63.05,5.35,-64.67,5.3,False,False,,,0.0,0.0,,,0.0,projected,projected,20.32,79.68,0.0,45052,176702,0,0,221754
KY-06,house,KY,06,Democratic candidate (KY-06),Republican candidate (KY-06),DEM,REP,REP,REP,-10.57,15.4,84.6,Likely R,-14.25,5.35,-15.31,4.74,False,False,,,0.0,0.0,,,0.0,projected,projected,44.72,55.28,0.0,111373,137696,0,0,249069
LA-01,house,LA,01,Democratic candidate (LA-01),Republican candidate (LA-01),DEM,REP,REP,REP,-35.7,0.0,100.0,Safe R,-39.38,5.35,-39.08,3.38,False,False,,,0.0,0.0,,,0.0,projected,projected,32.15,67.85,0.0,81205,171362,0,0,252568
LA-02,house,LA,02,Democratic candidate (LA-02),Republican candidate (LA-02),DEM,REP,DEM,DEM,56.89,100.0,0.0,Safe D,49.87,5.35,48.71,8.18,False,False,,,0.0,0.0,,,0.0,projected,projected,78.44,21.56,0.0,172364,47368,0,0,219732
LA-03,house,LA,03,Democratic candidate (LA-03),Republican candidate (LA-03),DEM,REP,REP,REP,-32.01,0.1,99.9,Safe R,-35.69,5.35,-36.65,4.64,False,False,,,0.0,0.0,,,0.0,projected,projected,34.0,66.0,0.0,80578,156443,0,0,237021
LA-04,house,LA,04,Democratic candidate (LA-04),Republican candidate (LA-04),DEM,REP,REP,REP,-29.74,0.2,99.8,Safe R,-33.43,5.35,-34.59,4.85,False,False,,,0.0,0.0,,,0.0,projected,projected,35.13,64.87,0.0,78582,145114,0,0,223696
LA-05,house,LA,05,Democratic candidate (LA-05),Republican candidate (LA-05),DEM,REP,REP,REP,-29.4,0.2,99.8,Safe R,-33.08,5.35,-34.39,4.99,False,False,,,0.0,0.0,,,0.0,projected,projected,35.3,64.7,0.0,79295,145328,0,0,224623
LA-06,house,LA,06,Democratic candidate (LA-06),Republican candidate (LA-06),DEM,REP,REP,REP,-28.72,0.3,99.7,Safe R,-32.41,5.35,-32.4,3.67,False,False,,,0.0,0.0,,,0.0,projected,projected,35.64,64.36,0.0,88111,159132,0,0,247243
MA-01,house,MA,01,Democratic candidate (MA-01),Republican candidate (MA-01),DEM,REP,DEM,DEM,26.65,99.5,0.5,Safe D,19.63,5.35,13.91,12.73,False,False,,,0.0,0.0,,,0.0,projected,projected,63.32,36.68,0.0,169044,97908,0,0,266951
MA-02,house,MA,02,Democratic candidate (MA-02),Republican candidate (MA-02),DEM,REP,DEM,DEM,36.62,100.0,0.0,Safe D,29.61,5.35,24.29,12.34,False,False,,,0.0,0.0,,,0.0,projected,projected,68.31,31.69,0.0,184081,85389,0,0,269471
MA-03,house,MA,03,Democratic candidate (MA-03),Republican candidate (MA-03),DEM,REP,DEM,DEM,32.08,99.9,0.1,Safe D,25.06,5.35,19.39,12.69,False,False,,,0.0,0.0,,,0.0,projected,projected,66.04,33.96,0.0,165912,85319,0,0,251231
MA-04,house,MA,04,Democratic candidate (MA-04),Republican candidate (MA-04),DEM,REP,DEM,DEM,32.89,99.9,0.1,Safe D,25.87,5.35,20.13,12.76,False,False,,,0.0,0.0,,,0.0,projected,projected,66.44,33.56,0.0,189213,95554,0,0,284768
MA-05,house,MA,05,Democratic candidate (MA-05),Republican candidate (MA-05),DEM,REP,DEM,DEM,58.37,100.0,0.0,Safe D,51.36,5.35,46.35,12.03,False,False,,,0.0,0.0,,,0.0,projected,projected,79.19,20.81,0.0,207802,54618,0,0,262420
MA-06,house,MA,06,Democratic candidate (MA-06),Republican candidate (MA-06),DEM,REP,DEM,DEM,33.15,99.9,0.1,Safe D,26.14,5.35,21.09,12.06,False,False,,,0.0,0.0,,,0.0,projected,projected,66.58,33.42,0.0,201872,101345,0,0,303217
MA-07,house,MA,07,Democratic candidate (MA-07),Republican candidate (MA-07),DEM,REP,DEM,DEM,78.31,100.0,0.0,Safe D,71.29,5.35,65.14,13.17,False,False,,,0.0,0.0,,,0.0,projected,projected,89.15,10.85,0.0,174962,21284,0,0,196246
MA-08,house,MA,08,Democratic candidate (MA-08),Republican candidate (MA-08),DEM,REP,DEM,DEM,39.65,100.0,0.0,Safe D,32.63,5.35,26.99,12.66,False,False,,,0.0,0.0,,,0.0,projected,projected,69.82,30.18,0.0,192140,83042,0,0,275181
MA-09,house,MA,09,Democratic candidate (MA-09),Republican candidate (MA-09),DEM,REP,DEM,DEM,23.17,98.7,1.3,Safe D,16.16,5.35,10.94,12.23,False,False,,,0.0,0.0,,,0.0,projected,projected,61.59,38.41,0.0,198363,123721,0,0,322083
MD-01,house,MD,01,Democratic candidate (MD-01),Republican candidate (MD-01),DEM,REP,REP,REP,-11.02,14.4,85.6,Likely R,-14.71,5.35,-17.31,6.28,False,False,,,0.0,0.0,,,0.0,projected,projected,44.49,55.51,0.0,132989,165945,0,0,298934
MD-02,house,MD,02,Democratic candidate (MD-02),Republican candidate (MD-02),DEM,REP,DEM,DEM,28.54,99.7,0.3,Safe D,21.53,5.35,18.95,9.6,False,False,,,0.0,0.0,,,0.0,projected,projected,64.27,35.73,0.0,177863,98872,0,0,276734
MD-03,house,MD,03,Democratic candidate (MD-03),Republican candidate (MD-03),DEM,REP,DEM,DEM,33.78,99.9,0.1,Safe D,26.76,5.35,24.49,9.29,False,False,,,0.0,0.0,,,0.0,projected,projected,66.89,33.11,0.0,195249,96648,0,0,291896
MD-04,house,MD,04,Democratic candidate (MD-04),Republican candidate (MD-04),DEM,REP,DEM,DEM,87.11,100.0,0.0,Safe D,80.1,5.35,75.67,11.45,False,False,,,0.0,0.0,,,0.0,projected,projected,93.56,6.44,0.0,185595,12783,0,0,198379
MD-05,house,MD,05,Democratic candidate (MD-05),Republican candidate (MD-05),DEM,REP,DEM,DEM,43.61,100.0,0.0,Safe D,36.59,5.35,34.05,9.56,False,False,,,0.0,0.0,,,0.0,projected,projected,71.81,28.19,0.0,216871,85156,0,0,302027
MD-06,house,MD,06,Democratic candidate (MD-06),Republican candidate (MD-06),DEM,REP,DEM,DEM,15.96,93.8,6.2,Likely D,8.94,5.35,5.93,10.03,False,False,,,0.0,0.0,,,0.0,projected,projected,57.98,42.02,0.0,158430,114827,0,0,273257
MD-07,house,MD,07,Democratic candidate (MD-07),Republican candidate (MD-07),DEM,REP,DEM,DEM,71.09,100.0,0.0,Safe D,64.07,5.35,60.49,10.59,False,False,,,0.0,0.0,,,0.0,projected,projected,85.54,14.46,0.0,182018,30761,0,0,212779
MD-08,house,MD,08,Democratic candidate (MD-08),Republican candidate (MD-08),DEM,REP,DEM,DEM,68.87,100.0,0.0,Safe D,61.85,5.35,58.06,10.81,False,False,,,0.0,0.0,,,0.0,projected,projected,84.44,15.56,0.0,230362,42465,0,0,272827
ME-01,house,ME,01,Chellie Pingree,Republican,DEM,REP,DEM,DEM,31.13,98.4,1.6,Safe D,22.29,5.35,22.33,8.8,True,False,,,0.0,0.0,,,0.0,confirmed,projected,64.91,34.09,1.0,198340,104177,3056,0,305572
ME-02,house,ME,02,Jared Golden,Austin Theriault,DEM,REP,DEM,DEM,8.49,69.3,30.7,Lean D,-8.93,5.35,-9.72,18.21,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.7,45.3,1.0,148428,125198,2764,0,276390
MI-01,house,MI,01,Democratic candidate (MI-01),Republican candidate (MI-01),DEM,REP,REP,REP,-12.0,12.4,87.6,Likely R,-15.69,5.35,-21.52,9.52,False,False,,,0.0,0.0,,,0.0,projected,projected,44.0,56.0,0.0,149623,190440,0,0,340063
MI-02,house,MI,02,Democratic candidate (MI-02),Republican candidate (MI-02),DEM,REP,REP,REP,-20.67,2.3,97.7,Safe R,-24.35,5.35,-30.54,9.87,False,False,,,0.0,0.0,,,0.0,projected,projected,39.67,60.33,0.0,122623,186518,0,0,309141
MI-03,house,MI,03,Democratic candidate (MI-03),Republican candidate (MI-03),DEM,REP,DEM,DEM,20.34,97.5,2.5,Safe D,13.32,5.35,7.95,12.39,False,False,,,0.0,0.0,,,0.0,projected,projected,60.17,39.83,0.0,180107,119226,0,0,299333
MI-04,house,MI,04,Democratic candidate (MI-04),Republican candidate (MI-04),DEM,REP,REP,REP,3.82,64.4,35.6,Lean D,0.14,5.35,-5.61,9.43,False,False,,,0.0,0.0,,,0.0,projected,projected,51.91,48.09,0.0,157673,146069,0,0,303743
MI-05,house,MI,05,Democratic candidate (MI-05),Republican candidate (MI-05),DEM,REP,REP,REP,-17.42,4.7,95.3,Safe R,-21.1,5.35,-27.41,9.99,False,False,,,0.0,0.0,,,0.0,projected,projected,41.29,58.71,0.0,122080,173581,0,0,295660
MI-06,house,MI,06,Democratic candidate (MI-06),Republican candidate (MI-06),DEM,REP,DEM,DEM,37.07,100.0,0.0,Safe D,30.06,5.35,23.92,13.15,False,False,,,0.0,0.0,,,0.0,projected,projected,68.54,31.46,0.0,222738,102253,0,0,324990
MI-07,house,MI,07,Democratic candidate (MI-07),Republican candidate (MI-07),DEM,REP,REP,REP,8.34,78.9,21.1,Likely D,4.65,5.35,-1.33,9.66,False,False,,,0.0,0.0,,,0.0,projected,projected,54.17,45.83,0.0,175599,148576,0,0,324176
MI-08,house,MI,08,Kristen McDonald Rivet,Paul Junge,DEM,REP,DEM,DEM,26.01,99.4,0.6,Safe D,4.66,5.35,-2.01,28.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,63.0,37.0,0.0,191312,112339,0,0,303650
MI-09,house,MI,09,Democratic candidate (MI-09),Republican candidate (MI-09),DEM,REP,REP,REP,-22.96,1.3,98.7,Safe R,-26.65,5.35,-32.75,9.79,False,False,,,0.0,0.0,,,0.0,projected,projected,38.52,61.48,0.0,131208,209423,0,0,340631
MI-10,house,MI,10,Democratic candidate (MI-10),Republican candidate (MI-10),DEM,REP,REP,REP,3.72,64.0,36.0,Lean D,0.04,5.35,-6.68,10.4,False,False,,,0.0,0.0,,,0.0,projected,projected,51.86,48.14,0.0,158360,147000,0,0,305360
MI-11,house,MI,11,Democratic candidate (MI-11),Republican candidate (MI-11),DEM,REP,DEM,DEM,29.67,99.8,0.2,Safe D,22.65,5.35,16.42,13.25,False,False,,,0.0,0.0,,,0.0,projected,projected,64.84,35.16,0.0,208953,113329,0,0,322281
MI-12,house,MI,12,Democratic candidate (MI-12),Republican candidate (MI-12),DEM,REP,DEM,DEM,54.51,100.0,0.0,Safe D,47.49,5.35,39.62,14.89,False,False,,,0.0,0.0,,,0.0,projected,projected,77.26,22.74,0.0,201476,59317,0,0,260793
MI-13,house,MI,13,Democratic candidate (MI-13),Republican candidate (MI-13),DEM,REP,DEM,DEM,57.08,100.0,0.0,Safe D,50.06,5.35,42.28,14.8,False,False,,,0.0,0.0,,,0.0,projected,projected,78.54,21.46,0.0,184130,50311,0,0,234440
MN-01,house,MN,01,Democratic candidate (MN-01),Republican candidate (MN-01),DEM,REP,REP,REP,-5.35,30.3,69.7,Lean R,-9.04,5.35,-12.23,6.88,False,False,,,0.0,0.0,,,0.0,projected,projected,47.32,52.68,0.0,129045,143645,0,0,272690
MN-02,house,MN,02,Democratic candidate (MN-02),Republican candidate (MN-02),DEM,REP,DEM,DEM,15.65,93.4,6.6,Likely D,8.63,5.35,5.95,9.7,False,False,,,0.0,0.0,,,0.0,projected,projected,57.82,42.18,0.0,172698,125961,0,0,298658
MN-03,house,MN,03,Democratic candidate (MN-03),Republican candidate (MN-03),DEM,REP,DEM,DEM,30.99,99.9,0.1,Safe D,23.98,5.35,21.72,9.28,False,False,,,0.0,0.0,,,0.0,projected,projected,65.5,34.5,0.0,194814,102626,0,0,297440
MN-04,house,MN,04,Democratic candidate (MN-04),Republican candidate (MN-04),DEM,REP,DEM,DEM,46.62,100.0,0.0,Safe D,39.6,5.35,36.47,10.15,False,False,,,0.0,0.0,,,0.0,projected,projected,73.31,26.69,0.0,194289,70732,0,0,265021
MN-05,house,MN,05,Democratic candidate (MN-05),Republican candidate (MN-05),DEM,REP,DEM,DEM,73.49,100.0,0.0,Safe D,66.48,5.35,63.54,9.95,False,False,,,0.0,0.0,,,0.0,projected,projected,86.75,13.25,0.0,224310,34270,0,0,258581
MN-06,house,MN,06,Democratic candidate (MN-06),Republican candidate (MN-06),DEM,REP,REP,REP,-13.52,9.6,90.4,Likely R,-17.2,5.35,-20.07,6.55,False,False,,,0.0,0.0,,,0.0,projected,projected,43.24,56.76,0.0,130759,171633,0,0,302392
MN-07,house,MN,07,Democratic candidate (MN-07),Republican candidate (MN-07),DEM,REP,REP,REP,-29.89,0.2,99.8,Safe R,-33.58,5.35,-37.1,7.2,False,False,,,0.0,0.0,,,0.0,projected,projected,35.05,64.95,0.0,98395,182311,0,0,280706
MN-08,house,MN,08,Democratic candidate (MN-08),Republican candidate (MN-08),DEM,REP,REP,REP,-7.34,24.0,76.0,Likely R,-11.03,5.35,-14.53,7.19,False,False,,,0.0,0.0,,,0.0,projected,projected,46.33,53.67,0.0,140032,162224,0,0,302256
MO-01,house,MO,01,Democratic candidate (MO-01),Republican candidate (MO-01),DEM,REP,DEM,DEM,66.07,100.0,0.0,Safe D,59.05,5.35,58.61,7.45,False,False,,,0.0,0.0,,,0.0,projected,projected,83.03,16.97,0.0,183966,37590,0,0,221556
MO-02,house,MO,02,Democratic candidate (MO-02),Republican candidate (MO-02),DEM,REP,REP,REP,-8.07,21.8,78.2,Likely R,-11.75,5.35,-11.57,3.5,False,False,,,0.0,0.0,,,0.0,projected,projected,45.97,54.03,0.0,135436,159206,0,0,294642
MO-03,house,MO,03,Democratic candidate (MO-03),Republican candidate (MO-03),DEM,REP,REP,REP,-16.4,5.7,94.3,Likely R,-20.09,5.35,-20.27,3.87,False,False,,,0.0,0.0,,,0.0,projected,projected,41.8,58.2,0.0,119065,165793,0,0,284859
MO-04,house,MO,04,Democratic candidate (MO-04),Republican candidate (MO-04),DEM,REP,REP,REP,-17.26,4.8,95.2,Safe R,-20.95,5.35,-21.37,4.1,False,False,,,0.0,0.0,,,0.0,projected,projected,41.37,58.63,0.0,114389,162123,0,0,276512
MO-05,house,MO,05,Democratic candidate (MO-05),Republican candidate (MO-05),DEM,REP,REP,REP,-13.7,9.3,90.7,Likely R,-17.39,5.35,-18.62,4.92,False,False,,,0.0,0.0,,,0.0,projected,projected,43.15,56.85,0.0,100547,132477,0,0,233024
MO-06,house,MO,06,Democratic candidate (MO-06),Republican candidate (MO-06),DEM,REP,REP,REP,-22.94,1.4,98.6,Safe R,-26.63,5.35,-27.0,4.05,False,False,,,0.0,0.0,,,0.0,projected,projected,38.53,61.47,0.0,101712,162286,0,0,263998
MO-07,house,MO,07,Democratic candidate (MO-07),Republican candidate (MO-07),DEM,REP,REP,REP,-39.3,0.0,100.0,Safe R,-42.99,5.35,-43.18,3.87,False,False,,,0.0,0.0,,,0.0,projected,projected,30.35,69.65,0.0,79987,183580,0,0,263567
MO-08,house,MO,08,Democratic candidate (MO-08),Republican candidate (MO-08),DEM,REP,REP,REP,-49.89,0.0,100.0,Safe R,-53.57,5.35,-54.42,4.54,False,False,,,0.0,0.0,,,0.0,projected,projected,25.06,74.94,0.0,64790,193782,0,0,258572
MS-01,house,MS,01,Democratic candidate (MS-01),Republican candidate (MS-01),DEM,REP,REP,REP,-30.08,0.2,99.8,Safe R,-33.76,5.35,-37.53,7.45,False,False,,,0.0,0.0,,,0.0,projected,projected,34.96,65.04,0.0,79304,147532,0,0,226836
MS-02,house,MS,02,Democratic candidate (MS-02),Republican candidate (MS-02),DEM,REP,DEM,DEM,31.64,99.9,0.1,Safe D,24.62,5.35,20.59,11.05,False,False,,,0.0,0.0,,,0.0,projected,projected,65.82,34.18,0.0,132073,68585,0,0,200658
