race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
GA-14,house,GA,14,Democratic candidate (GA-14),Republican candidate (GA-14),DEM,REP,REP,REP,-33.73,0.1,99.9,Safe R,-35.73,3.67,-37.03,3.3,False,False,,,0.0,0.0,,,0.0,projected,projected,33.13,66.87,0.0,89549,180710,0,0,270259
HI-01,house,HI,01,Democratic candidate (HI-01),Republican candidate (HI-01),DEM,REP,DEM,DEM,34.19,99.9,0.1,Safe D,28.85,3.67,25.17,9.02,False,False,,,0.0,0.0,,,0.0,projected,projected,67.09,32.91,0.0,116870,57317,0,0,174187
HI-02,house,HI,02,Democratic candidate (HI-02),Republican candidate (HI-02),DEM,REP,DEM,DEM,31.78,99.9,0.1,Safe D,26.44,3.67,22.06,9.71,False,False,,,0.0,0.0,,,0.0,projected,projected,65.89,34.11,0.0,123542,63962,0,0,187504
IA-01,house,IA,01,Christina Bohannan,Mariannette Miller-Meeks,DEM,REP,REP,REP,11.65,86.8,13.2,Likely D,-2.12,3.67,-8.59,20.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.83,44.17,0.0,165960,131321,0,0,297282
IA-02,house,IA,02,Democratic candidate (IA-02),Republican candidate (IA-02),DEM,REP,REP,REP,-1.66,43.7,56.3,Toss-up,-3.66,3.67,-10.13,8.47,False,False,,,0.0,0.0,,,0.0,projected,projected,49.17,50.83,0.0,145000,149897,0,0,294897
IA-03,house,IA,03,Democratic candidate (IA-03),Republican candidate (IA-03),DEM,REP,REP,REP,3.48,63.1,36.9,Lean D,1.48,3.67,-4.46,7.95,False,False,,,0.0,0.0,,,0.0,projected,projected,51.74,48.26,0.0,153580,143239,0,0,296818
IA-04,house,IA,04,Democratic candidate (IA-04),Republican candidate (IA-04),DEM,REP,REP,REP,-23.64,1.2,98.8,Safe R,-25.64,3.67,-31.9,8.26,False,False,,,0.0,0.0,,,0.0,projected,projected,38.18,61.82,0.0,105173,170284,0,0,275457
ID-01,house,ID,01,Democratic candidate (ID-01),Republican candidate (ID-01),DEM,REP,REP,REP,-44.15,0.0,100.0,Safe R,-46.16,3.67,-46.2,2.05,False,False,,,0.0,0.0,,,0.0,projected,projected,27.92,72.08,0.0,94288,243389,0,0,337677
ID-02,house,ID,02,Democratic candidate (ID-02),Republican candidate (ID-02),DEM,REP,REP,REP,-26.22,0.6,99.4,Safe R,-28.23,3.67,-27.56,1.34,False,False,,,0.0,0.0,,,0.0,projected,projected,36.89,63.11,0.0,109141,186724,0,0,295866
IL-01,house,IL,01,Democratic candidate (IL-01),Republican candidate (IL-01),DEM,REP,DEM,DEM,43.28,100.0,0.0,Safe D,37.94,3.67,32.27,11.01,False,False,,,0.0,0.0,,,0.0,projected,projected,71.64,28.36,0.0,165390,65477,0,0,230867
IL-02,house,IL,02,Democratic candidate (IL-02),Republican candidate (IL-02),DEM,REP,DEM,DEM,43.55,100.0,0.0,Safe D,38.22,3.67,33.6,9.95,False,False,,,0.0,0.0,,,0.0,projected,projected,71.78,28.22,0.0,150472,59169,0,0,209640
IL-03,house,IL,03,Democratic candidate (IL-03),Republican candidate (IL-03),DEM,REP,DEM,DEM,42.62,100.0,0.0,Safe D,37.29,3.67,31.81,10.81,False,False,,,0.0,0.0,,,0.0,projected,projected,71.31,28.69,0.0,134263,54011,0,0,188275
IL-04,house,IL,04,Democratic candidate (IL-04),Republican candidate (IL-04),DEM,REP,DEM,DEM,41.4,100.0,0.0,Safe D,36.06,3.67,28.79,12.61,False,False,,,0.0,0.0,,,0.0,projected,projected,70.7,29.3,0.0,105688,43803,0,0,149491
IL-05,house,IL,05,Democratic candidate (IL-05),Republican candidate (IL-05),DEM,REP,DEM,DEM,46.42,100.0,0.0,Safe D,41.08,3.67,37.55,8.87,False,False,,,0.0,0.0,,,0.0,projected,projected,73.21,26.79,0.0,193341,70749,0,0,264090
IL-06,house,IL,06,Democratic candidate (IL-06),Republican candidate (IL-06),DEM,REP,DEM,DEM,14.83,92.2,7.8,Likely D,9.5,3.67,5.67,9.16,False,False,,,0.0,0.0,,,0.0,projected,projected,57.42,42.58,0.0,150837,111869,0,0,262706
IL-07,house,IL,07,Democratic candidate (IL-07),Republican candidate (IL-07),DEM,REP,DEM,DEM,76.42,100.0,0.0,Safe D,71.09,3.67,66.13,10.3,False,False,,,0.0,0.0,,,0.0,projected,projected,88.21,11.79,0.0,172655,23072,0,0,195727
IL-08,house,IL,08,Democratic candidate (IL-08),Republican candidate (IL-08),DEM,REP,DEM,DEM,17.12,94.9,5.1,Likely D,11.79,3.67,7.01,10.11,False,False,,,0.0,0.0,,,0.0,projected,projected,58.56,41.44,0.0,127518,90230,0,0,217748
IL-09,house,IL,09,Democratic candidate (IL-09),Republican candidate (IL-09),DEM,REP,DEM,DEM,46.54,100.0,0.0,Safe D,41.2,3.67,37.04,9.5,False,False,,,0.0,0.0,,,0.0,projected,projected,73.27,26.73,0.0,180306,65786,0,0,246091
IL-10,house,IL,10,Democratic candidate (IL-10),Republican candidate (IL-10),DEM,REP,DEM,DEM,31.24,99.9,0.1,Safe D,25.9,3.67,22.34,8.9,False,False,,,0.0,0.0,,,0.0,projected,projected,65.62,34.38,0.0,153219,80275,0,0,233493
IL-11,house,IL,11,Democratic candidate (IL-11),Republican candidate (IL-11),DEM,REP,DEM,DEM,20.32,97.4,2.6,Safe D,14.98,3.67,11.6,8.72,False,False,,,0.0,0.0,,,0.0,projected,projected,60.16,39.84,0.0,154086,102040,0,0,256126
IL-12,house,IL,12,Democratic candidate (IL-12),Republican candidate (IL-12),DEM,REP,REP,REP,-39.26,0.0,100.0,Safe R,-41.26,3.67,-44.13,4.87,False,False,,,0.0,0.0,,,0.0,projected,projected,30.37,69.63,0.0,79551,182372,0,0,261922
IL-13,house,IL,13,Democratic candidate (IL-13),Republican candidate (IL-13),DEM,REP,DEM,DEM,18.81,96.4,3.6,Safe D,13.47,3.67,10.63,8.18,False,False,,,0.0,0.0,,,0.0,projected,projected,59.4,40.6,0.0,139833,95564,0,0,235397
IL-14,house,IL,14,Democratic candidate (IL-14),Republican candidate (IL-14),DEM,REP,DEM,DEM,14.62,91.9,8.1,Likely D,9.29,3.67,5.26,9.36,False,False,,,0.0,0.0,,,0.0,projected,projected,57.31,42.69,0.0,135880,101211,0,0,237091
IL-15,house,IL,15,Democratic candidate (IL-15),Republican candidate (IL-15),DEM,REP,REP,REP,-35.55,0.0,100.0,Safe R,-37.55,3.67,-40.5,4.96,False,False,,,0.0,0.0,,,0.0,projected,projected,32.23,67.77,0.0,86332,181565,0,0,267896
IL-16,house,IL,16,Democratic candidate (IL-16),Republican candidate (IL-16),DEM,REP,REP,REP,-18.28,4.0,96.0,Safe R,-20.28,3.67,-23.07,4.79,False,False,,,0.0,0.0,,,0.0,projected,projected,40.86,59.14,0.0,112306,162544,0,0,274849
IL-17,house,IL,17,Democratic candidate (IL-17),Republican candidate (IL-17),DEM,REP,DEM,DEM,13.61,90.4,9.6,Likely D,8.28,3.67,4.81,8.8,False,False,,,0.0,0.0,,,0.0,projected,projected,56.81,43.19,0.0,126864,96460,0,0,223324
IN-01,house,IN,01,Democratic candidate (IN-01),Republican candidate (IN-01),DEM,REP,DEM,DEM,8.18,78.3,21.7,Likely D,2.84,3.67,0.4,7.78,False,False,,,0.0,0.0,,,0.0,projected,projected,54.09,45.91,0.0,123843,105115,0,0,228958
IN-02,house,IN,02,Democratic candidate (IN-02),Republican candidate (IN-02),DEM,REP,REP,REP,-23.97,1.1,98.9,Safe R,-25.97,3.67,-26.92,2.95,False,False,,,0.0,0.0,,,0.0,projected,projected,38.01,61.99,0.0,79727,129998,0,0,209724
IN-03,house,IN,03,Democratic candidate (IN-03),Republican candidate (IN-03),DEM,REP,REP,REP,-29.51,0.2,99.8,Safe R,-31.51,3.67,-31.73,2.22,False,False,,,0.0,0.0,,,0.0,projected,projected,35.24,64.76,0.0,79237,145582,0,0,224818
IN-04,house,IN,04,Democratic candidate (IN-04),Republican candidate (IN-04),DEM,REP,REP,REP,-27.97,0.4,99.6,Safe R,-29.97,3.67,-29.88,1.91,False,False,,,0.0,0.0,,,0.0,projected,projected,36.02,63.98,0.0,84202,149591,0,0,233792
IN-05,house,IN,05,Democratic candidate (IN-05),Republican candidate (IN-05),DEM,REP,REP,REP,-15.22,7.3,92.7,Likely R,-17.22,3.67,-17.13,1.91,False,False,,,0.0,0.0,,,0.0,projected,projected,42.39,57.61,0.0,109543,148876,0,0,258419
IN-06,house,IN,06,Democratic candidate (IN-06),Republican candidate (IN-06),DEM,REP,REP,REP,-31.14,0.1,99.9,Safe R,-33.14,3.67,-33.1,1.96,False,False,,,0.0,0.0,,,0.0,projected,projected,34.43,65.57,0.0,78475,149452,0,0,227927
IN-07,house,IN,07,Democratic candidate (IN-07),Republican candidate (IN-07),DEM,REP,DEM,DEM,47.72,100.0,0.0,Safe D,42.38,3.67,42.16,5.56,False,False,,,0.0,0.0,,,0.0,projected,projected,73.86,26.14,0.0,140238,49635,0,0,189873
IN-08,house,IN,08,Democratic candidate (IN-08),Republican candidate (IN-08),DEM,REP,REP,REP,-33.63,0.1,99.9,Safe R,-35.64,3.67,-36.49,2.86,False,False,,,0.0,0.0,,,0.0,projected,projected,33.18,66.82,0.0,77211,155466,0,0,232678
IN-09,house,IN,09,Democratic candidate (IN-09),Republican candidate (IN-09),DEM,REP,REP,REP,-27.6,0.4,99.6,Safe R,-29.6,3.67,-30.39,2.78,False,False,,,0.0,0.0,,,0.0,projected,projected,36.2,63.8,0.0,89573,157871,0,0,247444
KS-01,house,KS,01,Democratic candidate (KS-01),Republican candidate (KS-01),DEM,REP,REP,REP,-28.54,0.3,99.7,Safe R,-30.54,3.67,-31.85,3.31,False,False,,,0.0,0.0,,,0.0,projected,projected,35.73,64.27,0.0,77674,139711,0,0,217385
KS-02,house,KS,02,Democratic candidate (KS-02),Republican candidate (KS-02),DEM,REP,REP,REP,-16.17,6.1,93.9,Likely R,-18.17,3.67,-20.06,3.88,False,False,,,0.0,0.0,,,0.0,projected,projected,41.91,58.09,0.0,90339,125193,0,0,215532
KS-03,house,KS,03,Democratic candidate (KS-03),Republican candidate (KS-03),DEM,REP,DEM,DEM,10.23,83.6,16.4,Likely D,4.89,3.67,4.17,6.05,False,False,,,0.0,0.0,,,0.0,projected,projected,55.11,44.89,0.0,153387,124926,0,0,278313
KS-04,house,KS,04,Democratic candidate (KS-04),Republican candidate (KS-04),DEM,REP,REP,REP,-20.49,2.5,97.5,Safe R,-22.5,3.67,-23.7,3.21,False,False,,,0.0,0.0,,,0.0,projected,projected,39.75,60.25,0.0,86696,131388,0,0,218084
KY-01,house,KY,01,Democratic candidate (KY-01),Republican candidate (KY-01),DEM,REP,REP,REP,-44.8,0.0,100.0,Safe R,-46.8,3.67,-47.91,3.11,False,False,,,0.0,0.0,,,0.0,projected,projected,27.6,72.4,0.0,66234,173741,0,0,239975
KY-02,house,KY,02,Democratic candidate (KY-02),Republican candidate (KY-02),DEM,REP,REP,REP,-38.92,0.0,100.0,Safe R,-40.93,3.67,-41.93,3.01,False,False,,,0.0,0.0,,,0.0,projected,projected,30.54,69.46,0.0,75124,170877,0,0,246001
KY-03,house,KY,03,Democratic candidate (KY-03),Republican candidate (KY-03),DEM,REP,DEM,DEM,25.2,99.2,0.8,Safe D,19.87,3.67,19.27,5.93,False,False,,,0.0,0.0,,,0.0,projected,projected,62.6,37.4,0.0,145774,87088,0,0,232862
KY-04,house,KY,04,Democratic candidate (KY-04),Republican candidate (KY-04),DEM,REP,REP,REP,-33.63,0.1,99.9,Safe R,-35.63,3.67,-36.16,2.53,False,False,,,0.0,0.0,,,0.0,projected,projected,33.19,66.81,0.0,87118,175390,0,0,262508
KY-05,house,KY,05,Democratic candidate (KY-05),Republican candidate (KY-05),DEM,REP,REP,REP,-61.47,0.0,100.0,Safe R,-63.47,3.67,-64.67,3.2,False,False,,,0.0,0.0,,,0.0,projected,projected,19.27,80.73,0.0,42723,179031,0,0,221754
KY-06,house,KY,06,Democratic candidate (KY-06),Republican candidate (KY-06),DEM,REP,REP,REP,-12.67,11.3,88.7,Likely R,-14.67,3.67,-15.31,2.64,False,False,,,0.0,0.0,,,0.0,projected,projected,43.67,56.33,0.0,108758,140312,0,0,249069
LA-01,house,LA,01,Democratic candidate (LA-01),Republican candidate (LA-01),DEM,REP,REP,REP,-37.8,0.0,100.0,Safe R,-39.8,3.67,-39.08,1.28,False,False,,,0.0,0.0,,,0.0,projected,projected,31.1,68.9,0.0,78553,174014,0,0,252568
LA-02,house,LA,02,Democratic candidate (LA-02),Republican candidate (LA-02),DEM,REP,DEM,DEM,54.79,100.0,0.0,Safe D,49.45,3.67,48.71,6.08,False,False,,,0.0,0.0,,,0.0,projected,projected,77.39,22.61,0.0,170057,49675,0,0,219732
LA-03,house,LA,03,Democratic candidate (LA-03),Republican candidate (LA-03),DEM,REP,REP,REP,-34.11,0.1,99.9,Safe R,-36.11,3.67,-36.65,2.54,False,False,,,0.0,0.0,,,0.0,projected,projected,32.95,67.05,0.0,78089,158932,0,0,237021
LA-04,house,LA,04,Democratic candidate (LA-04),Republican candidate (LA-04),DEM,REP,REP,REP,-31.84,0.1,99.9,Safe R,-33.85,3.67,-34.59,2.75,False,False,,,0.0,0.0,,,0.0,projected,projected,34.08,65.92,0.0,76233,147463,0,0,223696
LA-05,house,LA,05,Democratic candidate (LA-05),Republican candidate (LA-05),DEM,REP,REP,REP,-31.5,0.1,99.9,Safe R,-33.5,3.67,-34.39,2.89,False,False,,,0.0,0.0,,,0.0,projected,projected,34.25,65.75,0.0,76937,147686,0,0,224623
LA-06,house,LA,06,Democratic candidate (LA-06),Republican candidate (LA-06),DEM,REP,REP,REP,-30.82,0.2,99.8,Safe R,-32.83,3.67,-32.4,1.57,False,False,,,0.0,0.0,,,0.0,projected,projected,34.59,65.41,0.0,85515,161728,0,0,247243
MA-01,house,MA,01,Democratic candidate (MA-01),Republican candidate (MA-01),DEM,REP,DEM,DEM,24.21,99.0,1.0,Safe D,18.87,3.67,13.91,10.3,False,False,,,0.0,0.0,,,0.0,projected,projected,62.11,37.89,0.0,165792,101159,0,0,266951
MA-02,house,MA,02,Democratic candidate (MA-02),Republican candidate (MA-02),DEM,REP,DEM,DEM,34.19,99.9,0.1,Safe D,28.85,3.67,24.29,9.9,False,False,,,0.0,0.0,,,0.0,projected,projected,67.09,32.91,0.0,180799,88672,0,0,269471
MA-03,house,MA,03,Democratic candidate (MA-03),Republican candidate (MA-03),DEM,REP,DEM,DEM,29.64,99.8,0.2,Safe D,24.31,3.67,19.39,10.25,False,False,,,0.0,0.0,,,0.0,projected,projected,64.82,35.18,0.0,162852,88379,0,0,251231
MA-04,house,MA,04,Democratic candidate (MA-04),Republican candidate (MA-04),DEM,REP,DEM,DEM,30.45,99.8,0.2,Safe D,25.12,3.67,20.13,10.32,False,False,,,0.0,0.0,,,0.0,projected,projected,65.23,34.77,0.0,185745,99023,0,0,284768
MA-05,house,MA,05,Democratic candidate (MA-05),Republican candidate (MA-05),DEM,REP,DEM,DEM,55.94,100.0,0.0,Safe D,50.6,3.67,46.35,9.59,False,False,,,0.0,0.0,,,0.0,projected,projected,77.97,22.03,0.0,204605,57814,0,0,262420
MA-06,house,MA,06,Democratic candidate (MA-06),Republican candidate (MA-06),DEM,REP,DEM,DEM,30.72,99.8,0.2,Safe D,25.38,3.67,21.09,9.63,False,False,,,0.0,0.0,,,0.0,projected,projected,65.36,34.64,0.0,198179,105038,0,0,303217
MA-07,house,MA,07,Democratic candidate (MA-07),Republican candidate (MA-07),DEM,REP,DEM,DEM,75.87,100.0,0.0,Safe D,70.54,3.67,65.14,10.73,False,False,,,0.0,0.0,,,0.0,projected,projected,87.94,12.06,0.0,172572,23674,0,0,196246
MA-08,house,MA,08,Democratic candidate (MA-08),Republican candidate (MA-08),DEM,REP,DEM,DEM,37.21,100.0,0.0,Safe D,31.87,3.67,26.99,10.22,False,False,,,0.0,0.0,,,0.0,projected,projected,68.6,31.4,0.0,188788,86393,0,0,275181
MA-09,house,MA,09,Democratic candidate (MA-09),Republican candidate (MA-09),DEM,REP,DEM,DEM,20.74,97.6,2.4,Safe D,15.4,3.67,10.94,9.8,False,False,,,0.0,0.0,,,0.0,projected,projected,60.37,39.63,0.0,194440,127644,0,0,322083
MD-01,house,MD,01,Democratic candidate (MD-01),Republican candidate (MD-01),DEM,REP,REP,REP,-13.12,10.4,89.6,Likely R,-15.13,3.67,-17.31,4.18,False,False,,,0.0,0.0,,,0.0,projected,projected,43.44,56.56,0.0,129850,169084,0,0,298934
MD-02,house,MD,02,Democratic candidate (MD-02),Republican candidate (MD-02),DEM,REP,DEM,DEM,26.44,99.4,0.6,Safe D,21.11,3.67,18.95,7.5,False,False,,,0.0,0.0,,,0.0,projected,projected,63.22,36.78,0.0,174957,101777,0,0,276734
MD-03,house,MD,03,Democratic candidate (MD-03),Republican candidate (MD-03),DEM,REP,DEM,DEM,31.68,99.9,0.1,Safe D,26.34,3.67,24.49,7.19,False,False,,,0.0,0.0,,,0.0,projected,projected,65.84,34.16,0.0,192184,99713,0,0,291896
MD-04,house,MD,04,Democratic candidate (MD-04),Republican candidate (MD-04),DEM,REP,DEM,DEM,85.01,100.0,0.0,Safe D,79.68,3.67,75.67,9.35,False,False,,,0.0,0.0,,,0.0,projected,projected,92.51,7.49,0.0,183512,14866,0,0,198379
MD-05,house,MD,05,Democratic candidate (MD-05),Republican candidate (MD-05),DEM,REP,DEM,DEM,41.51,100.0,0.0,Safe D,36.17,3.67,34.05,7.46,False,False,,,0.0,0.0,,,0.0,projected,projected,70.76,29.24,0.0,213700,88327,0,0,302027
MD-06,house,MD,06,Democratic candidate (MD-06),Republican candidate (MD-06),DEM,REP,DEM,DEM,13.86,90.8,9.2,Likely D,8.52,3.67,5.93,7.93,False,False,,,0.0,0.0,,,0.0,projected,projected,56.93,43.07,0.0,155561,117696,0,0,273257
MD-07,house,MD,07,Democratic candidate (MD-07),Republican candidate (MD-07),DEM,REP,DEM,DEM,68.99,100.0,0.0,Safe D,63.65,3.67,60.49,8.49,False,False,,,0.0,0.0,,,0.0,projected,projected,84.49,15.51,0.0,179784,32995,0,0,212779
MD-08,house,MD,08,Democratic candidate (MD-08),Republican candidate (MD-08),DEM,REP,DEM,DEM,66.77,100.0,0.0,Safe D,61.43,3.67,58.06,8.71,False,False,,,0.0,0.0,,,0.0,projected,projected,83.39,16.61,0.0,227497,45330,0,0,272827
ME-01,house,ME,01,Chellie Pingree,Republican,DEM,REP,DEM,DEM,28.84,95.3,4.7,Safe D,21.55,3.67,22.33,6.51,True,False,,,0.0,0.0,,,0.0,confirmed,projected,63.78,35.22,1.0,194886,107630,3056,0,305572
ME-02,house,ME,02,Jared Golden,Austin Theriault,DEM,REP,DEM,DEM,7.15,65.0,35.0,Lean D,-9.66,3.67,-9.72,16.88,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.04,45.96,1.0,146600,127026,2764,0,276390
MI-01,house,MI,01,Democratic candidate (MI-01),Republican candidate (MI-01),DEM,REP,REP,REP,-14.44,8.3,91.7,Likely R,-16.44,3.67,-21.52,7.08,False,False,,,0.0,0.0,,,0.0,projected,projected,42.78,57.22,0.0,145481,194582,0,0,340063
MI-02,house,MI,02,Democratic candidate (MI-02),Republican candidate (MI-02),DEM,REP,REP,REP,-23.1,1.3,98.7,Safe R,-25.11,3.67,-30.54,7.43,False,False,,,0.0,0.0,,,0.0,projected,projected,38.45,61.55,0.0,118858,190283,0,0,309141
MI-03,house,MI,03,Democratic candidate (MI-03),Republican candidate (MI-03),DEM,REP,DEM,DEM,17.9,95.7,4.3,Safe D,12.57,3.67,7.95,9.95,False,False,,,0.0,0.0,,,0.0,projected,projected,58.95,41.05,0.0,176461,122872,0,0,299333
MI-04,house,MI,04,Democratic candidate (MI-04),Republican candidate (MI-04),DEM,REP,REP,REP,1.38,55.3,44.7,Toss-up,-0.62,3.67,-5.61,7.0,False,False,,,0.0,0.0,,,0.0,projected,projected,50.69,49.31,0.0,153974,149769,0,0,303743
MI-05,house,MI,05,Democratic candidate (MI-05),Republican candidate (MI-05),DEM,REP,REP,REP,-19.86,2.9,97.1,Safe R,-21.86,3.67,-27.41,7.55,False,False,,,0.0,0.0,,,0.0,projected,projected,40.07,59.93,0.0,118478,177182,0,0,295660
MI-06,house,MI,06,Democratic candidate (MI-06),Republican candidate (MI-06),DEM,REP,DEM,DEM,34.64,100.0,0.0,Safe D,29.3,3.67,23.92,10.72,False,False,,,0.0,0.0,,,0.0,projected,projected,67.32,32.68,0.0,218779,106211,0,0,324990
MI-07,house,MI,07,Democratic candidate (MI-07),Republican candidate (MI-07),DEM,REP,REP,REP,5.9,71.4,28.6,Lean D,3.9,3.67,-1.33,7.23,False,False,,,0.0,0.0,,,0.0,projected,projected,52.95,47.05,0.0,171651,152525,0,0,324176
MI-08,house,MI,08,Kristen McDonald Rivet,Paul Junge,DEM,REP,DEM,DEM,23.57,98.8,1.2,Safe D,3.91,3.67,-2.01,25.58,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,61.79,38.21,0.0,187613,116037,0,0,303650
MI-09,house,MI,09,Democratic candidate (MI-09),Republican candidate (MI-09),DEM,REP,REP,REP,-25.4,0.8,99.2,Safe R,-27.4,3.67,-32.75,7.36,False,False,,,0.0,0.0,,,0.0,projected,projected,37.3,62.7,0.0,127059,213572,0,0,340631
MI-10,house,MI,10,Democratic candidate (MI-10),Republican candidate (MI-10),DEM,REP,REP,REP,1.28,54.9,45.1,Toss-up,-0.72,3.67,-6.68,7.97,False,False,,,0.0,0.0,,,0.0,projected,projected,50.64,49.36,0.0,154641,150720,0,0,305360
MI-11,house,MI,11,Democratic candidate (MI-11),Republican candidate (MI-11),DEM,REP,DEM,DEM,27.23,99.5,0.5,Safe D,21.9,3.67,16.42,10.81,False,False,,,0.0,0.0,,,0.0,projected,projected,63.62,36.38,0.0,205027,117254,0,0,322281
MI-12,house,MI,12,Democratic candidate (MI-12),Republican candidate (MI-12),DEM,REP,DEM,DEM,52.07,100.0,0.0,Safe D,46.74,3.67,39.62,12.45,False,False,,,0.0,0.0,,,0.0,projected,projected,76.04,23.96,0.0,198299,62494,0,0,260793
MI-13,house,MI,13,Democratic candidate (MI-13),Republican candidate (MI-13),DEM,REP,DEM,DEM,54.64,100.0,0.0,Safe D,49.31,3.67,42.28,12.36,False,False,,,0.0,0.0,,,0.0,projected,projected,77.32,22.68,0.0,181274,53166,0,0,234440
MN-01,house,MN,01,Democratic candidate (MN-01),Republican candidate (MN-01),DEM,REP,REP,REP,-7.79,22.8,77.2,Likely R,-9.79,3.67,-12.23,4.44,False,False,,,0.0,0.0,,,0.0,projected,projected,46.1,53.9,0.0,125723,146967,0,0,272690
MN-02,house,MN,02,Democratic candidate (MN-02),Republican candidate (MN-02),DEM,REP,DEM,DEM,13.21,89.7,10.3,Likely D,7.88,3.67,5.95,7.26,False,False,,,0.0,0.0,,,0.0,projected,projected,56.61,43.39,0.0,169060,129599,0,0,298658
MN-03,house,MN,03,Democratic candidate (MN-03),Republican candidate (MN-03),DEM,REP,DEM,DEM,28.56,99.7,0.3,Safe D,23.22,3.67,21.72,6.84,False,False,,,0.0,0.0,,,0.0,projected,projected,64.28,35.72,0.0,191191,106249,0,0,297440
MN-04,house,MN,04,Democratic candidate (MN-04),Republican candidate (MN-04),DEM,REP,DEM,DEM,44.19,100.0,0.0,Safe D,38.85,3.67,36.47,7.72,False,False,,,0.0,0.0,,,0.0,projected,projected,72.09,27.91,0.0,191061,73960,0,0,265021
MN-05,house,MN,05,Democratic candidate (MN-05),Republican candidate (MN-05),DEM,REP,DEM,DEM,71.06,100.0,0.0,Safe D,65.72,3.67,63.54,7.51,False,False,,,0.0,0.0,,,0.0,projected,projected,85.53,14.47,0.0,221161,37420,0,0,258581
MN-06,house,MN,06,Democratic candidate (MN-06),Republican candidate (MN-06),DEM,REP,REP,REP,-15.95,6.3,93.7,Likely R,-17.96,3.67,-20.07,4.11,False,False,,,0.0,0.0,,,0.0,projected,projected,42.02,57.98,0.0,127076,175316,0,0,302392
MN-07,house,MN,07,Democratic candidate (MN-07),Republican candidate (MN-07),DEM,REP,REP,REP,-32.33,0.1,99.9,Safe R,-34.33,3.67,-37.1,4.77,False,False,,,0.0,0.0,,,0.0,projected,projected,33.83,66.17,0.0,94976,185730,0,0,280706
MN-08,house,MN,08,Democratic candidate (MN-08),Republican candidate (MN-08),DEM,REP,REP,REP,-9.78,17.5,82.5,Likely R,-11.78,3.67,-14.53,4.75,False,False,,,0.0,0.0,,,0.0,projected,projected,45.11,54.89,0.0,136350,165905,0,0,302256
MO-01,house,MO,01,Democratic candidate (MO-01),Republican candidate (MO-01),DEM,REP,DEM,DEM,64.39,100.0,0.0,Safe D,59.05,3.67,58.61,5.77,False,False,,,0.0,0.0,,,0.0,projected,projected,82.19,17.81,0.0,182105,39451,0,0,221556
MO-02,house,MO,02,Democratic candidate (MO-02),Republican candidate (MO-02),DEM,REP,REP,REP,-9.75,17.5,82.5,Likely R,-11.75,3.67,-11.57,1.82,False,False,,,0.0,0.0,,,0.0,projected,projected,45.13,54.87,0.0,132961,161681,0,0,294642
MO-03,house,MO,03,Democratic candidate (MO-03),Republican candidate (MO-03),DEM,REP,REP,REP,-18.08,4.2,95.8,Safe R,-20.09,3.67,-20.27,2.19,False,False,,,0.0,0.0,,,0.0,projected,projected,40.96,59.04,0.0,116673,168186,0,0,284859
MO-04,house,MO,04,Democratic candidate (MO-04),Republican candidate (MO-04),DEM,REP,REP,REP,-18.94,3.5,96.5,Safe R,-20.95,3.67,-21.37,2.42,False,False,,,0.0,0.0,,,0.0,projected,projected,40.53,59.47,0.0,112066,164446,0,0,276512
MO-05,house,MO,05,Democratic candidate (MO-05),Republican candidate (MO-05),DEM,REP,REP,REP,-15.38,7.0,93.0,Likely R,-17.39,3.67,-18.62,3.24,False,False,,,0.0,0.0,,,0.0,projected,projected,42.31,57.69,0.0,98589,134434,0,0,233024
MO-06,house,MO,06,Democratic candidate (MO-06),Republican candidate (MO-06),DEM,REP,REP,REP,-24.62,0.9,99.1,Safe R,-26.63,3.67,-27.0,2.37,False,False,,,0.0,0.0,,,0.0,projected,projected,37.69,62.31,0.0,99495,164503,0,0,263998
MO-07,house,MO,07,Democratic candidate (MO-07),Republican candidate (MO-07),DEM,REP,REP,REP,-40.98,0.0,100.0,Safe R,-42.99,3.67,-43.18,2.19,False,False,,,0.0,0.0,,,0.0,projected,projected,29.51,70.49,0.0,77773,185794,0,0,263567
MO-08,house,MO,08,Democratic candidate (MO-08),Republican candidate (MO-08),DEM,REP,REP,REP,-51.57,0.0,100.0,Safe R,-53.57,3.67,-54.42,2.86,False,False,,,0.0,0.0,,,0.0,projected,projected,24.22,75.78,0.0,62618,195954,0,0,258572
MS-01,house,MS,01,Democratic candidate (MS-01),Republican candidate (MS-01),DEM,REP,REP,REP,-32.18,0.1,99.9,Safe R,-34.18,3.67,-37.53,5.35,False,False,,,0.0,0.0,,,0.0,projected,projected,33.91,66.09,0.0,76922,149914,0,0,226836
MS-02,house,MS,02,Democratic candidate (MS-02),Republican candidate (MS-02),DEM,REP,DEM,DEM,29.54,99.8,0.2,Safe D,24.2,3.67,20.59,8.95,False,False,,,0.0,0.0,,,0.0,projected,projected,64.77,35.23,0.0,129966,70692,0,0,200658
