race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
GA-14,house,GA,14,Democratic candidate (GA-14),Republican candidate (GA-14),DEM,REP,REP,REP,-34.44,0.1,99.9,Safe R,-35.95,3.18,-37.03,2.59,False,False,,,0.0,0.0,,,0.0,projected,projected,32.78,67.22,0.0,88590,181669,0,0,270259
HI-01,house,HI,01,Democratic candidate (HI-01),Republican candidate (HI-01),DEM,REP,DEM,DEM,33.58,99.9,0.1,Safe D,28.73,3.18,25.17,8.41,False,False,,,0.0,0.0,,,0.0,projected,projected,66.79,33.21,0.0,116336,57850,0,0,174187
HI-02,house,HI,02,Democratic candidate (HI-02),Republican candidate (HI-02),DEM,REP,DEM,DEM,31.16,99.9,0.1,Safe D,26.32,3.18,22.06,9.1,False,False,,,0.0,0.0,,,0.0,projected,projected,65.58,34.42,0.0,122968,64536,0,0,187504
IA-01,house,IA,01,Christina Bohannan,Mariannette Miller-Meeks,DEM,REP,REP,REP,10.94,85.2,14.8,Likely D,-2.34,3.18,-8.59,19.53,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.47,44.53,0.0,164905,132377,0,0,297282
IA-02,house,IA,02,Democratic candidate (IA-02),Republican candidate (IA-02),DEM,REP,REP,REP,-2.37,41.0,59.0,Toss-up,-3.88,3.18,-10.13,7.76,False,False,,,0.0,0.0,,,0.0,projected,projected,48.81,51.19,0.0,143953,150944,0,0,294897
IA-03,house,IA,03,Democratic candidate (IA-03),Republican candidate (IA-03),DEM,REP,REP,REP,2.77,60.4,39.6,Lean D,1.26,3.18,-4.46,7.24,False,False,,,0.0,0.0,,,0.0,projected,projected,51.39,48.61,0.0,152526,144292,0,0,296818
IA-04,house,IA,04,Democratic candidate (IA-04),Republican candidate (IA-04),DEM,REP,REP,REP,-24.35,1.0,99.0,Safe R,-25.86,3.18,-31.9,7.55,False,False,,,0.0,0.0,,,0.0,projected,projected,37.83,62.17,0.0,104196,171261,0,0,275457
ID-01,house,ID,01,Democratic candidate (ID-01),Republican candidate (ID-01),DEM,REP,REP,REP,-44.86,0.0,100.0,Safe R,-46.38,3.18,-46.2,1.34,False,False,,,0.0,0.0,,,0.0,projected,projected,27.57,72.43,0.0,93090,244588,0,0,337677
ID-02,house,ID,02,Democratic candidate (ID-02),Republican candidate (ID-02),DEM,REP,REP,REP,-26.93,0.5,99.5,Safe R,-28.45,3.18,-27.56,0.63,False,False,,,0.0,0.0,,,0.0,projected,projected,36.53,63.47,0.0,108091,187775,0,0,295866
IL-01,house,IL,01,Democratic candidate (IL-01),Republican candidate (IL-01),DEM,REP,DEM,DEM,42.57,100.0,0.0,Safe D,37.72,3.18,32.27,10.3,False,False,,,0.0,0.0,,,0.0,projected,projected,71.28,28.72,0.0,164571,66296,0,0,230867
IL-02,house,IL,02,Democratic candidate (IL-02),Republican candidate (IL-02),DEM,REP,DEM,DEM,42.84,100.0,0.0,Safe D,38.0,3.18,33.6,9.24,False,False,,,0.0,0.0,,,0.0,projected,projected,71.42,28.58,0.0,149727,59913,0,0,209640
IL-03,house,IL,03,Democratic candidate (IL-03),Republican candidate (IL-03),DEM,REP,DEM,DEM,41.91,100.0,0.0,Safe D,37.07,3.18,31.81,10.1,False,False,,,0.0,0.0,,,0.0,projected,projected,70.96,29.04,0.0,133595,54680,0,0,188275
IL-04,house,IL,04,Democratic candidate (IL-04),Republican candidate (IL-04),DEM,REP,DEM,DEM,40.69,100.0,0.0,Safe D,35.84,3.18,28.79,11.9,False,False,,,0.0,0.0,,,0.0,projected,projected,70.34,29.66,0.0,105158,44334,0,0,149491
IL-05,house,IL,05,Democratic candidate (IL-05),Republican candidate (IL-05),DEM,REP,DEM,DEM,45.71,100.0,0.0,Safe D,40.86,3.18,37.55,8.16,False,False,,,0.0,0.0,,,0.0,projected,projected,72.86,27.14,0.0,192403,71687,0,0,264090
IL-06,house,IL,06,Democratic candidate (IL-06),Republican candidate (IL-06),DEM,REP,DEM,DEM,14.12,91.1,8.9,Likely D,9.28,3.18,5.67,8.45,False,False,,,0.0,0.0,,,0.0,projected,projected,57.06,42.94,0.0,149904,112802,0,0,262706
IL-07,house,IL,07,Democratic candidate (IL-07),Republican candidate (IL-07),DEM,REP,DEM,DEM,75.71,100.0,0.0,Safe D,70.87,3.18,66.13,9.59,False,False,,,0.0,0.0,,,0.0,projected,projected,87.86,12.14,0.0,171960,23767,0,0,195727
IL-08,house,IL,08,Democratic candidate (IL-08),Republican candidate (IL-08),DEM,REP,DEM,DEM,16.41,94.1,5.9,Likely D,11.57,3.18,7.01,9.4,False,False,,,0.0,0.0,,,0.0,projected,projected,58.21,41.79,0.0,126745,91003,0,0,217748
IL-09,house,IL,09,Democratic candidate (IL-09),Republican candidate (IL-09),DEM,REP,DEM,DEM,45.83,100.0,0.0,Safe D,40.98,3.18,37.04,8.79,False,False,,,0.0,0.0,,,0.0,projected,projected,72.91,27.09,0.0,179432,66659,0,0,246091
IL-10,house,IL,10,Democratic candidate (IL-10),Republican candidate (IL-10),DEM,REP,DEM,DEM,30.53,99.8,0.2,Safe D,25.68,3.18,22.34,8.19,False,False,,,0.0,0.0,,,0.0,projected,projected,65.27,34.73,0.0,152390,81104,0,0,233493
IL-11,house,IL,11,Democratic candidate (IL-11),Republican candidate (IL-11),DEM,REP,DEM,DEM,19.61,96.9,3.1,Safe D,14.76,3.18,11.6,8.01,False,False,,,0.0,0.0,,,0.0,projected,projected,59.81,40.19,0.0,153177,102950,0,0,256126
IL-12,house,IL,12,Democratic candidate (IL-12),Republican candidate (IL-12),DEM,REP,REP,REP,-39.97,0.0,100.0,Safe R,-41.48,3.18,-44.13,4.16,False,False,,,0.0,0.0,,,0.0,projected,projected,30.02,69.98,0.0,78621,183301,0,0,261922
IL-13,house,IL,13,Democratic candidate (IL-13),Republican candidate (IL-13),DEM,REP,DEM,DEM,18.1,95.8,4.2,Safe D,13.25,3.18,10.63,7.47,False,False,,,0.0,0.0,,,0.0,projected,projected,59.05,40.95,0.0,138997,96400,0,0,235397
IL-14,house,IL,14,Democratic candidate (IL-14),Republican candidate (IL-14),DEM,REP,DEM,DEM,13.91,90.8,9.2,Likely D,9.07,3.18,5.26,8.65,False,False,,,0.0,0.0,,,0.0,projected,projected,56.96,43.04,0.0,135039,102053,0,0,237091
IL-15,house,IL,15,Democratic candidate (IL-15),Republican candidate (IL-15),DEM,REP,REP,REP,-36.26,0.0,100.0,Safe R,-37.77,3.18,-40.5,4.25,False,False,,,0.0,0.0,,,0.0,projected,projected,31.87,68.13,0.0,85381,182516,0,0,267896
IL-16,house,IL,16,Democratic candidate (IL-16),Republican candidate (IL-16),DEM,REP,REP,REP,-18.99,3.5,96.5,Safe R,-20.5,3.18,-23.07,4.08,False,False,,,0.0,0.0,,,0.0,projected,projected,40.51,59.49,0.0,111330,163520,0,0,274849
IL-17,house,IL,17,Democratic candidate (IL-17),Republican candidate (IL-17),DEM,REP,DEM,DEM,12.9,89.1,10.9,Likely D,8.06,3.18,4.81,8.09,False,False,,,0.0,0.0,,,0.0,projected,projected,56.45,43.55,0.0,126071,97253,0,0,223324
IN-01,house,IN,01,Democratic candidate (IN-01),Republican candidate (IN-01),DEM,REP,DEM,DEM,7.69,76.9,23.1,Likely D,2.84,3.18,0.4,7.29,False,False,,,0.0,0.0,,,0.0,projected,projected,53.84,46.16,0.0,123282,105676,0,0,228958
IN-02,house,IN,02,Democratic candidate (IN-02),Republican candidate (IN-02),DEM,REP,REP,REP,-24.46,1.0,99.0,Safe R,-25.97,3.18,-26.92,2.46,False,False,,,0.0,0.0,,,0.0,projected,projected,37.77,62.23,0.0,79213,130511,0,0,209724
IN-03,house,IN,03,Democratic candidate (IN-03),Republican candidate (IN-03),DEM,REP,REP,REP,-30.0,0.2,99.8,Safe R,-31.51,3.18,-31.73,1.73,False,False,,,0.0,0.0,,,0.0,projected,projected,35.0,65.0,0.0,78686,146132,0,0,224818
IN-04,house,IN,04,Democratic candidate (IN-04),Republican candidate (IN-04),DEM,REP,REP,REP,-28.46,0.3,99.7,Safe R,-29.97,3.18,-29.88,1.42,False,False,,,0.0,0.0,,,0.0,projected,projected,35.77,64.23,0.0,83629,150164,0,0,233792
IN-05,house,IN,05,Democratic candidate (IN-05),Republican candidate (IN-05),DEM,REP,REP,REP,-15.71,6.7,93.3,Likely R,-17.22,3.18,-17.13,1.42,False,False,,,0.0,0.0,,,0.0,projected,projected,42.14,57.86,0.0,108910,149509,0,0,258419
IN-06,house,IN,06,Democratic candidate (IN-06),Republican candidate (IN-06),DEM,REP,REP,REP,-31.63,0.1,99.9,Safe R,-33.14,3.18,-33.1,1.47,False,False,,,0.0,0.0,,,0.0,projected,projected,34.19,65.81,0.0,77917,150010,0,0,227927
IN-07,house,IN,07,Democratic candidate (IN-07),Republican candidate (IN-07),DEM,REP,DEM,DEM,47.23,100.0,0.0,Safe D,42.38,3.18,42.16,5.07,False,False,,,0.0,0.0,,,0.0,projected,projected,73.61,26.39,0.0,139773,50100,0,0,189873
IN-08,house,IN,08,Democratic candidate (IN-08),Republican candidate (IN-08),DEM,REP,REP,REP,-34.12,0.1,99.9,Safe R,-35.64,3.18,-36.49,2.37,False,False,,,0.0,0.0,,,0.0,projected,projected,32.94,67.06,0.0,76641,156037,0,0,232678
IN-09,house,IN,09,Democratic candidate (IN-09),Republican candidate (IN-09),DEM,REP,REP,REP,-28.09,0.4,99.6,Safe R,-29.6,3.18,-30.39,2.29,False,False,,,0.0,0.0,,,0.0,projected,projected,35.95,64.05,0.0,88966,158477,0,0,247444
KS-01,house,KS,01,Democratic candidate (KS-01),Republican candidate (KS-01),DEM,REP,REP,REP,-29.25,0.3,99.7,Safe R,-30.76,3.18,-31.85,2.6,False,False,,,0.0,0.0,,,0.0,projected,projected,35.38,64.62,0.0,76902,140483,0,0,217385
KS-02,house,KS,02,Democratic candidate (KS-02),Republican candidate (KS-02),DEM,REP,REP,REP,-16.88,5.4,94.6,Likely R,-18.39,3.18,-20.06,3.17,False,False,,,0.0,0.0,,,0.0,projected,projected,41.56,58.44,0.0,89574,125958,0,0,215532
KS-03,house,KS,03,Democratic candidate (KS-03),Republican candidate (KS-03),DEM,REP,DEM,DEM,9.52,81.8,18.2,Likely D,4.67,3.18,4.17,5.34,False,False,,,0.0,0.0,,,0.0,projected,projected,54.76,45.24,0.0,152399,125914,0,0,278313
KS-04,house,KS,04,Democratic candidate (KS-04),Republican candidate (KS-04),DEM,REP,REP,REP,-21.2,2.1,97.9,Safe R,-22.72,3.18,-23.7,2.5,False,False,,,0.0,0.0,,,0.0,projected,projected,39.4,60.6,0.0,85921,132162,0,0,218084
KY-01,house,KY,01,Democratic candidate (KY-01),Republican candidate (KY-01),DEM,REP,REP,REP,-45.41,0.0,100.0,Safe R,-46.92,3.18,-47.91,2.5,False,False,,,0.0,0.0,,,0.0,projected,projected,27.29,72.71,0.0,65499,174475,0,0,239975
KY-02,house,KY,02,Democratic candidate (KY-02),Republican candidate (KY-02),DEM,REP,REP,REP,-39.54,0.0,100.0,Safe R,-41.05,3.18,-41.93,2.4,False,False,,,0.0,0.0,,,0.0,projected,projected,30.23,69.77,0.0,74370,171631,0,0,246001
KY-03,house,KY,03,Democratic candidate (KY-03),Republican candidate (KY-03),DEM,REP,DEM,DEM,24.59,99.1,0.9,Safe D,19.74,3.18,19.27,5.32,False,False,,,0.0,0.0,,,0.0,projected,projected,62.29,37.71,0.0,145061,87801,0,0,232862
KY-04,house,KY,04,Democratic candidate (KY-04),Republican candidate (KY-04),DEM,REP,REP,REP,-34.24,0.1,99.9,Safe R,-35.75,3.18,-36.16,1.92,False,False,,,0.0,0.0,,,0.0,projected,projected,32.88,67.12,0.0,86314,176194,0,0,262508
KY-05,house,KY,05,Democratic candidate (KY-05),Republican candidate (KY-05),DEM,REP,REP,REP,-62.08,0.0,100.0,Safe R,-63.59,3.18,-64.67,2.59,False,False,,,0.0,0.0,,,0.0,projected,projected,18.96,81.04,0.0,42044,179710,0,0,221754
KY-06,house,KY,06,Democratic candidate (KY-06),Republican candidate (KY-06),DEM,REP,REP,REP,-13.28,10.2,89.8,Likely R,-14.79,3.18,-15.31,2.03,False,False,,,0.0,0.0,,,0.0,projected,projected,43.36,56.64,0.0,107995,141074,0,0,249069
LA-01,house,LA,01,Democratic candidate (LA-01),Republican candidate (LA-01),DEM,REP,REP,REP,-38.41,0.0,100.0,Safe R,-39.92,3.18,-39.08,0.67,False,False,,,0.0,0.0,,,0.0,projected,projected,30.8,69.2,0.0,77780,174788,0,0,252568
LA-02,house,LA,02,Democratic candidate (LA-02),Republican candidate (LA-02),DEM,REP,DEM,DEM,54.17,100.0,0.0,Safe D,49.33,3.18,48.71,5.47,False,False,,,0.0,0.0,,,0.0,projected,projected,77.09,22.91,0.0,169384,50348,0,0,219732
LA-03,house,LA,03,Democratic candidate (LA-03),Republican candidate (LA-03),DEM,REP,REP,REP,-34.72,0.0,100.0,Safe R,-36.23,3.18,-36.65,1.93,False,False,,,0.0,0.0,,,0.0,projected,projected,32.64,67.36,0.0,77363,159658,0,0,237021
LA-04,house,LA,04,Democratic candidate (LA-04),Republican candidate (LA-04),DEM,REP,REP,REP,-32.45,0.1,99.9,Safe R,-33.97,3.18,-34.59,2.13,False,False,,,0.0,0.0,,,0.0,projected,projected,33.77,66.23,0.0,75548,148148,0,0,223696
LA-05,house,LA,05,Democratic candidate (LA-05),Republican candidate (LA-05),DEM,REP,REP,REP,-32.11,0.1,99.9,Safe R,-33.62,3.18,-34.39,2.28,False,False,,,0.0,0.0,,,0.0,projected,projected,33.95,66.05,0.0,76249,148374,0,0,224623
LA-06,house,LA,06,Democratic candidate (LA-06),Republican candidate (LA-06),DEM,REP,REP,REP,-31.44,0.1,99.9,Safe R,-32.95,3.18,-32.4,0.96,False,False,,,0.0,0.0,,,0.0,projected,projected,34.28,65.72,0.0,84758,162485,0,0,247243
MA-01,house,MA,01,Democratic candidate (MA-01),Republican candidate (MA-01),DEM,REP,DEM,DEM,23.5,98.8,1.2,Safe D,18.65,3.18,13.91,9.59,False,False,,,0.0,0.0,,,0.0,projected,projected,61.75,38.25,0.0,164844,102107,0,0,266951
MA-02,house,MA,02,Democratic candidate (MA-02),Republican candidate (MA-02),DEM,REP,DEM,DEM,33.48,99.9,0.1,Safe D,28.63,3.18,24.29,9.19,False,False,,,0.0,0.0,,,0.0,projected,projected,66.74,33.26,0.0,179842,89628,0,0,269471
MA-03,house,MA,03,Democratic candidate (MA-03),Republican candidate (MA-03),DEM,REP,DEM,DEM,28.93,99.7,0.3,Safe D,24.09,3.18,19.39,9.54,False,False,,,0.0,0.0,,,0.0,projected,projected,64.47,35.53,0.0,161960,89271,0,0,251231
MA-04,house,MA,04,Democratic candidate (MA-04),Republican candidate (MA-04),DEM,REP,DEM,DEM,29.74,99.8,0.2,Safe D,24.9,3.18,20.13,9.61,False,False,,,0.0,0.0,,,0.0,projected,projected,64.87,35.13,0.0,184734,100034,0,0,284768
MA-05,house,MA,05,Democratic candidate (MA-05),Republican candidate (MA-05),DEM,REP,DEM,DEM,55.23,100.0,0.0,Safe D,50.38,3.18,46.35,8.88,False,False,,,0.0,0.0,,,0.0,projected,projected,77.61,22.39,0.0,203674,58746,0,0,262420
MA-06,house,MA,06,Democratic candidate (MA-06),Republican candidate (MA-06),DEM,REP,DEM,DEM,30.01,99.8,0.2,Safe D,25.16,3.18,21.09,8.92,False,False,,,0.0,0.0,,,0.0,projected,projected,65.0,35.0,0.0,197102,106115,0,0,303217
MA-07,house,MA,07,Democratic candidate (MA-07),Republican candidate (MA-07),DEM,REP,DEM,DEM,75.16,100.0,0.0,Safe D,70.32,3.18,65.14,10.02,False,False,,,0.0,0.0,,,0.0,projected,projected,87.58,12.42,0.0,171875,24371,0,0,196246
MA-08,house,MA,08,Democratic candidate (MA-08),Republican candidate (MA-08),DEM,REP,DEM,DEM,36.5,100.0,0.0,Safe D,31.65,3.18,26.99,9.51,False,False,,,0.0,0.0,,,0.0,projected,projected,68.25,31.75,0.0,187811,87370,0,0,275181
MA-09,house,MA,09,Democratic candidate (MA-09),Republican candidate (MA-09),DEM,REP,DEM,DEM,20.03,97.2,2.8,Safe D,15.18,3.18,10.94,9.09,False,False,,,0.0,0.0,,,0.0,projected,projected,60.01,39.99,0.0,193296,128787,0,0,322083
MD-01,house,MD,01,Democratic candidate (MD-01),Republican candidate (MD-01),DEM,REP,REP,REP,-13.74,9.5,90.5,Likely R,-15.25,3.18,-17.31,3.57,False,False,,,0.0,0.0,,,0.0,projected,projected,43.13,56.87,0.0,128935,169999,0,0,298934
MD-02,house,MD,02,Democratic candidate (MD-02),Republican candidate (MD-02),DEM,REP,DEM,DEM,25.83,99.3,0.7,Safe D,20.98,3.18,18.95,6.88,False,False,,,0.0,0.0,,,0.0,projected,projected,62.92,37.08,0.0,174110,102625,0,0,276734
MD-03,house,MD,03,Democratic candidate (MD-03),Republican candidate (MD-03),DEM,REP,DEM,DEM,31.07,99.8,0.2,Safe D,26.22,3.18,24.49,6.58,False,False,,,0.0,0.0,,,0.0,projected,projected,65.53,34.47,0.0,191290,100606,0,0,291896
MD-04,house,MD,04,Democratic candidate (MD-04),Republican candidate (MD-04),DEM,REP,DEM,DEM,84.4,100.0,0.0,Safe D,79.55,3.18,75.67,8.73,False,False,,,0.0,0.0,,,0.0,projected,projected,92.2,7.8,0.0,182905,15474,0,0,198379
MD-05,house,MD,05,Democratic candidate (MD-05),Republican candidate (MD-05),DEM,REP,DEM,DEM,40.9,100.0,0.0,Safe D,36.05,3.18,34.05,6.85,False,False,,,0.0,0.0,,,0.0,projected,projected,70.45,29.55,0.0,212775,89252,0,0,302027
MD-06,house,MD,06,Democratic candidate (MD-06),Republican candidate (MD-06),DEM,REP,DEM,DEM,13.24,89.7,10.3,Likely D,8.4,3.18,5.93,7.31,False,False,,,0.0,0.0,,,0.0,projected,projected,56.62,43.38,0.0,154724,118533,0,0,273257
MD-07,house,MD,07,Democratic candidate (MD-07),Republican candidate (MD-07),DEM,REP,DEM,DEM,68.37,100.0,0.0,Safe D,63.53,3.18,60.49,7.88,False,False,,,0.0,0.0,,,0.0,projected,projected,84.19,15.81,0.0,179132,33647,0,0,212779
MD-08,house,MD,08,Democratic candidate (MD-08),Republican candidate (MD-08),DEM,REP,DEM,DEM,66.16,100.0,0.0,Safe D,61.31,3.18,58.06,8.1,False,False,,,0.0,0.0,,,0.0,projected,projected,83.08,16.92,0.0,226662,46166,0,0,272827
ME-01,house,ME,01,Chellie Pingree,Republican,DEM,REP,DEM,DEM,28.47,91.9,8.1,Likely D,21.41,3.18,22.33,6.14,True,False,,,0.0,0.0,,,0.0,confirmed,projected,63.59,35.41,1.0,194319,108197,3056,0,305572
ME-02,house,ME,02,Jared Golden,Austin Theriault,DEM,REP,DEM,DEM,6.31,62.1,37.9,Lean D,-9.81,3.18,-9.72,16.04,True,False,,,0.0,0.0,,,0.0,confirmed,confirmed,52.63,46.37,1.0,145451,128175,2764,0,276390
MI-01,house,MI,01,Democratic candidate (MI-01),Republican candidate (MI-01),DEM,REP,REP,REP,-15.15,7.4,92.6,Likely R,-16.66,3.18,-21.52,6.37,False,False,,,0.0,0.0,,,0.0,projected,projected,42.43,57.57,0.0,144274,195789,0,0,340063
MI-02,house,MI,02,Democratic candidate (MI-02),Republican candidate (MI-02),DEM,REP,REP,REP,-23.81,1.2,98.8,Safe R,-25.33,3.18,-30.54,6.72,False,False,,,0.0,0.0,,,0.0,projected,projected,38.09,61.91,0.0,117760,191381,0,0,309141
MI-03,house,MI,03,Democratic candidate (MI-03),Republican candidate (MI-03),DEM,REP,DEM,DEM,17.19,95.0,5.0,Likely D,12.35,3.18,7.95,9.24,False,False,,,0.0,0.0,,,0.0,projected,projected,58.6,41.4,0.0,175398,123934,0,0,299333
MI-04,house,MI,04,Democratic candidate (MI-04),Republican candidate (MI-04),DEM,REP,REP,REP,0.67,52.6,47.4,Toss-up,-0.84,3.18,-5.61,6.29,False,False,,,0.0,0.0,,,0.0,projected,projected,50.34,49.66,0.0,152895,150847,0,0,303743
MI-05,house,MI,05,Democratic candidate (MI-05),Republican candidate (MI-05),DEM,REP,REP,REP,-20.57,2.5,97.5,Safe R,-22.08,3.18,-27.41,6.84,False,False,,,0.0,0.0,,,0.0,projected,projected,39.72,60.28,0.0,117429,178232,0,0,295660
MI-06,house,MI,06,Democratic candidate (MI-06),Republican candidate (MI-06),DEM,REP,DEM,DEM,33.93,99.9,0.1,Safe D,29.08,3.18,23.92,10.01,False,False,,,0.0,0.0,,,0.0,projected,projected,66.96,33.04,0.0,217626,107365,0,0,324990
MI-07,house,MI,07,Democratic candidate (MI-07),Republican candidate (MI-07),DEM,REP,REP,REP,5.19,69.0,31.0,Lean D,3.68,3.18,-1.33,6.52,False,False,,,0.0,0.0,,,0.0,projected,projected,52.59,47.41,0.0,170500,153676,0,0,324176
MI-08,house,MI,08,Kristen McDonald Rivet,Paul Junge,DEM,REP,DEM,DEM,22.86,98.5,1.5,Safe D,3.69,3.18,-2.01,24.87,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,61.43,38.57,0.0,186535,117115,0,0,303650
MI-09,house,MI,09,Democratic candidate (MI-09),Republican candidate (MI-09),DEM,REP,REP,REP,-26.11,0.6,99.4,Safe R,-27.62,3.18,-32.75,6.65,False,False,,,0.0,0.0,,,0.0,projected,projected,36.95,63.05,0.0,125850,214781,0,0,340631
MI-10,house,MI,10,Democratic candidate (MI-10),Republican candidate (MI-10),DEM,REP,REP,REP,0.57,52.2,47.8,Toss-up,-0.94,3.18,-6.68,7.26,False,False,,,0.0,0.0,,,0.0,projected,projected,50.29,49.71,0.0,153556,151804,0,0,305360
MI-11,house,MI,11,Democratic candidate (MI-11),Republican candidate (MI-11),DEM,REP,DEM,DEM,26.52,99.4,0.6,Safe D,21.68,3.18,16.42,10.1,False,False,,,0.0,0.0,,,0.0,projected,projected,63.26,36.74,0.0,203883,118398,0,0,322281
MI-12,house,MI,12,Democratic candidate (MI-12),Republican candidate (MI-12),DEM,REP,DEM,DEM,51.36,100.0,0.0,Safe D,46.52,3.18,39.62,11.74,False,False,,,0.0,0.0,,,0.0,projected,projected,75.68,24.32,0.0,197373,63419,0,0,260793
MI-13,house,MI,13,Democratic candidate (MI-13),Republican candidate (MI-13),DEM,REP,DEM,DEM,53.93,100.0,0.0,Safe D,49.09,3.18,42.28,11.65,False,False,,,0.0,0.0,,,0.0,projected,projected,76.97,23.03,0.0,180442,53999,0,0,234440
MN-01,house,MN,01,Democratic candidate (MN-01),Republican candidate (MN-01),DEM,REP,REP,REP,-8.5,20.9,79.1,Likely R,-10.01,3.18,-12.23,3.73,False,False,,,0.0,0.0,,,0.0,projected,projected,45.75,54.25,0.0,124755,147935,0,0,272690
MN-02,house,MN,02,Democratic candidate (MN-02),Republican candidate (MN-02),DEM,REP,DEM,DEM,12.5,88.4,11.6,Likely D,7.66,3.18,5.95,6.55,False,False,,,0.0,0.0,,,0.0,projected,projected,56.25,43.75,0.0,168000,130659,0,0,298658
MN-03,house,MN,03,Democratic candidate (MN-03),Republican candidate (MN-03),DEM,REP,DEM,DEM,27.85,99.6,0.4,Safe D,23.0,3.18,21.72,6.13,False,False,,,0.0,0.0,,,0.0,projected,projected,63.92,36.08,0.0,190135,107305,0,0,297440
MN-04,house,MN,04,Democratic candidate (MN-04),Republican candidate (MN-04),DEM,REP,DEM,DEM,43.48,100.0,0.0,Safe D,38.63,3.18,36.47,7.01,False,False,,,0.0,0.0,,,0.0,projected,projected,71.74,28.26,0.0,190120,74901,0,0,265021
MN-05,house,MN,05,Democratic candidate (MN-05),Republican candidate (MN-05),DEM,REP,DEM,DEM,70.35,100.0,0.0,Safe D,65.5,3.18,63.54,6.8,False,False,,,0.0,0.0,,,0.0,projected,projected,85.17,14.83,0.0,220243,38338,0,0,258581
MN-06,house,MN,06,Democratic candidate (MN-06),Republican candidate (MN-06),DEM,REP,REP,REP,-16.66,5.6,94.4,Likely R,-18.18,3.18,-20.07,3.4,False,False,,,0.0,0.0,,,0.0,projected,projected,41.67,58.33,0.0,126002,176390,0,0,302392
MN-07,house,MN,07,Democratic candidate (MN-07),Republican candidate (MN-07),DEM,REP,REP,REP,-33.04,0.1,99.9,Safe R,-34.55,3.18,-37.1,4.06,False,False,,,0.0,0.0,,,0.0,projected,projected,33.48,66.52,0.0,93979,186726,0,0,280706
MN-08,house,MN,08,Democratic candidate (MN-08),Republican candidate (MN-08),DEM,REP,REP,REP,-10.49,15.8,84.2,Likely R,-12.0,3.18,-14.53,4.04,False,False,,,0.0,0.0,,,0.0,projected,projected,44.76,55.24,0.0,135277,166978,0,0,302256
MO-01,house,MO,01,Democratic candidate (MO-01),Republican candidate (MO-01),DEM,REP,DEM,DEM,63.9,100.0,0.0,Safe D,59.05,3.18,58.61,5.28,False,False,,,0.0,0.0,,,0.0,projected,projected,81.95,18.05,0.0,181563,39994,0,0,221556
MO-02,house,MO,02,Democratic candidate (MO-02),Republican candidate (MO-02),DEM,REP,REP,REP,-10.24,16.4,83.6,Likely R,-11.75,3.18,-11.57,1.33,False,False,,,0.0,0.0,,,0.0,projected,projected,44.88,55.12,0.0,132239,162403,0,0,294642
MO-03,house,MO,03,Democratic candidate (MO-03),Republican candidate (MO-03),DEM,REP,REP,REP,-18.57,3.8,96.2,Safe R,-20.09,3.18,-20.27,1.7,False,False,,,0.0,0.0,,,0.0,projected,projected,40.71,59.29,0.0,115975,168884,0,0,284859
MO-04,house,MO,04,Democratic candidate (MO-04),Republican candidate (MO-04),DEM,REP,REP,REP,-19.43,3.2,96.8,Safe R,-20.95,3.18,-21.37,1.93,False,False,,,0.0,0.0,,,0.0,projected,projected,40.28,59.72,0.0,111389,165123,0,0,276512
MO-05,house,MO,05,Democratic candidate (MO-05),Republican candidate (MO-05),DEM,REP,REP,REP,-15.87,6.5,93.5,Likely R,-17.39,3.18,-18.62,2.75,False,False,,,0.0,0.0,,,0.0,projected,projected,42.06,57.94,0.0,98019,135005,0,0,233024
MO-06,house,MO,06,Democratic candidate (MO-06),Republican candidate (MO-06),DEM,REP,REP,REP,-25.11,0.8,99.2,Safe R,-26.63,3.18,-27.0,1.88,False,False,,,0.0,0.0,,,0.0,projected,projected,37.44,62.56,0.0,98848,165150,0,0,263998
MO-07,house,MO,07,Democratic candidate (MO-07),Republican candidate (MO-07),DEM,REP,REP,REP,-41.47,0.0,100.0,Safe R,-42.99,3.18,-43.18,1.7,False,False,,,0.0,0.0,,,0.0,projected,projected,29.26,70.74,0.0,77127,186440,0,0,263567
MO-08,house,MO,08,Democratic candidate (MO-08),Republican candidate (MO-08),DEM,REP,REP,REP,-52.06,0.0,100.0,Safe R,-53.57,3.18,-54.42,2.37,False,False,,,0.0,0.0,,,0.0,projected,projected,23.97,76.03,0.0,61984,196587,0,0,258572
MS-01,house,MS,01,Democratic candidate (MS-01),Republican candidate (MS-01),DEM,REP,REP,REP,-32.79,0.1,99.9,Safe R,-34.3,3.18,-37.53,4.74,False,False,,,0.0,0.0,,,0.0,projected,projected,33.6,66.4,0.0,76227,150608,0,0,226836
MS-02,house,MS,02,Democratic candidate (MS-02),Republican candidate (MS-02),DEM,REP,DEM,DEM,28.93,99.7,0.3,Safe D,24.08,3.18,20.59,8.34,False,False,,,0.0,0.0,,,0.0,projected,projected,64.46,35.54,0.0,129352,71307,0,0,200658
