state,county_fips,cd_code,votes_dem,votes_rep,votes_total,pres16_dem,pres16_rep,pres20_dem,pres20_rep,pop_tot,vap_tot,vap_white,vap_black,vap_hisp,vap_asian,vap_native,vap_pacific
KS,20189,KS-01,210,1595,1835,220,1599,237,1760,5250,3757,2326,14,1282,20,19,0
KS,20191,KS-04,2527,7810,10549,2076,6984,2591,8105,22382,16920,14989,142,764,63,161,0
KS,20193,KS-01,597,3007,3664,473,2908,625,3130,7930,6052,5361,92,430,32,7,0
KS,20195,KS-01,216,1343,1587,198,1227,242,1363,2808,2225,2109,4,32,7,4,0
KS,20197,KS-02,944,2816,3836,776,2372,964,2845,6877,5196,4787,24,171,11,27,4
KS,20199,KS-01,52,686,748,46,721,44,770,1512,1124,1029,3,53,0,1,2
KS,20201,KS-01,396,2263,2700,387,2194,475,2363,5530,4230,3967,5,154,2,2,2
KS,20203,KS-01,107,740,860,140,769,149,808,2152,1574,1082,1,417,0,6,2
KS,20205,KS-02,647,2894,3603,594,2788,723,3153,8624,6605,5991,10,160,31,65,2
KS,20207,KS-02,282,1205,1506,273,1082,294,1228,3115,2452,2288,7,38,0,22,0
KS,20209,KS-02,20844,10647,31970,21370,8668,25129,10541,112606,80662,27248,21656,24224,3999,332,173
KS,20209,KS-03,10094,8220,18632,8776,7138,11659,8393,56639,42910,25196,3595,10932,971,262,50
KY,21001,KY-01,1257,7643,8974,1323,6637,1392,7276,18903,14861,13538,438,397,57,24,2
KY,21003,KY-01,1505,7824,9418,1349,6466,1642,7587,20588,15641,14618,152,321,30,25,0
KY,21005,KY-01,547,1984,2574,449,1618,572,1903,4342,3386,3187,34,49,7,11,0
KY,21005,KY-06,2679,7666,10521,2185,6624,2776,7758,19510,14882,13616,355,276,64,29,1
KY,21007,KY-01,697,3331,4088,816,3161,825,3356,7728,6117,5671,154,54,19,7,0
KY,21009,KY-02,4565,15019,19802,4275,13483,5127,14654,44485,33802,30012,1316,1186,191,61,44
KY,21011,KY-05,901,2760,3706,973,2048,1112,2745,8363,6370,6106,71,52,6,0,0
KY,21011,KY-06,377,1281,1683,388,1034,461,1241,4387,3133,2977,35,42,3,0,1
KY,21013,KY-05,1419,7831,9340,1720,7764,1789,8140,24097,18995,17706,470,163,92,30,3
KY,21015,KY-04,20601,45650,67421,15026,39082,20901,44814,135968,100137,85301,3793,4753,2275,151,194
KY,21017,KY-06,3088,6284,9537,2791,5569,3296,6190,20252,15500,13271,833,862,48,28,6
KY,21019,KY-05,6291,14363,20951,6021,13591,7083,14295,48261,37983,35077,1088,463,213,74,6
KY,21021,KY-01,4990,9159,14373,4281,8040,5298,8872,30614,24326,20375,1760,1035,295,33,3
KY,21023,KY-04,702,3399,4153,705,2711,800,3398,8400,6360,6101,27,47,8,14,0
KY,21025,KY-05,1002,4036,5113,1537,3991,1301,4265,13718,10673,10145,41,68,25,3,3
KY,21027,KY-02,2038,7882,10048,1960,6484,2350,7701,20432,15711,14561,339,185,29,37,0
KY,21029,KY-02,10280,32299,43209,8255,26210,10552,30708,82217,63008,58207,721,1271,340,135,14
KY,21031,KY-02,965,4905,5943,947,4428,1079,4960,12371,9377,8775,15,306,17,22,3
KY,21033,KY-01,1256,4860,6188,1260,4507,1433,4906,12649,9903,8876,503,131,40,20,2
KY,21035,KY-01,5111,11539,16945,4749,10367,5797,11352,37103,30297,26731,1087,885,352,53,9
KY,21037,KY-04,18952,28450,48334,14658,25050,19374,28482,93076,73538,66521,2086,1489,827,98,23
KY,21039,KY-01,408,2182,2610,432,2094,463,2159,4826,3720,3487,44,57,10,13,0
KY,21041,KY-04,963,3014,4025,1106,2588,1116,2954,10810,8104,7232,129,459,34,20,3
KY,21043,KY-04,219,1070,1300,204,852,241,1002,2744,2128,2073,5,9,0,9,1
KY,21043,KY-05,2087,7916,10128,2074,6739,2402,7777,23883,18646,17831,190,124,43,29,0
KY,21045,KY-01,804,6216,7080,767,5482,918,6179,15941,12064,11383,62,288,38,38,1
KY,21047,KY-01,7055,14332,21671,7188,14108,8296,15080,72748,53678,35731,10945,3755,744,220,131
KY,21049,KY-06,5639,11950,17885,4706,10710,6004,11811,36972,28694,25586,1245,863,134,54,13
KY,21051,KY-05,692,6729,7517,752,5861,831,6677,20345,15983,14545,774,294,20,18,11
KY,21053,KY-01,549,4276,4880,547,3809,603,4280,9253,7098,6744,26,116,10,4,3
KY,21055,KY-01,608,3349,4010,617,3290,731,3451,8990,6958,6613,74,84,1,15,0
KY,21057,KY-01,483,2922,3442,459,2502,508,2769,5888,4649,4340,127,54,2,0,2
KY,21059,KY-02,15673,30705,47097,14163,28907,17286,31025,103312,78502,68520,3583,2306,1597,100,47
KY,21061,KY-02,1118,5048,6247,979,4135,1227,4828,12126,9503,9029,78,110,25,30,7
KY,21063,KY-05,531,2331,2905,738,1996,710,2242,7354,5903,5487,246,68,8,14,0
KY,21065,KY-06,1114,5091,6290,1108,4236,1355,5100,14163,11084,10688,21,84,7,17,0
KY,21067,KY-06,83387,57344,143932,69776,56890,90600,58860,322570,254496,179869,34832,19139,10347,405,105
KY,21069,KY-06,1334,5578,7000,1348,4722,1474,5534,15082,11469,10978,125,117,13,18,3
KY,21071,KY-05,3061,12326,15652,4015,11993,3884,12250,35942,28039,27159,84,177,76,24,0
KY,21073,KY-01,11996,13246,25763,10717,11819,12652,12900,51541,40657,33663,3404,1233,791,78,11
KY,21075,KY-01,636,1491,2145,774,1549,794,1606,6515,5189,3809,1087,99,14,12,4
KY,21077,KY-04,761,3109,3917,749,2443,822,2955,8690,6497,5913,74,279,7,2,6
KY,21079,KY-06,1719,7086,8917,1453,5904,1830,6754,16953,13021,12034,242,249,32,25,8
KY,21081,KY-04,1944,9372,11469,1910,7268,2205,8725,24941,18397,17079,135,418,52,49,29
KY,21083,KY-01,3105,13378,16678,3308,12671,3560,13206,36649,27768,23953,1119,1614,130,82,1
KY,21085,KY-02,2235,9710,12095,1959,8219,2400,9453,26420,20390,19184,273,237,67,67,2
KY,21087,KY-02,782,5033,5857,832,4372,920,4838,11107,8644,8127,141,112,22,17,2
KY,21089,KY-04,4181,12961,17374,4146,11546,4873,13064,35962,27993,26641,166,184,189,56,5
KY,21091,KY-02,1173,3375,4633,1244,2788,1351,3145,9095,6932,6616,59,91,26,4,0
KY,21093,KY-02,16572,30672,48082,13944,26971,18101,29832,110702,84095,63696,9467,4254,1884,291,292
KY,21095,KY-05,1199,9109,10388,1372,9129,1494,9367,26831,20888,19537,443,192,64,47,0
KY,21097,KY-04,2265,6639,9018,2031,5435,2400,6334,18692,14477,13502,256,224,38,26,1
KY,21099,KY-02,1642,6691,8409,1730,5320,1908,6345,19288,14376,13082,594,187,36,33,6
KY,21101,KY-01,6837,12592,19688,6707,12159,7639,12730,44793,34500,29551,2796,801,194,56,20
KY,21103,KY-04,1857,6093,8074,1828,4944,2142,5843,15678,12102,11036,281,338,28,32,0
KY,21105,KY-01,394,1656,2069,449,1657,458,1714,4521,3530,3094,290,52,7,5,0
KY,21107,KY-01,4916,15361,20537,4310,15277,5439,15757,45423,35186,30922,2243,680,172,64,16
KY,21109,KY-05,506,5358,5934,482,4889,605,5453,12955,9994,9696,12,60,13,27,4
KY,21111,KY-02,8467,12578,21359,5336,10230,7959,12037,32090,24593,20270,1504,697,1352,28,10
KY,21111,KY-03,194603,131975,332735,185500,133538,220399,138609,750879,589783,386951,120057,40403,18688,1119,412
KY,21113,KY-06,8303,17854,26685,6144,15474,8567,17096,52991,39704,34868,1513,1381,495,89,24
KY,21115,KY-05,1350,8150,9622,1250,8043,1608,8450,22680,17751,17147,35,139,80,32,4
KY,21117,KY-04,30859,48444,80948,24213,42958,32271,48129,169064,128943,111751,5773,4670,1565,194,161
KY,21119,KY-05,1181,4732,6003,1245,4357,1412,4780,14251,11228,10908,58,56,18,8,0
KY,21121,KY-05,1821,11178,13156,1761,9885,2114,11012,30193,23183,22011,216,224,74,72,1
KY,21123,KY-02,1389,5773,7259,1278,4799,1504,5685,14867,11338,10300,293,263,22,39,8
KY,21125,KY-05,4037,23516,27887,3440,20592,4475,23237,62613,47982,45090,350,639,304,111,4
KY,21127,KY-05,1044,5464,6574,1045,4816,1238,5633,16293,12527,12165,27,69,19,2,0
KY,21129,KY-05,406,2227,2690,444,2151,481,2273,7395,6013,5569,274,37,0,1,0
KY,21131,KY-05,382,3908,4357,400,4015,446,4321,10513,8243,8006,18,48,15,15,0
KY,21133,KY-05,1457,6848,8431,1542,7293,1799,7226,21548,16952,16370,75,82,46,30,0
KY,21135,KY-04,666,4997,5721,785,4363,823,4986,13080,9948,9635,20,44,9,18,4
KY,21137,KY-05,2080,8833,11034,1865,7338,2254,8489,24275,18576,17412,377,256,36,27,0
KY,21139,KY-01,886,4021,4972,887,3570,939,4010,8888,7129,6686,23,101,10,18,6
KY,21141,KY-01,2489,8694,11324,2531,7108,2835,8301,25027,19150,16779,1222,500,69,36,0
KY,21141,KY-02,245,926,1187,224,670,259,766,2405,1828,1635,74,39,3,6,0
KY,21143,KY-01,950,3187,4187,1045,2789,1092,3100,8680,7517,6700,484,110,28,25,0
KY,21145,KY-01,10191,21349,31947,9134,20774,11195,21820,67875,53058,43511,5496,1308,502,146,11
KY,21147,KY-05,641,5531,6212,664,5012,725,5664,16888,13028,11438,898,293,22,49,3
KY,21149,KY-02,989,3578,4634,988,3381,1074,3633,9152,7091,6821,34,71,4,9,0
KY,21151,KY-06,15180,29130,45188,11793,23431,15581,27356,92701,73345,63621,3204,2091,813,161,46
KY,21153,KY-05,909,4288,5274,1172,3824,1214,4174,11637,9155,8938,9,33,3,13,5
KY,21155,KY-01,2513,6473,9102,2679,5122,2722,6113,19581,14901,13058,949,398,91,0,33
KY,21157,KY-01,3700,13677,17602,3672,12322,4071,13297,31659,25125,23806,85,321,76,54,7
KY,21159,KY-05,287,3343,3655,363,3503,403,3496,11287,9063,7857,774,273,14,36,1
KY,21161,KY-04,2170,5621,7901,1970,4944,2362,5477,17120,13245,11730,789,189,81,23,0
KY,21163,KY-02,3279,10630,14123,3026,8660,3632,10185,30003,22345,19769,670,649,170,107,38
KY,21165,KY-05,664,2563,3294,700,2010,750,2311,6113,4719,4548,21,38,2,9,1
KY,21167,KY-06,2838,8826,11851,2395,7740,3033,8506,22641,17634,15874,642,420,48,34,9
KY,21169,KY-01,884,4197,5127,976,3491,975,3959,10286,7867,7399,95,152,7,3,0
KY,21171,KY-01,576,4679,5308,601,4278,657,4628,11338,8670,8045,178,293,4,9,0
KY,21173,KY-06,3329,9302,12821,3158,7856,3630,8993,28114,21511,19634,533,548,116,20,1
KY,21175,KY-05,939,4353,5373,1006,3628,1175,4301,13726,10893,9801,475,376,17,15,4
KY,21177,KY-02,3048,10491,13692,3272,9393,3545,10497,30928,24260,22212,1062,377,46,50,2
KY,21179,KY-02,3028,6738,9891,3136,5781,3440,6634,21734,16727,15024,856,311,68,29,1
KY,21179,KY-04,3487,9314,12961,3298,7650,3748,9069,25004,19022,17062,835,383,119,26,5
KY,21181,KY-06,824,2451,3319,787,1957,955,2408,7537,5686,5437,36,62,5,5,2
KY,21183,KY-02,2094,8679,10937,2080,7942,2404,8582,23772,17951,16766,124,547,36,23,2
KY,21185,KY-04,14402,23025,38210,10268,20469,14505,22654,67607,49530,43133,1842,1906,812,90,14
KY,21187,KY-04,988,4434,5500,1062,3745,1098,4292,11278,8533,7982,73,152,11,21,0
KY,21189,KY-05,203,1625,1839,256,1474,216,1671,4051,3186,3091,6,28,1,0,5
KY,21191,KY-04,1210,5593,6900,1164,4604,1322,5515,14644,11194,10677,34,134,26,16,0
KY,21193,KY-05,1966,7913,9992,2136,8158,2356,8129,28473,22252,21048,288,140,199,38,1
KY,21195,KY-05,4025,19684,23950,4277,19741,4866,20284,58669,46593,44466,393,435,288,55,4
KY,21197,KY-06,1174,4092,5360,1272,3513,1367,4041,13129,10047,9629,57,123,28,17,0
KY,21199,KY-05,5352,26054,31739,4208,22902,5666,25442,65034,50635,46941,555,1156,305,148,10
KY,21201,KY-04,215,915,1144,222,759,253,884,2193,1727,1660,5,11,7,3,0
KY,21203,KY-05,986,6635,7724,915,5609,1134,6577,16037,12552,12072,27,97,27,33,0
KY,21205,KY-05,3484,6224,9873,3295,5174,3880,5994,24662,19815,18379,326,372,127,32,5
KY,21207,KY-01,1200,7622,8893,1093,6863,1331,7519,17991,13877,12998,82,406,63,43,3
KY,21209,KY-06,10501,18747,29769,7714,15052,10567,17767,57155,42616,36565,2154,1845,432,48,9
KY,21211,KY-04,7822,16356,24620,6276,13196,8077,15055,48065,36361,29474,2141,3116,259,59,22
KY,21213,KY-01,2403,6253,8776,2144,5077,2681,5888,19594,15010,12667,1281,387,79,42,5
KY,21215,KY-04,2415,8927,11480,1921,7196,2530,8737,19490,14798,13705,221,239,58,28,12
KY,21217,KY-01,2576,9523,12261,2553,8320,2963,9376,26023,20215,17923,1056,429,204,24,7
KY,21219,KY-01,1051,4009,5112,1042,3612,1205,4062,12243,8911,7584,671,361,12,9,0
KY,21221,KY-01,1667,5436,7196,1587,4928,1791,5487,14061,10975,9674,732,222,27,30,0
KY,21223,KY-04,923,3283,4249,879,2771,1012,3227,8474,6631,6247,22,113,20,21,4
KY,21225,KY-01,1225,4758,6058,1331,4701,1529,4965,13668,10461,9096,860,139,30,17,1
KY,21227,KY-02,21065,34862,56891,16966,28673,22479,31791,134554,102897,78524,9383,5993,4665,174,410
KY,21229,KY-01,1533,4720,6341,1420,4013,1644,4482,12027,9264,8170,533,272,29,21,5
KY,21231,KY-05,1443,7200,8729,1431,6370,1700,7430,19555,15116,14034,186,524,49,24,1
KY,21233,KY-01,1153,4339,5556,1240,4397,1412,4506,13017,9956,8739,410,445,18,15,0
KY,21235,KY-05,2237,12687,15075,2067,11312,2552,12567,36712,27787,25867,453,452,180,69,10
KY,21237,KY-05,689,2163,2915,753,1804,839,2097,6562,5026,4883,15,43,5,5,0
KY,21239,KY-06,6282,8419,14993,4958,7697,6530,8362,26871,20897,17911,1007,1201,120,28,10
LA,22001,LA-03,4695,21783,26720,5639,21164,5443,22596,57576,42943,33847,7012,1026,131,103,2
LA,22003,LA-04,1661,7003,8751,2106,6867,2108,7574,22750,17510,11626,3074,1755,143,381,7
LA,22005,LA-02,3404,1358,4855,3136,1041,4148,1263,9737,7283,2082,4765,286,16,1,0
LA,22005,LA-06,16709,39961,57618,13340,35102,16251,39424,116763,84674,58139,16457,6375,1222,187,23
LA,22007,LA-06,3273,6963,10367,3931,6714,3833,7271,21039,16616,11038,4586,631,44,75,0
LA,22009,LA-05,4460,11379,16037,5035,11165,4979,12028,39693,30578,19967,7768,1257,321,248,1
LA,22011,LA-04,2192,13504,15874,2395,12250,2542,13575,36549,27489,21983,3263,828,170,217,19
LA,22013,LA-04,2531,3660,6256,3131,3760,3067,3891,12981,10073,5459,4082,141,11,46,0
LA,22015,LA-04,14467,37105,52232,12647,35482,15662,38074,128746,95876,61602,21217,6619,1846,456,84
LA,22017,LA-04,48864,44471,94699,53477,48999,55110,48021,237848,182407,83857,83807,5618,2504,744,92
LA,22019,LA-03,18913,25433,45116,21111,25797,19045,20617,126765,96181,51236,34188,4708,2282,360,80
LA,22019,LA-04,5005,30631,36085,5185,28392,6937,34449,90020,66985,55841,5282,2862,626,300,23
LA,22021,LA-05,580,3724,4334,788,3822,745,3976,9645,7478,5906,1189,163,42,10,3
LA,22023,LA-03,219,3120,3362,323,3259,324,3671,5617,4358,4063,51,130,13,16,1
LA,22025,LA-05,1060,3258,4348,1322,3479,1269,3541,8906,6951,4531,1666,558,22,18,5
LA,22027,LA-04,2239,3522,5816,2715,3581,2731,3770,14170,11507,6074,4706,403,33,33,0
LA,22029,LA-05,2698,4974,7755,3272,5477,3177,5550,18687,14217,8013,5493,310,97,34,0
LA,22031,LA-04,4426,9359,13913,5165,8068,5457,9112,26812,20440,11802,7261,495,73,184,0
LA,22033,LA-02,37990,4152,42914,44196,2693,48129,3524,106540,80566,7098,69168,2170,417,116,22
LA,22033,LA-06,65830,78568,147729,58632,81967,67448,84896,350241,275046,153330,82748,19369,10968,502,73
LA,22035,LA-05,1338,931,2306,1838,1059,1900,1080,7459,5901,1753,3967,80,17,2,0
LA,22037,LA-05,3809,6020,9947,4235,5569,4280,6064,19539,16183,9651,5766,317,41,47,6
LA,22039,LA-04,3526,10483,14176,4207,10358,4158,11053,32350,24408,16341,6179,1111,160,41,2
LA,22041,LA-05,2196,6524,8798,2506,6514,2658,6970,19774,15028,9854,4630,183,31,23,0
LA,22043,LA-05,996,7925,9018,1181,7408,1157,8117,22169,17527,12971,2592,1179,67,166,6
LA,22045,LA-03,9504,19511,29331,10699,20905,11027,21251,69929,52791,30879,16367,2657,1467,169,3
LA,22047,LA-02,5697,3457,9322,6213,3268,6312,3448,20330,16036,6655,7995,942,91,17,8
LA,22047,LA-06,1806,4159,6032,2111,4052,2202,4445,9911,8050,5645,1982,245,7,32,2
LA,22049,LA-05,1852,5291,7226,2139,5169,2143,5394,15031,11783,7922,3014,372,127,30,5
LA,22051,LA-01,33935,69941,106273,28452,70967,34762,74484,235272,188258,122255,19920,31970,7494,463,33
LA,22051,LA-02,41796,28869,71932,45218,29431,49715,31465,205509,156396,53057,66402,23514,8078,579,44
LA,22053,LA-03,2699,11478,14358,3080,10775,3208,11423,32250,24039,18999,3732,489,78,106,3
LA,22055,LA-03,37170,72007,111086,32725,68193,39685,72519,241753,183875,119670,43594,10829,4024,542,61
LA,22057,LA-01,2593,14819,17628,3267,15051,2852,15408,43934,33626,26646,2598,2018,310,1153,5
LA,22057,LA-06,5270,19634,25208,5155,16902,5819,20606,53623,40993,29565,7979,1725,275,550,17
LA,22059,LA-05,546,6023,6620,605,5836,638,6378,14791,11563,8587,1017,1325,244,94,10
LA,22061,LA-05,6627,11248,18157,7107,10761,7559,11311,48396,38655,21038,14653,1187,591,125,5
LA,22063,LA-06,9965,55101,65906,6950,48824,9249,54877,142282,105141,87285,7604,5390,819,292,34
LA,22065,LA-05,2094,1846,3992,2744,1927,2654,1930,10017,7435,2858,4294,149,4,24,1
LA,22067,LA-05,4008,5961,10097,5155,6502,4946,6510,25629,20062,10049,8963,292,74,57,3
LA,22069,LA-04,5740,9100,15040,7144,8968,6896,9358,37515,29349,15615,10888,1140,148,234,19
LA,22071,LA-01,16698,8212,25812,15820,9971,17175,10629,57338,47778,35350,3431,5811,1402,108,40
LA,22071,LA-02,114051,15907,133318,118176,14321,130679,16035,326659,258418,70783,153315,17345,7588,530,75
LA,22073,LA-05,22845,40808,64436,24428,41734,25913,42255,160368,120200,69266,41034,3946,1833,326,26
LA,22075,LA-01,3023,6803,9945,3347,6900,3414,7412,23515,17334,10556,3609,1377,781,214,30
LA,22077,LA-06,4132,7319,11570,4764,6789,4683,7503,20758,16250,9994,5351,429,52,31,2
LA,22079,LA-05,16537,36171,53395,18322,36817,19475,38347,130023,98792,60593,29008,3442,1438,675,22
LA,22081,LA-04,1321,2337,3725,1938,2391,1644,2413,7620,5714,3311,2099,113,0,38,0
LA,22083,LA-05,2732,6354,9193,3157,6287,3225,6607,20043,15383,9250,5362,293,46,43,0
LA,22085,LA-04,1488,8613,10170,1703,7879,1731,8776,22155,17064,11925,2538,502,48,1303,5
LA,22087,LA-01,2809,5878,8805,2718,5184,3144,5996,18703,13641,7866,3465,1561,208,84,4
LA,22087,LA-02,3158,5155,8487,2242,5053,3007,5183,25061,18134,10225,4060,2467,527,81,2
LA,22089,LA-02,5014,10237,15473,4736,9085,5770,10889,27393,20459,13439,5085,1117,163,113,6
LA,22089,LA-06,3798,7206,11212,3823,7536,4030,7344,25156,19082,12167,4397,1620,241,41,9
LA,22091,LA-05,2848,2804,5745,3353,2497,3346,2714,10920,8463,3789,4285,149,17,27,2
LA,22093,LA-02,5792,5902,11789,6418,5456,6510,5954,20192,15505,7837,7162,237,18,21,0
LA,22095,LA-02,8099,2230,10448,8452,2315,8919,2200,23511,17730,3797,12300,1015,115,22,2
LA,22095,LA-06,3944,4327,8379,4209,5254,4663,5338,18966,14773,7491,5484,1195,163,58,5
LA,22097,LA-03,11289,17329,28910,13328,17677,13142,18297,67174,50056,28004,19349,1194,248,99,7
LA,22097,LA-05,3544,4483,8133,3881,4294,4230,4874,15366,11755,5962,5264,180,32,18,3
LA,22099,LA-03,7237,16927,24420,8213,16260,8399,17536,50399,38250,24977,10863,1113,325,114,3
LA,22099,LA-06,47,539,586,53,613,40,667,1368,1154,1076,5,31,2,15,0
LA,22101,LA-03,7011,13671,20897,8050,14359,8055,14811,49406,37521,21215,11052,2954,513,652,11
LA,22103,LA-01,37777,98377,138384,27717,90915,37746,99666,264570,202228,151674,24484,14310,2990,680,76
LA,22105,LA-01,3998,16535,20752,3004,14166,3816,16384,41753,31734,24744,3972,1503,202,97,6
LA,22105,LA-05,12888,20965,34352,13874,19793,15071,21422,91404,69757,39454,24193,3337,575,226,17
LA,22107,LA-05,1002,1093,2128,1332,1182,1329,1197,4147,3235,1434,1692,46,6,0,0
LA,22109,LA-01,7273,25635,33337,8137,27093,8493,28929,91486,68892,46622,11129,4141,942,3724,25
LA,22109,LA-03,2430,5488,7999,2530,4815,2707,5420,18094,13613,8331,3835,560,65,385,1
LA,22111,LA-04,2206,8176,10475,2691,7972,2654,8407,21107,16632,11699,3743,709,31,48,3
LA,22113,LA-03,4637,21510,26429,4857,20062,5009,21930,57359,43012,34080,5446,1496,945,145,3
LA,22115,LA-04,2513,13474,16149,2663,13458,2898,14107,48750,36261,25822,4621,2740,730,377,198
LA,22117,LA-05,5411,12846,18455,5692,12556,5970,13307,45463,34951,23518,9426,901,122,113,0
LA,22119,LA-04,5053,10965,16205,6260,11541,6172,11830,36967,28753,18023,9183,434,110,124,8
LA,22121,LA-02,3038,1578,4692,2760,1538,3190,1669,9973,7245,2506,4194,274,66,16,2
LA,22121,LA-06,2970,6049,9144,2623,5389,3010,6015,17226,13281,8515,3705,597,111,27,6
LA,22123,LA-05,578,3986,4603,715,3970,710,4317,9751,7532,6165,985,192,11,31,0
LA,22125,LA-05,2004,3923,6008,2248,3390,2298,3863,15310,12783,9001,2876,572,26,91,5
LA,22127,LA-05,1292,4437,5781,1644,4608,1543,4619,13755,10906,6860,2590,941,163,57,16
MA,25001,MA-09,88129,57451,150241,72430,54099,91994,55311,228996,196284,171253,4838,5460,2551,833,55
MA,25003,MA-01,47094,19805,69369,43714,16839,51705,18064,129026,106768,93010,3060,4751,1677,152,15
MA,25005,MA-04,88789,88013,182707,81208,70671,98755,79449,370400,294638,243336,11101,17040,7958,412,48
MA,25005,MA-08,8001,5781,14344,6559,5234,8720,5471,25072,20220,17118,965,672,655,29,3
MA,25005,MA-09,40996,40402,83711,41773,29538,45902,34952,183728,147018,109888,4846,17675,1941,305,38
MA,25007,MA-09,9137,2745,12337,8400,2477,9914,2631,20600,17281,13934,702,385,152,151,9
MA,25009,MA-03,41258,33953,77533,46916,25838,50377,29516,209960,161156,73977,5057,73941,4052,186,21
MA,25009,MA-06,195366,121383,328770,175394,110478,216821,115321,599869,479686,374578,15233,53072,18737,385,83
MA,25011,MA-01,759,437,1271,659,420,827,449,2080,1739,1575,8,41,15,5,0
MA,25011,MA-02,27546,11991,41347,23819,9944,29203,10752,68949,57060,50453,737,2285,993,103,10
MA,25013,MA-01,110937,92474,210526,112590,78685,125948,87318,465825,367439,236006,27586,82305,9344,565,144
MA,25015,MA-01,27352,17456,46549,22719,15804,29002,16572,77245,63657,55609,910,2894,1801,78,18
MA,25015,MA-02,31265,5800,39000,32648,5986,34360,5709,85063,74757,54911,2862,5570,8057,108,29
MA,25017,MA-02,19776,8732,29740,16321,8237,21110,8490,52551,39548,30714,657,1560,4534,24,5
MA,25017,MA-03,130163,77636,216225,116519,71195,143099,74644,432307,340482,235301,13432,30949,41134,281,91
MA,25017,MA-04,38459,9255,50060,38149,8373,43085,8927,93121,73212,53631,2121,3207,11410,41,26
MA,25017,MA-05,241206,82411,338624,229403,79459,268727,80734,676103,547913,372083,28045,39693,75215,459,138
MA,25017,MA-06,60463,45346,109990,52308,42547,66473,43681,181466,144563,122184,2938,4335,10813,113,21
MA,25017,MA-07,64404,11739,80494,67660,9982,74703,10479,196454,168019,92587,15497,22679,23496,174,40
MA,25019,MA-09,4784,2171,7174,4146,1892,5241,1914,14255,11552,8293,800,1677,213,16,0
MA,25021,MA-02,5042,3206,8562,4021,2960,5171,3016,13180,10138,9135,125,245,290,16,2
MA,25021,MA-04,92087,43369,141731,82250,38556,101471,40668,249586,194296,155588,4947,7804,19353,139,38
MA,25021,MA-05,8785,2711,12092,8343,2557,9909,2620,22201,16625,12645,321,698,2440,5,6
MA,25021,MA-07,17390,4983,23179,17096,4269,20129,4789,48686,39133,14852,13986,3368,4392,86,9
MA,25021,MA-08,115964,76521,200392,107081,69624,132640,72460,383989,311021,221500,19083,14392,42413,300,65
MA,25021,MA-09,3444,1708,5409,2883,1622,3833,1658,8339,6123,5770,17,111,76,11,0
MA,25023,MA-04,3260,4310,7835,2460,3366,3327,3769,11492,9098,8454,56,140,122,5,2
MA,25023,MA-08,53440,33179,89717,50102,30030,60957,30873,194343,150085,88249,27594,10387,3007,247,36
MA,25023,MA-09,103262,96055,206230,82951,81973,109346,86585,324984,260341,234975,4600,5599,3126,366,39
MA,25025,MA-04,266,33,314,270,31,336,32,1136,1108,538,68,89,363,0,3
MA,25025,MA-05,14858,12069,28028,17156,10736,19643,10965,81497,65419,36758,2599,18842,3092,64,18
MA,25025,MA-07,141718,30467,180544,163081,20381,174813,25998,534438,444802,167114,95839,100388,54065,701,196
