code,geoid,state,chamber,district,name,pres16_total,pres16_dem,pres16_rep,pres20_total,pres20_dem,pres20_rep,pres24_total,pres24_dem,pres24_rep,margin_2016,margin_2020,margin_2024
FL-H-66,12066,FL,lower,66,State House District 66,91599.0,39820.0,47417.0,104676.0,49007.0,54311.0,98900.0,42457.0,54955.0,-8.708460859497691,-5.133664995450938,-12.830041473329775
FL-H-22,12022,FL,lower,22,State House District 22,89069.0,40437.0,44110.0,99811.0,48460.0,49915.0,102135.0,46797.0,53674.0,-4.3443291896814795,-1.4790343074968233,-6.844761174866379
FL-H-100,12100,FL,lower,100,State House District 100,90290.0,43515.0,44051.0,103405.0,51548.0,51085.0,96403.0,43928.0,51430.0,-0.6121097229518306,0.4511219588241599,-7.867195201241636
FL-H-59,12059,FL,lower,59,State House District 59,86568.0,36329.0,45963.0,96010.0,42254.0,52515.0,88536.0,36524.0,50832.0,-11.707091819374908,-10.82738026147791,-16.37895508036082
FL-H-15,12015,FL,lower,15,State House District 15,84599.0,26148.0,55346.0,106312.0,37666.0,67181.0,118347.0,41933.0,74889.0,-35.82840454511989,-28.15054317243221,-28.21043981441852
FL-H-69,12069,FL,lower,69,State House District 69,76877.0,33961.0,39039.0,94182.0,45288.0,47530.0,94411.0,42600.0,50385.0,-6.956164383561644,-2.4154797560817944,-8.372318115825134
FL-H-28,12028,FL,lower,28,State House District 28,85191.0,38299.0,43380.0,98119.0,44662.0,52255.0,97927.0,40403.0,56342.0,-6.2206932014348855,-7.834538832196622,-16.47527003979534
FL-H-2,12002,FL,lower,2,State House District 2,89623.0,33993.0,50466.0,100151.0,42414.0,55673.0,93729.0,37504.0,54721.0,-19.504138102511277,-13.517591525890282,-18.668473841149364
FL-H-33,12033,FL,lower,33,State House District 33,84227.0,36413.0,43374.0,99558.0,46121.0,51916.0,102341.0,44495.0,56325.0,-8.72447892513818,-5.9110335893591195,-11.733782979567547
FL-H-63,12063,FL,lower,63,State House District 63,62604.0,47787.0,12142.0,69156.0,52321.0,15753.0,57473.0,39677.0,16498.0,59.47871648116938,53.71801275082998,41.26212728081887
FL-H-98,12098,FL,lower,98,State House District 98,69396.0,49656.0,18069.0,79124.0,55476.0,23014.0,72141.0,46273.0,25083.0,46.64008859357697,41.3581347942413,29.69617131005101
FL-H-86,12086,FL,lower,86,State House District 86,96575.0,35531.0,57457.0,110129.0,43063.0,66084.0,108520.0,38574.0,68671.0,-23.57938658751667,-21.09173866437007,-28.063779197165367
FL-H-96,12096,FL,lower,96,State House District 96,77141.0,50383.0,24425.0,88180.0,57402.0,30053.0,80480.0,47261.0,32102.0,34.69949737995937,31.27208278543251,19.10084044201958
FL-H-81,12081,FL,lower,81,State House District 81,97111.0,33208.0,60505.0,112381.0,41703.0,69809.0,112352.0,38113.0,72959.0,-29.128295967475164,-25.204462300021525,-31.372443099971193
FL-H-68,12068,FL,lower,68,State House District 68,74541.0,26774.0,44388.0,84902.0,32245.0,51457.0,81733.0,28668.0,51926.0,-24.751974368342655,-22.952856562567202,-28.858227659627268
FL-H-79,12079,FL,lower,79,State House District 79,82187.0,29534.0,50122.0,100424.0,36894.0,62772.0,101813.0,31710.0,69158.0,-25.846138395098926,-25.96472217205466,-37.12574850299401
FL-H-71,12071,FL,lower,71,State House District 71,79341.0,33911.0,41956.0,87638.0,39114.0,47518.0,81727.0,33605.0,47118.0,-10.604083461847708,-9.70080339828239,-16.739962588109954
FL-H-73,12073,FL,lower,73,State House District 73,103394.0,48223.0,51208.0,116167.0,57091.0,57967.0,113541.0,51739.0,60409.0,-3.002081845702045,-0.7613551426237203,-7.730855655027286
FL-H-50,12050,FL,lower,50,State House District 50,73351.0,29856.0,39952.0,83949.0,35170.0,47509.0,80495.0,31237.0,48194.0,-14.462525785010314,-14.923983115422295,-21.348088277876396
FL-H-84,12084,FL,lower,84,State House District 84,81657.0,37730.0,41357.0,94957.0,45391.0,48829.0,96441.0,42480.0,52962.0,-4.58608873771922,-3.6489068138399494,-10.982586282768594
FL-H-89,12089,FL,lower,89,State House District 89,50520.0,31449.0,17379.0,59036.0,34986.0,23473.0,54766.0,27534.0,26464.0,28.815433767510445,19.694144614174036,1.9815548724026817
FL-H-91,12091,FL,lower,91,State House District 91,89728.0,46623.0,40680.0,103468.0,53674.0,49068.0,100159.0,45203.0,53742.0,6.807326208721349,4.483074107959744,-8.63004699580575
FL-H-77,12077,FL,lower,77,State House District 77,59571.0,25273.0,32327.0,74609.0,32203.0,41725.0,80960.0,29669.0,50402.0,-12.246527777777779,-12.880099556325073,-25.89326972312073
FL-H-112,12112,FL,lower,112,State House District 112,58641.0,29460.0,27702.0,66206.0,23581.0,42269.0,60477.0,16459.0,43634.0,3.075469717644589,-28.37965072133637,-45.22157322816302
FL-H-27,12027,FL,lower,27,State House District 27,89126.0,28930.0,57029.0,104934.0,35354.0,68499.0,109764.0,34247.0,74347.0,-32.68884002838563,-31.915303361482096,-36.92653369431092
FL-H-116,12116,FL,lower,116,State House District 116,74947.0,37748.0,34609.0,85959.0,34081.0,51268.0,80438.0,25991.0,53712.0,4.338211921445057,-20.137318539174448,-34.780372131538336
FL-H-9,12009,FL,lower,9,State House District 9,107241.0,54955.0,47055.0,114950.0,62415.0,50976.0,114229.0,59029.0,53274.0,7.744338790314675,10.08810223033574,5.124529175534046
FL-H-4,12004,FL,lower,4,State House District 4,89767.0,21999.0,61811.0,102029.0,31597.0,67990.0,97676.0,29152.0,66870.0,-47.50268464383725,-36.543926416098486,-39.280581533398596
FL-H-83,12083,FL,lower,83,State House District 83,71799.0,22316.0,47159.0,81932.0,25011.0,56247.0,81588.0,21871.0,59068.0,-35.758186397984886,-38.44052277929558,-45.95683168806138
FL-H-76,12076,FL,lower,76,State House District 76,84143.0,27787.0,53630.0,100212.0,34505.0,64947.0,105749.0,32842.0,71923.0,-31.741528182074997,-30.60974138277762,-37.30348876055935
FL-H-55,12055,FL,lower,55,State House District 55,82211.0,29021.0,49645.0,106295.0,40596.0,64296.0,115348.0,41353.0,72454.0,-26.217171331960444,-22.594668802196548,-27.327844508685757
FL-H-111,12111,FL,lower,111,State House District 111,56010.0,32719.0,21569.0,72492.0,30521.0,41528.0,72435.0,23089.0,48713.0,20.538608900677865,-15.277103082624324,-35.687028216484215
FL-H-37,12037,FL,lower,37,State House District 37,72657.0,37689.0,30344.0,79397.0,43557.0,34481.0,75825.0,38162.0,36246.0,10.796231240721415,11.630231425715678,2.57499193635093
FL-H-90,12090,FL,lower,90,State House District 90,81832.0,48975.0,30414.0,95270.0,57528.0,36893.0,88656.0,48377.0,39157.0,23.379813324264067,21.854248525222143,10.533050014851373
FL-H-60,12060,FL,lower,60,State House District 60,81382.0,41622.0,34843.0,94256.0,51336.0,41431.0,86550.0,45030.0,40070.0,8.865494016870464,10.677288259833777,5.828437132784959
FL-H-119,12119,FL,lower,119,State House District 119,73948.0,42832.0,28629.0,89945.0,40790.0,48571.0,88268.0,31109.0,56300.0,19.875176669791912,-8.707377938921901,-28.81968675994463
FL-H-51,12051,FL,lower,51,State House District 51,65055.0,28275.0,34119.0,86971.0,39782.0,46185.0,96038.0,40700.0,54208.0,-9.366285219732665,-7.448206870078053,-14.232730644413538
FL-H-107,12107,FL,lower,107,State House District 107,69927.0,58428.0,10004.0,78701.0,60405.0,17739.0,70093.0,46840.0,22490.0,70.76221650689736,54.59920147420148,35.12188085965671
FL-H-93,12093,FL,lower,93,State House District 93,83441.0,45090.0,35995.0,97651.0,53453.0,43396.0,94790.0,47229.0,46418.0,11.216624529814393,10.384206341831097,0.8660181319209372
FL-H-17,12017,FL,lower,17,State House District 17,77200.0,31009.0,42236.0,93501.0,42771.0,49145.0,93596.0,40170.0,51701.0,-15.328008737797802,-6.934592453979721,-12.55129475024763
FL-H-74,12074,FL,lower,74,State House District 74,91639.0,36130.0,51696.0,109712.0,45117.0,63427.0,117576.0,43411.0,72830.0,-17.72368091453556,-16.86873525943396,-25.30862604416686
FL-H-115,12115,FL,lower,115,State House District 115,86398.0,46685.0,36602.0,100949.0,49206.0,50973.0,97115.0,40511.0,55551.0,12.106331120102777,-1.763842721528464,-15.656555141471134
FL-H-36,12036,FL,lower,36,State House District 36,82080.0,39604.0,38394.0,95709.0,49232.0,45162.0,94645.0,45176.0,47800.0,1.55132182876484,4.311714727630993,-2.822233694716916
FL-H-54,12054,FL,lower,54,State House District 54,70959.0,28354.0,39296.0,91576.0,39310.0,51128.0,104182.0,41961.0,60544.0,-16.174427198817444,-13.067515867223955,-18.128871762353054
FL-H-88,12088,FL,lower,88,State House District 88,58689.0,45270.0,11830.0,67222.0,50511.0,16046.0,60780.0,40758.0,19168.0,58.56392294220666,51.782682512733444,36.02776758001535
FL-H-108,12108,FL,lower,108,State House District 108,67631.0,57829.0,8217.0,74437.0,60251.0,13575.0,65292.0,47524.0,16922.0,75.11734245828666,63.22433830899683,47.48471588616827
FL-H-43,12043,FL,lower,43,State House District 43,64252.0,42144.0,19029.0,71341.0,43949.0,26377.0,64247.0,35079.0,28036.0,37.78627826001667,24.986491482524244,11.158995484433177
FL-H-58,12058,FL,lower,58,State House District 58,84999.0,37389.0,43526.0,95986.0,44473.0,50235.0,89361.0,38312.0,49792.0,-7.584502255453253,-6.083963339950162,-13.030055389085627
FL-H-41,12041,FL,lower,41,State House District 41,50427.0,39964.0,8710.0,55088.0,42732.0,11682.0,45038.0,31799.0,12530.0,64.21087233430579,57.06252067482633,43.46815854181236
FL-H-42,12042,FL,lower,42,State House District 42,96134.0,51109.0,39448.0,109237.0,63700.0,43869.0,103204.0,58302.0,43107.0,12.876972514548848,18.43560877204399,14.983877170665325
FL-H-62,12062,FL,lower,62,State House District 62,69266.0,48925.0,17441.0,84801.0,59857.0,23685.0,78395.0,51166.0,25954.0,47.439954193412284,43.29798185343899,32.691908713692946
FL-H-56,12056,FL,lower,56,State House District 56,74354.0,28052.0,42694.0,86022.0,33517.0,51290.0,81833.0,29083.0,51707.0,-20.696576484889604,-20.956996474347637,-28.003465775467262
FL-H-20,12020,FL,lower,20,State House District 20,87085.0,23775.0,60230.0,102054.0,28851.0,72034.0,106166.0,27510.0,77584.0,-43.39622641509434,-42.804182980621505,-47.64686851770796
FL-H-7,12007,FL,lower,7,State House District 7,81814.0,20214.0,59031.0,91878.0,22995.0,68050.0,94422.0,21454.0,72089.0,-48.983532084043155,-49.48651765610413,-54.13018611761436
FL-H-1,12001,FL,lower,1,State House District 1,82848.0,28067.0,51047.0,92082.0,35106.0,55411.0,91000.0,33148.0,56551.0,-29.04669211517557,-22.432250295524597,-26.090591868359738
FL-H-34,12034,FL,lower,34,State House District 34,91493.0,32822.0,55883.0,110831.0,42466.0,67229.0,114174.0,40583.0,72344.0,-25.997407136012622,-22.57441086649346,-28.125249054699054
FL-H-6,12006,FL,lower,6,State House District 6,88222.0,21797.0,62194.0,93213.0,25614.0,66097.0,98157.0,25201.0,71497.0,-48.096819897369954,-44.141924087623075,-47.876895075389356
FL-H-18,12018,FL,lower,18,State House District 18,85624.0,24202.0,57629.0,114883.0,39236.0,74181.0,133122.0,43110.0,88053.0,-40.84882257335239,-30.811077704400574,-34.26499851330024
FL-H-21,12021,FL,lower,21,State House District 21,70660.0,43752.0,23424.0,77474.0,49978.0,26294.0,71343.0,42011.0,27978.0,30.26080743122544,31.052024333962656,20.050293617568475
FL-H-10,12010,FL,lower,10,State House District 10,81176.0,22784.0,55687.0,92015.0,26553.0,64401.0,93669.0,25171.0,67559.0,-41.930139796867635,-41.61224355168547,-45.71120457241454
FL-H-39,12039,FL,lower,39,State House District 39,82186.0,37636.0,40900.0,95331.0,47584.0,46550.0,93976.0,44945.0,47605.0,-4.156055821534074,1.0984341470669472,-2.8741220961642355
FL-H-14,12014,FL,lower,14,State House District 14,71503.0,45030.0,23927.0,77536.0,50325.0,25998.0,68518.0,42257.0,25145.0,30.603129486491582,31.87374710113596,25.38797068336251
FL-H-24,12024,FL,lower,24,State House District 24,79936.0,28707.0,48305.0,93624.0,35448.0,57220.0,100184.0,35531.0,63597.0,-25.44798213265465,-23.494625976604652,-28.312888386732304
FL-H-5,12005,FL,lower,5,State House District 5,80952.0,17631.0,60788.0,94201.0,21584.0,71665.0,100155.0,20222.0,78974.0,-55.03385659087721,-53.706742163454834,-59.228194685269564
FL-H-49,12049,FL,lower,49,State House District 49,71359.0,25440.0,42811.0,81711.0,29319.0,51217.0,82253.0,27069.0,54206.0,-25.451641734187046,-27.190324823681333,-33.38911104275608
FL-H-40,12040,FL,lower,40,State House District 40,64721.0,44838.0,17410.0,73614.0,52264.0,20514.0,65387.0,43967.0,20514.0,44.062459838067085,43.62582098985957,36.37195452924117
FL-H-31,12031,FL,lower,31,State House District 31,97594.0,34638.0,57820.0,107542.0,41422.0,64543.0,104173.0,37969.0,64701.0,-25.073006121698498,-21.819468692492805,-26.03681698646148
FL-H-3,12003,FL,lower,3,State House District 3,82714.0,15647.0,62715.0,100535.0,23673.0,74782.0,108233.0,23905.0,82888.0,-60.064827339782035,-51.91102534152658,-55.23114810895845
FL-H-8,12008,FL,lower,8,State House District 8,79597.0,57257.0,19045.0,84182.0,62677.0,20318.0,77306.0,54306.0,21768.0,50.07994547980393,51.038014338213145,42.77151194889186
FL-H-11,12011,FL,lower,11,State House District 11,85966.0,23216.0,59034.0,99185.0,32226.0,65411.0,101002.0,32199.0,67419.0,-43.54772036474164,-33.988139742105965,-35.355056315123775
FL-H-13,12013,FL,lower,13,State House District 13,74537.0,45686.0,26329.0,81012.0,51474.0,28362.0,73360.0,44568.0,27640.0,26.879122405054503,28.949346159627236,23.443385774429427
FL-H-16,12016,FL,lower,16,State House District 16,89104.0,32779.0,51613.0,100095.0,41681.0,56840.0,97336.0,37886.0,57881.0,-22.317281258887096,-15.38656733082287,-20.878799586496392
FL-H-19,12019,FL,lower,19,State House District 19,91365.0,35300.0,52412.0,109471.0,44600.0,63749.0,117623.0,43552.0,72728.0,-19.50930317402408,-17.673444148077046,-25.091159270725832
FL-H-23,12023,FL,lower,23,State House District 23,94874.0,27219.0,64019.0,110641.0,32661.0,76874.0,118224.0,32128.0,85017.0,-40.334071329928314,-40.3642671292281,-45.14832045755261
FL-H-26,12026,FL,lower,26,State House District 26,79347.0,27937.0,48933.0,94057.0,35201.0,58033.0,96522.0,33930.0,61548.0,-27.31364641602706,-24.488920350944934,-28.926035317036387
FL-H-29,12029,FL,lower,29,State House District 29,75461.0,33930.0,38195.0,89066.0,41186.0,46749.0,89597.0,37417.0,51034.0,-5.913344887348353,-6.326263717518622,-15.394964443590236
FL-S-29,12029,FL,upper,29,State Senate District 29,242173.0,94898.0,139610.0,285186.0,115406.0,167231.0,287550.0,106395.0,178241.0,-19.066300510003924,-18.336240478069044,-25.241360896021586
FL-S-14,12014,FL,upper,14,State Senate District 14,248129.0,124833.0,110728.0,283150.0,145170.0,133989.0,260166.0,118520.0,137507.0,5.987833300079385,4.0052443231276795,-7.416014717197796
FL-S-33,12033,FL,upper,33,State Senate District 33,245506.0,93181.0,144723.0,289521.0,115588.0,171774.0,279231.0,98638.0,177528.0,-21.66504136122133,-19.55234164572908,-28.566152241767632
FL-S-3,12003,FL,upper,3,State Senate District 3,268652.0,132426.0,125130.0,291010.0,148086.0,139344.0,285957.0,134789.0,147131.0,2.8327819969249406,3.041436175764534,-4.3778376844494895
FL-S-36,12036,FL,upper,36,State Senate District 36,180961.0,107235.0,68108.0,213782.0,106048.0,106090.0,198572.0,82665.0,113539.0,22.314549197857914,-0.019798433095437877,-15.735662881490695
FL-S-24,12024,FL,upper,24,State Senate District 24,194726.0,122455.0,66154.0,225375.0,138748.0,84463.0,210115.0,114107.0,93144.0,29.850643394535787,24.320037990959225,10.114788348427751
FL-S-12,12012,FL,upper,12,State Senate District 12,204317.0,88937.0,106836.0,248824.0,111613.0,134140.0,253602.0,105580.0,144966.0,-9.142731633064825,-9.166520856306942,-15.72006737285768
FL-S-17,12017,FL,upper,17,State Senate District 17,219496.0,127608.0,79440.0,250187.0,148158.0,98199.0,234791.0,128014.0,102488.0,23.26417062710096,20.279107149380778,11.07409046342331
FL-S-15,12015,FL,upper,15,State Senate District 15,190219.0,123390.0,59230.0,216462.0,142530.0,71308.0,196027.0,119563.0,73575.0,35.13306319132625,33.30652175946277,23.810953825761892
FL-S-5,12005,FL,upper,5,State Senate District 5,219599.0,125540.0,85256.0,240925.0,145308.0,91685.0,217822.0,125272.0,88940.0,19.11041955255318,22.62640668711734,16.960767837469422
FL-S-25,12025,FL,upper,25,State Senate District 25,190066.0,118997.0,63301.0,232155.0,135927.0,93506.0,226916.0,114869.0,108761.0,30.55217281593874,18.489493664817182,2.731297232035058
FL-S-22,12022,FL,upper,22,State Senate District 22,279022.0,117461.0,150574.0,328582.0,145071.0,180256.0,336135.0,135751.0,196513.0,-12.353983621541962,-10.815272018615117,-18.287265547877592
FL-S-31,12031,FL,upper,31,State Senate District 31,270692.0,115212.0,146127.0,322112.0,142343.0,177045.0,337399.0,136253.0,197343.0,-11.829462881544659,-10.86515460818816,-18.312569695080278
FL-S-16,12016,FL,upper,16,State Senate District 16,200550.0,134835.0,56403.0,240417.0,162334.0,74345.0,221710.0,136527.0,81139.0,41.01276942867003,37.176513336628936,25.446326022438047
FL-S-32,12032,FL,upper,32,State Senate District 32,229767.0,174336.0,49867.0,258632.0,193794.0,62844.0,234405.0,161569.0,70053.0,55.51620629518784,51.025179435625276,39.51092728669988
FL-S-30,12030,FL,upper,30,State Senate District 30,228589.0,138337.0,83971.0,264265.0,159407.0,102804.0,245461.0,131632.0,110665.0,24.45526026953596,21.586813672958037,8.653429468792433
FL-S-2,12002,FL,upper,2,State Senate District 2,258607.0,60841.0,185128.0,289459.0,78268.0,206283.0,296583.0,74182.0,218344.0,-50.52953827514849,-44.98842035346915,-49.28177324408771
FL-S-4,12004,FL,upper,4,State Senate District 4,263971.0,91035.0,160686.0,312138.0,122807.0,184635.0,321449.0,121236.0,195293.0,-27.669920268869102,-20.110459859095375,-23.396592413333376
FL-S-7,12007,FL,upper,7,State Senate District 7,271895.0,91613.0,169249.0,334107.0,122087.0,208186.0,363206.0,122235.0,236455.0,-29.761329745229276,-26.06903985490791,-31.84365329393069
FL-S-9,12009,FL,upper,9,State Senate District 9,246422.0,97912.0,139074.0,284723.0,117734.0,163807.0,292814.0,110570.0,178824.0,-17.368958503877867,-16.364579226471456,-23.585146893162953
FL-S-11,12011,FL,upper,11,State Senate District 11,280363.0,86177.0,184165.0,328445.0,104650.0,220748.0,348368.0,103023.0,242011.0,-36.2459403274371,-35.67876876932249,-40.282406951199015
FL-S-13,12013,FL,upper,13,State Senate District 13,229519.0,90499.0,130821.0,295113.0,126783.0,165400.0,314532.0,126240.0,184073.0,-18.218868606542564,-13.21671692056006,-18.63698910454928
FL-S-18,12018,FL,upper,18,State Senate District 18,271626.0,121075.0,136594.0,305687.0,143405.0,158178.0,280074.0,124715.0,151409.0,-6.02284326015159,-4.89848565734806,-9.667395807680606
FL-S-20,12020,FL,upper,20,State Senate District 20,236540.0,94535.0,131489.0,290886.0,125920.0,161449.0,306336.0,122516.0,179988.0,-16.34959119385552,-12.363546520327523,-18.998757041229204
FL-S-23,12023,FL,upper,23,State Senate District 23,222704.0,91389.0,121059.0,274209.0,119606.0,150895.0,287396.0,115878.0,166485.0,-13.96577044735653,-11.567055204971515,-17.92267400473858
FL-S-26,12026,FL,upper,26,State Senate District 26,269462.0,156016.0,106725.0,313444.0,182005.0,129211.0,302999.0,158353.0,141177.0,18.76030006736672,16.96378078247905,5.734317096784963
FL-S-27,12027,FL,upper,27,State Senate District 27,236530.0,81901.0,145786.0,279789.0,99911.0,176947.0,291117.0,93552.0,194561.0,-28.058255412034942,-27.82509445275195,-35.05881372933536
FL-S-35,12035,FL,upper,35,State Senate District 35,241324.0,156568.0,77576.0,281398.0,172702.0,106487.0,259893.0,139845.0,116563.0,33.736504031706986,23.716908617459858,9.080059904527161
FL-S-37,12037,FL,upper,37,State Senate District 37,232312.0,136007.0,89654.0,266042.0,149667.0,114414.0,244083.0,119401.0,121908.0,20.540988473861237,13.349313278880343,-1.0389169073677318
FL-S-40,12040,FL,upper,40,State Senate District 40,213261.0,113595.0,91910.0,253053.0,112736.0,138384.0,245404.0,88229.0,154878.0,10.552054694532979,-10.21344377190188,-27.415500170706725
FL-S-38,12038,FL,upper,38,State Senate District 38,221321.0,133905.0,79841.0,263269.0,140151.0,121113.0,257228.0,113945.0,140478.0,25.293572745220967,7.286882234062098,-10.428695518879975
FL-S-1,12001,FL,upper,1,State Senate District 1,255519.0,78292.0,163894.0,292751.0,101719.0,185336.0,292367.0,94951.0,193157.0,-35.34556084992526,-29.129260943024853,-34.08652310938953
FL-S-39,12039,FL,upper,39,State Senate District 39,178737.0,98243.0,75455.0,213339.0,86479.0,125594.0,204249.0,62903.0,139775.0,13.119322041704567,-18.44412065656637,-37.92814217625988
FL-S-10,12010,FL,upper,10,State Senate District 10,262070.0,123615.0,124363.0,300888.0,154954.0,141574.0,293018.0,141595.0,146340.0,-0.30163966158288236,4.512221442831706,-1.6479413756577004
FL-S-28,12028,FL,upper,28,State Senate District 28,226461.0,83395.0,135491.0,278762.0,107009.0,169505.0,295991.0,99889.0,192874.0,-23.800517164185923,-22.601387271530555,-31.761185668954067
FL-S-34,12034,FL,upper,34,State Senate District 34,203232.0,170579.0,28286.0,223852.0,174169.0,47961.0,197550.0,135661.0,59557.0,71.55256078244034,56.81717912933868,38.98411007181715
FL-S-8,12008,FL,upper,8,State Senate District 8,255959.0,104577.0,140232.0,298421.0,125084.0,169634.0,302813.0,115946.0,183065.0,-14.56441552393907,-15.116144924979134,-22.44700027758176
FL-S-19,12019,FL,upper,19,State Senate District 19,282691.0,107797.0,160040.0,322574.0,134495.0,183392.0,323704.0,127826.0,191163.0,-19.505520148448497,-15.381880982864981,-19.855543608086798
FL-S-21,12021,FL,upper,21,State Senate District 21,270116.0,107750.0,149697.0,310275.0,130961.0,175250.0,297838.0,117028.0,176857.0,-16.2934506908218,-14.463556175317018,-20.35796314885074
FL-S-6,12006,FL,upper,6,State Senate District 6,254311.0,87980.0,155212.0,287657.0,108212.0,175327.0,290594.0,103176.0,183358.0,-27.645646238363103,-23.670465085931742,-27.983415580698974
GA-H-71,13071,GA,lower,71,State House District 71,21928.0,6459.0,14756.0,27835.0,9000.0,18413.0,30877.0,10285.0,20431.0,-39.109120905020035,-34.33772297814905,-33.03164474540956
GA-H-72,13072,GA,lower,72,State House District 72,21791.0,6319.0,14858.0,26426.0,7467.0,18610.0,29048.0,7644.0,21239.0,-40.322047504367944,-42.73114238601066,-47.069210262091886
GA-H-73,13073,GA,lower,73,State House District 73,28683.0,7719.0,19838.0,33868.0,12009.0,21296.0,36715.0,13594.0,22804.0,-43.977936640418044,-27.884701996697192,-25.30358810923677
GA-H-74,13074,GA,lower,74,State House District 74,22786.0,15942.0,6344.0,28830.0,21673.0,6871.0,30535.0,23559.0,6806.0,43.06739657183882,51.85678251121077,55.17207311048905
GA-H-75,13075,GA,lower,75,State House District 75,18123.0,15412.0,2350.0,21725.0,18601.0,2915.0,21722.0,18514.0,3072.0,73.53901587659047,72.9038854805726,71.53710738441582
GA-H-76,13076,GA,lower,76,State House District 76,18114.0,15362.0,2397.0,22757.0,19202.0,3340.0,22511.0,18778.0,3609.0,73.0052367813503,70.36642711383195,67.75807388216376
GA-H-77,13077,GA,lower,77,State House District 77,17559.0,15689.0,1603.0,20869.0,18488.0,2185.0,20251.0,17599.0,2526.0,81.45963451306962,78.86131669327142,74.89689440993789
GA-H-110,13110,GA,lower,110,State House District 110,22960.0,11169.0,11118.0,30284.0,18449.0,11441.0,33471.0,21774.0,11378.0,0.2288329519450801,23.445968551354966,31.358590733590734
GA-H-78,13078,GA,lower,78,State House District 78,23853.0,15587.0,7711.0,28684.0,20526.0,7893.0,29850.0,22265.0,7396.0,33.80547686496695,44.45265491396601,50.12980007417147
GA-H-70,13070,GA,lower,70,State House District 70,21068.0,7648.0,12654.0,27340.0,10342.0,16620.0,30115.0,11632.0,18300.0,-24.657669195153186,-23.284622802462724,-22.27716156621676
GA-H-111,13111,GA,lower,111,State House District 111,24896.0,6785.0,17286.0,32236.0,11817.0,20018.0,35569.0,14403.0,20895.0,-43.62510905238669,-25.76095492382598,-18.39197688254292
GA-H-79,13079,GA,lower,79,State House District 79,16009.0,14142.0,1622.0,18741.0,16341.0,2221.0,17657.0,15050.0,2510.0,79.42146663283431,76.06938907445318,71.4123006833713
GA-H-112,13112,GA,lower,112,State House District 112,24115.0,6474.0,17053.0,30497.0,9314.0,20854.0,34648.0,10640.0,23815.0,-44.9653589492923,-38.25245293025723,-38.238281816862575
GA-H-113,13113,GA,lower,113,State House District 113,20128.0,13347.0,6392.0,25371.0,18150.0,6997.0,27103.0,19653.0,7302.0,35.23481432696692,44.35121485664294,45.82081246521981
GA-H-114,13114,GA,lower,114,State House District 114,27106.0,7831.0,18632.0,33347.0,10341.0,22619.0,37761.0,12047.0,25513.0,-40.81547821486604,-37.251213592233015,-35.85197018104366
GA-H-115,13115,GA,lower,115,State House District 115,29011.0,22733.0,5796.0,34131.0,27826.0,6029.0,34335.0,28190.0,5926.0,59.36766097655018,64.38339979323587,65.25970219251964
GA-H-116,13116,GA,lower,116,State House District 116,25920.0,20210.0,5256.0,30293.0,24557.0,5462.0,29957.0,24521.0,5246.0,58.72143249823294,63.60971384789633,64.75291430107166
GA-H-117,13117,GA,lower,117,State House District 117,20361.0,12569.0,7245.0,27324.0,19561.0,7470.0,29389.0,21909.0,7317.0,26.86988997678409,44.730124671673266,49.928146171217406
GA-H-118,13118,GA,lower,118,State House District 118,24244.0,7823.0,15895.0,30252.0,10299.0,19655.0,33949.0,11946.0,21864.0,-34.03322371194873,-31.234559658142487,-29.334516415261756
GA-H-119,13119,GA,lower,119,State House District 119,20047.0,4514.0,14791.0,26407.0,7129.0,18838.0,30855.0,8836.0,21851.0,-53.234913234913236,-45.09184734470674,-42.41209632743507
GA-H-80,13080,GA,lower,80,State House District 80,22639.0,12103.0,9473.0,26876.0,16335.0,10167.0,26524.0,15904.0,10232.0,12.189469781238413,23.273715191306316,21.70186715641261
GA-H-81,13081,GA,lower,81,State House District 81,25910.0,6441.0,18772.0,32351.0,11255.0,20712.0,34399.0,15012.0,19179.0,-48.90730972117559,-29.58363312165671,-12.187417741510924
GA-H-82,13082,GA,lower,82,State House District 82,27658.0,9004.0,17849.0,32524.0,11953.0,20238.0,34900.0,13716.0,20978.0,-32.9385915912561,-25.737007238047905,-20.931573182682886
GA-H-83,13083,GA,lower,83,State House District 83,18370.0,10628.0,6687.0,23159.0,15026.0,7750.0,22877.0,14877.0,7724.0,22.760612185965925,31.945907973305232,31.649042077784166
GA-H-84,13084,GA,lower,84,State House District 84,26948.0,23967.0,2281.0,31506.0,28395.0,2762.0,31351.0,28171.0,2890.0,82.61962816214569,82.27043681997624,81.39145552300312
GA-H-85,13085,GA,lower,85,State House District 85,20891.0,17541.0,2612.0,25477.0,21843.0,3295.0,25735.0,21549.0,3859.0,74.07830099737012,73.78470840957912,69.62374055415617
GA-H-86,13086,GA,lower,86,State House District 86,22396.0,18042.0,3636.0,26142.0,21727.0,4149.0,25528.0,20529.0,4719.0,66.45446996955438,67.93167413819756,62.618821292775664
GA-H-120,13120,GA,lower,120,State House District 120,23070.0,9503.0,12595.0,28598.0,12648.0,15502.0,30844.0,13487.0,17091.0,-13.992216490180107,-10.13854351687389,-11.786251553404409
GA-H-87,13087,GA,lower,87,State House District 87,24020.0,18325.0,4996.0,28391.0,22318.0,5744.0,26785.0,20511.0,5976.0,57.15449594785815,59.062076829876695,54.87597689432552
