code,level,state,district,pres16_total,pres16_dem,pres16_rep,pres20_total,pres20_dem,pres20_rep,pres24_total,pres24_dem,pres24_rep,margin_2016,margin_2020,margin_2024
WI-05,district,WI,5,413939,137813,249369,465929,176027,282440,481537,183685,290063,-28.812289827522974,-23.21061275947887,-22.454553897852865
WI-06,district,WI,6,376041,143139,206859,416617,171945,237091,427835,175480,245816,-18.20581831896182,-15.926715496924476,-16.69515020318256
WI-07,district,WI,7,375094,138573,214567,423158,165853,250176,441810,167604,266844,-21.519510675652715,-20.268538972042816,-22.84277980333665
WI-08,district,WI,8,364050,140016,202394,412623,170916,234746,430454,177232,247092,-18.21734178324231,-15.734774270205246,-16.463834239873304
WV-01,district,WV,1,355774,92958,247279,392576,112947,273523,364662,98066,259831,-45.356912975367166,-41.549408751002666,-45.19875830196956
WV-02,district,WV,2,357275,95834,242092,402076,123037,271859,397728,116243,273725,-43.28107337109308,-37.68637818564888,-40.383313502646374
WY-01,district,WY,1,255849,55973,174419,276765,73491,193559,269048,69527,192633,-51.410639258307576,-44.96086875117019,-46.958346048214835
AK,state,AK,STATE,318608,116454,163387,357569,153778,189951,337780,139695,184410,-16.77130942213614,-10.523697447698623,-13.796454852594067
AL,state,AL,STATE,2123824,729607,1318629,2323282,849624,1441170,2265090,772412,1462616,-28.757525988216205,-25.82274966670945,-30.88122385938789
AR,state,AR,STATE,1130492,380445,684744,1219069,423932,760647,1199224,401144,771195,-28.56760631211926,-28.4248665559663,-31.565187202677723
AZ,state,AZ,STATE,2604657,1161167,1252401,3385294,1672143,1661686,3389319,1582860,1770242,-3.780046802078914,0.31366335825862696,-5.588317921733369
CA,state,CA,STATE,14058363,8752066,4483301,17497060,11110493,6006428,15855062,9273042,6077541,32.25271350616874,29.81882664528276,20.816805459440857
CO,state,CO,STATE,2780247,1338870,1202484,3256980,1804352,1364607,3192745,1728161,1377441,5.366666745364872,13.876638984600307,11.293140589167574
CT,state,CT,STATE,1644655,897417,673109,1823627,1080710,714608,1758771,991935,736798,14.282348716289956,20.39204196693845,14.758612232195487
DE,state,DE,STATE,441052,235154,185062,504010,296268,200603,510775,288933,214262,11.920536105241114,19.253488329968945,14.839376384900484
FL,state,FL,STATE,9497417,4504975,4617886,11090869,5297045,5668731,10935466,4683038,6110126,-1.2376709455509627,-3.3895093242831154,-13.222146907060802
GA,state,GA,STATE,4092373,1877963,2089104,4998482,2474507,2461837,5250066,2548017,2663117,-5.322345198606426,0.2566676876652032,-2.2087323027962817
HI,state,HI,STATE,428937,266891,128847,574469,366130,196864,516701,313044,193661,34.88267490107091,30.065329293029762,23.560651661223
IA,state,IA,STATE,1566031,653669,800983,1690871,759061,897672,1663506,707278,927019,-10.12709569024069,-8.366526169274108,-13.445597709596235
ID,state,ID,STATE,690424,189762,409058,867281,287021,554119,905061,274959,605250,-36.621355332153236,-31.75428585015574,-37.52415619472194
IL,state,IL,STATE,5589925,3090729,2146015,6033438,3471915,2446891,5649624,3062863,2449079,18.04010278142296,17.31808746561384,11.135530816543424
IN,state,IN,STATE,2760528,1033155,1557240,3031256,1242498,1729857,2933762,1163672,1720340,-20.231856531532834,-16.396392759276736,-19.301861434695834
KS,state,KS,STATE,1193685,427005,671018,1372303,570323,771406,1327591,544853,758802,-22.22294068521333,-14.986856511262706,-16.411473894550323
KY,state,KY,STATE,1923375,628847,1202957,2135436,772474,1326646,2074527,704043,1337491,-31.34123519765215,-26.40020580052593,-31.028040679214747
LA,state,LA,STATE,2029032,780154,1178638,2148062,856034,1255776,2006975,766870,1208505,-20.343354475615584,-18.9288809125821,-22.35702081883187
MA,state,MA,STATE,3324751,1995050,1090758,3631159,2382043,1167119,3473668,2126518,1251303,29.30486925952619,34.23129178098942,25.91063884083852
MD,state,MD,STATE,2781446,1677928,943169,3037028,1985023,976411,3038334,1902577,1035550,28.032499369538783,34.058229898083155,29.509514054361848
ME,state,ME,STATE,747935,357735,335593,819369,435070,360767,831375,435652,377977,3.1935822583250637,9.336459601652097,7.088611639948921
MI,state,MI,STATE,4790326,2268838,2279541,5538226,2804046,2649864,5663231,2736434,2816350,-0.23531460329053494,2.826999345423742,-1.4392059910848325
MN,state,MN,STATE,2944813,1367716,1322951,3277171,1717077,1484065,3253920,1656979,1519032,1.6637138672306904,7.279027297133335,4.343404352188957
MO,state,MO,STATE,2801449,1071068,1594511,3025157,1253014,1718736,2995327,1200599,1751986,-19.637121991132133,-15.671641288802892,-18.674720626163175
MS,state,MS,STATE,1209357,485131,700714,1313759,539398,756764,1228007,466667,747744,-18.17969464812012,-16.76997165477772,-23.145129614273916
MT,state,MT,STATE,494526,177709,279240,603640,244786,343602,602963,231906,352079,-22.21932863404888,-16.794360184096206,-20.578097040163705
NC,state,NC,STATE,4741564,2189316,2362631,5524804,2684292,2758775,5696382,2713609,2896941,-3.8074916074374325,-1.368401307571632,-3.2676297332703568
ND,state,ND,STATE,344360,93758,216794,362024,115042,235751,368155,112327,246505,-39.61848579303949,-34.41032175670552,-37.39298613278637
NE,state,NE,STATE,828176,284494,495961,951712,374583,556846,947159,369995,564816,-27.09534822635514,-19.568104493203453,-20.840683303897794
NH,state,NH,STATE,744296,348526,345790,803833,424937,365660,826189,418488,395523,0.3940568847614055,7.497751699032504,2.821214946726764
NJ,state,NJ,STATE,3874046,2148278,1601933,4549353,2608335,1883274,4162409,2149213,1920300,14.568380285802585,16.142567173589686,5.625071108017102
NM,state,NM,STATE,798319,385234,319667,923965,501614,401894,923396,478801,423385,9.301589868648222,11.036980303439483,6.1424140919943335
NV,state,NV,STATE,1125385,539260,512058,1405376,703486,669890,1484382,705028,750923,2.587418839970399,2.446234680087609,-3.1522352057177745
NY,state,NY,STATE,7720570,4556131,2819552,8632253,5244886,3251997,8304998,4619553,3579514,23.544653423960874,23.4543537906783,12.684845726958931
OH,state,OH,STATE,5480173,2394164,2841005,5920380,2679165,3154834,5765017,2533699,3180116,-8.53536915427181,-8.153395295405433,-11.313229427274072
OK,state,OK,STATE,1452992,420375,949136,1560699,503890,1020280,1566032,499456,1036086,-38.60947447665627,-33.88007899381303,-34.94726943320339
OR,state,OR,STATE,2000032,1001736,781636,2373040,1339890,957702,2245392,1241390,919579,12.341788477109656,16.634284938318032,14.891976701192844
PA,state,PA,STATE,6115691,2926156,2971303,6918349,3460475,3378442,7033739,3421109,3543235,-0.7655330880638593,1.1995027867716481,-1.7535894263695186
RI,state,RI,STATE,464144,252525,180543,517757,307486,199922,513354,285132,214398,16.621408185319627,21.19871976791852,14.160110503873641
SC,state,SC,STATE,2103027,855373,1155389,2513329,1091541,1385103,2548140,1028452,1483747,-14.920512721048041,-11.853217499164192,-18.123365227038143
SD,state,SD,STATE,370111,117466,227731,422609,150471,261043,426390,145799,270651,-31.942629860630305,-26.869559723362997,-29.980069636210832
TN,state,TN,STATE,2508027,870695,1522925,3052989,1143711,1852475,3063942,1056265,1966865,-27.248686090523975,-23.655540744132708,-30.121099654993333
TX,state,TX,STATE,8983408,3877865,4684856,11320419,5259281,5890570,11404528,4835134,6393403,-9.424469161146321,-5.661860414098808,-13.877756291848172
UT,state,UT,STATE,1131375,310676,515231,1487676,560282,865139,1487791,562223,883082,-24.767316416981572,-21.38715509312687,-22.200089254517213
VA,state,VA,STATE,3982752,1981473,1769443,4460524,2413568,1962430,4503288,2333778,2074097,5.652752554309401,10.309373998799817,5.8912968267022086
VT,state,VT,STATE,315067,178573,95369,367428,242820,112704,369422,235791,119395,30.37285264764074,36.59837310561313,32.77043577168019
WA,state,WA,STATE,3209214,1742718,1221747,4087631,2369612,1584651,3924243,2245849,1530923,17.573862400129535,19.851006369581388,18.92955147941152
WI,state,WI,STATE,2976150,1382536,1405284,3298041,1630866,1610184,3422918,1668229,1697626,-0.81597807605943,0.6381265330679872,-0.8733887823450505
WV,state,WV,STATE,713049,188792,489371,794652,235984,545382,762390,214309,533556,-44.32253012918723,-39.597064627844055,-42.687784560047604
WY,state,WY,STATE,255849,55973,174419,276765,73491,193559,269048,69527,192633,-51.410639258307576,-44.96086875117019,-46.958346048214835
