race_code,poll_id,pollster,end_date,n,rating,lean,dem,rep,margin,oth,oth_party,oth_name,dem2,rep2,dem_name,rep_name
ME-02,1a3cbc7a-9ae3-4bcd-a2dc-3a59cfc406c8,University of New Hampshire,2025-06-23,394,1.3,,47.0,50.0,-3.0,0.0,,,0.0,0.0,Jared Forrest Golden,Paul R. LePage
ME-02,1e9d1390-8461-48d8-a0e7-a9b01e6c8dd9,University of New Hampshire,2025-10-21,521,1.3,,44.0,49.0,-5.0,0.0,,,0.0,0.0,Jared Forrest Golden,Paul R. LePage
ME-02,15757c4d-b890-4852-b6f8-3011deda6800,Pan Atlantic SMS Group,2025-12-07,387,1.3,D,43.0,44.0,-1.0,0.0,,,0.0,0.0,Joe Baldacci,Paul R. LePage
ME-02,5689d9df-5f0f-4060-bbe2-6543a6a67a9e,University of New Hampshire,2026-02-16,520,1.3,,44.0,48.0,-4.0,0.0,,,0.0,0.0,Jordan Wood,Paul R. LePage
ME-02,5689d9df-5f0f-4060-bbe2-6543a6a67a9e,University of New Hampshire,2026-02-16,520,1.3,,46.0,47.0,-1.0,0.0,,,0.0,0.0,Matt Dunlap,Paul R. LePage
ME-02,5689d9df-5f0f-4060-bbe2-6543a6a67a9e,University of New Hampshire,2026-02-16,520,1.3,,47.0,48.0,-1.0,0.0,,,0.0,0.0,Joe Baldacci,Paul R. LePage
ME-02,e15731a0-b008-4f62-bbbb-eb3f3eb62701,Upswing Research,2026-02-27,403,1.3,D,45.0,52.0,-7.0,0.0,,,0.0,0.0,Jordan Wood,Paul R. LePage
ME-02,ac03c1df-2f0d-4fca-b638-ba251f92c128,co/efficient,2026-04-28,918,1.0,R,40.0,50.0,-10.0,0.0,,,0.0,0.0,Joe Baldacci,Paul R. LePage
ME-02,ac03c1df-2f0d-4fca-b638-ba251f92c128,co/efficient,2026-04-28,918,1.0,R,40.0,50.0,-10.0,0.0,,,0.0,0.0,Matt Dunlap,Paul R. LePage
ME-02,ac03c1df-2f0d-4fca-b638-ba251f92c128,co/efficient,2026-04-28,918,1.0,R,41.0,48.0,-7.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
ME-02,09a21c73-2dcf-4c37-8c14-fa62361b2c7e,Pan Atlantic SMS Group,2026-05-18,418,1.3,D,49.0,41.0,8.0,0.0,,,0.0,0.0,Joe Baldacci,Paul R. LePage
ME-GOV,67b56c94-89a5-47e0-ace0-551879438390,The New York Times/Siena University,2026-06-26,608,3.0,,55.4,39.6,15.8,0.0,,,0.0,0.0,Hannah Pingree,Bobby Charles
ME-GOV,ae1179f5-1fe6-4bf7-8b9c-77cc2c2407a1,Beacon Research/Shaw & Company Research,2026-06-27,1003,2.5,,53.0,42.0,11.0,0.0,,,0.0,0.0,Hannah Pingree,Bobby Charles
ME-SEN,5aee4b52-8287-4385-ae50-de34900fb9ac,Upswing Research,2025-03-25,600,1.3,D,42.0,43.0,-1.0,0.0,,,0.0,0.0,Jordan Wood,Susan M. Collins
ME-SEN,44968742-8516-466f-906e-85dfe3e195a9,Public Policy Polling,2025-09-09,642,1.8,D,44.0,35.0,9.0,0.0,,,0.0,0.0,Dan Kleban,Susan M. Collins
ME-SEN,b5100979-2740-4faa-bf28-7177a120bbce,Zenith Research,2025-10-10,501,1.3,,38.0,38.0,0.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,b5100979-2740-4faa-bf28-7177a120bbce,Zenith Research,2025-10-10,501,1.3,,42.0,37.0,5.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,07f68eff-7e26-4d5d-a77f-1194be2dbd43,Maine People's Resource Center,2025-10-29,783,1.3,,41.7,45.8,-4.1,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,07f68eff-7e26-4d5d-a77f-1194be2dbd43,Maine People's Resource Center,2025-10-29,783,1.3,,44.8,40.9,3.9,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,0c313589-1867-4fc7-a570-e124dc20fd0f,Cygnal Political,2025-11-11,600,1.4,R,49.0,41.0,8.0,0.0,,,0.0,0.0,Generic Democrat,Susan M. Collins
ME-SEN,2acdb89c-0b1e-44ea-9b77-f6bb833e2766,Pan Atlantic SMS Group,2025-12-07,820,1.3,,43.0,43.0,0.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,2acdb89c-0b1e-44ea-9b77-f6bb833e2766,Pan Atlantic SMS Group,2025-12-07,820,1.3,,43.0,42.0,1.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,701549bc-b2f6-46ff-82cc-b85549b7bc2e,Workbench Strategy,2025-12-16,900,1.3,D,50.4,49.6,0.8,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,701549bc-b2f6-46ff-82cc-b85549b7bc2e,Workbench Strategy,2025-12-16,900,1.3,D,48.6,51.4,-2.8,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,23d4dab6-450d-401f-98a1-cb40e23c57d0,"Fabrizio, Lee & Associates",2026-01-24,800,1.3,R,44.0,45.0,-1.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,23d4dab6-450d-401f-98a1-cb40e23c57d0,"Fabrizio, Lee & Associates",2026-01-24,800,1.3,R,44.0,45.0,-1.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,bee4c333-68db-4b75-99ff-9e09ce897299,University of New Hampshire,2026-02-16,1097,1.3,,41.0,40.0,1.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,bee4c333-68db-4b75-99ff-9e09ce897299,University of New Hampshire,2026-02-16,1105,1.3,,49.0,38.0,11.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,472d778a-24cc-484c-bf35-30b2de78c5b1,Pan Atlantic SMS Group,2026-03-02,810,1.3,,44.0,44.0,0.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,472d778a-24cc-484c-bf35-30b2de78c5b1,Pan Atlantic SMS Group,2026-03-02,810,1.3,,44.0,40.0,4.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,3f93eb53-de86-4b13-a99b-bc6f52b4d504,Quantus Insights,2026-03-05,800,1.0,R,43.0,44.6,-1.6,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,3f93eb53-de86-4b13-a99b-bc6f52b4d504,Quantus Insights,2026-03-05,800,1.0,R,48.6,41.8,6.8,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,75c19443-5507-4ead-b1ea-2dc8c5adf836,OnMessage Inc.,2026-03-08,600,1.3,R,42.0,42.0,0.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,75c19443-5507-4ead-b1ea-2dc8c5adf836,OnMessage Inc.,2026-03-08,600,1.3,R,44.0,42.0,2.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,75d5f8bb-0e43-46ea-85f4-64709da26763,Emerson College,2026-03-23,1075,2.5,,46.2,42.5,3.7,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,75d5f8bb-0e43-46ea-85f4-64709da26763,Emerson College,2026-03-23,1075,2.5,,47.8,40.6,7.2,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,aa477250-005b-48ed-9b69-46af9f7611e8,Maine People's Resource Center,2026-03-31,1167,1.3,,48.3,39.3,9.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,aa477250-005b-48ed-9b69-46af9f7611e8,Maine People's Resource Center,2026-03-31,1167,1.3,,41.9,45.0,-3.1,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,3b22cd8f-d6b6-40ac-8081-858b036bdb3a,Echelon Insights,2026-04-09,378,2.0,R,48.0,46.0,2.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,3b22cd8f-d6b6-40ac-8081-858b036bdb3a,Echelon Insights,2026-04-09,378,2.0,R,51.0,45.0,6.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,09a21c73-2dcf-4c37-8c14-fa62361b2c7e,Pan Atlantic SMS Group,2026-05-18,827,1.3,D,48.0,41.0,7.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,7bac6163-a4b1-4378-872d-9e3247a9f447,University of New Hampshire,2026-05-25,1250,1.3,,51.0,42.0,9.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,e6d59634-97b2-42cb-8244-7fc90f926784,University of Massachusetts Lowell Center for Public Opinion/YouGov,2026-05-26,650,1.3,,48.0,43.0,5.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,8b7b391c-981b-485f-89fa-35ace0cf3903,Public Policy Polling,2026-06-03,670,1.8,D,49.0,45.0,4.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,85d3f37d-3223-465e-8238-2007aa57b45b,"Fabrizio, Lee & Associates",2026-06-03,800,1.3,R,46.0,46.0,0.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,2e2c0413-91b8-44b6-b805-5e2f8bc934a1,Tavern Research,2026-06-08,1642,1.3,,52.0,48.0,4.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,2e2c0413-91b8-44b6-b805-5e2f8bc934a1,Tavern Research,2026-06-08,1642,1.3,,51.0,49.0,2.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,2e2c0413-91b8-44b6-b805-5e2f8bc934a1,Tavern Research,2026-06-08,1642,1.3,,55.0,45.0,10.0,0.0,,,0.0,0.0,Generic Democrat,Susan M. Collins
ME-SEN,1dc1cc06-a65f-46f1-a53b-c11769d634dd,Quantus Insights,2026-06-11,870,1.0,R,46.0,45.0,1.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,6539644e-fc58-4f80-9d89-ed3a81a98bc6,Wick,2026-06-14,1008,1.2,R,47.6,45.4,2.2,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,67b56c94-89a5-47e0-ace0-551879438390,The New York Times/Siena University,2026-06-26,608,3.0,,49.2,47.0,2.2,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,ae1179f5-1fe6-4bf7-8b9c-77cc2c2407a1,Beacon Research/Shaw & Company Research,2026-06-27,1003,2.5,,47.0,50.0,-3.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,f151442b-b6f2-4e67-88fe-f982cd4677c1,Wedgewood Polls,2026-07-06,405,1.3,,47.0,47.0,0.0,0.0,,,0.0,0.0,Janet T. Mills,Susan M. Collins
ME-SEN,f151442b-b6f2-4e67-88fe-f982cd4677c1,Wedgewood Polls,2026-07-06,405,1.3,,48.0,43.0,5.0,0.0,,,0.0,0.0,Troy Jackson,Susan M. Collins
ME-SEN,4017c7ce-c6f0-479c-b778-dcb8097a7766,Tavern Research,2026-07-06,1074,1.3,,52.0,48.0,4.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
ME-SEN,f151442b-b6f2-4e67-88fe-f982cd4677c1,Wedgewood Polls,2026-07-06,405,1.3,,46.0,50.0,-4.0,0.0,,,0.0,0.0,Graham Platner,Susan M. Collins
MI-04,f33c3514-2271-4179-93da-6545ef164594,Public Policy Polling,2025-11-21,559,1.8,D,42.0,44.0,-2.0,0.0,,,0.0,0.0,Sean McCann,Bill Huizenga
MI-04,4bb2d1b7-92d7-483f-a42f-600217a627e3,Ragnar Research Partners,2026-03-14,400,1.3,R,42.0,43.0,-1.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
MI-04,4bb2d1b7-92d7-483f-a42f-600217a627e3,Ragnar Research Partners,2026-03-14,400,1.3,R,42.0,48.0,-6.0,0.0,,,0.0,0.0,Sean McCann,Bill Huizenga
MI-04,f98ec1dd-17e0-4c51-891e-20c76fabcc89,GBAO,2026-06-01,500,1.7,D,48.0,45.0,3.0,0.0,,,0.0,0.0,Sean McCann,Bill Huizenga
MI-07,e626001c-b2c8-4127-a807-304326b6bbfa,Public Policy Polling,2025-10-28,557,1.8,D,43.0,39.0,4.0,0.0,,,0.0,0.0,Matt Maasdam,Tom Barrett
MI-07,e626001c-b2c8-4127-a807-304326b6bbfa,Public Policy Polling,2025-10-28,557,1.8,D,45.0,41.0,4.0,0.0,,,0.0,0.0,Bridget Brink,Tom Barrett
MI-07,a919c435-cee7-4097-ae27-b4a8b4d9d094,Public Policy Polling,2026-04-25,519,1.8,D,46.0,45.0,1.0,0.0,,,0.0,0.0,Bridget Brink,Tom Barrett
MI-07,a919c435-cee7-4097-ae27-b4a8b4d9d094,Public Policy Polling,2026-04-25,519,1.8,D,45.0,44.0,1.0,0.0,,,0.0,0.0,Matt Maasdam,Tom Barrett
MI-07,ec803372-f88f-42cf-a8ed-822786ebc5dd,Data for Progress,2026-06-30,772,1.9,D,45.0,46.0,-1.0,0.0,,,0.0,0.0,Bridget Brink,Tom Barrett
MI-07,ec803372-f88f-42cf-a8ed-822786ebc5dd,Data for Progress,2026-06-30,772,1.9,D,46.0,47.0,-1.0,0.0,,,0.0,0.0,Matt Maasdam,Tom Barrett
MI-07,ec803372-f88f-42cf-a8ed-822786ebc5dd,Data for Progress,2026-06-30,772,1.9,D,48.0,46.0,2.0,0.0,,,0.0,0.0,William Lawrence,Tom Barrett
MI-10,24a6bdc7-2392-455c-95c2-e4dcf914df16,Public Policy Polling,2026-01-17,592,1.8,D,44.0,42.0,2.0,0.0,,,0.0,0.0,Christina Hines,Mike Bouchard
MI-10,24a6bdc7-2392-455c-95c2-e4dcf914df16,Public Policy Polling,2026-01-17,592,1.8,D,42.0,44.0,-2.0,0.0,,,0.0,0.0,Tim Greimel,Mike Bouchard
MI-10,24a6bdc7-2392-455c-95c2-e4dcf914df16,Public Policy Polling,2026-01-17,592,1.8,D,41.0,43.0,-2.0,0.0,,,0.0,0.0,Eric Chung,Mike Bouchard
MI-GOV,2ed1c72b-17c8-4799-9a38-7367695df329,Target Insyght,2025-03-06,600,1.3,,42.0,30.0,12.0,0.0,,,0.0,21.0,Jocelyn Benson,John James
MI-GOV,843c4867-4786-4521-b919-9fbad66846fc,Mitchell Research & Communications,2025-03-13,688,1.3,,38.0,36.0,2.0,16.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Tudor M. Dixon
MI-GOV,843c4867-4786-4521-b919-9fbad66846fc,Mitchell Research & Communications,2025-03-13,688,1.3,,37.0,34.0,3.0,16.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,843c4867-4786-4521-b919-9fbad66846fc,Mitchell Research & Communications,2025-03-13,688,1.3,,37.0,35.0,2.0,16.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Mike Cox
MI-GOV,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,29.3,34.9,-5.6,24.8,IND,Mike Duggan,0.0,0.0,Garlin Gilchrist,John James
MI-GOV,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,35.0,31.3,3.7,24.2,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Tudor M. Dixon
MI-GOV,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,29.6,34.5,-4.9,24.8,IND,Mike Duggan,0.0,0.0,Chris Swanson,John James
MI-GOV,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,36.2,26.3,9.9,24.8,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Aric Nesbitt
MI-GOV,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,35.4,27.0,8.4,25.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Mike Cox
MI-GOV,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,34.5,34.0,0.5,21.5,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,3c7c7f13-97c7-4e24-8837-46aa7c4167a2,The Tyson Group,2025-10-09,600,1.3,,31.0,35.0,-4.0,12.0,IND,Mike Duggan,0.0,0.0,Generic Democrat,John James
MI-GOV,3c7c7f13-97c7-4e24-8837-46aa7c4167a2,The Tyson Group,2025-10-09,600,1.3,,35.0,39.0,-4.0,7.0,OTH,Generic Candidate,0.0,0.0,Generic Democrat,Generic Republican
MI-GOV,3c7c7f13-97c7-4e24-8837-46aa7c4167a2,The Tyson Group,2025-10-09,600,1.3,,31.0,28.0,3.0,15.0,IND,Mike Duggan,0.0,0.0,Generic Democrat,Mike Cox
MI-GOV,a8f2d041-6059-4ab6-a4ae-b671521bee6d,Schoen Cooperman Research,2025-10-14,600,1.3,,30.0,29.0,1.0,26.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,87756c91-078b-4414-b782-ae65c23e4e14,Rosetta Stone,2025-10-25,637,1.3,,37.0,33.0,4.0,19.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Mike Cox
MI-GOV,87756c91-078b-4414-b782-ae65c23e4e14,Rosetta Stone,2025-10-25,637,1.3,,35.0,38.0,-3.0,18.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Tudor M. Dixon
MI-GOV,87756c91-078b-4414-b782-ae65c23e4e14,Rosetta Stone,2025-10-25,637,1.3,,34.0,39.0,-5.0,18.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,a6499282-cd16-4daa-badb-f81d769f5087,EPIC-MRA,2025-11-11,600,1.3,,33.0,34.0,-1.0,20.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,f5b58ace-3cac-4876-a31f-7422705bbdfb,Mitchell Research & Communications,2025-11-21,616,1.3,,33.0,32.0,1.0,19.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Mike Cox
MI-GOV,f5b58ace-3cac-4876-a31f-7422705bbdfb,Mitchell Research & Communications,2025-11-21,616,1.3,,31.0,37.0,-6.0,18.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,f5b58ace-3cac-4876-a31f-7422705bbdfb,Mitchell Research & Communications,2025-11-21,616,1.3,,32.0,27.0,5.0,22.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Aric Nesbitt
MI-GOV,28660620-44e6-4e18-999f-6b06d90e282b,"Glengariff Group, Inc.",2026-01-06,600,1.3,,47.0,45.0,2.0,0.0,,,0.0,0.0,Jocelyn Benson,John James
MI-GOV,7e8fd334-bd1b-4b57-9e1e-b3540c61cd3b,"Glengariff Group, Inc.",2026-02-02,600,1.3,,44.6,40.4,4.2,0.0,,,0.0,0.0,Jocelyn Benson,John James
MI-GOV,67ff6f0b-e140-4d8a-b0d6-4673fd0eb3e9,Impact Research,2026-02-16,800,1.3,D,39.0,36.0,3.0,20.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,4ed4999a-c1ff-4c0c-b320-d63a0df8a5af,Michigan State University Institute for Public Policy and Social Research/YouGov,2026-03-24,1000,1.3,,29.5,22.7,6.8,19.1,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,7d044e9f-6b2c-44ca-8091-477f88814fa9,Impact Research,2026-03-29,800,1.3,D,40.0,36.0,4.0,20.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,1a46e29b-fef9-46bd-910c-0dc101930ec8,"Glengariff Group, Inc.",2026-05-01,600,1.3,,34.2,29.2,5.0,23.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,1a46e29b-fef9-46bd-910c-0dc101930ec8,"Glengariff Group, Inc.",2026-05-01,600,1.3,,34.0,26.0,8.0,23.3,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Perry Johnson
MI-GOV,26ee4caa-20a1-4547-8faa-12fd3976299a,Mitchell Research & Communications,2026-05-07,606,1.3,,41.0,30.0,11.0,14.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Mike Cox
MI-GOV,26ee4caa-20a1-4547-8faa-12fd3976299a,Mitchell Research & Communications,2026-05-07,606,1.3,,42.0,32.0,10.0,13.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,Perry Johnson
MI-GOV,26ee4caa-20a1-4547-8faa-12fd3976299a,Mitchell Research & Communications,2026-05-07,606,1.3,,42.0,30.0,12.0,13.0,IND,Mike Duggan,0.0,0.0,Jocelyn Benson,John James
MI-GOV,4edb8181-1463-4c6b-b48d-17951e1158d0,TIPP Insights,2026-05-23,1456,1.5,R,45.7,35.1,10.6,0.0,,,0.0,0.0,Jocelyn Benson,John James
MI-GOV,4edb8181-1463-4c6b-b48d-17951e1158d0,TIPP Insights,2026-05-23,1163,1.5,R,48.9,38.0,10.9,0.0,,,0.0,0.0,Jocelyn Benson,John James
MI-GOV,65ba6cdf-2251-4329-92db-d3957baf9616,Mitchell Research & Communications,2026-06-13,827,1.3,,48.0,41.0,7.0,0.0,,,0.0,0.0,Jocelyn Benson,Mike Cox
MI-GOV,65ba6cdf-2251-4329-92db-d3957baf9616,Mitchell Research & Communications,2026-06-13,827,1.3,,51.0,40.0,11.0,0.0,,,0.0,0.0,Jocelyn Benson,John James
MI-GOV,65ba6cdf-2251-4329-92db-d3957baf9616,Mitchell Research & Communications,2026-06-13,827,1.3,,50.0,42.0,8.0,0.0,,,0.0,0.0,Jocelyn Benson,Perry Johnson
MI-SEN,2ed1c72b-17c8-4799-9a38-7367695df329,Target Insyght,2025-03-06,600,1.3,,46.0,44.0,2.0,0.0,,,0.0,0.0,Pete Buttigieg,Mike Rogers
MI-SEN,2ed1c72b-17c8-4799-9a38-7367695df329,Target Insyght,2025-03-06,600,1.3,,35.0,41.0,-6.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,2ed1c72b-17c8-4799-9a38-7367695df329,Target Insyght,2025-03-06,600,1.3,,42.0,41.0,1.0,0.0,,,0.0,0.0,Gretchen Whitmer,Mike Rogers
MI-SEN,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,45.1,39.1,6.0,0.0,,,0.0,0.0,Haley Stevens,Bill Huizenga
MI-SEN,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,45.2,43.8,1.4,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,41.6,45.9,-4.3,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,40.5,41.0,-0.5,0.0,,,0.0,0.0,Abdul El-Sayed,Bill Huizenga
MI-SEN,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,40.8,46.9,-6.1,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,4a00a654-caa2-47c4-99ed-f35d446ec88b,"Glengariff Group, Inc.",2025-05-08,600,1.3,,41.4,40.5,0.9,0.0,,,0.0,0.0,Mallory McMorrow,Bill Huizenga
MI-SEN,056c5919-461b-4fd7-bb50-e04c47588d89,"Normington, Petts & Associates",2025-06-16,700,1.3,,44.0,48.0,-4.0,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,056c5919-461b-4fd7-bb50-e04c47588d89,"Normington, Petts & Associates",2025-06-16,700,1.3,,47.0,45.0,2.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,87756c91-078b-4414-b782-ae65c23e4e14,Rosetta Stone,2025-10-25,637,1.3,,40.0,47.0,-7.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,87756c91-078b-4414-b782-ae65c23e4e14,Rosetta Stone,2025-10-25,637,1.3,,31.0,45.0,-14.0,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,87756c91-078b-4414-b782-ae65c23e4e14,Rosetta Stone,2025-10-25,637,1.3,,39.0,46.0,-7.0,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,a6499282-cd16-4daa-badb-f81d769f5087,EPIC-MRA,2025-11-11,600,1.3,,44.0,42.0,2.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,a6499282-cd16-4daa-badb-f81d769f5087,EPIC-MRA,2025-11-11,600,1.3,,43.0,42.0,1.0,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,f5b58ace-3cac-4876-a31f-7422705bbdfb,Mitchell Research & Communications,2025-11-21,616,1.3,,40.0,42.0,-2.0,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,f5b58ace-3cac-4876-a31f-7422705bbdfb,Mitchell Research & Communications,2025-11-21,616,1.3,,38.0,44.0,-6.0,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,f5b58ace-3cac-4876-a31f-7422705bbdfb,Mitchell Research & Communications,2025-11-21,616,1.3,,38.0,41.0,-3.0,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,28660620-44e6-4e18-999f-6b06d90e282b,"Glengariff Group, Inc.",2026-01-06,600,1.3,,41.6,48.0,-6.4,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,28660620-44e6-4e18-999f-6b06d90e282b,"Glengariff Group, Inc.",2026-01-06,600,1.3,,42.4,45.7,-3.3,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,28660620-44e6-4e18-999f-6b06d90e282b,"Glengariff Group, Inc.",2026-01-06,600,1.3,,43.7,44.1,-0.4,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,ad15c7d5-e8e0-4525-b45a-3fc93cc72455,Emerson College,2026-01-25,1000,2.5,,45.7,42.6,3.1,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,ad15c7d5-e8e0-4525-b45a-3fc93cc72455,Emerson College,2026-01-25,1000,2.5,,47.3,41.6,5.7,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,ad15c7d5-e8e0-4525-b45a-3fc93cc72455,Emerson College,2026-01-25,1000,2.5,,42.5,42.8,-0.3,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,1a46e29b-fef9-46bd-910c-0dc101930ec8,"Glengariff Group, Inc.",2026-05-01,600,1.3,,39.8,44.7,-4.9,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
MI-SEN,1a46e29b-fef9-46bd-910c-0dc101930ec8,"Glengariff Group, Inc.",2026-05-01,600,1.3,,41.5,43.8,-2.3,0.0,,,0.0,0.0,Haley Stevens,Mike Rogers
MI-SEN,1a46e29b-fef9-46bd-910c-0dc101930ec8,"Glengariff Group, Inc.",2026-05-01,600,1.3,,40.7,42.8,-2.1,0.0,,,0.0,0.0,Mallory McMorrow,Mike Rogers
MI-SEN,26ee4caa-20a1-4547-8faa-12fd3976299a,Mitchell Research & Communications,2026-05-07,607,1.3,,41.0,42.0,-1.0,0.0,,,0.0,0.0,Abdul El-Sayed,Mike Rogers
