race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
NH-SEN,senate,NH,SEN,Chris Pappas,John E. Sununu,DEM,REP,,DEM,7.96,78.2,21.8,Likely D,-0.0,5.38,9.43,0.71,4.2,-0.86,2.82,5.14,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,46.63,42.63,16,4.2,0.28,13371607,3662252,0,5183321,2672646,0,130636,4552978,8595871,989605,0,4138690,395965,0,1045873,462000,0,0,0,0,0,0,0,53.98,46.02,0.0,312198,266135,0,0,578332
NJ-SEN,senate,NJ,SEN,Cory Booker,Justin Murphy,DEM,REP,DEM,DEM,19.89,97.4,2.6,Safe D,8.31,5.38,19.89,4.13,1.88,0.19,5.63,14.26,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,18869341,27316,0,23060940,123,0,0,0,7000887,26297,0,8440493,7240,0,500530,650,0,0,4932,0,0,8782,0,59.94,40.06,0.0,1746550,1167137,0,0,2913686
NM-SEN,senate,NM,SEN,Ben Ray Lujan,Larry Marker,DEM,REP,DEM,DEM,19.37,97.1,2.9,Safe D,8.04,5.38,19.37,3.16,1.67,1.12,6.14,13.22,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5626629,33525,0,4396754,11850,0,0,0,2443668,21675,0,1158566,1065,0,1738346,5000,0,0,0,0,0,0,0,59.68,40.32,0.0,385778,260599,0,0,646377
OH-SEN,senate,OH,SEN,Sherrod Brown,Jon Husted,DEM,REP,REP,REP,0.19,50.8,49.2,Toss-up,-8.7,5.38,-2.03,0.59,1.39,-0.69,-11.31,11.5,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,50.57,45.79,18,4.62,0.286,38566234,14360028,0,16229741,9419311,0,34727,9755130,22336493,4940716,0,13527788,1843640,0,861223,2382560,0,0,0,0,0,0,0,49.31,49.12,1.57,1989858,1982297,63358,0,4035512
OK-SEN,senate,OK,SEN,Jasmine Thomas,Kevin Hern,DEM,REP,,REP,-35.4,0.0,100.0,Safe R,-33.84,5.38,-35.4,-3.46,-2.78,-0.7,-34.95,-0.46,False,False,,,0.0,0.0,,,0.0,presumptive,confirmed,,,0,,0.0,57159,9953579,0,456,2491910,0,0,2393207,57639,7461669,0,41107,132138,0,0,761500,0,0,5050000,0,0,0,0,32.3,67.7,0.0,354063,742159,0,0,1096222
OR-SEN,senate,OR,SEN,Jeff Merkley,David Brock Smith,DEM,REP,DEM,DEM,21.96,98.4,1.6,Safe D,12.9,5.38,21.96,2.47,1.67,-0.46,14.89,7.06,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4540974,120760,0,6828404,28980,0,0,0,1979569,91781,0,1059223,34621,0,477520,11000,0,0,0,0,0,8156,0,60.98,39.02,0.0,958432,613342,0,0,1571774
RI-SEN,senate,RI,SEN,Jack Reed,Raymond McKay,DEM,REP,DEM,DEM,24.83,99.2,0.8,Safe D,17.31,5.38,26.18,2.03,1.67,-0.2,14.16,10.67,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,52.0,34.82,2,17.18,0.15,3127031,163439,0,3642761,2745,0,0,0,1072461,161032,0,27532,66814,0,1028500,1600,0,0,1,0,0,690,0,62.42,37.58,0.0,224291,135056,0,0,359348
SC-SEN,senate,SC,SEN,Annie Andrews,Generic Republican,DEM,REP,,REP,-6.74,25.5,74.5,Lean R,-14.64,5.38,-6.39,0.0,3.25,-0.39,-18.12,11.38,False,False,LIB,,0.0,0.0,,,0.0,confirmed,projected,39.0,47.0,1,-11.0,0.156,10804040,0,0,4119295,0,0,0,145756,6684746,0,0,6474403,0,0,104955,0,0,0,0,0,1025357,0,0,45.76,52.37,1.87,816187,934156,33355,0,1783698
SD-SEN,senate,SD,SEN,(No Democrat),Mike Rounds,DEM,REP,REP,REP,-22.0,1.6,98.4,Safe R,-22.34,5.38,-23.43,-1.06,-4.39,-1.02,-29.98,7.98,False,True,IND,Brian Bengs,39.0,1.6,,,0.0,,confirmed,35.08,52.22,5,-16.07,0.194,0,3176451,782050,0,2736664,51406,0,586948,0,2309816,730644,0,36975,474153,0,1443800,5000,0,0,0,0,0,0,0.0,61.0,0.0,0,182067,0,116406,298473
TN-SEN,senate,TN,SEN,Marquita Bradshaw,Bill Hagerty,DEM,REP,REP,REP,-31.36,0.1,99.9,Safe R,-26.22,5.38,-31.36,-3.72,-6.25,-0.54,-30.12,-1.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2257,7162897,0,1043,5234429,0,0,760435,1293,3855937,0,2007,958119,0,0,1545200,0,0,0,0,0,0,0,34.32,65.68,0.0,736087,1408673,0,0,2144759
TX-SEN,senate,TX,SEN,James Talarico,Ken Paxton,DEM,REP,,REP,0.37,51.5,48.5,Toss-up,-10.59,5.38,-0.62,1.5,2.05,1.04,-13.88,14.25,False,False,LIB,,0.0,0.0,,,0.0,confirmed,confirmed,47.09,45.76,26,1.33,0.303,68555930,9248699,0,21548155,1755783,0,31389295,4194560,47007775,7492915,0,36717034,1764118,0,343408,219500,0,0,0,0,0,0,0,49.18,48.81,2.01,3925839,3896869,160462,0,7983170
VA-SEN,senate,VA,SEN,Mark Warner,Bert Mizusawa,DEM,REP,DEM,DEM,17.78,95.9,4.1,Safe D,6.82,5.38,17.78,2.74,3.15,-0.3,5.89,11.89,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17889335,418742,0,16114725,90328,0,150000,0,7327844,328750,0,2953209,122597,0,2117795,5000,0,0,171454,0,0,50783,0,58.89,41.11,0.0,1856443,1295858,0,0,3152302
WV-SEN,senate,WV,SEN,Rachel Fetty Anderson,Shelley Moore Capito,DEM,REP,REP,REP,-42.21,0.0,100.0,Safe R,-42.1,5.38,-42.21,-2.9,-1.67,-0.93,-42.69,0.47,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,49913,4624145,0,22129,4377201,0,0,337585,34780,2558310,0,14901,84240,0,100,1742755,0,7890,0,0,0,0,0,28.89,71.11,0.0,154195,379478,0,0,533673
WY-SEN,senate,WY,SEN,James Byrd,Harriet Hageman,DEM,REP,,REP,-43.54,0.0,100.0,Safe R,-45.54,5.38,-43.54,-2.75,0.0,-0.64,-46.96,3.42,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,22559,2435023,0,356,915369,0,0,1008675,23293,2402617,0,5589,598315,0,0,581700,0,1000,0,0,0,0,0,28.23,71.77,0.0,53166,135168,0,0,188334
AK-01,house,AK,01,(No Democrat),Nick Begich III,DEM,REP,REP,REP,-3.42,36.9,63.1,Lean R,-3.22,5.38,-1.6,-1.04,-1.67,-1.06,-13.8,10.38,False,True,IND,Bill Hill,48.29,36.9,,,0.0,,presumptive,39.51,46.77,4,-10.25,0.21,0,5470446,1336292,0,3119158,515886,125000,534443,0,2455619,820406,0,1108897,233665,0,1033577,62050,0,0,0,0,225764,0,0.0,51.71,0.0,0,122270,0,114176,236446
AL-01,house,AL,01,Clyde Jones,Jerry Carl,DEM,REP,,REP,-27.83,0.3,99.7,Safe R,-30.9,5.38,-27.83,-1.75,0.0,-0.56,-36.34,8.51,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,85968,1162583,0,28030,366616,0,0,547042,57938,865257,0,44055,45133,0,2000,303059,0,0,0,0,0,254536,0,36.08,63.92,0.0,82868,146780,0,0,229648
AL-02,house,AL,02,Shomari Figures,Rhett Marques,DEM,REP,DEM,DEM,-2.26,41.2,58.8,Toss-up,-9.12,5.38,-1.99,-0.45,2.48,-0.28,-14.46,12.21,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,45.09,45.55,2,-3.45,0.185,1355789,1318574,0,662600,187718,0,100000,3738607,716297,1130856,0,167493,8808,0,830380,188469,0,0,0,0,12000,0,0,48.87,51.13,0.0,100295,104927,0,0,205222
AL-03,house,AL,03,Lee McInnis,Mike Rogers,DEM,REP,REP,REP,-40.8,0.0,100.0,Safe R,-41.67,5.38,-40.8,-2.23,-1.67,-0.61,-47.04,6.24,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,60787,2133554,0,9462,2590964,0,3435,0,28900,1464925,0,17227,8029,0,0,735704,0,0,0,0,0,0,0,29.6,70.4,0.0,65565,155922,0,0,221487
AL-04,house,AL,04,Amanda Pusczek,Robert Aderholt,DEM,REP,REP,REP,-60.98,0.0,100.0,Safe R,-61.92,5.38,-60.98,-2.1,-1.67,-0.67,-66.99,6.01,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,15591,1022664,0,396,749660,0,0,0,14624,1239901,0,7452,9102,0,0,422278,0,0,0,0,12000,0,0,19.51,80.49,0.0,44235,182467,0,0,226703
AL-05,house,AL,05,Andrew Sneed,Dale Strong,DEM,REP,REP,REP,-22.9,1.3,98.7,Safe R,-25.46,5.38,-22.9,-0.59,-1.67,-0.56,-29.51,6.61,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,646512,1477819,0,169720,1424334,0,0,0,476792,682462,0,73555,6635,0,2350,631300,0,20000,0,0,0,240000,0,38.55,61.45,0.0,95420,152100,0,0,247520
AL-06,house,AL,06,Keith Pilkington,Gary Palmer,DEM,REP,REP,REP,-28.34,0.3,99.7,Safe R,-30.98,5.38,-28.34,0.0,-2.19,-0.54,-34.79,6.45,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1053566,0,0,260721,0,0,131018,0,946083,0,0,806,0,0,464000,0,0,0,0,0,0,0,35.83,64.17,0.0,87655,156976,0,0,244631
AL-07,house,AL,07,Terri Sewell,Ammie Akin,DEM,REP,DEM,DEM,34.55,100.0,0.0,Safe D,23.25,5.38,34.55,1.73,4.31,-0.12,17.99,16.57,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1961991,150730,0,3754350,115936,0,0,0,1678202,34794,0,67584,522,0,1589750,0,0,0,100000,0,0,100000,0,67.28,32.72,0.0,141519,68833,0,0,210352
AR-01,house,AR,01,Terri Green,Rick Crawford,DEM,REP,REP,REP,-42.12,0.0,100.0,Safe R,-40.92,5.38,-42.12,-1.62,-4.28,-0.68,-46.4,4.28,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65149,944302,0,11958,1031631,0,0,0,53192,743498,0,13695,12107,0,4900,557750,0,14395,0,0,17838,0,0,28.94,71.06,0.0,56673,139153,0,0,195826
AR-02,house,AR,02,Chris Jones,French Hill,DEM,REP,REP,REP,-7.4,23.5,76.5,Likely R,-11.72,5.38,-8.97,-0.99,-1.12,-0.52,-16.22,8.81,False,False,,,0.0,0.0,,,0.0,projected,projected,46.5,42.0,1,1.5,0.15,1174414,4421510,0,191398,2967541,0,0,418058,983016,2830321,0,303345,28686,0,27750,1457367,0,0,0,0,17801,0,0,46.3,53.7,0.0,104394,121082,0,0,225476
AR-03,house,AR,03,Robb Ryerse,Steve Womack,DEM,REP,REP,REP,-24.98,0.7,99.3,Safe R,-21.91,5.38,-24.98,-1.82,-6.29,-0.34,-25.81,0.83,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,120526,1871761,0,5951,2404276,0,0,0,114576,1183378,0,57841,27541,0,5886,877500,0,250,0,0,20588,0,0,37.51,62.49,0.0,83123,138475,0,0,221598
AR-04,house,AR,04,James Russell,Bruce Westerman,DEM,REP,REP,REP,-38.23,0.0,100.0,Safe R,-35.28,5.38,-38.23,-2.88,-4.96,-0.49,-40.73,2.5,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,5853,2562973,0,907,4668447,0,0,0,5628,928087,0,1762,38088,0,1500,1053550,0,0,0,0,1052,0,0,30.88,69.12,0.0,60703,135855,0,0,196558
AZ-01,house,AZ,01,Amish Shah,Jay Feely,DEM,REP,,REP,5.04,68.9,31.1,Lean D,1.07,5.38,5.65,-0.5,0.0,-0.3,-3.14,8.18,False,False,LIB,,0.0,0.0,,,0.0,presumptive,projected,42.71,42.94,2,-0.94,0.15,1830193,2528497,0,401745,794475,0,155688,3543753,1520251,1734022,0,205293,28573,0,146250,328330,0,430655,330000,0,210070,330000,0,51.53,46.59,1.88,162592,146991,5932,0,315514
AZ-02,house,AZ,02,Jonathan Nez,Eli Crane,DEM,REP,REP,REP,0.61,52.4,47.6,Toss-up,-10.06,5.38,1.78,-0.69,7.81,-0.67,-15.12,15.73,False,False,,,0.0,0.0,,,0.0,presumptive,presumptive,41.0,44.0,1,-6.0,0.15,3519760,9481428,0,1910990,2841745,0,771113,40754,1674073,6957053,0,1473633,3385826,0,213271,86500,0,0,0,0,0,0,0,50.31,49.69,0.0,146657,144877,0,0,291534
AZ-03,house,AZ,03,Yassamin Ansari,Kirt Burgess,DEM,REP,DEM,DEM,60.72,100.0,0.0,Safe D,46.77,5.38,60.72,0.0,6.47,2.1,40.31,20.41,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1435713,0,0,549683,0,0,0,0,896441,0,0,145331,0,0,226033,0,0,65705,0,0,70000,0,0,80.36,19.64,0.0,119941,29314,0,0,149255
AZ-04,house,AZ,04,Greg Stanton,Zuhdi Jasser,DEM,REP,DEM,DEM,20.22,97.6,2.4,Safe D,10.62,5.38,20.22,0.99,3.02,0.21,6.76,13.46,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2117114,564641,0,2020289,341651,0,422716,0,1112556,222990,0,90792,24225,0,638763,5000,0,0,10000,0,0,0,0,60.11,39.89,0.0,146218,97037,0,0,243254
AZ-05,house,AZ,05,Christopher James,Daniel Keenan,DEM,REP,,REP,-12.85,10.5,89.5,Likely R,-16.29,5.38,-12.85,-1.75,0.0,-0.2,-20.19,7.34,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,134852,1851302,0,6933,46776,0,0,0,127919,1804527,0,25837,8102,0,19415,9000,0,23388,1650620,0,12522,1650620,0,43.57,56.43,0.0,135739,175779,0,0,311518
AZ-06,house,AZ,06,JoAnna Mendoza,Juan Ciscomani,DEM,REP,REP,REP,5.74,71.3,28.7,Lean D,2.52,5.38,6.24,0.13,-1.91,0.11,-0.76,6.5,False,False,LIB,,0.0,0.0,,,0.0,presumptive,presumptive,46.6,44.6,3,0.1,0.15,7354599,6172867,0,3260752,4135163,0,72849,0,4093848,2274265,0,2800233,500509,0,579418,1655410,0,0,0,0,3300,0,0,51.75,46.13,2.12,159454,142136,6532,0,308122
AZ-07,house,AZ,07,Adelita Grijalva,Daniel Butierez,DEM,REP,DEM,DEM,39.64,100.0,0.0,Safe D,28.82,5.38,39.64,1.53,2.05,1.86,22.39,17.25,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2285639,224367,0,427977,11399,0,817317,195587,1857663,213560,0,1015921,16901,0,435939,2000,0,0,175207,0,0,144120,0,69.82,30.18,0.0,137670,59509,0,0,197180
AZ-08,house,AZ,08,Bernadette Greene Placentia,Abraham Hamadeh,DEM,REP,REP,REP,-9.58,17.5,82.5,Likely R,-12.78,5.38,-9.58,-1.18,-0.95,-0.05,-16.48,6.9,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,209358,1206361,0,190394,384185,0,0,0,17589,858585,0,165308,213882,0,100,269960,0,0,0,0,0,103414,0,45.21,54.79,0.0,124067,150350,0,0,274416
AZ-09,house,AZ,09,Danielle Sterbinsky,Paul Gosar,DEM,REP,REP,REP,-22.71,1.3,98.7,Safe R,-26.9,5.38,-22.71,-0.33,-1.21,0.35,-31.34,8.63,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,354383,580042,0,25745,303214,0,0,0,332316,368426,0,306781,127935,0,0,85000,0,250,0,0,0,6958,0,38.65,61.35,0.0,108875,172855,0,0,281730
CA-01,house,CA,01,Mike McGuire,James Gallagher,DEM,REP,REP,DEM,19.79,97.3,2.7,Safe D,15.75,5.38,19.79,0.21,-1.67,0.11,12.63,7.16,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1827711,1488906,0,152606,332899,0,474065,0,1675105,1156006,0,483160,74465,0,300070,282863,0,0,0,0,0,33633,0,59.89,40.11,0.0,143234,95917,0,0,239151
CA-02,house,CA,02,Jared Huffman,Robin Littau,DEM,REP,DEM,DEM,33.86,100.0,0.0,Safe D,28.13,5.38,33.86,0.0,0.77,-0.42,25.45,8.41,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,978277,0,0,1075956,0,0,0,0,886964,0,0,55444,0,0,316245,0,0,0,0,0,2375,0,0,66.93,33.07,0.0,182399,90121,0,0,272520
CA-03,house,CA,03,Amerish Bera,Robb Tucker,DEM,REP,DEM,DEM,21.67,98.3,1.7,Safe D,13.11,5.38,21.67,1.08,2.23,-0.13,10.55,11.12,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1250126,258139,0,1830338,16000,0,0,0,1293160,242139,0,51066,6749,0,649068,0,0,0,205000,0,105000,205000,0,60.84,39.16,0.0,156130,100514,0,0,256644
CA-04,house,CA,04,Mike Thompson,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,18.58,5.38,27.09,0.0,2.74,0.39,14.96,25.04,False,False,,,0.0,0.0,DEM,Eric Jones,80.0,confirmed,,,,0,,0.0,4203207,0,0,1075631,0,0,1150453,1714969,4337065,0,0,197766,0,0,1850146,0,0,0,0,0,37712,0,0,100.0,0.0,0.0,240754,0,0,0,240754
CA-05,house,CA,05,Michael Masuda,Tom McClintock,DEM,REP,REP,REP,-17.69,4.2,95.8,Safe R,-17.93,5.38,-17.69,-0.65,-4.77,0.28,-21.2,3.51,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,361735,928788,0,89452,201472,0,0,0,272284,875521,0,141932,112113,0,18750,156551,0,0,0,0,27146,5106,0,41.16,58.84,0.0,104420,149303,0,0,253723
CA-06,house,CA,06,Richard Pan,Kevin Kiley,DEM,IND,IND,IND,12.94,89.7,10.3,Likely D,11.55,5.38,12.94,-0.35,-3.7,0.06,8.67,4.27,False,False,,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,1098283,2988805,0,359132,2123953,0,2301713,75888,739151,1245831,0,241251,433049,0,308198,361391,0,0,15,0,117141,6225,0,56.47,43.53,0.0,132952,102489,0,0,235441
CA-07,house,CA,07,Doris Matsui,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,16.94,5.38,25.96,0.0,3.51,0.13,13.26,26.74,False,False,,,0.0,0.0,DEM,Mai Vang,80.0,confirmed,,,,0,,0.0,3192087,0,0,467456,0,0,200000,140000,3031300,0,0,27576,0,0,936964,0,0,1415100,0,0,1400563,0,0,100.0,0.0,0.0,242835,0,0,0,242835
CA-08,house,CA,08,John Garamendi,Rudy Recile,DEM,REP,DEM,DEM,49.52,100.0,0.0,Safe D,39.48,5.38,49.52,1.66,2.41,0.58,35.19,14.33,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,489135,8576,0,1196018,1541,0,0,0,557834,8073,0,7559,1628,0,334500,0,0,0,25,0,0,31273,0,74.76,25.24,0.0,163455,55189,0,0,218644
CA-09,house,CA,09,Josh Harder,John McBride,DEM,REP,DEM,DEM,31.25,99.9,0.1,Safe D,17.61,5.38,31.25,2.78,4.61,0.87,11.8,19.46,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4083528,52178,0,4739488,18738,0,0,0,1032871,33569,0,377932,3149,0,508815,19882,0,0,0,0,0,23491,0,65.63,34.37,0.0,123337,64602,0,0,187940
CA-10,house,CA,10,Mark DeSaulnier,Jeff Frese,DEM,REP,DEM,DEM,43.42,100.0,0.0,Safe D,37.78,5.38,43.42,0.0,0.33,-0.07,34.75,8.68,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,567258,0,0,586497,0,0,0,0,609748,0,0,40092,0,0,304983,0,0,0,0,0,0,0,0,71.71,28.29,0.0,189660,74820,0,0,264480
CA-11,house,CA,11,Scott Wiener,(no Republican — top-two),DEM,REP,,DEM,40.0,100.0,0.0,Safe D,74.34,5.38,79.41,0.0,0.0,-0.31,70.62,-30.62,False,False,,,0.0,0.0,DEM,Connie Chan,58.0,confirmed,,,,0,,0.0,4561120,0,0,1237192,0,0,1657500,41145,3323928,0,0,159240,0,0,91176,0,0,0,0,0,66638,0,0,100.0,0.0,0.0,252827,0,0,0,252827
CA-12,house,CA,12,Lateefah Simon,(no Republican — top-two),DEM,REP,DEM,DEM,40.0,100.0,0.0,Safe D,81.09,5.38,88.39,0.0,1.67,0.26,77.64,-37.64,False,False,,,0.0,0.0,DEM,Jamie Joyce,80.0,confirmed,,,,0,,0.0,1449191,0,0,777590,0,0,111599,0,957256,0,0,85221,0,0,261421,0,0,0,0,0,0,0,0,100.0,0.0,0.0,222860,0,0,0,222860
CA-13,house,CA,13,Adam Gray,Kevin Lincoln,DEM,REP,DEM,DEM,22.14,98.5,1.5,Safe D,7.18,5.38,22.14,0.46,7.04,2.08,0.51,21.63,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4191397,2237084,0,2072111,837885,0,991,70830,2311244,1423323,0,482042,445085,0,1269883,251621,0,0,0,0,0,126125,0,61.07,38.93,0.0,88899,56670,0,0,145569
CA-14,house,CA,14,Aisha Wahab,(no Republican — top-two),DEM,REP,,DEM,40.0,100.0,0.0,Safe D,41.01,5.38,46.51,0.0,0.0,0.12,36.2,3.8,False,False,,,0.0,0.0,DEM,Melissa Hernandez,58.0,confirmed,,,,0,,0.0,631749,0,0,146906,0,0,210366,2892831,484843,0,0,26791,0,0,155983,0,0,38500,0,0,43900,0,0,100.0,0.0,0.0,199910,0,0,0,199910
CA-15,house,CA,15,Kevin Mullin,Charles Hoelter,DEM,REP,DEM,DEM,58.75,100.0,0.0,Safe D,54.11,5.38,58.75,0.0,-0.99,0.26,49.64,9.11,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,819662,0,0,219735,0,0,0,0,651698,0,0,15210,0,0,470712,0,0,0,0,0,5325,0,0,79.38,20.62,0.0,169778,44112,0,0,213889
CA-16,house,CA,16,Sam Liccardo,Peter Sundin Soulé,DEM,REP,DEM,DEM,60.17,100.0,0.0,Safe D,53.22,5.38,60.17,0.0,1.67,-0.1,49.91,10.26,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3489298,0,0,2152957,0,0,0,0,1426732,0,0,15733,0,0,662750,0,0,0,0,0,840,0,0,80.08,19.92,0.0,190659,47416,0,0,238075
CA-17,house,CA,17,Rohit Khanna,Ritesh Tandon,DEM,REP,DEM,DEM,49.52,100.0,0.0,Safe D,45.46,5.38,49.52,3.69,-4.76,-0.25,40.75,8.78,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,13761491,37653,0,16929752,891,0,0,37500,7540830,36763,0,1650809,2226,0,1000,0,0,0,25,0,89348,0,0,74.76,25.24,0.0,138282,46684,0,0,184966
CA-18,house,CA,18,Zoe Lofgren,Shane Lewis,DEM,REP,DEM,DEM,44.46,100.0,0.0,Safe D,35.39,5.38,44.46,2.1,-0.49,2.08,29.37,15.09,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1721916,60180,0,643341,3307,0,109274,0,1318327,56873,0,436598,2664,0,438813,0,0,0,41958,0,0,40225,0,72.23,27.77,0.0,120054,46160,0,0,166214
CA-19,house,CA,19,Jimmy Panetta,Peter Verbica,DEM,REP,DEM,DEM,49.82,100.0,0.0,Safe D,38.95,5.38,50.73,2.46,3.85,0.1,35.64,14.17,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2887610,76324,0,5109558,24682,0,1198560,0,1492690,51642,0,88768,4624,0,1559107,3500,0,0,505,0,0,0,0,72.17,24.17,3.66,190146,63695,9644,0,263484
CA-20,house,CA,20,Sandra Van Scotter,Vince Fong,DEM,REP,REP,REP,-28.08,0.3,99.7,Safe R,-30.02,5.38,-28.08,-2.51,-1.67,0.73,-32.98,4.9,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,17086,1849356,0,-2017,453750,0,0,0,16701,1434838,0,5369,17074,0,0,894497,0,9907,0,0,0,0,0,35.96,64.04,0.0,79399,141404,0,0,220803
CA-21,house,CA,21,Jim Costa,Kyle Kirkland,DEM,REP,DEM,DEM,21.42,98.2,1.8,Safe D,12.09,5.38,21.42,0.95,0.92,2.08,6.17,15.26,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1337630,338971,0,937778,17934,0,0,0,608734,321037,0,11086,38714,0,796717,0,0,0,127459,0,0,33141,0,60.71,39.29,0.0,85763,55500,0,0,141263
CA-22,house,CA,22,Randy Villegas,David Valadao,DEM,REP,REP,REP,6.7,74.4,25.6,Lean D,5.25,5.38,7.7,-0.32,-5.26,2.65,-1.86,8.55,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,48.0,44.0,2,1.0,0.15,2645560,4927602,0,571792,3365587,0,3227686,2378344,2073768,1607550,0,778710,97100,0,190098,1921533,0,0,0,0,0,0,0,53.35,46.65,0.0,63918,55894,0,0,119812
CA-23,house,CA,23,Tessa Lynn Hodge,Jay Obernolte,DEM,REP,REP,REP,-15.86,6.1,93.9,Likely R,-16.43,5.38,-15.86,-1.89,-3.99,1.07,-19.9,4.04,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,79499,1455868,0,10237,1644222,0,18690,519365,69262,809486,0,28040,1363,0,0,863371,0,9080,0,0,3770,1125000,0,42.07,57.93,0.0,81449,112145,0,0,193594
CA-24,house,CA,24,Salud Carbajal,Robert Smith,DEM,REP,DEM,DEM,37.17,100.0,0.0,Safe D,28.5,5.38,37.17,1.43,1.13,0.73,25.76,11.41,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1650355,203264,0,3383604,47128,0,0,0,910621,156136,0,28020,31687,0,571016,1286,0,0,22492,0,5416,29373,0,68.59,31.41,0.0,168692,77263,0,0,245955
CA-25,house,CA,25,Raul Ruiz,Joe Males,DEM,REP,DEM,DEM,20.27,97.6,2.4,Safe D,10.72,5.38,20.27,0.58,1.67,1.92,5.97,14.3,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2093907,936496,0,2556494,14847,0,0,0,1240152,921649,0,88212,686618,0,969251,450,0,0,0,0,0,24964,0,60.14,39.86,0.0,113693,75364,0,0,189057
CA-26,house,CA,26,Jacqui Irwin,Samuel Gallucci,DEM,REP,,DEM,26.34,99.5,0.5,Safe D,19.37,5.38,26.34,0.63,0.0,0.95,15.73,10.61,False,False,,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,822382,377078,0,295478,33681,0,366028,0,526904,343397,0,17494,9352,0,164050,0,0,0,232520,0,0,125000,0,63.17,36.83,0.0,151834,88528,0,0,240362
